...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
82,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
86,0.00412804695964439,0.0025958004398056,AR,2024-02-12,1,1,1,1,1,1,1,1
87,1.15965464888461,0.4550859158061845,AR,2024-02-13,0,1,1,0,1,1,0,0
88,0.0122824325188011,0.002012568796566345,AR,2024-02-14,1,1,1,1,1,1,1,1
89,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
93,0.00612278206182498,0.001060729596320855,AR,2024-02-19,1,1,1,1,1,1,1,1
94,0.00585825365295635,9.3271217700138e-4,AR,2024-02-20,1,1,1,1,1,1,1,1
95,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
100,0.00273674272905403,4.3032393281777e-4,AR,2024-02-26,1,1,1,1,1,1,1,1
101,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
103,1.36198070167698,0.96683296889469,AR,2024-02-29,0,1,1,0,1,1,1,1
104,4.5886987569227e-4,2.5681738970006e-4,AR,2024-03-01,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
107,0.00318748695257351,1.7445840465313e-4,AR,2024-03-04,1,1,1,1,1,1,1,1
108,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
111,1.820658540735e-4,1.0431081648143e-4,AR,2024-03-08,1,1,1,1,1,1,1,1
112,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
124,1.8793837676173e-4,1.995665952129495e-5,AR,2024-03-21,1,1,1,1,1,1,1,1
125,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
127,0.766858500648073,0.1163485498974435,AZ,2024-02-11,1,1,1,0,1,0,1,0
128,0.119300319692927,0.001669593922450985,AZ,2024-02-12,1,1,1,1,1,1,1,1
129,0.86423502724959,0.0646843190888285,AZ,2024-02-13,1,0,1,1,0,0,1,1
130,0.2703896469394,0.001302886577383675,AZ,2024-02-14,1,1,1,1,0,1,1,0
131,0.00135927136863015,0.00115115973300954,AZ,2024-02-15,1,1,1,1,1,1,1,1
132,0.010462300713583,0.00101727821278207,AZ,2024-02-16,1,1,1,1,1,1,1,1
133,0.0582500907927077,8.99154746976785e-4,AZ,2024-02-17,1,1,1,1,1,1,1,1
134,0.586734685985298,0.050580488008221,AZ,2024-02-18,1,1,1,1,0,1,1,0
135,0.172623408356844,7.0299988238144e-4,AZ,2024-02-19,1,1,1,1,0,1,1,0
136,1.23317342026632,0.066726304237261,AZ,2024-02-20,0,0,1,1,0,0,1,1
137,0.79242689483464,0.0350689373218009,AZ,2024-02-21,1,0,1,1,0,0,1,1
138,1.26266046080591,0.242555372760888,AZ,2024-02-22,0,0,1,1,0,0,1,1
139,0.0045211586905517,4.3144293841739e-4,AZ,2024-02-23,1,1,1,1,1,1,1,1
140,0.00173721543289249,3.82256730496505e-4,AZ,2024-02-24,1,1,1,1,1,1,1,1
141,2.06946618284796,0.2156950813001855,AZ,2024-02-25,0,0,1,0,0,0,1,0
142,0.0157128233876973,3.00495534533435e-4,AZ,2024-02-26,1,1,1,1,1,1,1,1
143,1.1310967234992,0.0889623193414025,AZ,2024-02-27,0,0,1,1,0,0,1,1
144,0.00588756662180541,2.36717181353915e-4,AZ,2024-02-28,1,1,1,1,1,1,1,1
145,0.00180152769114426,2.1027933246106e-4,AZ,2024-02-29,1,1,1,1,1,1,1,1
146,2.2029204690619e-4,1.8690725192302e-4,AZ,2024-03-01,1,1,1,1,1,1,1,1
147,0.0023733394116031,1.66237762642375e-4,AZ,2024-03-02,1,1,1,1,1,1,1,1
148,0.00256936381586521,1.4795106086318e-4,AZ,2024-03-03,1,1,1,1,1,1,1,1
149,0.00881002892190663,1.3176555801135e-4,AZ,2024-03-04,1,1,1,1,1,1,1,1
150,0.00458438639428468,1.17433324758165e-4,AZ,2024-03-05,1,1,1,1,1,1,1,1
151,0.00119735287419986,1.04736069687945e-4,AZ,2024-03-06,1,1,1,1,1,1,1,1
152,1.039588387783e-4,9.348159198448e-5,AZ,2024-03-07,1,1,1,1,1,1,1,1
153,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
154,7.2004711953903e-4,7.4644225120985e-5,AZ,2024-03-09,1,1,1,1,1,1,1,1
155,1.36605493199998,0.328966853304267,AZ,2024-03-10,0,0,1,1,0,0,1,1
156,0.00104960095823694,5.9795533718525e-5,AZ,2024-03-11,1,1,1,1,1,1,1,1
157,1.36810407665584,0.329048771643166,AZ,2024-03-12,0,1,1,0,0,1,1,0
158,0.00340264817080156,4.806215558956675e-5,AZ,2024-03-13,1,1,1,1,1,1,1,1
159,9.8362796162422e-4,4.314546303582595e-5,AZ,2024-03-14,1,1,1,1,1,1,1,1
160,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
161,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
162,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
163,3.07025763762467e-5,2.827167507665565e-5,AZ,2024-03-18,1,1,1,1,1,1,1,1
164,7.0239189439647e-4,2.54946367800725e-5,AZ,2024-03-19,1,1,1,1,1,1,1,1
165,2.22423972681356,0.099198593177963,AZ,2024-03-20,0,0,1,0,0,0,1,0
166,0.00134442462958363,2.07900860264206e-5,AZ,2024-03-21,1,1,1,1,1,1,1,1
167,3.3962335567925e-4,1.880052840587995e-5,AZ,2024-03-22,1,1,1,1,1,1,1,1
168,1.5604432444179e-4,1.70173490700321e-5,AZ,2024-03-23,1,1,1,1,1,1,1,1
169,0.022851269976979,0.001452936777799045,CA,2024-02-11,1,1,1,1,1,1,1,1
170,4.04625299201695,0.108676129234713,CA,2024-02-12,0,0,1,1,0,0,1,1
171,2.76344962786517,0.0871679847630185,CA,2024-02-13,0,0,0,1,0,0,0,0
172,1.12211313136657,0.0384682286271421,CA,2024-02-14,1,0,1,1,0,1,1,0
173,6.09443572222252,0.1158783225241025,CA,2024-02-15,0,0,0,0,0,0,0,0
174,1.35028398803198,0.0362924260203461,CA,2024-02-16,1,0,1,1,1,0,1,0
175,0.690103736192116,0.0327247745100978,CA,2024-02-17,1,0,1,1,1,0,1,0
176,1.01615499949979,0.0538176955060885,CA,2024-02-18,0,1,1,1,0,0,1,0
177,0.78521535738672,0.03819846434298875,CA,2024-02-19,1,1,1,1,0,0,1,0
178,0.105340811715671,5.04046346157935e-4,CA,2024-02-20,1,1,1,1,0,0,1,1
179,4.35057124230005,0.085593576447627,CA,2024-02-21,0,0,0,0,0,0,0,0
180,2.96251709159326,0.0637281444635955,CA,2024-02-22,0,1,0,0,0,0,0,0
181,2.73983318724899,0.0638166446853805,CA,2024-02-23,0,0,1,0,0,0,1,0
182,1.84851356428515,0.05750585041656,CA,2024-02-24,0,0,1,1,0,0,1,1
183,0.195082122934301,2.8382743452576e-4,CA,2024-02-25,1,1,1,1,0,0,1,1
184,4.53453373324289,0.0773527547373785,CA,2024-02-26,0,1,1,0,0,1,1,0
185,7.82372665741118,0.114781577685684,CA,2024-02-27,0,0,1,0,0,0,1,0
186,4.7362141170403,0.0764953696546695,CA,2024-02-28,0,0,1,1,0,0,1,0
187,0.00946766472191213,1.81011306577625e-4,CA,2024-02-29,1,1,1,1,1,1,1,1
188,0.0135567697011328,1.6200106736368e-4,CA,2024-03-01,1,1,1,1,1,1,1,1
189,0.098241312289533,1.45078762205735e-4,CA,2024-03-02,1,1,1,1,0,0,1,1
190,0.984487408411852,0.0447320044772898,CA,2024-03-03,0,0,1,1,0,1,1,0
191,3.83317262489379,0.089332425585926,CA,2024-03-04,0,0,1,0,0,0,1,0
192,6.31540461883079,0.115650496083576,CA,2024-03-05,0,0,1,0,0,0,1,0
193,2.69737036375906,0.0590797675129825,CA,2024-03-06,0,0,1,0,0,1,1,0
194,5.62832328831533,0.1200719549560705,CA,2024-03-07,0,0,1,0,0,1,1,0
195,1.84797847141118,0.0520191235667275,CA,2024-03-08,0,1,0,0,0,0,0,0
196,2.57257081803784,0.1408579139484115,CA,2024-03-09,0,1,1,0,0,1,1,0
197,2.52840329721227,0.1161013534043445,CA,2024-03-10,0,1,1,0,0,1,1,0
198,2.65361166687752,0.19747576860712,CA,2024-03-11,0,1,1,0,0,1,1,0
199,3.2811828472597,0.109804315245453,CA,2024-03-12,0,0,1,0,0,0,1,0
200,5.13146073508242,0.113015836693943,CA,2024-03-13,0,1,1,0,0,1,1,0
201,4.6069581052855,0.1199252325954605,CA,2024-03-14,0,0,1,0,0,0,1,0
202,1.07465504489923,0.03536894001539205,CA,2024-03-15,0,0,1,1,0,0,1,1
203,2.26475749180399,0.1523456143091575,CA,2024-03-16,0,0,1,0,0,1,1,0
204,4.01920344240156,0.174880097662877,CA,2024-03-17,0,1,1,0,0,0,1,0
205,3.41876762325714,0.123886172240687,CA,2024-03-18,0,0,1,0,0,0,1,0
206,0.00246922281637402,2.4732226363893e-5,CA,2024-03-19,1,1,1,1,1,1,1,1
207,1.26416774770183,0.076287302839017,CA,2024-03-20,0,0,1,1,0,0,1,1
208,2.31180928458004,0.1653912997779065,CA,2024-03-21,0,0,1,0,0,0,1,0
209,3.57202516509292,0.1861575200043645,CA,2024-03-22,0,0,1,0,0,0,1,0
210,1.33764101517363,0.1240788875397975,CA,2024-03-23,0,0,1,1,0,0,1,1
211,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
212,0.00622505211012724,0.001173008266481525,CO,2024-02-12,1,1,1,1,1,1,1,1
213,1.29910155546222,0.4772796213910605,CO,2024-02-13,0,0,1,1,0,0,1,1
214,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
215,0.00120355231291754,8.2318435621862e-4,CO,2024-02-15,1,1,1,1,1,1,1,1
216,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
220,6.471724119798e-4,4.61431160909135e-4,CO,2024-02-20,1,1,1,1,1,1,1,1
221,0.00816473921828854,4.11819389947305e-4,CO,2024-02-21,1,1,1,1,1,1,1,1
222,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
223,1.34636483864894,0.485842633617141,CO,2024-02-23,0,0,1,1,0,0,1,1
224,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
226,0.00274302694225306,2.35944412191425e-4,CO,2024-02-26,1,1,1,1,1,1,1,1
227,2.2094258502922e-4,2.1160603139724e-4,CO,2024-02-27,1,1,1,1,1,1,1,1
228,2.1894854394983e-4,1.8994796149165e-4,CO,2024-02-28,1,1,1,1,1,1,1,1
229,9.235011901547e-4,1.7066227532901e-4,CO,2024-02-29,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
233,4.5094475759473e-4,1.12265160610015e-4,CO,2024-03-04,1,1,1,1,1,1,1,1
234,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
237,7.73433395773564e-5,7.501112154991e-5,CO,2024-03-08,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
241,2.5977688969367e-4,5.0921331839025e-5,CO,2024-03-12,1,1,1,1,1,1,1,1
242,5.40936686520242e-5,4.633560345517095e-5,CO,2024-03-13,1,1,1,1,1,1,1,1
243,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
244,3.14379674315928e-5,3.847789053421755e-5,CO,2024-03-15,1,1,1,1,1,1,1,1
245,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
247,4.34587826830396e-5,2.93261414675881e-5,CO,2024-03-18,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
253,4.2557928823511e-4,3.00695070017455e-4,CT,2024-02-11,1,1,1,1,1,1,1,1
254,0.0142468633422268,2.61869244040675e-4,CT,2024-02-12,1,1,1,1,1,1,1,1
255,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
256,2.7215125831982e-4,1.9871379910044e-4,CT,2024-02-14,1,1,1,1,1,1,1,1
257,2.3104006990688e-4,1.73153798424495e-4,CT,2024-02-15,1,1,1,1,1,1,1,1
258,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
259,2.7459784781137e-4,1.3156773662863e-4,CT,2024-02-17,1,1,1,1,1,1,1,1
260,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
261,6.5735247536531e-4,1.0007759834881e-4,CT,2024-02-19,1,1,1,1,1,1,1,1
262,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
263,0.00108009955984782,7.6218621717525e-5,CT,2024-02-21,1,1,1,1,1,1,1,1
264,1.37156289310623,0.4921886880520715,CT,2024-02-22,0,1,1,0,0,1,1,0
265,3.7084922323236e-4,5.81281164158e-5,CT,2024-02-23,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
267,5.9350300716321e-4,4.43991196895935e-5,CT,2024-02-25,1,1,1,1,1,1,1,1
268,7.01308504235908e-5,3.88271793036074e-5,CT,2024-02-26,1,1,1,1,1,1,1,1
269,2.3393480242481e-4,3.396920645483405e-5,CT,2024-02-27,1,1,1,1,1,1,1,1
270,5.63988367616366e-5,2.97324182669082e-5,CT,2024-02-28,1,1,1,1,1,1,1,1
271,3.7529203041641e-4,2.603618860521255e-5,CT,2024-02-29,1,1,1,1,1,1,1,1
272,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
275,1.96999948955225e-5,1.538602741457685e-5,CT,2024-03-04,1,1,1,1,1,1,1,1
276,1.50613744253287e-5,1.350787176034735e-5,CT,2024-03-05,1,1,1,1,1,1,1,1
277,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
278,1.77766644535527e-5,1.042893065273295e-5,CT,2024-03-07,1,1,1,1,1,1,1,1
279,1.3930003581201e-5,9.17158056117175e-6,CT,2024-03-08,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
284,7.67917965852679e-6,4.869323905488825e-6,CT,2024-03-13,1,1,1,1,1,1,1,1
285,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
286,4.01636652193902e-6,3.79699653490082e-6,CT,2024-03-15,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
292,7.82060101476266e-6,1.830259921379715e-6,CT,2024-03-21,1,1,1,1,1,1,1,1
293,2.39002091802741e-6,1.62468273948086e-6,CT,2024-03-22,1,1,1,1,1,1,1,1
294,1.28693433974303e-6,1.443239553770355e-6,CT,2024-03-23,1,1,1,1,1,1,1,1
295,NA,NA,DC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
296,0.00230221042485407,3.3576291298242e-4,DC,2024-02-12,1,1,1,1,1,1,1,1
297,5.5397573807002e-4,2.9247690679077e-4,DC,2024-02-13,1,1,1,1,1,1,1,1
298,NA,NA,DC,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
307,1.8946219103286e-4,7.4501885850795e-5,DC,2024-02-23,1,1,1,1,1,1,1,1
308,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
