...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
35,NA,NA,AK,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.29497932339815,0.167073510324795,AK,2023-09-25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
38,NA,NA,AK,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.960265291033505,0.356507361444019,AL,2023-08-20,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
44,NA,NA,AL,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.396596253231469,0.3014721963887465,AL,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0.798581836641437,0.418374144605343,AL,2023-08-23,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
47,1.57897630961105,0.4590164004191165,AL,2023-08-24,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
48,0.797453151779069,0.41545039588904,AL,2023-08-25,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
49,0.678242343032806,0.4789792242237175,AL,2023-08-26,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
50,NA,NA,AL,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.777888899748382,0.3595350778328335,AL,2023-08-28,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
52,0.721550653466398,0.4786456946708345,AL,2023-08-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
53,1.06692048312054,0.4513507104780355,AL,2023-08-30,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
54,NA,NA,AL,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.45980635125708,0.317521950192294,AL,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,0.409106881344724,0.315977193554503,AL,2023-09-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
57,NA,NA,AL,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.412672170293901,0.3198977016623255,AL,2023-09-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
59,0.416424050585838,0.322003758797443,AL,2023-09-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,1.0650509401827,0.378889396997724,AL,2023-09-06,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
61,NA,NA,AL,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.442343544608331,0.333971247572146,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
65,0.411233957471942,0.273304756902546,AL,2023-09-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
66,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.443235786064806,0.3422779453557305,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,0.443368863554553,0.3452298424632355,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
69,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.468763076213424,0.364793422815785,AL,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
75,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.311485416044495,0.2043191611752765,AL,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
81,0.502840305562129,0.391369172222591,AL,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
82,NA,NA,AL,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.03702705023938,0.3970575585001935,AR,2023-08-21,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
87,0.523806134937377,0.377796885181888,AR,2023-08-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
88,2.01624601147614,0.373830598939039,AR,2023-08-23,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
89,2.07798668651913,0.4826626350531565,AR,2023-08-24,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0
90,0.413278726506163,0.277553403224037,AR,2023-08-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
91,NA,NA,AR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.412337425959375,0.279499788818921,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,2.11913315008557,0.365284121202378,AR,2023-08-28,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
94,2.65035118439101,0.349294627451978,AR,2023-08-29,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
95,1.70909441052886,0.44493814432459,AR,2023-08-30,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1
96,1.00907101765578,0.50330497969959,AR,2023-08-31,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1
97,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,1.83692783607275,0.3468284804749185,AR,2023-09-05,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
102,0.719204488619489,0.396737148602659,AR,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
103,0.759675440130384,0.3918000016909805,AR,2023-09-07,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
104,1.98896294697705,0.445145566912421,AR,2023-09-08,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
105,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2.67137542719827,0.4451262198103425,AR,2023-09-11,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
108,0.781173236790497,0.300311786206126,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
109,1.07915361148415,0.523010889868335,AR,2023-09-13,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
110,0.707609930040947,0.4963572456133385,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
111,0.868538498388363,0.266974557836459,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
112,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.496374846449447,0.3278747524998055,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
115,1.2041984271157,0.4126474118341905,AR,2023-09-19,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
116,2.14453806231313,0.4827778472180095,AR,2023-09-20,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1
117,1.61037242362701,0.453153459176842,AR,2023-09-21,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
118,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.544581568344185,0.356408812873583,AR,2023-09-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
123,0.263568579516409,0.2132434687499125,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,0.757980787350103,0.4002601700197015,AR,2023-09-28,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
125,2.20306636336407,0.335633031356081,AR,2023-09-29,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
126,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.24701045048604,0.4092331347167205,AZ,2023-08-20,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
128,2.47957246091688,0.370149551333072,AZ,2023-08-21,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1
129,2.88020150532817,0.3482224501497065,AZ,2023-08-22,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1
130,2.71805194630214,0.3345582688519295,AZ,2023-08-23,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
131,2.58253989244414,0.4160566190878775,AZ,2023-08-24,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
132,0.926580327823312,0.4319402644460535,AZ,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
133,1.65737571304293,0.431303361420127,AZ,2023-08-26,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
134,3.59502499605418,0.428741750434431,AZ,2023-08-27,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
135,3.41527104656144,0.365725903373612,AZ,2023-08-28,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0
136,1.52714716519082,0.423935584931002,AZ,2023-08-29,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
137,1.94325009574507,0.381563225789111,AZ,2023-08-30,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
138,1.27568461234105,0.50979836166755,AZ,2023-08-31,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0
139,0.371205165837514,0.257761738235654,AZ,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,2.71990438692987,0.39086814375434,AZ,2023-09-03,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
142,6.164458717538,0.4136137385437815,AZ,2023-09-04,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
143,2.84534425940787,0.384329565652236,AZ,2023-09-05,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0
144,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2.25202249125166,0.54647424463252,AZ,2023-09-09,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1
148,2.4961851211382,0.393244166176439,AZ,2023-09-10,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
149,6.31028427326083,0.387270150402084,AZ,2023-09-11,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
150,3.50403392269292,0.400332629639932,AZ,2023-09-12,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1
151,1.87159216450163,0.405751685189327,AZ,2023-09-13,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1
152,1.53845949105901,0.4606234045567805,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
153,0.978499540118115,0.3572589180573825,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1
154,1.40007414676767,0.387721962823815,AZ,2023-09-16,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1
155,4.57039818821384,0.349172284042132,AZ,2023-09-17,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
156,6.27932762270176,0.4152400711443265,AZ,2023-09-18,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
157,5.24490990291869,0.42064999438365003,AZ,2023-09-19,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
158,2.04357245072189,0.3956113698273585,AZ,2023-09-20,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
159,2.9523031993678,0.5023055410206,AZ,2023-09-21,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1
160,1.11066893859921,0.302176396495429,AZ,2023-09-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
161,2.12553928236561,0.508351802234735,AZ,2023-09-23,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
162,3.03908169017241,0.381376536890832,AZ,2023-09-24,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1
163,6.55423343959014,0.4545845882981635,AZ,2023-09-25,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
164,5.97454503064485,0.4218928859477605,AZ,2023-09-26,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0
165,3.66557373306234,0.376105029049213,AZ,2023-09-27,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1
166,1.53243584231696,0.4006183805710775,AZ,2023-09-28,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
167,0.808193902445197,0.3999870194773625,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
168,1.68878436392459,0.381032218182519,AZ,2023-09-30,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1
169,2.22568877860239,0.431391411606626,CA,2023-08-20,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
170,5.79225470116238,0.402505356037899,CA,2023-08-21,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
171,4.94399849716624,0.4291456587215155,CA,2023-08-22,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
172,3.85541280701973,0.4057230898870735,CA,2023-08-23,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
173,4.48892083554979,0.4055595335271265,CA,2023-08-24,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
174,2.99810225462616,0.404579933443026,CA,2023-08-25,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
175,2.8965954078901,0.404566598077965,CA,2023-08-26,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
176,2.36466608830663,0.384334358741723,CA,2023-08-27,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1
177,7.03318798016577,0.4153621356274255,CA,2023-08-28,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
178,3.79322188801355,0.3929510717571415,CA,2023-08-29,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
179,15.3777660771146,0.407488770076589,CA,2023-08-30,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
180,5.09745041967826,0.39502096550952,CA,2023-08-31,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
181,3.8488264334141302,0.3888261523195915,CA,2023-09-01,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
182,1.37557239008845,0.406577054245741,CA,2023-09-02,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
183,1.56701535889624,0.431236741703371,CA,2023-09-03,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1
184,1.63990403030804,0.3844504010015755,CA,2023-09-04,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
185,5.70059413540149,0.4311410154445025,CA,2023-09-05,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
186,4.33732649989878,0.3777324757205335,CA,2023-09-06,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1
187,4.23761063059624,0.39923126293516,CA,2023-09-07,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
188,5.26855100355046,0.354525195702186,CA,2023-09-08,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
189,3.1000479647348,0.3861779983905145,CA,2023-09-09,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
190,2.32081227382907,0.375762481765581,CA,2023-09-10,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
191,5.95186710281731,0.4362790360289115,CA,2023-09-11,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
192,9.83203623179808,0.4244100718117855,CA,2023-09-12,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
193,8.62776830716797,0.4222535417384225,CA,2023-09-13,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
194,4.76415205268224,0.4060410259622575,CA,2023-09-14,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
195,1.97035441449773,0.3762810738640655,CA,2023-09-15,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
196,2.21750525290588,0.4152761924308185,CA,2023-09-16,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1
197,3.37801702399319,0.40237515255865153,CA,2023-09-17,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
198,4.65536554740342,0.416454520540986,CA,2023-09-18,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
199,2.75051339289209,0.3841659104941635,CA,2023-09-19,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
200,3.43271892027825,0.3747165872264045,CA,2023-09-20,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
201,2.13703150989112,0.37983261227445,CA,2023-09-21,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
202,2.86813232543348,0.336447961459216,CA,2023-09-22,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
