"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"23",0.450639759783089,0.567456914969382,"AK",2024-07-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"24",NA,NA,"AK",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.441269463520132,0.747305625218828,"AK",2024-08-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"35",NA,NA,"AK",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.950535623828574,0.710280649536435,"AK",2024-08-05,1,1,1,1,0,1,1,1,0,1,1,0,0,1
"38",NA,NA,"AK",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.382853689364195,0.685238214277262,"AK",2024-08-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"40",NA,NA,"AK",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",0.860495707312553,0.660001277243196,"AK",2024-08-09,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"42",NA,NA,"AK",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.426828801559578,0.685353006496228,"AL",2024-06-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"44",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.437849004195871,0.700873446306126,"AL",2024-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.617110189877708,0.909369099388046,"AL",2024-07-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"60",0.469745473859217,0.733400307819845,"AL",2024-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"61",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.536829500284978,0.811385965376772,"AL",2024-07-24,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"68",NA,NA,"AL",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.529130465083592,0.788351262658776,"AL",2024-07-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"70",NA,NA,"AL",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.80479865999379,1.04304243819672,"AL",2024-08-02,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"77",0.581259480037451,0.851792643702194,"AL",2024-08-03,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"78",NA,NA,"AL",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0.951799518914775,0.949115067037452,"AL",2024-08-08,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"83",NA,NA,"AL",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.445723840299573,0.713480565066753,"AR",2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",0.562589966040486,0.808108992185111,"AR",2024-07-09,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"95",0.55778284201494,0.808834609833107,"AR",2024-07-10,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"96",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.505845184286023,0.615359590565253,"AR",2024-07-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"103",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.632406281395387,0.872528063594576,"AR",2024-07-19,1,1,1,1,1,0,1,1,1,1,1,0,0,1
"105",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1.00735374707019,0.810728102282571,"AR",2024-07-22,1,1,1,1,1,1,1,0,0,1,1,0,0,1
"108",0.501564006289468,0.602694674605782,"AR",2024-07-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"109",1.13282365061175,0.790870700229385,"AR",2024-07-24,1,0,1,1,1,1,1,1,0,0,1,0,0,1
"110",NA,NA,"AR",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.593043032819169,0.856178438325553,"AR",2024-07-26,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"112",NA,NA,"AR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2.72345240539751,0.871031633353161,"AR",2024-07-29,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"115",0.599278003428283,0.876315778475375,"AR",2024-07-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"116",NA,NA,"AR",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.669636358497422,1.05729770695333,"AR",2024-08-05,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"122",0.70092153386497,0.79377634530364,"AR",2024-08-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123",0.509973655473137,0.632282999610801,"AR",2024-08-07,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"124",NA,NA,"AR",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.745137717080439,0.86294135600116,"AR",2024-08-09,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"126",NA,NA,"AR",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",3.27354249434239,0.828726648888028,"AZ",2024-06-30,0,1,0,1,1,0,0,0,0,0,1,0,1,0
"128",7.1743384435437,0.824904878321759,"AZ",2024-07-01,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"129",1.77357211795663,0.67091825791665,"AZ",2024-07-02,0,1,1,1,1,1,1,0,1,0,1,0,1,1
"130",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",0.848923826045731,0.465558648647645,"AZ",2024-07-04,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"132",0.698552937285795,0.77100714003936,"AZ",2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"133",2.09101097961376,0.885326661387563,"AZ",2024-07-06,1,1,1,1,0,1,1,1,0,0,1,0,1,0
"134",0.880809174227999,0.763669520404606,"AZ",2024-07-07,1,1,1,1,1,1,1,0,1,1,0,0,0,1
"135",8.93272862851343,0.818846615288862,"AZ",2024-07-08,0,1,0,1,1,1,1,0,0,0,1,0,0,0
"136",4.10324009988374,0.746058760361157,"AZ",2024-07-09,0,0,1,1,0,1,1,0,0,0,1,0,0,1
"137",3.17040637010569,0.79806503293253,"AZ",2024-07-10,0,0,0,1,1,1,1,0,0,0,1,0,0,1
"138",0.77447291582217,0.7994306171235,"AZ",2024-07-11,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"139",0.726885049285588,0.81072432088215,"AZ",2024-07-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"140",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",1.04934607821508,1.04459355086358,"AZ",2024-07-14,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"142",2.13080751007756,0.807079773710187,"AZ",2024-07-15,0,0,0,1,1,1,1,0,0,0,1,0,1,1
"143",2.62561467789682,0.827064386435095,"AZ",2024-07-16,1,0,0,1,1,1,1,1,1,1,1,1,1,1
"144",3.8618407208388,0.817849042535963,"AZ",2024-07-17,0,1,0,1,0,0,1,0,1,0,1,0,1,1
"145",5.40611511473037,0.983569273349691,"AZ",2024-07-18,0,0,0,1,1,1,1,0,0,0,1,0,0,1
"146",1.1238570889265,0.963059105869543,"AZ",2024-07-19,1,1,0,1,1,1,1,0,1,0,1,0,1,1
"147",1.25523368954701,0.836137657933741,"AZ",2024-07-20,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"148",4.43444985721932,1.04398141566568,"AZ",2024-07-21,0,1,0,1,0,0,1,0,0,0,1,1,1,1
"149",5.00378567895484,0.833499483690112,"AZ",2024-07-22,0,1,0,1,0,1,1,0,1,0,1,1,0,1
"150",2.0890357192077,0.835023285988532,"AZ",2024-07-23,1,1,0,1,1,1,0,0,0,0,1,0,0,0
"151",6.08430840865735,0.953184507301485,"AZ",2024-07-24,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"152",1.24317211122832,0.801781736106533,"AZ",2024-07-25,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"153",1.49041974126842,0.90505089075527,"AZ",2024-07-26,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"154",2.59728815490455,1.10097949970093,"AZ",2024-07-27,0,1,0,1,1,0,1,0,1,0,1,0,0,1
"155",2.597752928872,0.867088780642768,"AZ",2024-07-28,1,0,0,1,1,1,0,1,0,0,1,1,1,0
"156",5.35846391711614,0.8835213922476,"AZ",2024-07-29,0,1,0,1,0,1,0,0,0,0,1,0,0,0
"157",2.35828671265064,0.90600080585942,"AZ",2024-07-30,1,0,0,1,1,0,1,0,0,0,1,0,0,1
"158",1.37101710441718,0.695496172269836,"AZ",2024-07-31,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"159",0.53992300139401,0.522205653669519,"AZ",2024-08-01,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"160",0.75138908863645,1.06475161876264,"AZ",2024-08-02,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"161",2.40050781432316,0.837612729899626,"AZ",2024-08-03,0,1,0,1,0,1,1,0,1,0,1,0,0,1
"162",2.36952906544904,1.01595018672079,"AZ",2024-08-04,1,0,0,1,0,0,1,0,1,0,1,0,0,1
"163",5.43940146847619,1.01575008867261,"AZ",2024-08-05,0,1,0,1,1,1,1,0,0,0,1,0,1,1
"164",6.99824746894043,0.893683678679212,"AZ",2024-08-06,0,0,0,1,1,1,1,0,0,0,1,0,0,1
"165",8.81296904064662,0.915386616074553,"AZ",2024-08-07,0,1,0,1,1,1,0,0,1,0,1,1,0,0
"166",1.40993272394531,0.799624171753655,"AZ",2024-08-08,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"167",2.2182333732301,0.804727004515141,"AZ",2024-08-09,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"168",1.37657527647503,0.946055861989328,"AZ",2024-08-10,1,1,1,1,1,1,0,1,0,0,1,1,0,0
"169",10.8685237290018,0.773578375751186,"CA",2024-06-30,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"170",11.1665504722212,0.741903543190925,"CA",2024-07-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"171",3.25006737617745,0.777895473901785,"CA",2024-07-02,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"172",6.10901894362149,0.778255743906883,"CA",2024-07-03,0,0,1,1,1,1,1,0,0,0,1,0,0,0
"173",1.64017064194924,0.762272820913443,"CA",2024-07-04,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"174",7.99355459756987,0.805485562873181,"CA",2024-07-05,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"175",6.17708733985868,0.797849016047574,"CA",2024-07-06,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"176",8.28352358727615,0.786336657994397,"CA",2024-07-07,0,1,1,1,0,1,1,0,0,0,0,0,0,0
"177",12.2115201794382,0.826800615159362,"CA",2024-07-08,0,1,0,1,1,1,1,0,1,0,0,1,0,0
"178",19.0740687482628,0.839670935815258,"CA",2024-07-09,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"179",10.9699386612993,0.828971185986307,"CA",2024-07-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"180",12.9203765167589,0.84114798619725,"CA",2024-07-11,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"181",16.3272521154665,0.81289357999802,"CA",2024-07-12,0,0,0,1,0,1,1,0,1,0,0,0,0,1
"182",5.31042409956921,0.825018620074369,"CA",2024-07-13,1,0,0,1,1,1,0,0,0,0,1,0,1,0
"183",14.4280882608123,0.821101820288781,"CA",2024-07-14,0,1,0,1,1,0,1,0,0,0,0,0,0,1
"184",13.9565043462811,0.824810826934455,"CA",2024-07-15,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"185",21.7345012164486,0.861267229361443,"CA",2024-07-16,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"186",8.9555875697144,0.827316646088968,"CA",2024-07-17,0,0,0,1,0,1,1,0,0,0,0,0,1,1
"187",9.63132844773395,0.797593976556956,"CA",2024-07-18,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"188",4.82281161232585,0.841527166978851,"CA",2024-07-19,0,1,0,1,1,1,1,0,1,0,1,0,0,1
"189",5.6685806892128,0.807319361604008,"CA",2024-07-20,0,0,0,1,0,1,1,0,0,0,1,0,0,0
"190",15.72214970162,0.878420069258988,"CA",2024-07-21,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"191",22.6304838358543,0.848528665914187,"CA",2024-07-22,0,0,0,0,1,1,1,0,0,0,0,1,0,1
"192",16.1852456188406,0.85027979464913,"CA",2024-07-23,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"193",21.0740326725762,0.894961008844683,"CA",2024-07-24,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"194",14.1677644686581,0.871431850624117,"CA",2024-07-25,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"195",15.217878714448,0.896831510250066,"CA",2024-07-26,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"196",10.4283886466909,0.867226147383851,"CA",2024-07-27,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"197",3.16206397645575,0.768205059394415,"CA",2024-07-28,1,1,0,0,1,1,1,1,0,0,0,0,0,1
"198",14.3484648461664,0.907692921152087,"CA",2024-07-29,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"199",16.3331929931774,0.892525856259967,"CA",2024-07-30,0,1,0,1,1,0,0,0,0,0,1,0,0,0
"200",9.05213159512452,0.829805579032302,"CA",2024-07-31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"201",14.0396615866631,0.875451789195723,"CA",2024-08-01,0,1,0,1,1,1,1,0,0,0,0,0,0,1
"202",10.542593555512,0.874808455800716,"CA",2024-08-02,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"203",4.33033080947885,0.801280418570242,"CA",2024-08-03,0,1,1,1,0,0,1,0,0,0,1,1,0,1
"204",20.471851582987,0.87867968393294,"CA",2024-08-04,0,1,0,1,0,1,1,0,0,0,0,0,1,0
"205",39.2928323961069,0.903008749046471,"CA",2024-08-05,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"206",20.4650814342796,0.882587060828112,"CA",2024-08-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"207",22.9075485541604,0.886516463175457,"CA",2024-08-07,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"208",12.0851819521667,0.868532264240742,"CA",2024-08-08,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"209",19.4877939826575,0.866927116271026,"CA",2024-08-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"210",20.8853117972285,0.9492848546196,"CA",2024-08-10,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"211",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.480864247179971,0.7405919118871,"CO",2024-07-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.422579400964165,0.584236362319566,"CO",2024-07-05,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"217",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.414882020385145,0.580041291667242,"CO",2024-07-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"220",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",0.4245629627621,0.579285581384317,"CO",2024-07-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"222",0.732439729176488,0.805467333312926,"CO",2024-07-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"223",0.610518766733454,0.790865362976473,"CO",2024-07-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.722860529854656,0.753865120185353,"CO",2024-07-15,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"227",1.41197799851006,0.927719771709074,"CO",2024-07-16,1,1,1,1,1,0,1,1,0,1,1,0,0,1
"228",1.00680965272432,1.00379621172695,"CO",2024-07-17,0,1,1,1,1,1,1,0,1,0,1,1,0,1
