...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
16,NA,NA,AK,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,AK,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,AK,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,AK,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2.36002242947444,0.790049488400525,AK,2023-06-06,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
25,NA,NA,AK,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1.15406788859062,0.779825650300165,AK,2023-06-08,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
27,NA,NA,AK,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1.20241491466914,0.81299002420097,AK,2023-06-19,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
38,NA,NA,AK,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1.19375209292086,0.80589445571356,AK,2023-06-21,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
40,NA,NA,AK,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.510988231329859,0.318220140652828,AL,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
49,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.216311402978693,0.1396996786261495,AL,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.735477786968342,0.201417561247387,AL,2023-05-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.473473708381426,0.316050978269228,AL,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,0.394052337389133,0.2749171887603845,AL,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
69,NA,NA,AL,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.562526439442422,0.4041286349420405,AL,2023-06-21,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
82,NA,NA,AL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.251664101925853,0.02466268593168975,AR,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
95,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.0462021307359157,0.0292297152614255,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.937596651004402,0.679614032685335,AR,2023-05-29,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
101,0.934118138187843,0.67129272041531,AR,2023-05-30,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
102,0.0598406790418021,0.03873027553823775,AR,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
103,NA,NA,AR,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.0922703354902576,0.056911475164363,AR,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,0.0953480601798421,0.060051364462055,AR,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,0.0978994004395559,0.0633401390600535,AR,2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.334170549616627,0.0741412441828945,AR,2023-06-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
115,0.744899602057637,0.54334503534924,AR,2023-06-13,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
116,0.738373586292146,0.5337304530831,AR,2023-06-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
117,NA,NA,AR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.710934152080906,0.51449430833369,AR,2023-06-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
119,NA,NA,AR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.161909138697274,0.105260492230727,AR,2023-06-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
122,NA,NA,AR,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,0.181350544665669,0.121310962033557,AR,2023-06-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
125,0.182943288548006,0.1270348012599465,AR,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
126,NA,NA,AR,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.68477897819259,0.39669791356677,AZ,2023-05-14,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
128,1.54741122515273,0.210917993425817,AZ,2023-05-15,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
129,1.32583509563823,0.1931372162910765,AZ,2023-05-16,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
130,1.00801908492484,0.1798064512841495,AZ,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
131,1.37977919665907,0.2734070354465185,AZ,2023-05-18,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
132,0.907786895864506,0.64201677929936,AZ,2023-05-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
133,1.83185876387759,0.63382033180217,AZ,2023-05-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
134,1.04662384595826,0.1947284524262075,AZ,2023-05-21,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
135,1.39704722880178,0.205038620284586,AZ,2023-05-22,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
136,1.21210929670537,0.171559795618243,AZ,2023-05-23,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
137,1.22723590941828,0.277451353820637,AZ,2023-05-24,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
138,0.501041613320734,0.06364357347738,AZ,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
139,0.882113431445532,0.2734277152422915,AZ,2023-05-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
140,0.552472998370711,0.070658554355579,AZ,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,2.10431710960773,0.3007837868477645,AZ,2023-05-28,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1
142,1.57695494794956,0.2997101574086765,AZ,2023-05-29,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
143,1.68337267856889,0.357201045983645,AZ,2023-05-30,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1
144,1.80237691201152,0.226841109480264,AZ,2023-05-31,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1
145,2.02173624082284,0.4208223230204495,AZ,2023-06-01,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
146,0.829346890098157,0.294617541650831,AZ,2023-06-02,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
147,0.812784501114642,0.2185552487814135,AZ,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
148,0.89013984071356,0.2059302325780235,AZ,2023-06-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
149,0.68231572430444,0.23569480496408,AZ,2023-06-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
150,1.20129073284192,0.375774158800899,AZ,2023-06-06,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
151,1.12278277330155,0.2869945548748945,AZ,2023-06-07,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1
152,1.6500770391147,0.3706891730395795,AZ,2023-06-08,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1
153,1.23059681018335,0.3961210642768795,AZ,2023-06-09,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1
154,0.980485878575436,0.4266709880083855,AZ,2023-06-10,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
155,1.1609649131987,0.234798269357198,AZ,2023-06-11,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
156,1.17196211814858,0.3498986007319815,AZ,2023-06-12,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
157,2.5052497603265,0.4561772634976165,AZ,2023-06-13,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
158,2.49088473923365,0.3124739402417645,AZ,2023-06-14,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1
159,1.38955297985357,0.64481635913182,AZ,2023-06-15,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
160,1.11388956694043,0.262165585809181,AZ,2023-06-16,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
161,0.55484085314261,0.3495832508479145,AZ,2023-06-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
162,6.89680001377886,0.4652812679074325,AZ,2023-06-18,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
163,4.10805969064652,0.4102411678647835,AZ,2023-06-19,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
164,3.55192371061347,0.468573626515782,AZ,2023-06-20,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
165,2.23179830596233,0.3741685459338555,AZ,2023-06-21,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
166,2.23747913332392,0.414831875160198,AZ,2023-06-22,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
167,0.318323916375731,0.237947818582491,AZ,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,1.34570245026335,0.443723097371342,AZ,2023-06-24,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
169,5.01697818312807,0.550968914053985,CA,2023-05-14,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
170,4.86998671204176,0.3566180150049785,CA,2023-05-15,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
171,1.39309971088942,0.2344282509320125,CA,2023-05-16,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
172,1.84832248838098,0.319483277843559,CA,2023-05-17,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1
173,1.61230371280103,0.3232978842095895,CA,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
174,2.02340572529032,0.2390369700510845,CA,2023-05-19,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1
175,1.10785108475284,0.1078491689774865,CA,2023-05-20,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
176,1.08285944952777,0.451340205552502,CA,2023-05-21,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
177,1.54769480706384,0.288105794141296,CA,2023-05-22,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
178,1.11996323901592,0.2804274995693985,CA,2023-05-23,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
179,1.51133540898045,0.2782260881077975,CA,2023-05-24,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
180,2.31361381675303,0.277431585762505,CA,2023-05-25,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
181,1.98479216899624,0.329714473254826,CA,2023-05-26,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
182,1.10559931231748,0.313688732984364,CA,2023-05-27,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
183,1.49133925098029,0.4140984415009195,CA,2023-05-28,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
184,1.79985640835497,0.477528628522225,CA,2023-05-29,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
185,2.41343988586137,0.2914513384895225,CA,2023-05-30,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
186,1.94723979045639,0.321664042033432,CA,2023-05-31,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1
187,2.40155729277409,0.3230999485460415,CA,2023-06-01,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1
188,1.46116627299057,0.3740431677753515,CA,2023-06-02,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1
189,1.59231665401614,0.310286968478667,CA,2023-06-03,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1
190,2.21187046772566,0.4336429781153,CA,2023-06-04,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1
191,1.6696651034055,0.299177599518347,CA,2023-06-05,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1
192,2.1557143380817,0.4125675842172565,CA,2023-06-06,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1
193,1.9619045522722,0.3992992008775755,CA,2023-06-07,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0
194,0.969960704058103,0.3561610127881455,CA,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
195,3.63641860952183,0.4746543784056825,CA,2023-06-09,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
196,1.27101726920481,0.609267480457955,CA,2023-06-10,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0
197,0.792260659274632,0.341986396782952,CA,2023-06-11,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
198,1.88482793466999,0.378171139939186,CA,2023-06-12,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
199,1.88646421490198,0.3290721591879125,CA,2023-06-13,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0
200,3.32990217560571,0.401719483434643,CA,2023-06-14,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
201,1.69202394369957,0.361687236259785,CA,2023-06-15,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1
202,2.41482651068259,0.4059513956539265,CA,2023-06-16,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
203,1.38569057113944,0.488689337223109,CA,2023-06-17,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1
204,0.597047576341181,0.403155027483678,CA,2023-06-18,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
205,2.66587393969186,0.3921091608523105,CA,2023-06-19,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
206,2.89753982812576,0.4035742249084035,CA,2023-06-20,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
207,3.64008802641924,0.4617829428555125,CA,2023-06-21,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
208,3.34815784028929,0.440794860127103,CA,2023-06-22,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
209,5.27947263376886,0.4291990829343335,CA,2023-06-23,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
210,1.89164093349147,0.433432542829929,CA,2023-06-24,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
211,0.0837304089051029,0.062229133191834,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.849326278570854,0.17006857911315,CO,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
213,0.732670742072745,0.376007039801884,CO,2023-05-16,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
214,0.0956736262800957,0.0745101970502285,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
215,1.02200957173697,0.437892251279811,CO,2023-05-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
216,1.03039511047432,0.72691062097495,CO,2023-05-19,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
