"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23G_95_CI","other_95_CI"
"37",NA,NA,"AK",2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.395367527934286,0.536610822294686,"AL",2023-08-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"45",NA,NA,"AL",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.853993603443465,0.894074673439107,"AL",2023-08-16,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"47",0.633231938594182,0.718853574797611,"AL",2023-08-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"48",0.835456989694326,0.622961642689686,"AL",2023-08-18,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"49",0.940891372179079,0.533544554553124,"AL",2023-08-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"50",1.00966809058703,0.682835808355473,"AL",2023-08-20,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"51",NA,NA,"AL",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.409233778763239,0.534283470480045,"AL",2023-08-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"53",0.83454230219583,0.875009402250899,"AL",2023-08-23,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"54",1.5317088326183,0.936532655161739,"AL",2023-08-24,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"55",0.814685044853178,0.869739955123009,"AL",2023-08-25,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"56",0.71502677317165,1.00062999516914,"AL",2023-08-26,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"57",NA,NA,"AL",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.825617183840779,0.701709668840696,"AL",2023-08-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"59",0.702741415096425,1.0123258082592,"AL",2023-08-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"60",1.03431711337545,0.929819411592876,"AL",2023-08-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"61",NA,NA,"AL",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.451527730194859,0.615719862070533,"AL",2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"63",0.413657523583997,0.553043870121961,"AL",2023-09-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"64",NA,NA,"AL",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.42471186532056,0.559081384987745,"AL",2023-09-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"66",0.429404551176538,0.562393583100404,"AL",2023-09-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"67",1.09036936654945,0.720632195071729,"AL",2023-09-06,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"68",NA,NA,"AL",2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.439065553109824,0.58182492905057,"AL",2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"72",0.3875342130496,0.591919220280672,"AL",2023-09-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"73",NA,NA,"AL",2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.448880874037994,0.595716841505845,"AL",2023-09-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"75",0.453647325275125,0.60070823211598,"AL",2023-09-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"76",NA,NA,"AL",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.487161117805431,0.634294126763945,"AL",2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82",NA,NA,"AL",2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.570831021137286,0.685851673902316,"AR",2023-08-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"87",0.543177571617607,0.6621099448868,"AR",2023-08-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"88",1.38495402269901,0.897719558072793,"AR",2023-08-16,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"89",1.31240179310477,0.607176450310934,"AR",2023-08-17,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"90",1.23433318904372,0.837296611792073,"AR",2023-08-18,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"91",0.720987188348229,1.04600257552059,"AR",2023-08-19,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"92",NA,NA,"AR",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2.01588602314546,0.793853308947039,"AR",2023-08-21,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
"94",0.522326273558158,0.74520459943014,"AR",2023-08-22,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
"95",2.03857282565814,0.751767752871708,"AR",2023-08-23,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
"96",2.22589418471056,1.0066612750449,"AR",2023-08-24,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1
"97",0.39347601723078,0.516322837951631,"AR",2023-08-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"98",NA,NA,"AR",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.396102621938753,0.519253318873727,"AR",2023-08-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"100",2.00713842451504,0.711637982675044,"AR",2023-08-28,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0
"101",2.59922477253482,0.684493667424888,"AR",2023-08-29,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"102",1.84019518442022,0.9350602056645,"AR",2023-08-30,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1
"103",1.06202886328086,1.06938176702017,"AR",2023-08-31,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1
"104",NA,NA,"AR",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",1.90610999345691,0.703808479163831,"AR",2023-09-05,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0
"109",0.780241687246759,0.845935481728561,"AR",2023-09-06,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"110",0.789694389014825,0.820076641752947,"AR",2023-09-07,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"111",2.00983254016551,0.89036206424772,"AR",2023-09-08,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"112",NA,NA,"AR",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2.7014742072539,0.902079829419593,"AR",2023-09-11,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
"115",0.719500568601893,0.568141479510407,"AR",2023-09-12,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"116",1.13794768455299,1.11741655165223,"AR",2023-09-13,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"117",0.767488835316716,1.11234244265603,"AR",2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"118",0.83048316450359,0.52413449925094,"AR",2023-09-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"119",NA,NA,"AR",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.474835751593164,0.611991078233785,"AR",2023-09-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"122",0.771020812301494,0.823431240283478,"AR",2023-09-19,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"123",1.56995596074059,0.905513778466266,"AR",2023-09-20,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1
"124",0.992553687352032,0.863811987233868,"AR",2023-09-21,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
"125",NA,NA,"AR",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.76939730965228,0.767068796800069,"AZ",2023-08-13,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"128",8.71139467114872,0.89017030188494,"AZ",2023-08-14,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"129",2.11629610749166,0.73511221182517,"AZ",2023-08-15,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1
"130",3.2342603167696,0.757415272362996,"AZ",2023-08-16,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
"131",2.0101574916058,0.939492851197056,"AZ",2023-08-17,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1
"132",1.51122094780944,0.846522341782267,"AZ",2023-08-18,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1
"133",1.11615022819187,0.790617408232222,"AZ",2023-08-19,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"134",2.24643961832171,0.81650901928972,"AZ",2023-08-20,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"135",2.27189271999927,0.737566800256195,"AZ",2023-08-21,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
"136",2.80816781034791,0.691326230686013,"AZ",2023-08-22,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1
"137",2.66111610980312,0.662301435817172,"AZ",2023-08-23,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1
"138",2.63782317021322,0.839469505506474,"AZ",2023-08-24,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1
"139",0.956908484564055,0.874884799960419,"AZ",2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"140",1.67507613760257,0.866936273726005,"AZ",2023-08-26,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"141",3.86525442761285,0.862518488538402,"AZ",2023-08-27,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
"142",3.38207884519563,0.728801333157304,"AZ",2023-08-28,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
"143",1.63632785458013,0.858421903151734,"AZ",2023-08-29,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0
"144",1.98284760999208,0.766294552898297,"AZ",2023-08-30,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
"145",1.31824053056457,1.02922412738685,"AZ",2023-08-31,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1
"146",0.347313243891348,0.502821395618957,"AZ",2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",NA,NA,"AZ",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",2.87384493667807,0.786020810146889,"AZ",2023-09-03,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1
"149",6.57052015998616,0.832676297737402,"AZ",2023-09-04,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"150",2.97542379181597,0.771992074542278,"AZ",2023-09-05,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
"151",NA,NA,"AZ",2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",NA,NA,"AZ",2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",NA,NA,"AZ",2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",2.32508502650355,1.10433115142751,"AZ",2023-09-09,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1
"155",2.64864080747641,0.792758946982217,"AZ",2023-09-10,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
"156",6.90371862102726,0.77841153466627,"AZ",2023-09-11,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1
"157",3.77761294040407,0.804561475481144,"AZ",2023-09-12,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1
"158",2.00464109207566,0.816613399995033,"AZ",2023-09-13,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
"159",1.56842984877786,0.934947958722382,"AZ",2023-09-14,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"160",0.986649067040566,0.719416475268693,"AZ",2023-09-15,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1
"161",1.46468550821541,0.781330470325941,"AZ",2023-09-16,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1
"162",4.64155341385246,0.700731247412392,"AZ",2023-09-17,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1
"163",6.8252247452063,0.835035865972189,"AZ",2023-09-18,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1
"164",5.90328675400583,0.849427993254292,"AZ",2023-09-19,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0
"165",2.17954688946673,0.794329682248239,"AZ",2023-09-20,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0
"166",3.12317662013676,1.01636500792706,"AZ",2023-09-21,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"167",1.07938472651125,0.602273248678847,"AZ",2023-09-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
"168",2.24805070809352,1.03004911388299,"AZ",2023-09-23,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1
"169",1.65256963426101,0.838892057096501,"CA",2023-08-13,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"170",2.9023911001596,0.818155884634729,"CA",2023-08-14,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
"171",3.07560071260911,0.819961494814356,"CA",2023-08-15,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0
"172",7.12968589807979,0.856098316985005,"CA",2023-08-16,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
"173",7.07726691965825,0.856166272595977,"CA",2023-08-17,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"174",7.90545024594405,0.815614018395203,"CA",2023-08-18,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"175",2.39872390389136,0.828085334046539,"CA",2023-08-19,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1
"176",2.33632028442908,0.865539973632063,"CA",2023-08-20,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"177",6.50458789044202,0.807314323344337,"CA",2023-08-21,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"178",4.97126995650986,0.857620136507652,"CA",2023-08-22,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"179",4.52185385726628,0.81292136420566,"CA",2023-08-23,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
"180",4.65317606572011,0.811556462800731,"CA",2023-08-24,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
"181",3.04596286608462,0.808441412146178,"CA",2023-08-25,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
"182",3.02906876188708,0.808547479345446,"CA",2023-08-26,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"183",2.17865147055734,0.766350502616748,"CA",2023-08-27,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1
"184",7.31972261379059,0.834488198236547,"CA",2023-08-28,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
"185",4.11188049039215,0.78591317299406,"CA",2023-08-29,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
"186",16.7270343048651,0.816879073820155,"CA",2023-08-30,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
"187",5.0686178756905,0.790040025141931,"CA",2023-08-31,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"188",3.84419662209966,0.777902987777829,"CA",2023-09-01,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
"189",1.39170007066804,0.815865984982364,"CA",2023-09-02,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"190",1.58492387923995,0.862477984164816,"CA",2023-09-03,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"191",1.63902392525249,0.768141092341316,"CA",2023-09-04,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1
"192",6.42842339655106,0.867564537344234,"CA",2023-09-05,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
"193",4.71152162823637,0.755723467567526,"CA",2023-09-06,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
"194",4.61306011684039,0.800177811044589,"CA",2023-09-07,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1
"195",5.12678103360876,0.707091365451802,"CA",2023-09-08,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"196",3.23073327482228,0.771587199862845,"CA",2023-09-09,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1
"197",2.45387384524388,0.752365833013537,"CA",2023-09-10,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1
