...1,es_score,brier_score,location,target_date,X22F_50_CI,X24A_50_CI,recombinant_50_CI,X23I_50_CI,X24B_50_CI,other_50_CI,X22F_95_CI,X24A_95_CI,recombinant_95_CI,X23I_95_CI,X24B_95_CI,other_95_CI
26,NA,NA,AK,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.00520422104632524,0.003374634265939405,AL,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
45,0.023004200670868,0.003341284149155245,AL,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
46,NA,NA,AL,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.903618764238852,0.298482231222124,AL,2024-03-13,1,0,1,1,0,1,1,0,1,1,0,1
54,NA,NA,AL,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0429604321412603,0.0050424344240286,AL,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.0255561118256006,0.0093121848326497,AL,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
67,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0440644196756823,0.01579995623781875,AL,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.0184187468476133,0.00202777421560887,AR,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
87,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.00241062601514967,0.00260881632797988,AR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.00334331399829661,0.00363816528395124,AR,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
95,NA,NA,AR,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,0.0255123736048166,0.00881408077080635,AR,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
104,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.0144104967670177,0.01618321029125235,AR,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
110,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.0119145518024605,3.95318183412015e-4,AZ,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
128,0.038203286379962,3.8680609137853e-4,AZ,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
129,0.0227355663925803,3.80533824490355e-4,AZ,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
130,0.00604352781113567,3.7640951751373e-4,AZ,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
131,5.543434338418e-4,3.74367726595625e-4,AZ,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
132,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0.00654240479881021,3.76393455593225e-4,AZ,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
134,1.26392688164735,0.323101987953976,AZ,2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
135,0.0110964913817169,3.86568099251705e-4,AZ,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
136,1.2447694927784,0.321803217779091,AZ,2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
137,0.0513763168356326,4.05211417100725e-4,AZ,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
138,0.0111891331143486,4.1790710792102e-4,AZ,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
139,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,0.00107453360954875,4.9427100918447e-4,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
143,0.0219655592908929,5.20674914958715e-4,AZ,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
144,1.34935999743278,0.0966083416311985,AZ,2024-03-20,1,0,0,1,1,1,1,0,1,1,0,1
145,0.0537187925056952,5.83944798793285e-4,AZ,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
146,0.0166810684001794,6.21422250660885e-4,AZ,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
147,0.0101605142376804,6.63263960078195e-4,AZ,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
148,0.00488133328757372,7.09872629156875e-4,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
149,0.00607971954290382,7.61695675129e-4,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
150,0.00684576071306267,8.19229046561825e-4,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
151,0.0123565555502248,8.8302139501794e-4,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
152,0.0134399613758653,9.5367861585722e-4,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
153,1.13436312783649,0.3132845209772705,AZ,2024-03-29,1,0,1,1,0,1,1,0,1,1,0,1
154,2.40835532781013,0.3203090853646515,AZ,2024-03-30,1,0,0,1,1,1,1,0,0,1,1,1
155,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,0.720906380266836,0.1044453005201885,AZ,2024-04-01,1,1,1,1,1,1,1,0,1,1,0,1
157,1.05054675821543,0.1079224752127475,AZ,2024-04-02,1,1,1,1,1,0,1,0,1,1,1,0
158,0.0372529389308511,0.001564251605188145,AZ,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
159,1.14086047260067,0.192741012071984,AZ,2024-04-04,1,0,1,1,1,0,1,0,1,1,1,0
160,1.05717835043466,0.3066136829397355,AZ,2024-04-05,1,0,1,1,0,1,1,0,1,1,0,1
161,0.0471111759472367,0.002033847517558935,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
162,1.16812306843757,0.2396250022653505,AZ,2024-04-07,1,0,1,1,1,0,1,0,1,1,1,0
163,1.12720943126208,0.1919383130695235,AZ,2024-04-08,1,0,1,1,1,0,1,0,1,1,1,0
164,0.00439063813406278,0.00266044661922039,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
165,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,0.00681508100654565,0.00349269694919434,AZ,2024-04-12,1,1,1,1,1,1,1,1,1,1,1,1
168,0.0244612523801803,0.003826065379475945,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
169,0.734155045307414,0.0442749793496771,CA,2024-03-03,1,1,0,1,1,1,1,1,0,1,0,1
170,2.5807196531942602,0.084071018952036,CA,2024-03-04,1,0,0,1,1,0,1,0,0,1,0,0
171,3.90367702653051,0.1131280953674195,CA,2024-03-05,1,0,0,1,1,0,1,0,1,1,0,0
172,1.46430296132912,0.072467171192168,CA,2024-03-06,1,1,1,1,1,0,1,0,0,1,1,0
173,3.03856704673322,0.1155152744291065,CA,2024-03-07,1,0,1,1,0,1,1,1,0,1,0,1
174,1.29837143487715,0.0740183280269385,CA,2024-03-08,1,1,1,1,1,0,1,0,0,1,1,1
175,2.03246971878671,0.137983385132682,CA,2024-03-09,1,0,1,0,1,1,1,1,1,0,0,1
176,1.22939614292674,0.1043370593946055,CA,2024-03-10,1,0,1,1,0,1,1,0,1,1,0,1
177,2.62718516643686,0.237253185749773,CA,2024-03-11,1,0,1,1,1,0,1,0,1,1,0,0
178,1.40303841846488,0.1048332086414805,CA,2024-03-12,1,0,0,1,1,1,1,0,0,1,0,1
179,2.98890371596419,0.1192516787096055,CA,2024-03-13,1,0,1,1,0,1,1,1,1,1,1,1
180,1.73756357274077,0.107110600704601,CA,2024-03-14,1,0,0,1,1,1,1,0,0,1,1,1
181,1.13072390432223,0.03463859138332955,CA,2024-03-15,1,1,0,1,1,1,1,0,0,1,0,1
182,1.17776192524209,0.1441523967160015,CA,2024-03-16,1,0,0,1,1,1,1,1,0,1,0,1
183,1.78260508003152,0.1445311126032025,CA,2024-03-17,1,0,1,1,0,1,1,1,1,1,1,1
184,2.24972310592296,0.120011373485015,CA,2024-03-18,1,1,0,1,1,0,1,0,0,1,0,0
185,0.985050663924836,0.088449002742385,CA,2024-03-19,1,1,1,1,1,0,1,1,1,1,0,0
186,0.986138772922212,0.1101543395272705,CA,2024-03-20,1,1,0,1,1,1,1,0,1,1,0,1
187,1.12892696026147,0.154254980865698,CA,2024-03-21,1,1,0,1,1,1,1,1,0,1,0,1
188,1.68789605232016,0.174614335056754,CA,2024-03-22,1,0,0,1,1,0,1,0,0,1,1,0
189,0.959660974073957,0.1071101006782485,CA,2024-03-23,1,1,0,1,1,1,1,0,0,1,0,1
190,0.48314247324308,0.0050981103727274,CA,2024-03-24,1,1,1,1,1,1,1,0,1,1,0,1
191,1.88760025758762,0.1582777682457535,CA,2024-03-25,1,1,0,1,1,1,1,0,0,1,0,1
192,0.463970312071291,0.0710367989728705,CA,2024-03-26,1,1,1,1,1,1,1,0,1,1,0,1
193,1.06414457653007,0.1653427180613385,CA,2024-03-27,1,1,0,1,1,1,1,0,0,1,0,1
194,1.01876027337098,0.137461713263416,CA,2024-03-28,1,1,1,0,1,1,1,1,1,0,0,1
195,0.384773242914434,0.0083526599871001,CA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
196,0.320954090665264,0.0092171658917022,CA,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
197,0.790693476948958,0.409433220845364,CA,2024-03-31,1,1,1,1,0,1,1,1,1,1,1,1
198,1.04395582131371,0.1508080795246235,CA,2024-04-01,1,1,0,1,1,1,1,0,0,1,0,1
199,0.518383906863342,0.0123556618274983,CA,2024-04-02,1,1,1,1,1,1,1,0,1,1,0,1
200,0.679905777525755,0.0136083345543941,CA,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
201,2.72483267926845,0.4224966008652625,CA,2024-04-04,1,0,1,1,1,0,1,0,1,1,1,0
202,1.91923642716493,0.2067598067885865,CA,2024-04-05,1,1,0,1,1,1,1,0,0,1,0,1
203,0.530493013441265,0.01809926527979935,CA,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
204,0.298403037322253,0.0198693367014076,CA,2024-04-07,1,1,1,1,1,1,1,0,1,1,0,1
205,0.920441610250589,0.0217908419011538,CA,2024-04-08,1,1,1,1,1,1,1,0,1,1,0,1
206,0.398497374222751,0.1966366780323515,CA,2024-04-09,1,1,1,1,1,1,1,0,1,1,0,1
207,1.14108471635479,0.328704125664031,CA,2024-04-10,1,1,1,1,1,0,1,0,1,1,0,0
208,2.02921344746745,0.380443858269903,CA,2024-04-11,1,0,1,1,1,0,1,0,1,1,0,0
209,1.07169677555968,0.275886100358845,CA,2024-04-12,1,1,1,1,1,0,1,0,1,1,0,0
210,0.406581599136547,0.1602537434042915,CA,2024-04-13,1,1,1,1,1,1,1,0,1,1,0,1
211,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.0026134846080247,2.6314323080057e-4,CO,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,9.3667607141602e-4,2.68752659871185e-4,CO,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,0.00357716684753459,3.05676342127095e-4,CO,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
221,0.00104323706347442,3.20503795531095e-4,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
222,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,9.4214907771404e-4,3.58032720256845e-4,CO,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.00115228707131565,4.37631806424355e-4,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
227,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.35071487845254,0.969257050938995,CO,2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
234,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,0.00305142032182135,0.00103706154400572,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.0197092570424637,0.001686311642074885,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
242,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,1.10231487896602,0.456796138567578,CO,2024-04-04,1,0,1,1,0,1,1,0,1,1,0,1
244,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.00697666904780564,0.002504675785748,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
246,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,1.3415229842624e-4,5.21668541324e-5,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
