...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
33,NA,NA,AK,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,1.34733337752375,0.2553379061835065,AL,2023-10-17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
53,0.803156751201489,0.2384906756177845,AL,2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,1.8949573414954,0.4188775742808655,AL,2023-10-19,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
55,1.6169549972613,0.2898920927392695,AL,2023-10-20,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
56,0.309561152169505,0.230412041821996,AL,2023-10-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
57,1.21031902006342,0.3665725568396945,AL,2023-10-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
58,0.923448768954547,0.3004408138411415,AL,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
59,0.839979499129237,0.608365801385645,AL,2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
60,1.25469470820359,0.2199996254067915,AL,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,0.987172291760117,0.4816801340249735,AL,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
62,NA,NA,AL,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.850904440307981,0.61637033195773006,AL,2023-10-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
66,0.275735440631991,0.2052748625758255,AL,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,0.274085887790172,0.202937585170319,AL,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
68,NA,NA,AL,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.345519433773414,0.2769848214414715,AL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,NA,NA,AL,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.273042806294491,0.191812638997927,AL,2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
73,NA,NA,AL,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.260386853563605,0.1856245410948625,AL,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
76,NA,NA,AL,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.249505781278066,0.1780025899480975,AL,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
80,NA,NA,AL,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.35755110348267,0.2656327633693265,AR,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
86,1.44320792637215,0.267484621373265,AR,2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
87,1.4414558794935,0.2693732224041825,AR,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
88,1.49108180388546,0.2739611448815815,AR,2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
89,1.10631599730285,0.3341672135456895,AR,2023-10-12,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
90,1.97433467051037,0.3308375349696805,AR,2023-10-13,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
91,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,3.17211414701083,0.3207796321019895,AR,2023-10-16,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
94,0.82523445596777,0.56254731481529,AR,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,NA,NA,AR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,2.09341213906721,0.287954159562872,AR,2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
97,0.40104829628148,0.290186263588964,AR,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
98,0.39192478032646,0.2924500801048765,AR,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,NA,NA,AR,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.93412924643807,0.461221365097241,AR,2023-10-23,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1
101,0.349358380457261,0.2503442155670445,AR,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
102,1.24494595572796,0.570090563828855,AR,2023-10-25,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
103,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.297384347041281,0.2748466751953445,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
105,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.846036816224397,0.57907128450695,AR,2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
108,NA,NA,AR,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.916718630243347,0.644083841631795,AR,2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
110,NA,NA,AR,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.84659424264159,0.58383378704177,AR,2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
112,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1.99922605529765,0.387549448889771,AR,2023-11-06,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
115,0.862476992320824,0.5884008261581,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
116,0.456187394138567,0.3379994052152525,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.295016701065369,0.2055307130876915,AR,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
124,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.86728131330719,0.3613786133709625,AZ,2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
128,2.38735157983966,0.3541178713528905,AZ,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
129,2.36085924733755,0.3617681416317925,AZ,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
130,1.02598879719534,0.3227647166286915,AZ,2023-10-11,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
131,0.596911401711238,0.4155793477977775,AZ,2023-10-12,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
132,1.2752411258955,0.610365251100325,AZ,2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
133,1.29070435260231,0.3907476492179325,AZ,2023-10-14,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
134,2.20978355162508,0.419968327530526,AZ,2023-10-15,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1
135,2.65429323557434,0.3435486421032455,AZ,2023-10-16,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
136,3.18137379779716,0.3486072775168,AZ,2023-10-17,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
137,3.2690040202108,0.322733809835984,AZ,2023-10-18,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
138,3.18073597889255,0.424367875678514,AZ,2023-10-19,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
139,1.3723778548973,0.325647638402219,AZ,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
140,1.71056447696574,0.315352901694234,AZ,2023-10-21,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0
141,2.07883948302251,0.330517666901533,AZ,2023-10-22,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1
142,4.71600735081357,0.3841474050129265,AZ,2023-10-23,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
143,2.43636222770774,0.289713918606908,AZ,2023-10-24,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
144,1.0974990865509,0.321537104807292,AZ,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
145,0.237817956718805,0.1572266338453185,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,1.51997184290998,0.3398524049531535,AZ,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
147,2.06935763531213,0.4723569123127455,AZ,2023-10-28,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
148,1.86333473202231,0.3279389401364975,AZ,2023-10-29,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
149,3.24644124774575,0.3695553929378795,AZ,2023-10-30,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
150,1.95536984766463,0.3611900847527595,AZ,2023-10-31,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1
151,1.29185664379422,0.326953429359802,AZ,2023-11-01,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
152,2.33364678377944,0.3506608056884615,AZ,2023-11-02,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
153,1.93025349505387,0.402226060108867,AZ,2023-11-03,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
154,0.864919790033517,0.3878634150584375,AZ,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
155,2.97206172788465,0.3808431421029305,AZ,2023-11-05,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
156,3.52201054242967,0.3541692999551875,AZ,2023-11-06,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
157,1.51757371777167,0.314423467647449,AZ,2023-11-07,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
158,2.89379760384967,0.385575604674581,AZ,2023-11-08,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1
159,1.61299836253588,0.3643116001009565,AZ,2023-11-09,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0
160,1.6027970680902,0.389108104584723,AZ,2023-11-10,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
161,1.35899200797622,0.3558735100183265,AZ,2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
162,3.63789744715612,0.3262502806294845,AZ,2023-11-12,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1
163,2.24198659364483,0.309064363259887,AZ,2023-11-13,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1
164,3.41094599253808,0.3896383290868235,AZ,2023-11-14,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1
165,1.62471668826171,0.307793503257111,AZ,2023-11-15,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
166,1.25778430477691,0.121231545621379,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
167,0.727507151084176,0.52856298895483,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
168,1.35130176740961,0.43721724619473,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
169,0.679880969535739,0.29526627479685,CA,2023-10-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
170,1.64509045090248,0.3383473295797025,CA,2023-10-09,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
171,3.60513785138987,0.3916561925267265,CA,2023-10-10,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
172,3.19173407451588,0.3785842373906115,CA,2023-10-11,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
173,1.56328038799485,0.332854766044047,CA,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
174,2.66816410750154,0.3909945055745645,CA,2023-10-13,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
175,1.54508604389714,0.367339760118222,CA,2023-10-14,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
176,1.9899118386272,0.4393278183502835,CA,2023-10-15,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1
177,2.7182261509468,0.350543626242419,CA,2023-10-16,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
178,2.01361343780753,0.354164136166838,CA,2023-10-17,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
179,5.31691369685594,0.414187934531876,CA,2023-10-18,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
180,2.07987830107382,0.382767448931158,CA,2023-10-19,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
181,1.37120265024495,0.38411521886253,CA,2023-10-20,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
182,0.686978307685822,0.495391726246652,CA,2023-10-21,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
183,0.776160453526537,0.40479315185668,CA,2023-10-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
184,2.241191859572,0.3475388007994895,CA,2023-10-23,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1
185,1.54879073826818,0.3298256791859995,CA,2023-10-24,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0
186,2.78084600301518,0.44207072610134,CA,2023-10-25,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0
