"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"65",1.50665858970848,0.621351134336864,"AL",2024-05-06,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"66",NA,NA,"AL",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.407809283758769,0.377792045629919,"AR",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,"AZ",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",1.24032416343042,0.460831675422302,"AZ",2024-04-15,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"129",0.425924767813416,0.284046344351783,"AZ",2024-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"130",0.727030615922264,0.317261310704645,"AZ",2024-04-17,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"131",0.0255584594106674,0.0499291287979104,"AZ",2024-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.0292900033114779,0.0548857819293948,"AZ",2024-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"133",NA,NA,"AZ",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",0.842525031305549,0.55196119165941,"AZ",2024-04-21,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"135",0.790295407438948,0.421054790326948,"AZ",2024-04-22,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"136",0.413224130956322,0.0799381677860176,"AZ",2024-04-23,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"137",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",0.163426440270395,0.0962081028375479,"AZ",2024-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",0.858141836316815,0.744947166939198,"AZ",2024-04-27,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"141",0.394403834396092,0.126350179391729,"AZ",2024-04-28,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"142",0.763083859280429,0.579257377819777,"AZ",2024-04-29,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"143",1.45322172415843,0.606234725790004,"AZ",2024-04-30,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"144",0.268239410840861,0.164529843670847,"AZ",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"145",0.303644243911669,0.179253204742956,"AZ",2024-05-02,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"146",0.564083763267941,0.195040147008765,"AZ",2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",1.29236238904407,0.249065861245056,"AZ",2024-05-06,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"150",1.06524857694527,0.26935268154964,"AZ",2024-05-07,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"151",1.89048277955559,0.360505751836032,"AZ",2024-05-08,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"152",0.441247172818479,0.507077884679887,"AZ",2024-05-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"153",1.5174042722643,0.711611905459689,"AZ",2024-05-10,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"154",1.04719470618739,0.899984567920892,"AZ",2024-05-11,0,1,1,0,1,1,1,0,0,1,0,1,1,1
"155",0.231091971165903,0.387488071604735,"AZ",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"156",1.14560724534522,0.841285951670165,"AZ",2024-05-13,1,1,1,1,1,0,1,0,1,1,1,0,1,1
"157",0.795434875829679,0.581851331342888,"AZ",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"158",0.815438360625608,0.591712402527583,"AZ",2024-05-15,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"159",0.723797357825371,0.809142310584338,"AZ",2024-05-16,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"160",0.577381466003311,0.758699604963283,"AZ",2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"161",0.350252927197152,0.558548838519938,"AZ",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"162",0.373101173664609,0.58879842195344,"AZ",2024-05-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"163",0.684963958575097,0.719608886166355,"AZ",2024-05-20,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"164",0.949593309301326,0.649616884372245,"AZ",2024-05-21,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"165",0.716182486543223,0.68199328877431,"AZ",2024-05-22,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"166",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0.470243941713784,0.739605492536854,"AZ",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"168",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",0.466764023866343,0.298968788699431,"CA",2024-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"170",1.01626774667259,0.427898193340117,"CA",2024-04-15,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"171",2.44564989496219,0.367654781024846,"CA",2024-04-16,1,0,0,1,1,1,1,0,0,0,1,1,1,1
"172",5.34986795866817,0.498006394544521,"CA",2024-04-17,1,0,0,1,0,1,1,0,0,0,0,0,1,1
"173",1.65400160452889,0.446014146756036,"CA",2024-04-18,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"174",2.58272833034414,0.410027899321735,"CA",2024-04-19,0,0,0,1,1,1,1,0,0,1,0,1,1,1
"175",0.139816860127344,0.213352138755756,"CA",2024-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"176",0.992260486033404,0.50319542274328,"CA",2024-04-21,1,1,1,1,1,0,1,0,0,1,1,1,0,1
"177",2.72546117940688,0.694091971625435,"CA",2024-04-22,0,1,0,1,0,1,0,0,0,0,0,0,1,0
"178",1.47528076477667,0.554375103184438,"CA",2024-04-23,1,1,1,1,0,0,1,0,0,0,0,0,0,1
"179",3.81806920832009,0.712050799595229,"CA",2024-04-24,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"180",3.68501414703788,0.598709051046696,"CA",2024-04-25,1,0,1,1,0,0,1,0,0,1,0,0,0,1
"181",0.899214816056712,0.481491706001825,"CA",2024-04-26,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"182",3.89960559534336,0.775894191471167,"CA",2024-04-27,0,1,1,1,0,1,1,0,0,1,0,0,1,1
"183",4.0359418550613,0.853830302219071,"CA",2024-04-28,0,1,1,0,1,1,1,0,0,1,0,0,1,1
"184",1.87946559293107,0.554984669754493,"CA",2024-04-29,0,0,0,1,1,1,1,0,0,1,1,1,1,1
"185",2.76889047378954,0.669769237847301,"CA",2024-04-30,1,0,0,1,1,1,1,0,0,0,0,1,0,1
"186",1.57375171385959,0.677979827309969,"CA",2024-05-01,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"187",3.06142674411868,0.625679018505352,"CA",2024-05-02,0,0,1,1,1,1,1,0,0,1,0,1,0,1
"188",6.2588778319241,0.620140040225446,"CA",2024-05-03,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"189",2.43058047376126,0.617467512215008,"CA",2024-05-04,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"190",3.20557489953886,0.578250926699409,"CA",2024-05-05,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"191",7.14571250119718,0.663562277515836,"CA",2024-05-06,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"192",4.39816393697613,0.735162532094439,"CA",2024-05-07,0,1,1,0,1,0,1,0,1,0,0,1,0,1
"193",5.23659493294426,0.704511758724853,"CA",2024-05-08,0,0,1,1,1,1,1,0,0,0,1,0,0,1
"194",7.31551551445576,0.718006204058304,"CA",2024-05-09,0,0,1,1,1,1,1,0,0,0,0,1,0,1
"195",2.82374871108227,0.728010685432269,"CA",2024-05-10,0,1,0,0,1,1,1,0,1,0,0,0,0,1
"196",4.05830016527667,0.771758213515142,"CA",2024-05-11,1,0,0,0,1,1,1,1,0,0,0,1,1,1
"197",3.85942437337719,0.705519272734614,"CA",2024-05-12,1,1,1,0,1,1,1,0,0,0,0,1,1,1
"198",3.95420702407547,0.867185074120743,"CA",2024-05-13,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"199",10.8810243064362,0.847714195845988,"CA",2024-05-14,0,0,1,0,1,1,1,0,0,0,0,0,0,1
"200",5.9978846601106,0.767395714227213,"CA",2024-05-15,0,1,0,1,0,1,1,1,0,0,0,0,1,1
"201",9.73603981892021,0.793548542574014,"CA",2024-05-16,0,0,1,1,0,1,1,0,0,0,0,0,1,1
"202",8.52491418122818,0.852046029638867,"CA",2024-05-17,0,1,0,1,0,1,1,0,0,1,0,0,0,1
"203",5.8628352987308,0.916146321604044,"CA",2024-05-18,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"204",6.97570283247745,0.870725583765089,"CA",2024-05-19,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"205",11.0797793288163,0.835747770371294,"CA",2024-05-20,0,1,1,0,0,1,1,0,0,1,0,0,1,1
"206",15.8201567527859,0.9252980639032,"CA",2024-05-21,0,0,0,1,0,1,1,0,0,0,0,0,1,1
"207",17.4838465347698,0.919593376267012,"CA",2024-05-22,0,1,1,1,0,1,1,0,0,0,0,0,0,1
"208",11.114684666853,0.848036866552338,"CA",2024-05-23,0,1,1,1,0,1,1,0,0,1,0,0,1,1
"209",11.9594879446969,0.93947827751536,"CA",2024-05-24,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"210",6.84654774993586,0.891732568966112,"CA",2024-05-25,0,1,1,1,0,1,0,0,0,1,1,0,1,0
"211",NA,NA,"CO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.51970706959606,0.735048292973433,"CO",2024-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",0.753811470482863,0.791480026665077,"CO",2024-04-17,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"215",NA,NA,"CO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.169989898421335,0.113194285136627,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"220",0.178944090583004,0.123654882151662,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"221",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
