...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI
54,NA,NA,AL,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,1.28927875004919,0.2376835308289495,AL,2023-10-17,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1
67,0.770271966661691,0.2055796631909995,AL,2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
68,1.94906984360662,0.4457541889252655,AL,2023-10-19,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
69,1.5046828779929,0.2745288713492725,AL,2023-10-20,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
70,0.297434157725817,0.1968885465497075,AL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
71,1.2567621165521,0.3759513663381805,AL,2023-10-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
72,0.881285818854907,0.296869370769161,AL,2023-10-23,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
73,0.840725581626337,0.59909268604081,AL,2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
74,1.19799950239002,0.185999378101716,AL,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
75,0.992386741292776,0.50819809581379,AL,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
76,NA,NA,AL,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.862645312017877,0.60955983694817,AL,2023-10-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
80,0.264919860579024,0.1713793142152625,AL,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.250675972291091,0.16916445990200699,AL,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
82,NA,NA,AL,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.345531505709112,0.2880019656996205,AL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
84,NA,NA,AL,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,0.352333970707588,0.256418899544543,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
88,0.443159984126102,0.3021652167541195,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
89,0.823932392649209,0.4279458181681625,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
90,1.48108615641489,0.2686392536798485,AR,2023-09-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
91,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2.61227708611589,0.267652705895461,AR,2023-10-02,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
94,1.45273288749099,0.269685643952942,AR,2023-10-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
95,1.58809732617675,0.416116922178476,AR,2023-10-04,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
96,2.60649835240327,0.3168096002228875,AR,2023-10-05,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
97,0.38000844716723,0.2760460948070385,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,0.395135412832042,0.278250963174102,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,0.387156250209718,0.2804968856433275,AR,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
100,1.49749289181455,0.282783044003944,AR,2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,1.51724622673018,0.2851085963200035,AR,2023-10-10,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
102,1.58983283542928,0.2818258283457715,AR,2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
103,1.03372236012954,0.3260976467801015,AR,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
104,2.0957426957144,0.3484763815463005,AR,2023-10-13,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
105,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,3.36259410913005,0.339482750785697,AR,2023-10-16,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,0.823565542543654,0.58554394789908,AR,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
109,NA,NA,AR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2.24342143150671,0.3076606997745625,AR,2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
111,0.427305094396315,0.310328735028773,AR,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
112,0.431620057964877,0.3130253846341515,AR,2023-10-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
113,NA,NA,AR,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,3.05795991795698,0.47317524962459,AR,2023-10-23,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1
115,0.335299117744747,0.223210438303438,AR,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
116,1.23678448572508,0.593332678909055,AR,2023-10-25,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
117,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.310633696198559,0.272743668002849,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
119,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.848656604421439,0.603630609758375,AR,2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
122,NA,NA,AR,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.918684853786449,0.653308619692125,AR,2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
124,NA,NA,AR,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.861857397072827,0.60868690608034,AR,2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
126,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.78652862421419,0.3696116700102175,AZ,2023-09-24,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
128,3.5687087123354,0.400854721015993,AZ,2023-09-25,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
129,3.25030594011192,0.3920037210855915,AZ,2023-09-26,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
130,1.90083109320677,0.3556008583112285,AZ,2023-09-27,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
131,0.95846408416221,0.357008212926866,AZ,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
132,0.757867726148822,0.392471740108418,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
133,1.12842202572179,0.3668195188779035,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
134,6.62192802971362,0.385647789084791,AZ,2023-10-01,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
135,9.1760549544574,0.424429522069758,AZ,2023-10-02,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
136,1.08381513270047,0.3239526188846745,AZ,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
137,2.59791825713022,0.4727782045809495,AZ,2023-10-04,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
138,1.98239677227875,0.3631067005024495,AZ,2023-10-05,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
139,2.26153475436671,0.4016615996110945,AZ,2023-10-06,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
140,1.48751060152002,0.562948390568795,AZ,2023-10-07,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1
141,2.77698684612472,0.359527402014664,AZ,2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
142,2.58797043521458,0.3550218198753785,AZ,2023-10-09,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1
143,2.70402460661798,0.3636239305523725,AZ,2023-10-10,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
144,0.969840270866166,0.3207457425007745,AZ,2023-10-11,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1
145,0.571177212043126,0.4044266457566675,AZ,2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,1.29767173591431,0.61568334144527,AZ,2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
147,1.18193500196675,0.3450549072153455,AZ,2023-10-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
148,2.19095248425055,0.4131732152012625,AZ,2023-10-15,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
149,2.78850650962919,0.344961507121217,AZ,2023-10-16,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
150,2.46593598348389,0.389824732092215,AZ,2023-10-17,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1
151,2.70724419671546,0.418860253755814,AZ,2023-10-18,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
152,3.27764180587269,0.423153141786945,AZ,2023-10-19,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
153,1.01784291675678,0.295578737764056,AZ,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
154,1.57290198682469,0.3139799589171555,AZ,2023-10-21,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
155,1.97053096164924,0.329205379119574,AZ,2023-10-22,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
156,5.58882385287425,0.385016794334159,AZ,2023-10-23,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
157,2.21703169601405,0.2861367396101325,AZ,2023-10-24,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1
158,1.14550992704903,0.3226896175976935,AZ,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
159,0.222842679605998,0.1572839078424305,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
160,0.883521435218044,0.302996301412601,AZ,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
161,2.10412347577558,0.474876548340166,AZ,2023-10-28,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
162,1.64921837561083,0.3267418270467975,AZ,2023-10-29,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
163,3.06147135216342,0.3686125529988015,AZ,2023-10-30,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1
164,2.31650771350687,0.3630241161259335,AZ,2023-10-31,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
165,1.41879038701121,0.329208860943927,AZ,2023-11-01,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
166,2.35170422611684,0.351246780963426,AZ,2023-11-02,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
167,1.96527966361051,0.4027434014247465,AZ,2023-11-03,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0
168,0.922375968966941,0.388852133729476,AZ,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
169,1.78305237745137,0.3535308713374825,CA,2023-09-24,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
170,2.41103879343843,0.334337076199299,CA,2023-09-25,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1
171,2.69498741562706,0.3365786249464285,CA,2023-09-26,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
172,2.92659379087519,0.384059410201255,CA,2023-09-27,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
173,2.59239222614384,0.365118175173056,CA,2023-09-28,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
174,2.24878317157445,0.417153867650663,CA,2023-09-29,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
175,0.938084375499488,0.3647224658215965,CA,2023-09-30,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
176,1.30409984389356,0.4100562723721685,CA,2023-10-01,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
177,2.78060726786327,0.331056150735573,CA,2023-10-02,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
178,2.35567162674288,0.346011357791598,CA,2023-10-03,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1
179,3.55191171589195,0.336125910278343,CA,2023-10-04,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
180,6.04990314569608,0.447371042277487,CA,2023-10-05,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0
181,2.55439207113666,0.411378357428437,CA,2023-10-06,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
182,1.68603937612817,0.227685086188802,CA,2023-10-07,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
183,0.68827502577848,0.2961034242643315,CA,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
184,1.67723070705358,0.338549149906136,CA,2023-10-09,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1
185,3.55863123984932,0.3913880974608585,CA,2023-10-10,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
186,3.25521709538736,0.3786202359345965,CA,2023-10-11,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
187,1.57026991956573,0.3334472343337545,CA,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
