...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
34,NA,NA,AK,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.788402692139122,0.52581860383917,AK,2023-11-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
41,NA,NA,AK,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1.31592902832972,0.387680337333322,AL,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
44,0.784362618123075,0.2939905381979685,AL,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
45,0.875804258093393,0.638421206351585,AL,2023-10-24,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
46,1.11145682693731,0.1677638529846225,AL,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
47,1.05102219376263,0.516562872041215,AL,2023-10-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
48,NA,NA,AL,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.885366137827341,0.645612084460265,AL,2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
52,0.242902507033546,0.1554721576497555,AL,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
53,0.233763052892716,0.153800519355996,AL,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
54,NA,NA,AL,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.345042037824614,0.2806143082390325,AL,2023-11-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
56,NA,NA,AL,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.232359488355559,0.147958581407907,AL,2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.239177510931917,0.1473371829837005,AL,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,NA,NA,AL,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.244528230367376,0.151724398553388,AL,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
66,NA,NA,AL,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.867740369985159,0.63062807013167,AL,2023-11-21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
74,NA,NA,AL,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.423614605110898,0.252127498836053,AL,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.51568914284660206,0.3176527999661745,AL,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
84,NA,NA,AL,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.64108837220745,0.4191254583974025,AR,2023-10-23,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1
87,0.507406178865941,0.361613331169977,AR,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,1.2874339195974,0.603195526103165,AR,2023-10-25,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
89,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.306095981140103,0.2734776922340465,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.876567735429447,0.610657309617965,AR,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
94,NA,NA,AR,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.912431993380235,0.64100879431934,AR,2023-11-01,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
96,NA,NA,AR,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.875820818534873,0.61071474724457,AR,2023-11-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
98,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.49458498829499,0.4619041127049655,AR,2023-11-06,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
101,0.877314100774753,0.60890757066767,AR,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
102,0.292857211099834,0.20536882510712,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.474012212619802,0.339996828580951,AR,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
110,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.49799281990667,0.348845656157416,AR,2023-11-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
115,0.50988722145808,0.345615979730883,AR,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
116,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.470424550843658,0.3302936283181385,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
122,1.43538785068348,0.54573485484456,AR,2023-11-28,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
123,1.11547040411125,0.3592757094500845,AR,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.307038902270927,0.2200145551912475,AR,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
126,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.1364798942406,0.3310987564803735,AZ,2023-10-22,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
128,4.10391049548982,0.380861521082974,AZ,2023-10-23,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
129,2.59970055604441,0.2925927793373495,AZ,2023-10-24,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
130,1.121561760932,0.323028206883079,AZ,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
131,0.256119605566566,0.18070277329138,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
132,1.45485799163428,0.3306006576122105,AZ,2023-10-27,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
133,2.03910506922301,0.470651671346839,AZ,2023-10-28,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1
134,2.03340840603151,0.33100779948923,AZ,2023-10-29,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1
135,3.1252031507817,0.368576229522324,AZ,2023-10-30,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
136,1.82082306502301,0.35946907901275,AZ,2023-10-31,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
137,1.22490437933608,0.3252347787172455,AZ,2023-11-01,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
138,2.45765944944021,0.3531066952531175,AZ,2023-11-02,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
139,1.89670268317265,0.4003429662538005,AZ,2023-11-03,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0
140,0.825004567802244,0.3820590032772545,AZ,2023-11-04,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
141,2.72190158238884,0.3780908993767265,AZ,2023-11-05,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
142,3.60723172280612,0.353457778592627,AZ,2023-11-06,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
143,1.70259539223682,0.3168577180315215,AZ,2023-11-07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
144,2.63227524620375,0.3819989678099225,AZ,2023-11-08,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
145,1.37486203822462,0.358734349743888,AZ,2023-11-09,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1
146,1.46498100842555,0.377428499208092,AZ,2023-11-10,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
147,1.28149047388098,0.3523342971159745,AZ,2023-11-11,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1
148,4.44513168868472,0.3290756356444035,AZ,2023-11-12,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
149,4.04498224599261,0.3174067500886135,AZ,2023-11-13,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
150,3.02617901991187,0.3819690875073705,AZ,2023-11-14,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
151,2.15324615526765,0.3157227779337865,AZ,2023-11-15,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1
152,1.53409022964297,0.1713285832047465,AZ,2023-11-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,0.679414782493331,0.4776708159780515,AZ,2023-11-17,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
154,1.24971790193228,0.4143856276083855,AZ,2023-11-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
155,2.74405153924158,0.4007513976814175,AZ,2023-11-19,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
156,3.87374065136275,0.3076409687163815,AZ,2023-11-20,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
157,3.44443908409872,0.3926260498196855,AZ,2023-11-21,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
158,1.90802531884065,0.402442248397452,AZ,2023-11-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
159,0.733130731784289,0.389729709811787,AZ,2023-11-23,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1
160,2.73993281603542,0.359949340291868,AZ,2023-11-24,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0
161,2.27339357563293,0.396343751545552,AZ,2023-11-25,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
162,2.59650195109436,0.43047330580241,AZ,2023-11-26,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
163,4.72845349058076,0.373107055579399,AZ,2023-11-27,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1
164,7.79872806108634,0.376089838134066,AZ,2023-11-28,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
165,6.02787007847972,0.406537398805669,AZ,2023-11-29,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
166,1.33712246876356,0.427832972207438,AZ,2023-11-30,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1
167,1.99779009611817,0.4384727090595865,AZ,2023-12-01,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1
168,1.7685302628694,0.3499226527050275,AZ,2023-12-02,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
169,0.750798896416207,0.393242535824562,CA,2023-10-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
170,2.01681044613523,0.3451007856145105,CA,2023-10-23,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
171,1.51596088702409,0.328305727735972,CA,2023-10-24,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1
172,2.56520195916359,0.430342037299136,CA,2023-10-25,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0
173,3.47324682965427,0.364604698491413,CA,2023-10-26,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0
174,2.24291708975092,0.4194250123044055,CA,2023-10-27,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
175,1.46125503044275,0.402933472861477,CA,2023-10-28,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
176,1.24128721624229,0.127069958946801,CA,2023-10-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,3.71940225304722,0.451106773434196,CA,2023-10-30,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
178,1.13006739913631,0.3311349256410035,CA,2023-10-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
179,2.24885222142692,0.487958688799854,CA,2023-11-01,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1
180,1.24814548902906,0.307125638988741,CA,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
181,1.70270029168749,0.2458296843894765,CA,2023-11-03,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
182,1.77775513857199,0.64491310269667,CA,2023-11-04,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
183,1.29690525816582,0.4370995205071405,CA,2023-11-05,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
184,1.96895015841813,0.309530882920148,CA,2023-11-06,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0
185,2.81403523118152,0.378104087822513,CA,2023-11-07,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
