"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI"
"38",NA,NA,"AK",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.0905295800104905,0.128878953075043,"AK",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",0.839985257197938,0.578803285920139,"AK",2024-01-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"42",NA,NA,"AK",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.20425899415802,0.293731202322636,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",0.204222097325888,0.297924857849496,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"49",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.677060993649591,0.946972370663474,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"51",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.688862761387773,0.967275061127833,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"55",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.236786160645158,0.3537455204775,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.846077035177207,0.834474989714505,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"63",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.892809299370203,1.2550845518681,"AL",2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"66",NA,NA,"AL",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.473861499854831,0.713038486582345,"AL",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"76",NA,NA,"AL",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.187892442043262,0.251894958826388,"AL",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",1.19971466643674,1.16577010201375,"AL",2024-01-03,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1
"82",0.163217371093757,0.211860433327216,"AL",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"83",NA,NA,"AL",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.32419854542804,0.44817731544256,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",1.28406267334394,1.03340881219787,"AR",2023-11-28,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0
"88",0.845738586195618,0.460100016783148,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"89",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.645014377016971,0.96919187899844,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"91",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.510724079541547,0.706916717988313,"AR",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"95",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1.67517935068004,1.18027966967027,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"97",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.545023877876442,0.746702256834786,"AR",2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"100",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",0.899731686040651,0.919979014152428,"AR",2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"102",0.842747256563411,1.1853304448227,"AR",2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"103",2.52579299174504,0.833627995208082,"AR",2023-12-14,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"104",0.357127744545645,0.563189218772472,"AR",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"105",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1.97767239422829,1.03874025732444,"AR",2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1
"108",1.37549210062962,0.850289757529535,"AR",2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
"109",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2.47465543514975,1.02223363397895,"AR",2023-12-21,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
"111",1.50170347526116,0.961828928170774,"AR",2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"112",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.815944612793436,0.786853722343022,"AR",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"117",2.26430241002888,0.901305945479909,"AR",2023-12-28,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1
"118",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.0786454484796403,0.130760109908114,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"123",0.398670003988461,0.117440183644598,"AR",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
"124",1.26606753128566,0.668435502129632,"AR",2024-01-04,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
"125",0.0536402435261191,0.0940369456328453,"AR",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",4.09869362016505,0.934982865573354,"AZ",2023-11-26,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
"128",2.04378752988074,0.645357200648233,"AZ",2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
"129",3.85378158214328,0.703702740087826,"AZ",2023-11-28,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0
"130",2.61845672259835,0.676248411136489,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"131",0.774241557108274,0.69519898513083,"AZ",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"132",1.08720134194642,0.656147258210283,"AZ",2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"133",1.34557898108718,0.648520252475591,"AZ",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0
"134",2.36843425978251,0.657824472550319,"AZ",2023-12-03,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
"135",2.46016209534595,0.733459481340821,"AZ",2023-12-04,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0
"136",4.21191746017491,0.604952349807607,"AZ",2023-12-05,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0
"137",2.64869359919042,0.811380683908778,"AZ",2023-12-06,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
"138",1.69409054362955,0.598911959537655,"AZ",2023-12-07,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1
"139",0.764442296642395,0.590678756346932,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"140",1.12061176003589,0.365000679765724,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",1.08529232569149,0.910683347337485,"AZ",2023-12-10,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"142",1.82703697948388,0.796316492425077,"AZ",2023-12-11,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"143",3.72432437792331,0.958842172824416,"AZ",2023-12-12,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0
"144",3.12777561187336,0.849209956720062,"AZ",2023-12-13,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
"145",2.21711635027137,0.768294657559764,"AZ",2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1
"146",1.11249397647175,0.734985159184595,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
"147",1.8690368510387,0.773642252980361,"AZ",2023-12-16,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0
"148",2.11085467062871,0.527782162413448,"AZ",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"149",5.02942143551346,0.821285477286259,"AZ",2023-12-18,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0
"150",3.79025911669432,0.748857967011374,"AZ",2023-12-19,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
"151",0.901681296956601,0.679452076058613,"AZ",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"152",1.86133005281301,0.795157898366859,"AZ",2023-12-21,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0
"153",0.965036469970717,0.766292021076246,"AZ",2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
"154",1.2956522406461,0.714971955968916,"AZ",2023-12-23,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"155",2.14529766620163,0.658344570367522,"AZ",2023-12-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
"156",2.0324077640736,0.688000628762112,"AZ",2023-12-25,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0
"157",4.03745099556833,0.622187806876256,"AZ",2023-12-26,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1
"158",1.99337518427176,0.649199017660231,"AZ",2023-12-27,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
"159",1.07062351614113,0.626432774069861,"AZ",2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"160",0.80134348105291,0.692029203680385,"AZ",2023-12-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"161",0.517766595167824,0.261848656001908,"AZ",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"162",0.982927822285076,0.35384612718994,"AZ",2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"163",3.14660027450718,0.611907913319845,"AZ",2024-01-01,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
"164",2.52688491272291,0.603821758097617,"AZ",2024-01-02,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1
"165",0.933924164208406,0.633757350576894,"AZ",2024-01-03,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
"166",0.79022021595591,0.461401380873164,"AZ",2024-01-04,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"167",0.374855443995037,0.470667340510404,"AZ",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"168",0.9538177444754,0.261329807043284,"AZ",2024-01-06,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"169",1.13319492868418,0.503937632214853,"CA",2023-11-26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
"170",2.12604850024218,0.743154927224699,"CA",2023-11-27,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"171",2.45836380772937,0.703449017383077,"CA",2023-11-28,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
"172",2.23097375366289,0.654693436015985,"CA",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"173",3.2761816245392,0.591387313821747,"CA",2023-11-30,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1
"174",1.53963250537064,0.637092686274542,"CA",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
"175",1.12379677518941,0.748051170372858,"CA",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
"176",1.31073558785587,0.563528040295159,"CA",2023-12-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
"177",4.34942958845202,0.759494629996872,"CA",2023-12-04,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"178",2.64728741673958,0.679616359158975,"CA",2023-12-05,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"179",3.03375111619862,0.822175085275286,"CA",2023-12-06,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"180",2.58757428655016,1.07911056647757,"CA",2023-12-07,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0
"181",1.08101512599282,0.770231820073931,"CA",2023-12-08,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
