...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,other_95_CI
45,0.027621782859637,0.02133455842491165,AL,2024-03-26,1,1,1,1,1,1,1,1,1,1
46,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0498608567946018,0.04197372896893895,AL,2024-04-01,1,1,1,1,1,0,0,1,1,1
52,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.00825828594009086,0.00121693719631381,AR,2024-03-27,1,1,1,1,1,0,1,1,0,1
89,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.00666520307046141,0.002052841100562005,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1
128,0.00773706972973078,0.002245099430006595,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1
129,0.00852321539257681,0.00246603140633856,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1
130,0.0192730068667763,0.002721554187418415,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1
131,0.0183360580397614,0.003019272002591125,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1
132,1.10359501781395,0.299222389761004,AZ,2024-03-29,0,0,1,1,1,0,0,1,1,1
133,2.31511032930463,0.310215817844126,AZ,2024-03-30,0,1,0,1,1,0,1,0,1,1
134,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0.660116096530258,0.101138589269991,AZ,2024-04-01,1,1,1,1,1,0,0,1,1,1
136,0.946427918642829,0.10456499345466,AZ,2024-04-02,1,1,1,0,1,1,0,1,0,1
137,0.0555025912571869,0.00651187395899125,AZ,2024-04-03,1,1,1,1,1,0,0,1,1,1
138,1.06065836070542,0.1805711734714855,AZ,2024-04-04,1,1,1,0,1,0,1,1,0,1
139,1.01488312404875,0.2842939505078465,AZ,2024-04-05,0,0,1,1,1,0,0,1,1,1
140,0.0680364990782334,0.0107454151626825,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1
141,1.06802370950485,0.2151613830918985,AZ,2024-04-07,1,1,1,0,1,1,0,1,0,1
142,1.05693438228833,0.1861183749485015,AZ,2024-04-08,1,1,1,1,0,1,0,1,1,0
143,0.00747089425598112,0.0187766815649645,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1
144,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,0.0332985435442624,0.0324270540764785,AZ,2024-04-12,1,1,1,1,1,1,1,1,1,1
147,0.0740161323956148,0.0382605037941474,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1
148,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,1.49476914913047,0.238080140472293,AZ,2024-04-15,0,0,1,1,1,0,1,0,1,1
150,0.536292574010046,0.1640834486311785,AZ,2024-04-16,1,1,1,1,1,0,0,1,1,1
151,0.923590446172329,0.1682059182617955,AZ,2024-04-17,1,1,1,0,1,0,1,1,0,1
152,0.0199579050120679,0.072011407280926,AZ,2024-04-18,1,1,1,1,1,0,0,1,1,1
153,0.0182750050177313,0.0786763277747995,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1
154,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,0.88756548346898,0.2325532297876505,AZ,2024-04-21,1,1,1,0,1,1,0,1,0,1
156,1.05767365087093,0.244984919600923,AZ,2024-04-22,1,1,0,1,1,0,0,0,1,1
157,0.277319384534814,0.10268830859955,AZ,2024-04-23,1,1,1,1,1,1,1,1,1,1
158,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,0.116210857084852,0.1133634496882375,AZ,2024-04-25,1,1,1,1,1,1,1,1,1,1
160,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,0.863216202830812,0.289584800980971,AZ,2024-04-27,1,1,1,0,1,1,0,1,0,1
162,0.270037585634258,0.128791670544107,AZ,2024-04-28,1,1,1,1,1,1,1,1,1,1
163,0.966807903979328,0.285382381505639,AZ,2024-04-29,1,1,1,0,1,0,1,1,0,1
164,1.42733215948773,0.256716963919303,AZ,2024-04-30,1,1,1,0,1,0,1,1,0,1
165,0.194730143508642,0.144675224962756,AZ,2024-05-01,1,1,1,1,1,1,1,1,1,1
166,0.200736765275805,0.1502492037402895,AZ,2024-05-02,1,1,1,1,1,1,1,1,1,1
167,0.379312741482311,0.156010954303357,AZ,2024-05-03,1,1,1,1,1,1,1,1,1,1
168,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,0.425990310649463,0.00712322521212765,CA,2024-03-24,1,1,1,1,1,0,0,1,1,1
170,1.97392519756929,0.1786453297891055,CA,2024-03-25,0,1,0,1,1,0,1,0,1,1
171,1.68198779194698,0.1537926996471305,CA,2024-03-26,1,0,1,1,1,0,0,1,1,1
172,3.27637994399098,0.251325058674529,CA,2024-03-27,0,0,1,1,1,0,1,0,1,1
173,2.91217590797233,0.214624510616124,CA,2024-03-28,0,0,1,1,0,0,0,0,1,0
174,0.922223441190092,0.1093005810091385,CA,2024-03-29,1,1,1,1,0,0,1,1,1,0
175,1.07197258746195,0.195644806869052,CA,2024-03-30,1,1,1,1,0,0,1,1,1,0
176,0.6472385331747,0.206748696011647,CA,2024-03-31,1,1,1,1,1,1,1,1,1,1
177,1.21429280687276,0.184805145606584,CA,2024-04-01,1,1,0,1,1,0,1,0,1,1
178,0.933802809006771,0.1418168042132165,CA,2024-04-02,1,1,1,1,0,0,0,1,1,0
179,2.29457478765657,0.278765870437161,CA,2024-04-03,0,1,1,1,0,1,1,0,1,0
180,1.91030086191754,0.3144504824281225,CA,2024-04-04,0,0,1,1,0,1,0,1,0,1
181,4.03476134163494,0.2191784915342105,CA,2024-04-05,1,1,0,1,1,0,0,0,1,1
182,1.31339439606642,0.128881234388621,CA,2024-04-06,1,1,1,1,0,0,0,1,1,0
183,1.96367762591374,0.1924444001487425,CA,2024-04-07,1,1,1,1,0,0,0,1,1,0
184,1.48306557499046,0.21510765981951,CA,2024-04-08,1,1,0,1,0,0,0,0,1,1
185,0.659265343646852,0.215503088714995,CA,2024-04-09,1,1,1,1,1,1,0,1,0,1
186,1.82987663089383,0.3226615479643605,CA,2024-04-10,1,0,1,1,1,1,0,1,0,1
187,1.46244032593564,0.268026407430241,CA,2024-04-11,1,0,1,1,1,0,0,1,0,1
188,1.03190537718885,0.282618773516837,CA,2024-04-12,1,1,1,1,1,0,0,1,0,1
189,2.08070480781996,0.2541640239689035,CA,2024-04-13,1,1,1,1,0,0,0,1,1,0
190,0.92480545133245,0.270671508040803,CA,2024-04-14,1,1,1,1,1,1,1,1,1,1
191,2.38621467954251,0.3345573701491295,CA,2024-04-15,1,1,1,1,0,1,0,1,1,0
192,2.95389743655529,0.3287088715983665,CA,2024-04-16,1,1,0,1,1,0,0,0,1,1
193,5.9504775358365,0.393967755134992,CA,2024-04-17,1,0,0,0,0,0,0,0,1,0
194,4.22696495295168,0.3937987405244585,CA,2024-04-18,1,1,0,0,1,0,0,1,1,1
195,3.7743852636756,0.396441752274119,CA,2024-04-19,0,1,0,0,1,0,0,0,1,1
196,0.25868003923864,0.3516324305388205,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1
197,2.68037367425036,0.4691309027691515,CA,2024-04-21,1,0,1,1,0,1,0,0,1,0
198,5.591368714084,0.53014595263224,CA,2024-04-22,1,0,0,0,0,0,0,0,0,0
199,2.4365316641801402,0.4951190665719855,CA,2024-04-23,1,1,1,1,0,0,0,0,1,0
200,6.54183145128504,0.554435740331515,CA,2024-04-24,1,0,0,0,1,0,0,0,1,1
201,7.86664028045692,0.54123652238991,CA,2024-04-25,1,1,1,0,0,0,0,1,1,0
202,2.87713047798058,0.52542946266176,CA,2024-04-26,1,0,1,0,1,1,1,1,1,1
203,6.41631420575921,0.578265775559245,CA,2024-04-27,1,0,1,0,0,0,0,1,0,0
204,1.85034358471323,0.392273331789279,CA,2024-04-28,1,1,1,1,0,1,0,1,0,0
205,3.19580971024471,0.56527250912905,CA,2024-04-29,0,1,0,0,1,0,0,0,1,1
206,7.00524857458932,0.576892700521605,CA,2024-04-30,1,1,0,0,0,0,0,0,0,0
207,3.69202431511251,0.61825090242731,CA,2024-05-01,1,1,1,0,0,0,0,1,1,0
208,6.17622936739559,0.56718178820148,CA,2024-05-02,0,1,1,0,0,0,0,1,0,0
209,7.21497246116392,0.578494689409085,CA,2024-05-03,0,1,1,0,0,0,0,1,1,0
210,2.85543618771549,0.50292248604937,CA,2024-05-04,0,1,1,1,1,0,0,1,0,1
211,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1.3202994439237,0.944862168914015,CO,2024-03-25,0,1,1,1,0,0,1,1,1,0
213,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,0.00588922366891893,0.002587663176228345,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1
216,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,0.0267344834946593,0.003389869351039205,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
221,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,1.08618812531039,0.4455506621035635,CO,2024-04-04,0,0,1,1,1,0,0,1,1,1
223,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0106648390070494,0.00434019032148229,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
225,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.933610319846205,0.4199807461831795,CO,2024-04-15,1,0,1,1,1,0,0,1,1,1
234,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.929059216134989,0.4547650564429615,CO,2024-04-17,1,1,1,0,1,0,1,1,0,1
236,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.0448057504080001,0.013884839380847,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1
241,0.0527290515907232,0.0150269501123695,CO,2024-04-23,1,1,1,1,1,0,1,0,1,1
242,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.0853069317612798,0.02459510093825275,CO,2024-04-29,1,1,1,1,1,0,1,0,1,1
248,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,3.4239524646147e-4,0.001188593958836755,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1
254,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.00209377957934233,0.00142289837639312,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1
256,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.0041087712274082,0.0059296107896148,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
271,0.00460687138431733,0.00655203712929545,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
272,0.00539307512766066,0.00724635220874815,CT,2024-04-12,1,1,1,1,1,0,1,1,0,1
273,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,0.0107049743915904,0.0136455310179354,CT,2024-04-18,1,1,1,1,1,1,1,1,1,1
279,0.0119768897830652,0.01526855104891675,CT,2024-04-19,1,1,1,1,1,0,1,1,0,1
280,NA,NA,CT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.990417774535629,0.2605383877879745,CT,2024-04-22,0,0,1,1,1,0,0,1,1,1
283,1.20639872601125,0.725414211844785,CT,2024-04-23,0,0,1,1,1,0,0,1,1,1
284,NA,NA,CT,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
