...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,other_95_CI
26,NA,NA,AK,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.0547973530639068,0.1022648413108825,AK,2024-05-02,1,1,1,1,1,0,1,1,0,1
34,NA,NA,AK,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0306909515487634,0.0070383004067826,AL,2024-04-01,1,1,1,1,1,0,1,1,1,0
45,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.76850702397044,0.577571780587465,AL,2024-05-06,1,1,1,0,1,0,1,1,0,1
80,NA,NA,AL,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.0762630077427788,0.0813274336201845,AR,2024-05-08,1,1,1,1,1,0,0,1,1,1
124,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,0.635297366744587,0.1038473666002785,AZ,2024-04-01,1,1,1,1,1,0,0,1,1,1
129,0.904050441154303,0.106621440501562,AZ,2024-04-02,1,1,1,0,1,0,1,1,0,1
130,0.0647063749609226,0.002871695525095475,AZ,2024-04-03,1,1,1,1,1,1,1,1,1,1
131,1.027212141115,0.1895146366392925,AZ,2024-04-04,1,1,1,0,1,0,1,1,0,1
132,1.00297980585496,0.304456785755515,AZ,2024-04-05,0,0,1,1,1,0,0,1,1,1
133,0.0733704092933736,0.003049243260907575,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1
134,1.0632170359902,0.2358114603984665,AZ,2024-04-07,1,1,1,0,1,0,1,1,0,1
135,0.965156870478432,0.1859124068438755,AZ,2024-04-08,1,1,1,1,0,0,1,1,1,0
136,0.00715723582914629,0.00325591248608321,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1
137,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0.0301575747797451,0.00350767790813736,AZ,2024-04-12,1,1,1,1,1,1,1,1,1,1
140,0.0623116349234373,0.00360609912104882,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1
141,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,1.62893509296079,0.2572437658509015,AZ,2024-04-15,0,0,1,1,1,0,0,1,1,1
143,0.622574303673271,0.1513919065911375,AZ,2024-04-16,1,1,1,1,1,1,1,1,1,1
144,1.10825567113284,0.167823639355941,AZ,2024-04-17,1,1,1,0,1,0,1,1,0,1
145,0.0112912083375217,0.00429516780249432,AZ,2024-04-18,1,1,1,1,1,0,0,1,1,1
146,0.0135838182230439,0.00449905497465941,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1
147,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,1.04097576107899,0.3070715997286705,AZ,2024-04-21,1,1,1,0,1,0,1,1,0,1
149,1.16956629265624,0.2255185932004915,AZ,2024-04-22,0,1,0,1,1,0,0,1,1,1
150,0.173162354125518,0.00585639906934175,AZ,2024-04-23,1,1,1,1,1,1,1,1,1,1
151,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,0.0678950167643922,0.00725102503271885,AZ,2024-04-25,1,1,1,1,1,1,1,1,1,1
153,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,1.078867819819,0.4305667643221505,AZ,2024-04-27,1,1,1,0,1,1,1,1,0,0
155,0.147250536273914,0.0119867569749076,AZ,2024-04-28,1,1,1,1,1,1,1,1,1,1
156,1.32031873266781,0.3310629923414905,AZ,2024-04-29,0,1,1,0,1,0,0,1,0,1
157,1.93048330675393,0.320648711677585,AZ,2024-04-30,0,1,1,0,1,0,1,1,0,1
158,0.10151636506152,0.024760055301802,AZ,2024-05-01,1,1,1,1,1,1,1,1,1,1
159,0.113391104529678,0.0319488832643951,AZ,2024-05-02,1,1,1,1,1,0,0,1,1,1
160,0.20726885096152,0.04062072386323885,AZ,2024-05-03,1,1,1,1,1,0,0,1,1,1
161,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,0.459060034782581,0.0706239591915015,AZ,2024-05-06,1,1,1,1,1,0,0,1,1,1
164,0.367565763771048,0.079978061195663,AZ,2024-05-07,1,1,1,1,1,0,0,1,1,1
165,0.771506599828177,0.15270953615697,AZ,2024-05-08,1,1,1,1,1,0,0,1,1,1
166,0.60618020699385,0.2828789267198455,AZ,2024-05-09,1,1,1,1,1,0,0,1,1,1
167,2.47956813930988,0.4385968501087785,AZ,2024-05-10,0,0,1,0,1,0,0,1,0,1
168,1.51837595178214,0.555597363732095,AZ,2024-05-11,0,1,1,0,1,0,1,1,0,1
169,0.593680228825927,0.205900056352851,CA,2024-03-31,1,1,1,1,1,0,1,0,1,1
170,1.52203972692624,0.2080049373846955,CA,2024-04-01,1,0,1,1,1,1,1,1,1,1
171,1.62402257027183,0.200577992657061,CA,2024-04-02,1,1,1,1,0,0,0,1,1,0
172,3.48839233412335,0.305075977273177,CA,2024-04-03,0,0,1,1,0,0,0,0,1,0
173,2.36401818781623,0.2916959947688555,CA,2024-04-04,0,0,1,1,0,0,0,0,0,1
174,3.2030213244524,0.20572186090664,CA,2024-04-05,1,1,0,1,1,1,0,0,0,0
175,1.06242207119322,0.103705202682592,CA,2024-04-06,1,1,1,1,0,0,0,1,1,0
176,1.53525486876869,0.1684655222535805,CA,2024-04-07,1,1,1,1,0,1,0,0,1,0
177,1.08708442967278,0.1804636605800255,CA,2024-04-08,1,1,1,1,0,0,0,0,1,0
178,0.793560871527607,0.2104433995863545,CA,2024-04-09,1,1,1,0,1,0,0,0,0,1
179,2.30219158541322,0.3441268837626785,CA,2024-04-10,0,0,1,0,1,0,0,1,0,0
180,1.56038753778615,0.246195779921399,CA,2024-04-11,1,0,1,1,1,1,1,1,1,1
181,1.24119771038037,0.2657220440031895,CA,2024-04-12,1,1,1,0,1,0,1,0,0,1
182,1.00137087268364,0.142317637225929,CA,2024-04-13,1,1,1,1,0,0,0,0,1,0
183,0.435943814138004,0.143821956126552,CA,2024-04-14,1,1,1,1,1,0,0,1,1,1
184,1.36066026340162,0.2173050380999005,CA,2024-04-15,1,1,1,1,0,1,0,1,1,0
185,1.48750643862415,0.1537716325313575,CA,2024-04-16,1,1,0,1,1,0,0,0,1,0
186,3.73043931917938,0.2232389878668455,CA,2024-04-17,1,0,0,1,0,0,0,0,1,0
187,1.53411894416585,0.218949771809581,CA,2024-04-18,1,1,1,1,1,0,0,1,1,1
188,1.27234679733815,0.1741988502483175,CA,2024-04-19,1,1,0,1,1,0,0,1,1,1
189,0.0596982111686823,0.03876517630261895,CA,2024-04-20,1,1,1,1,1,0,0,1,1,1
190,1.47463281218009,0.2604490285600435,CA,2024-04-21,1,1,1,1,0,0,0,0,1,0
191,4.45574783883495,0.3750988755611395,CA,2024-04-22,0,0,0,1,0,0,1,1,1,0
192,1.12120530332246,0.2627882262015035,CA,2024-04-23,1,1,1,1,0,0,0,0,1,0
193,5.17821664917125,0.384677610895651,CA,2024-04-24,0,1,0,1,1,1,0,0,0,0
194,4.29275232954907,0.2989233026170035,CA,2024-04-25,1,1,1,1,0,0,0,0,1,0
195,1.19290019326122,0.248842675316575,CA,2024-04-26,1,0,1,1,1,0,0,0,1,1
196,6.23075986232495,0.4529419218057345,CA,2024-04-27,0,1,1,1,0,0,0,0,0,0
197,5.50933788918968,0.53523588530192,CA,2024-04-28,0,1,1,0,0,1,0,0,0,1
198,0.760872025124356,0.205256947209768,CA,2024-04-29,1,1,1,1,1,0,0,0,1,1
199,2.77966105631007,0.323671708792142,CA,2024-04-30,0,1,1,1,0,0,0,0,0,0
200,1.85456571651255,0.3387524660929645,CA,2024-05-01,1,1,1,1,0,0,1,0,1,0
201,2.16973815687662,0.2855310497465595,CA,2024-05-02,1,1,1,1,0,0,0,0,0,0
202,2.24279597741251,0.218322482264319,CA,2024-05-03,1,1,1,1,0,0,0,0,0,1
203,1.11786901275087,0.171906257594618,CA,2024-05-04,1,1,1,0,1,0,0,0,0,0
204,0.9649300605859,0.1336193961333355,CA,2024-05-05,1,1,1,1,1,0,0,0,1,1
205,2.25763943689858,0.2390116434510565,CA,2024-05-06,1,1,1,1,0,0,0,0,0,0
206,11.1461992896942,0.538587820287055,CA,2024-05-07,0,0,1,0,0,1,0,0,0,0
207,2.20690215350606,0.249044422684408,CA,2024-05-08,1,1,1,1,0,0,0,0,0,0
208,4.70046542518651,0.326101310961972,CA,2024-05-09,1,1,1,0,0,0,0,0,0,0
209,3.4853896913028,0.376911855576026,CA,2024-05-10,0,1,1,1,0,0,0,0,1,0
210,4.8847978442571,0.4250361680835875,CA,2024-05-11,0,1,1,0,0,0,0,0,0,1
211,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,0.0454461982632566,0.0074515043448638,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
214,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,1.01001318882346,0.421724051575843,CO,2024-04-04,0,0,1,1,1,0,0,1,1,1
216,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,0.0146329808326524,0.00885675803462705,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
218,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.930776935816051,0.405795391686655,CO,2024-04-15,1,0,1,1,1,0,0,1,1,1
227,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,1.02880155650965,0.4349894227421505,CO,2024-04-17,1,1,1,0,1,1,0,1,0,1
229,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.0303890169500026,0.01437685212885535,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1
234,0.0300530280928226,0.01463445483728025,CO,2024-04-23,1,1,1,1,1,1,1,1,1,1
235,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.0439608285141726,0.01577255677248445,CO,2024-04-29,1,1,1,1,1,1,1,1,1,1
241,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.900767673117081,0.76950310680084,CO,2024-05-06,1,0,1,1,1,0,0,1,1,1
248,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.090225863509784,0.01580717253492195,CO,2024-05-10,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.00502792518423063,0.001776692211652105,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
264,0.00510385430992946,0.001989948297136475,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
265,0.00510202997448823,0.00223937977085072,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,0.00784809329275933,0.00493374612221192,CT,2024-04-18,1,1,1,1,1,1,1,1,1,1
272,0.00833659094001618,0.00568141349585645,CT,2024-04-19,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.974156812162411,0.3056669537592095,CT,2024-04-22,0,0,1,1,1,0,0,1,1,1
276,1.20717503026772,0.89366732239997,CT,2024-04-23,0,0,1,1,1,1,0,1,0,1
277,NA,NA,CT,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,1.22948781302707,0.88242411997781,CT,2024-04-25,0,1,1,1,0,1,1,0,1,0
279,NA,NA,CT,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,1.14596807940355,0.837058977322365,CT,2024-05-01,0,0,1,1,1,0,0,1,1,1
