"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"37",NA,NA,"AK",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",0.702118397428346,1.11380433605889,"AK",2024-08-02,1,1,1,0,1,1,1,1,1,0,1,0
"42",NA,NA,"AK",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.484260169891005,1.01774288252778,"AL",2024-06-30,1,1,1,1,1,1,0,0,1,1,1,1
"51",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.480297204083992,1.02527311297145,"AL",2024-07-09,1,1,1,1,1,1,1,0,0,1,1,1
"60",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.737420109478084,1.04269377567716,"AL",2024-07-16,1,1,1,0,1,1,1,1,0,0,1,1
"67",0.490474563707367,1.03324340068873,"AL",2024-07-17,1,1,1,1,1,1,1,0,0,1,1,1
"68",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.724816001816667,1.02139839843968,"AL",2024-07-24,1,1,1,0,1,1,1,0,1,0,1,1
"75",NA,NA,"AL",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.481891234910692,1.04440263838753,"AL",2024-07-26,1,1,1,1,1,1,1,0,0,1,1,1
"77",NA,NA,"AL",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.429040193178111,0.615990518691286,"AL",2024-08-02,1,1,1,1,1,1,1,1,1,1,1,1
"84",0.489756242215171,1.05874500129036,"AL",2024-08-03,1,1,1,1,1,1,0,0,1,1,1,1
"85",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.317673859062578,0.484650536552909,"AR",2024-07-08,1,1,1,1,1,1,0,1,1,1,0,1
"101",0.641963720373817,0.677204422351763,"AR",2024-07-09,1,0,1,1,1,1,1,1,1,1,1,1
"102",0.647572463066586,0.673432457751149,"AR",2024-07-10,1,0,1,1,1,1,1,1,1,1,1,1
"103",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.591895794380596,0.951065648116494,"AR",2024-07-17,1,1,0,1,1,1,0,1,0,1,1,1
"110",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.734059146040643,1.14290977826575,"AR",2024-07-19,1,1,1,1,0,1,0,1,1,1,0,1
"112",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1.14539162951734,0.776235542175674,"AR",2024-07-22,1,0,1,1,1,1,0,1,0,0,0,1
"115",0.583236338462125,0.948115256901239,"AR",2024-07-23,1,1,0,1,1,1,1,1,0,0,1,1
"116",1.46709191196365,0.82954252905019,"AR",2024-07-24,0,0,1,1,1,1,0,0,0,0,0,1
"117",NA,NA,"AR",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.622790067472891,0.611244115817644,"AR",2024-07-26,1,0,1,1,1,1,1,1,1,1,1,1
"119",NA,NA,"AR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2.78454661013559,0.599784084910448,"AR",2024-07-29,0,0,1,1,1,1,0,0,1,1,0,0
"122",0.628374810967594,0.596052172480954,"AR",2024-07-30,1,0,1,1,1,1,1,1,1,1,1,1
"123",NA,NA,"AR",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.60494981567204,0.685059032958661,"AZ",2024-06-23,0,1,0,1,1,1,0,0,1,1,1,1
"128",0.857789961362246,0.723761226065601,"AZ",2024-06-24,1,1,1,1,1,1,0,1,0,1,0,1
"129",2.34972410322657,0.701638588727237,"AZ",2024-06-25,1,1,0,1,1,1,0,1,0,0,1,0
"130",2.67714613648698,0.850594526291212,"AZ",2024-06-26,1,0,0,1,1,1,1,0,0,0,1,0
"131",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",0.402821075412329,0.597609979302819,"AZ",2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1
"133",0.998654953453425,0.595427162704545,"AZ",2024-06-29,0,1,1,1,1,1,0,1,0,1,1,1
"134",2.60873354652914,0.797791640991888,"AZ",2024-06-30,1,1,0,1,0,1,0,0,0,1,0,0
"135",5.57514365528697,0.793414970955358,"AZ",2024-07-01,1,1,0,0,1,0,0,1,0,0,0,0
"136",1.50969969337959,0.660590538579729,"AZ",2024-07-02,1,1,1,1,1,1,0,1,0,1,1,1
"137",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",1.01874406189408,0.619820362033266,"AZ",2024-07-04,1,1,0,1,1,1,0,1,0,1,1,1
"139",0.717179962233231,0.770466812293201,"AZ",2024-07-05,1,1,1,0,1,1,1,0,0,1,1,1
"140",2.18228797033868,0.894873206815938,"AZ",2024-07-06,1,1,1,0,1,1,0,1,0,0,0,1
"141",0.760437879405924,0.743515811692846,"AZ",2024-07-07,1,1,1,1,1,1,0,1,0,0,0,1
"142",4.72754456652889,0.765185685283377,"AZ",2024-07-08,0,1,0,0,1,1,0,0,0,0,1,0
"143",2.93801215231112,0.734064607991541,"AZ",2024-07-09,1,0,1,1,1,1,0,1,0,1,0,0
"144",1.7863298053869,0.760171955672819,"AZ",2024-07-10,1,1,1,1,1,1,1,0,0,0,0,1
"145",0.949936488282308,0.822441820425569,"AZ",2024-07-11,1,1,1,1,1,1,0,0,1,0,1,1
"146",0.687863633451869,0.787867623546858,"AZ",2024-07-12,1,1,1,1,1,1,1,0,0,0,0,1
"147",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",1.0143131010704,0.974973614062749,"AZ",2024-07-14,1,1,1,1,0,1,0,0,0,1,0,1
"149",1.19334009346977,0.702098109362563,"AZ",2024-07-15,1,0,1,1,1,1,1,0,1,1,0,1
"150",2.28544699562549,0.804719231742546,"AZ",2024-07-16,0,0,1,0,1,1,0,0,0,0,1,1
"151",1.84212620481108,0.755075790791811,"AZ",2024-07-17,1,1,1,1,0,1,0,0,0,0,0,1
"152",3.17023675141165,0.761985858888168,"AZ",2024-07-18,1,0,0,1,1,1,0,0,0,1,0,1
"153",0.860636800308827,0.808775410565102,"AZ",2024-07-19,1,1,1,0,1,1,0,0,1,0,0,1
"154",0.87225242668796,0.729316282758485,"AZ",2024-07-20,1,0,1,1,1,1,0,1,0,1,1,1
"155",2.70624113463739,0.735173904683287,"AZ",2024-07-21,0,1,0,1,0,1,0,1,0,1,0,1
"156",1.75022201593868,0.730755539788395,"AZ",2024-07-22,1,1,1,1,1,1,0,0,0,0,0,1
"157",1.96362469162212,0.82890604759305,"AZ",2024-07-23,0,1,1,1,0,0,0,0,0,0,0,0
"158",3.35726994728266,0.769371284356654,"AZ",2024-07-24,1,0,0,1,0,1,0,0,0,0,0,1
"159",1.14369833066816,0.783614768141605,"AZ",2024-07-25,1,0,1,1,1,1,0,0,0,1,1,1
"160",1.07907113395226,0.798886869079703,"AZ",2024-07-26,1,1,1,1,0,1,0,0,0,0,0,1
"161",1.6247916684812,0.688454884155838,"AZ",2024-07-27,0,1,1,1,0,1,0,0,0,0,0,1
"162",2.85286284830754,0.876390819270818,"AZ",2024-07-28,0,1,1,0,1,0,0,1,1,0,1,0
"163",1.67921159064069,0.779355433825063,"AZ",2024-07-29,1,1,1,1,1,1,0,0,0,1,0,0
"164",1.92458407707901,0.853505337677636,"AZ",2024-07-30,0,1,1,1,0,1,0,0,1,0,0,1
"165",5.28939039536747,0.87919377179015,"AZ",2024-07-31,0,1,0,0,1,1,0,0,0,0,1,0
"166",1.2938405837055,0.884714427830908,"AZ",2024-08-01,1,1,0,0,1,1,1,0,0,0,1,1
"167",0.555845779472225,0.778618813474451,"AZ",2024-08-02,1,0,1,1,1,1,1,0,0,1,1,1
"168",2.62978839716316,0.839422488359821,"AZ",2024-08-03,1,1,1,0,1,1,1,0,1,0,0,1
"169",2.2717219433176,0.758165553165487,"CA",2024-06-23,1,1,1,1,1,1,0,0,0,0,0,0
"170",5.72775476878141,0.81258595807297,"CA",2024-06-24,0,1,1,1,0,1,0,0,0,0,0,1
"171",4.59863985953316,0.759352084486196,"CA",2024-06-25,1,0,0,1,1,1,0,1,0,0,0,0
"172",14.0473373307258,0.753997313267867,"CA",2024-06-26,0,0,0,0,1,1,0,0,0,0,1,0
"173",9.67073226798694,0.770663485634119,"CA",2024-06-27,0,0,1,0,1,1,0,0,0,0,0,0
"174",4.6361086063453,0.78290150916103,"CA",2024-06-28,0,1,1,1,1,1,0,0,0,0,0,0
"175",4.26531692341128,0.766099817149021,"CA",2024-06-29,1,1,0,0,1,1,0,0,0,0,1,0
"176",7.22978255458691,0.758386337330949,"CA",2024-06-30,1,0,0,1,1,0,1,0,0,0,0,0
"177",10.7954851399221,0.742993522698167,"CA",2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0
"178",3.91392494678709,0.779279359220321,"CA",2024-07-02,0,1,1,1,1,1,0,0,0,0,1,0
"179",6.30803279681477,0.777267581019675,"CA",2024-07-03,1,0,0,0,1,1,0,0,0,0,0,1
"180",1.70831245423437,0.764291598997904,"CA",2024-07-04,1,1,1,1,1,1,0,0,0,0,0,1
"181",4.93787877687592,0.774678003147863,"CA",2024-07-05,0,0,1,1,0,1,1,0,0,0,0,1
"182",2.95124313262718,0.77434754936754,"CA",2024-07-06,1,1,1,1,1,1,0,0,0,0,0,1
"183",3.39638750858133,0.755283056764314,"CA",2024-07-07,0,1,1,1,1,1,0,0,0,0,0,0
"184",5.78207518693007,0.787878812521243,"CA",2024-07-08,0,1,0,1,1,1,0,0,0,0,0,0
"185",9.98714246211289,0.786719093551413,"CA",2024-07-09,0,1,0,1,1,1,0,1,0,0,0,0
"186",11.4383712317345,0.836143601792365,"CA",2024-07-10,0,1,0,0,0,1,0,0,0,0,0,0
"187",9.08562716091358,0.812137454468013,"CA",2024-07-11,0,0,0,0,0,1,0,0,0,0,0,0
"188",7.78078994081696,0.797431419338011,"CA",2024-07-12,1,1,0,1,0,0,0,0,1,0,0,0
"189",4.74577200373543,0.826245493361841,"CA",2024-07-13,0,0,0,0,1,1,0,0,0,0,1,0
"190",6.77443231809947,0.769087890178537,"CA",2024-07-14,0,1,0,0,0,1,0,0,1,0,0,1
"191",9.71686498909629,0.818010399851805,"CA",2024-07-15,0,1,0,0,1,0,0,0,0,0,0,0
"192",10.8468138626349,0.819399370239439,"CA",2024-07-16,1,1,0,0,1,0,0,0,0,0,0,0
"193",3.90640829993563,0.801399423398947,"CA",2024-07-17,1,1,0,1,0,1,0,0,0,0,0,0
"194",6.32633514533443,0.780235608729228,"CA",2024-07-18,1,0,1,1,0,1,0,0,0,0,0,0
"195",2.878903265289,0.79542911070625,"CA",2024-07-19,1,1,0,0,1,1,0,0,0,0,0,0
"196",4.98828986547702,0.809897390873887,"CA",2024-07-20,0,1,1,0,1,1,0,0,0,0,0,1
"197",11.1440413644626,0.849026783170027,"CA",2024-07-21,1,0,0,0,0,1,0,0,0,0,0,1
"198",17.9725162447505,0.842192954279173,"CA",2024-07-22,1,0,0,0,1,0,0,0,0,0,0,1
"199",5.75936477646254,0.789923436880907,"CA",2024-07-23,1,1,0,1,0,0,1,0,0,0,0,0
"200",15.1820785806889,0.861691669784395,"CA",2024-07-24,1,0,0,0,0,1,0,1,0,0,0,0
"201",11.6470447910422,0.850967180273843,"CA",2024-07-25,1,0,0,0,1,0,0,1,0,0,0,0
"202",10.1653168322975,0.854643378983966,"CA",2024-07-26,1,0,0,0,1,1,0,0,0,0,0,1
"203",7.28166268798379,0.835399409678985,"CA",2024-07-27,1,1,0,0,1,1,0,0,0,0,0,1
"204",12.8112012127796,0.849389952090914,"CA",2024-07-28,0,0,1,0,1,1,0,0,0,0,0,0
"205",6.68883731356965,0.82257211554647,"CA",2024-07-29,0,1,0,0,1,1,0,0,0,0,0,0
"206",15.8893680463992,0.902811878173488,"CA",2024-07-30,1,1,0,0,0,1,0,0,0,0,0,1
"207",9.98361433224146,0.840206816922675,"CA",2024-07-31,0,0,1,0,0,0,0,0,1,0,0,1
"208",13.2184536545618,0.865286454264781,"CA",2024-08-01,0,0,0,0,1,1,0,0,0,0,0,1
"209",7.24743895061353,0.83592708624727,"CA",2024-08-02,1,1,0,0,1,1,0,0,1,0,0,1
"210",5.7385659483351,0.82109168044163,"CA",2024-08-03,1,0,1,0,0,1,0,0,0,0,0,1
"211",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",0.832822433234938,0.858370702106573,"CO",2024-06-25,1,1,1,0,1,1,1,0,1,0,1,1
"214",0.771178524333864,0.829539267360436,"CO",2024-06-26,1,1,1,1,1,1,1,1,1,0,0,1
"215",0.549467831922988,0.817447026328626,"CO",2024-06-27,1,1,0,1,1,1,0,1,0,1,1,1
"216",0.43267299669452,0.638285193001527,"CO",2024-06-28,1,1,1,1,1,1,1,0,0,1,1,1
"217",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.432356467421611,0.632132573499994,"CO",2024-07-01,1,1,1,1,1,1,0,0,1,1,1,1
"220",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.54244221695036,0.822881799637948,"CO",2024-07-05,1,1,0,1,1,1,1,0,0,1,1,1
"224",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.535259779818845,0.826118904175389,"CO",2024-07-08,1,1,0,1,1,1,0,1,0,1,1,1
"227",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",0.541861399438345,0.828564144209847,"CO",2024-07-10,1,1,0,1,1,1,1,1,1,1,1,1
"229",0.760895184388496,0.795116991525835,"CO",2024-07-11,1,1,1,0,1,1,1,0,1,0,1,1
"230",0.716888556996637,0.972396774420971,"CO",2024-07-12,1,1,1,0,1,1,1,0,1,0,1,1
"231",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.0408048269541,0.928911949817981,"CO",2024-07-15,1,1,1,1,1,1,0,0,0,0,0,1
"234",1.43197441199348,0.988698764483803,"CO",2024-07-16,1,1,1,1,0,1,1,1,0,1,0,1
"235",0.865398910974078,0.865563974893861,"CO",2024-07-17,1,1,1,1,0,1,1,0,1,1,0,1
"236",1.17290862045728,0.762100958974329,"CO",2024-07-18,0,1,1,1,1,1,0,0,1,1,1,1
"237",0.586560419223497,0.7524430658448,"CO",2024-07-19,0,1,1,1,1,1,1,1,1,1,1,1
"238",NA,NA,"CO",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",1.3092086110909,0.877421627585609,"CO",2024-07-23,1,1,0,1,1,1,0,0,0,0,1,1
"242",0.738623809855172,0.762096839493511,"CO",2024-07-24,1,1,1,0,1,1,1,1,0,0,1,1
"243",0.901317021253233,0.828591412841092,"CO",2024-07-25,1,1,1,1,1,1,0,0,0,0,0,1
"244",0.708487760735808,0.925984473249071,"CO",2024-07-26,1,1,1,0,1,1,1,0,1,0,1,1
"245",NA,NA,"CO",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.829483310231256,0.906619313977083,"CO",2024-07-29,1,1,1,1,0,1,1,0,1,1,0,1
"248",NA,NA,"CO",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.386151833453409,0.585503144669937,"CO",2024-07-31,1,1,1,1,1,1,1,1,1,1,1,1
