...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
90,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.0590295709885486,0.0573544489017575,AR,2024-05-08,1,1,1,1,1,1,1,0,1,1,1,1,1,0
103,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.743261133329212,0.2703936816581955,AZ,2024-04-21,1,1,1,0,1,1,1,1,0,1,0,1,1,1
128,0.886403793075377,0.215029946967749,AZ,2024-04-22,1,1,0,1,1,1,1,1,0,0,1,1,1,1
129,0.354070110618171,0.0229176716553738,AZ,2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.129702264539065,0.0246243211555364,AZ,2024-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0.811647990867111,0.384360853289975,AZ,2024-04-27,1,1,1,0,1,1,1,1,0,1,0,1,1,1
134,0.257862027329137,0.02727273747071135,AZ,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,0.924918236936403,0.3131706209551875,AZ,2024-04-29,1,1,1,1,1,1,1,0,0,1,0,1,1,1
136,1.40630366998347,0.309432275917107,AZ,2024-04-30,1,1,1,0,1,1,1,1,0,1,0,1,1,1
137,0.147763894231197,0.03003170509622955,AZ,2024-05-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0
138,0.160329716142964,0.0309784760900239,AZ,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,0.299377411618284,0.03194031387418285,AZ,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,0.676587568157451,0.034929225323025,AZ,2024-05-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1
143,0.498435618453611,0.0359653714421528,AZ,2024-05-07,1,1,1,1,1,1,1,0,0,1,1,1,1,1
144,0.851348196355627,0.1122127710199665,AZ,2024-05-08,1,1,1,1,1,1,1,0,0,1,0,1,1,1
145,0.572700814609684,0.2620089938153795,AZ,2024-05-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
146,2.67380677112038,0.4812054506141355,AZ,2024-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
147,1.52451379065887,0.69466544489211,AZ,2024-05-11,0,0,1,0,1,1,1,0,0,1,0,1,1,1
148,0.0621911868308623,0.04154221527568795,AZ,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,1.75848573847282,0.466783580978367,AZ,2024-05-13,0,1,1,1,0,0,1,0,0,1,0,0,0,1
150,0.598566110328778,0.2547696687199,AZ,2024-05-14,1,1,1,1,1,1,1,0,1,1,0,1,1,1
151,0.583085764875668,0.2543785619288575,AZ,2024-05-15,1,1,1,1,1,1,1,0,1,1,0,1,1,1
152,0.948211752131242,0.66873107091061,AZ,2024-05-16,1,1,1,0,1,1,1,0,1,1,0,1,1,1
153,0.934644070057035,0.67570802999918,AZ,2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
154,0.0768257091797481,0.0495049897207576,AZ,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,0.081849363445829,0.0510197869937375,AZ,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,0.925025862191226,0.653275316709545,AZ,2024-05-20,1,1,1,0,1,1,1,0,1,1,0,1,1,1
157,0.253033804749528,0.0542513351277565,AZ,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,0.657756291926171,0.3506430540655965,AZ,2024-05-22,1,1,1,0,1,1,1,1,0,1,0,1,1,1
159,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,0.0954668399721558,0.059680879276071,AZ,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,1.41594500018661,0.402400844486362,AZ,2024-05-26,0,0,1,1,1,1,1,0,0,1,0,1,1,1
163,1.68994716497676,0.4096022885144645,AZ,2024-05-27,1,1,1,1,0,1,1,0,1,1,1,0,1,1
164,1.80854604142911,0.3442183221342315,AZ,2024-05-28,1,1,1,0,1,1,1,0,1,1,0,1,1,1
165,1.49797343312835,0.51067612766974,AZ,2024-05-29,0,1,1,1,1,1,0,0,0,1,0,1,1,0
166,0.839569037818126,0.60236670676435,AZ,2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1,1,1
167,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,0.597418434105098,0.3336288542514775,AZ,2024-06-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
169,1.60491125361948,0.263382184491062,CA,2024-04-21,1,0,1,1,1,0,1,0,1,1,1,1,0,1
170,5.11587132209277,0.3928260503353445,CA,2024-04-22,0,0,0,1,0,1,0,0,0,0,1,0,1,0
171,1.41990124573197,0.273092645623671,CA,2024-04-23,1,1,1,1,0,0,1,0,1,1,1,0,0,1
172,6.26300378986494,0.409036567303963,CA,2024-04-24,0,0,0,1,1,1,1,0,0,0,0,1,1,1
173,3.46633136401747,0.2942098966396865,CA,2024-04-25,0,1,1,1,0,0,1,0,0,0,1,0,0,1
174,1.37516808193218,0.24849451719084,CA,2024-04-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1
175,7.06688937989324,0.4733684302374915,CA,2024-04-27,0,0,1,1,0,1,1,0,0,1,0,0,1,1
176,6.06962065992312,0.57238172503715,CA,2024-04-28,0,1,1,0,0,1,1,0,0,1,0,0,1,1
177,0.708186894305659,0.209619359328317,CA,2024-04-29,1,1,0,1,1,1,1,0,0,0,1,1,0,1
178,3.06464092404016,0.338614963652255,CA,2024-04-30,0,1,0,1,0,0,1,0,0,0,0,1,0,1
179,1.97761843396536,0.3474270762181515,CA,2024-05-01,0,1,1,1,0,1,1,0,1,1,1,0,1,1
180,2.02445296875575,0.289156733783081,CA,2024-05-02,0,1,1,1,0,0,1,0,0,1,0,0,0,1
181,1.66472694084663,0.215332817732653,CA,2024-05-03,1,1,1,1,0,1,1,0,0,0,0,0,1,1
182,0.927106032158917,0.166986879660692,CA,2024-05-04,1,1,1,0,1,1,1,0,1,1,0,1,1,1
183,0.657878447678706,0.1165452963304815,CA,2024-05-05,1,1,1,1,1,1,1,0,0,0,1,0,1,1
184,1.67020121159303,0.226941824397909,CA,2024-05-06,1,1,1,1,0,1,1,0,0,1,0,0,1,1
185,14.3260490254378,0.57367099633865,CA,2024-05-07,0,0,1,0,1,0,1,0,0,0,0,0,0,1
186,1.77821529009585,0.2671737469534645,CA,2024-05-08,1,1,1,1,0,1,1,1,0,1,1,0,1,1
187,5.33861720183912,0.3347819489976075,CA,2024-05-09,0,1,1,0,1,0,1,0,0,1,0,1,0,1
188,4.86011215487796,0.390970067695895,CA,2024-05-10,0,0,1,1,1,0,1,0,1,0,1,1,0,1
189,6.93922177688164,0.4771513495681275,CA,2024-05-11,0,1,1,0,0,1,1,0,0,0,0,0,1,1
190,9.72373300790793,0.50429838545919,CA,2024-05-12,0,0,1,0,1,1,1,0,1,1,0,1,1,1
191,4.52452337546397,0.4662700527431705,CA,2024-05-13,0,1,0,0,1,0,1,0,0,0,0,1,0,1
192,10.1184046561255,0.4369765516357765,CA,2024-05-14,0,0,1,0,0,0,1,0,0,0,0,0,1,1
193,8.32947227662506,0.4054899755891035,CA,2024-05-15,0,0,1,0,1,1,1,0,0,0,0,1,1,1
194,4.38957363133528,0.3075876907717495,CA,2024-05-16,1,1,1,0,1,1,1,0,0,1,0,1,0,1
195,1.84936958315912,0.274195932161847,CA,2024-05-17,1,1,1,1,1,0,1,0,0,0,0,0,0,1
196,1.57606807078433,0.1440285843921455,CA,2024-05-18,1,1,1,0,1,1,1,0,0,1,0,1,1,1
197,8.08998516267676,0.4711032197364735,CA,2024-05-19,0,1,1,0,1,0,1,0,0,1,0,1,0,1
198,4.88862013286713,0.2660457330522465,CA,2024-05-20,1,0,1,1,1,1,1,0,0,0,1,0,1,1
199,4.41715752199171,0.3040887521177835,CA,2024-05-21,1,1,0,0,1,1,1,0,0,0,0,0,0,0
200,5.17641588877762,0.314677609466533,CA,2024-05-22,1,1,1,0,1,0,1,0,0,0,0,1,0,1
201,9.15042030254289,0.3684990088037845,CA,2024-05-23,0,0,1,0,1,1,1,0,0,1,0,1,0,1
202,7.04525447240467,0.403294618558907,CA,2024-05-24,0,1,0,0,1,0,1,0,0,0,0,1,0,1
203,5.37220391260079,0.378935172042947,CA,2024-05-25,0,0,1,0,1,1,0,0,1,1,0,1,1,0
204,11.9358288059856,0.4654666952136825,CA,2024-05-26,0,1,1,0,0,0,0,0,0,1,0,0,0,0
205,7.83282200886657,0.3848467767451955,CA,2024-05-27,0,1,1,0,1,0,1,0,0,0,0,0,0,1
206,12.3651489284846,0.4038170027527645,CA,2024-05-28,0,1,1,0,0,1,1,0,0,0,0,0,1,1
207,8.89497620577719,0.409817713374635,CA,2024-05-29,0,1,1,0,1,0,1,0,0,1,0,1,0,1
208,19.0032768805706,0.520718666013975,CA,2024-05-30,0,1,1,0,1,0,0,0,0,0,0,1,0,0
209,14.284889371859,0.394946837044318,CA,2024-05-31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
210,9.93768172556469,0.532012238250595,CA,2024-06-01,0,0,1,0,0,0,1,0,1,1,0,0,0,0
211,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.0914273369241279,0.04572855570640285,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.0945127407944032,0.04703580083886115,CO,2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.126706237725097,0.054433130583824,CO,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.702231336364347,0.62180096868514,CO,2024-05-06,1,0,1,1,1,1,1,0,0,1,1,1,1,1
227,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.17369126300361,0.065842262524684,CO,2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
