"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"34",NA,NA,"AK",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.797119098410018,1.09411563276466,"AK",2024-06-10,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"38",NA,NA,"AK",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.19751407229172,0.369676275812996,"AK",2024-06-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"41",NA,NA,"AK",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1.3629568809074,0.91873054502864,"AL",2024-05-06,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"45",NA,NA,"AL",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",0.0634590010005852,0.0814333980420651,"AR",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.15458284775552,0.169545235383908,"AR",2024-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122",NA,NA,"AR",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",0.863515548435633,0.136665242196814,"AZ",2024-05-06,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"129",0.672472401183142,0.142604337782711,"AZ",2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"130",1.09340975471273,0.259718221947808,"AZ",2024-05-08,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"131",0.492387577330443,0.481197141542708,"AZ",2024-05-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"132",2.25019018071958,0.823587161059614,"AZ",2024-05-10,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"133",1.35917003046108,1.17708785119124,"AZ",2024-05-11,0,1,1,0,1,1,1,0,0,1,1,1,1,1
"134",0.0957412822593091,0.173972437394466,"AZ",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"135",1.62976964821147,0.892416732188185,"AZ",2024-05-13,0,1,1,1,0,0,1,0,0,1,1,0,0,1
"136",0.577142854660574,0.529992546942466,"AZ",2024-05-14,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"137",0.572332849724199,0.531040674971183,"AZ",2024-05-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"138",0.883919708524812,1.19486339968094,"AZ",2024-05-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"139",0.814768356420366,1.02346131129329,"AZ",2024-05-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"140",0.108490502371482,0.215023388352397,"AZ",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",0.114822799157959,0.222213852950331,"AZ",2024-05-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"142",0.858004966236575,1.1570677126171,"AZ",2024-05-20,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"143",0.347325419961979,0.236896735865087,"AZ",2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"144",0.642857249948953,0.692147111402642,"AZ",2024-05-22,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"145",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",0.128934458473637,0.259694048177828,"AZ",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",1.09028673350881,0.693760068399216,"AZ",2024-05-26,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"149",1.71784124255736,0.819538454151703,"AZ",2024-05-27,1,1,1,1,0,1,1,0,1,1,0,0,1,1
"150",1.88867648874518,0.69348958069431,"AZ",2024-05-28,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"151",1.35866903780966,0.906217840714945,"AZ",2024-05-29,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"152",0.716182029904437,0.852496249151625,"AZ",2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"153",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",0.474882793399489,0.575990817803962,"AZ",2024-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",2.51008353821985,1.06623747028149,"AZ",2024-06-02,0,1,1,0,1,1,1,0,0,1,0,1,1,1
"156",2.87158647458668,0.847140662661149,"AZ",2024-06-03,0,1,1,0,1,1,1,0,0,1,0,1,1,1
"157",2.05898655554598,0.792086037904541,"AZ",2024-06-04,1,1,1,0,0,1,1,0,0,1,0,0,0,1
"158",1.4731026698867,0.683481164040627,"AZ",2024-06-05,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"159",1.1218139239052,0.58403981527264,"AZ",2024-06-06,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"160",1.62149252214383,1.04413801120814,"AZ",2024-06-07,0,1,1,0,1,1,1,0,1,1,0,1,1,1
"161",1.26379217290276,0.649474834412609,"AZ",2024-06-08,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"162",2.4110466996869,0.972745125084401,"AZ",2024-06-09,0,1,1,0,1,1,0,0,0,1,0,1,1,0
"163",4.68949088975295,0.729994913358314,"AZ",2024-06-10,1,1,1,0,1,0,1,0,1,1,0,1,0,1
"164",4.39677879958901,0.764216546465752,"AZ",2024-06-11,1,1,1,1,1,0,1,0,1,1,0,1,0,0
"165",4.97076592622868,0.737323945300103,"AZ",2024-06-12,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"166",2.54766126770743,0.824500086066715,"AZ",2024-06-13,1,1,1,0,1,0,1,0,0,1,0,1,0,1
"167",2.86760615362416,0.907840082515339,"AZ",2024-06-14,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"168",0.237846735983001,0.452421398603034,"AZ",2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"169",1.41643426871826,0.327761201555416,"CA",2024-05-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"170",2.37121587368526,0.485153811037026,"CA",2024-05-06,0,0,1,1,0,1,1,0,1,0,0,0,0,1
"171",10.6716059885323,0.903938061879581,"CA",2024-05-07,0,0,1,0,1,0,1,0,0,1,1,0,0,1
"172",1.62596241524718,0.54184958652336,"CA",2024-05-08,1,1,1,1,0,1,1,0,1,1,0,0,1,1
"173",2.7242290886841,0.624093199570242,"CA",2024-05-09,1,1,1,0,1,0,1,0,0,1,0,0,0,0
"174",2.90451881126488,0.671578090244906,"CA",2024-05-10,0,0,1,1,1,0,1,0,0,0,0,1,0,1
"175",4.47169257536587,0.806432218128442,"CA",2024-05-11,0,1,1,0,1,1,1,1,0,0,1,0,1,0
"176",6.45541246736924,0.794004670701528,"CA",2024-05-12,0,0,1,0,1,1,1,0,0,0,0,0,1,1
"177",3.20176192508635,0.828846725958087,"CA",2024-05-13,0,0,0,0,1,0,1,0,1,0,0,1,0,1
"178",8.46961744206675,0.806357138499228,"CA",2024-05-14,1,0,1,0,1,0,1,0,0,0,1,0,0,1
"179",3.81348276619928,0.6852009306342,"CA",2024-05-15,0,1,1,0,1,1,1,0,0,0,0,0,0,1
"180",2.59423061035498,0.599725687419222,"CA",2024-05-16,1,1,1,0,1,1,1,0,0,0,0,0,0,1
"181",1.97398667391026,0.581231441071557,"CA",2024-05-17,1,1,1,1,1,0,1,0,1,0,0,0,0,1
"182",2.85999764499985,0.502309866704296,"CA",2024-05-18,0,0,1,1,1,1,1,0,0,0,0,1,1,1
"183",5.93991702257307,0.829583090728713,"CA",2024-05-19,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"184",3.39610432217142,0.522830911900967,"CA",2024-05-20,1,0,1,0,1,1,1,0,0,0,0,0,1,1
"185",4.52962709151465,0.651694409275461,"CA",2024-05-21,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"186",4.28495105000173,0.656663705786276,"CA",2024-05-22,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"187",3.85666098459056,0.633633278916501,"CA",2024-05-23,1,1,1,0,0,1,1,0,0,0,0,0,0,1
"188",3.98524538605604,0.754997798159663,"CA",2024-05-24,1,1,0,0,1,0,1,0,0,0,0,0,0,1
"189",2.32176219074265,0.653940134429432,"CA",2024-05-25,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"190",8.44250726800896,0.850070922443778,"CA",2024-05-26,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"191",3.33100568448848,0.715585167878671,"CA",2024-05-27,1,1,1,0,1,0,1,0,0,0,0,0,0,1
"192",5.15369391959327,0.717503618590062,"CA",2024-05-28,1,1,0,0,1,1,1,0,0,0,0,0,1,1
"193",4.4349940144757,0.722007149096322,"CA",2024-05-29,1,1,1,0,1,0,1,0,0,1,0,0,0,1
"194",11.6417834636323,0.830260959088264,"CA",2024-05-30,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"195",11.9456238618342,0.808258510707828,"CA",2024-05-31,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"196",6.04245186134326,0.784436305245667,"CA",2024-06-01,0,1,1,0,1,0,1,1,0,1,0,1,0,1
"197",9.69480687493235,0.821021473539771,"CA",2024-06-02,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"198",9.17122026713303,0.820832085250394,"CA",2024-06-03,1,1,1,0,1,0,1,0,0,0,0,0,0,1
"199",13.8118726806214,0.849534075168932,"CA",2024-06-04,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"200",16.1119534807996,0.854285342117579,"CA",2024-06-05,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"201",13.6861516099967,0.788005881973112,"CA",2024-06-06,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"202",9.48282581444872,0.688413650384752,"CA",2024-06-07,0,1,1,0,0,0,1,0,0,1,0,0,0,1
"203",6.91967117160035,0.917221671536759,"CA",2024-06-08,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"204",9.22623247445632,0.884497035595421,"CA",2024-06-09,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"205",9.64652922987565,0.806299107104416,"CA",2024-06-10,1,1,1,0,1,0,1,0,0,1,0,0,0,1
"206",15.7228731749679,0.897013770198462,"CA",2024-06-11,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"207",11.0883646635581,0.88666493412556,"CA",2024-06-12,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"208",10.3984724586073,0.898231310035539,"CA",2024-06-13,1,0,1,0,1,0,1,0,0,0,0,0,0,1
"209",9.10811650303009,0.989460879194264,"CA",2024-06-14,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"210",4.90263804882987,0.89146715286557,"CA",2024-06-15,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"211",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.657846201274393,1.01670590096716,"CO",2024-05-06,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"213",NA,NA,"CO",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.210287150190382,0.287241779771707,"CO",2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.218052215021617,0.298040899692406,"CO",2024-05-13,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"220",NA,NA,"CO",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",0.22883837943297,0.304172213454213,"CO",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.883726427913017,1.28133060912259,"CO",2024-05-20,1,1,1,1,1,0,1,0,1,1,1,1,0,1
