"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","other_95_CI"
"29",NA,NA,"AK",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.0704290577815441,0.0444494427611754,"AL",2024-03-18,1,1,1,1,1,1,1,1,1,1
"45",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.0226073775434989,0.0513030927390928,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1
"53",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0264687603904228,0.0592270122633986,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",0.0254507379208559,0.00839847055168933,"AR",2024-03-21,1,1,1,1,1,1,1,1,1,1
"90",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.0106266269555356,0.00960080546436111,"AR",2024-03-27,1,1,1,1,1,1,1,1,1,1
"96",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",0.00212037282409983,0.00380508977711251,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1
"129",0.0458205271694339,0.00389163942334663,"AZ",2024-03-19,1,1,1,1,1,1,1,1,1,1
"130",1.07684171445618,0.189118358335974,"AZ",2024-03-20,1,0,1,1,1,0,0,0,1,1
"131",0.110893736559916,0.00409530547759144,"AZ",2024-03-21,1,1,1,1,1,1,1,1,1,1
"132",0.0353740158666196,0.00421487447197605,"AZ",2024-03-22,1,1,1,1,1,1,1,1,1,1
"133",0.0187423339553947,0.00434831590840106,"AZ",2024-03-23,1,1,1,1,1,1,1,1,1,1
"134",0.00892767371403075,0.00449753628677671,"AZ",2024-03-24,1,1,1,1,1,0,1,0,1,1
"135",0.00958435940507665,0.00466479574625147,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1
"136",0.00931662963811089,0.00485276537449652,"AZ",2024-03-26,1,1,1,1,1,1,1,1,1,1
"137",0.0209220981652656,0.00506459410709793,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1
"138",0.022329104254447,0.00530398682191526,"AZ",2024-03-28,1,1,1,1,1,1,1,1,1,1
"139",1.14862813910177,0.612082387976489,"AZ",2024-03-29,0,0,1,1,1,1,0,0,1,1
"140",2.20264537348477,0.612195985984804,"AZ",2024-03-30,0,1,0,1,1,0,1,0,1,1
"141",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.816123133111787,0.2062214671314,"AZ",2024-04-01,1,0,1,1,1,0,0,1,1,1
"143",0.908043578411274,0.212496427768866,"AZ",2024-04-02,1,1,1,0,1,0,1,1,0,1
"144",0.0464405910502436,0.0076231264677186,"AZ",2024-04-03,1,1,1,1,1,1,1,1,1,1
"145",1.04092884828277,0.375908287925653,"AZ",2024-04-04,1,1,1,0,1,0,1,1,0,1
"146",1.10165654191615,0.593573041618599,"AZ",2024-04-05,0,0,1,1,1,0,0,1,1,1
"147",0.0508471121403695,0.0097327008971473,"AZ",2024-04-06,1,1,1,1,1,1,1,1,1,1
"148",1.08605301078892,0.465507529832438,"AZ",2024-04-07,0,1,1,0,1,0,1,1,0,1
"149",1.01450400021021,0.370814335274551,"AZ",2024-04-08,1,1,1,1,0,1,0,1,1,0
"150",0.00407555134828781,0.0129805762578325,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1
"151",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",0.0178406751613173,0.0180113221195172,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1
"154",0.039902483228109,0.0202399481942437,"AZ",2024-04-13,1,1,1,1,1,1,1,1,1,1
"155",NA,NA,"AZ",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",1.93040725952782,0.470215381481448,"AZ",2024-04-15,0,0,1,1,1,0,0,1,1,0
"157",0.826987878802573,0.283450955057579,"AZ",2024-04-16,1,0,1,1,1,1,1,1,1,1
"158",1.28506525691307,0.324048379502768,"AZ",2024-04-17,0,0,1,0,1,0,1,1,0,1
"159",0.00865729214819705,0.0376746369881768,"AZ",2024-04-18,1,1,1,1,1,1,1,1,1,1
"160",0.00828164874287693,0.042847575994252,"AZ",2024-04-19,1,1,1,1,1,1,1,1,1,1
"161",NA,NA,"AZ",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",1.04442216346771,0.599497389960833,"AZ",2024-04-21,0,1,1,0,1,0,1,1,0,1
"163",1.33629663508783,0.423330167252381,"AZ",2024-04-22,0,0,0,1,1,0,1,1,1,0
"164",0.104595515800032,0.0715943975908885,"AZ",2024-04-23,1,1,1,1,1,0,1,0,1,1
"165",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",0.0398451720115024,0.0918754732551221,"AZ",2024-04-25,1,1,1,1,1,1,1,1,1,1
"167",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",1.07941173832803,0.858933584298533,"AZ",2024-04-27,0,1,1,0,1,0,1,1,0,1
"169",4.73995143202609,0.420977717101894,"CA",2024-03-17,0,0,1,1,1,0,0,0,0,1
"170",1.25031456420783,0.231718874070285,"CA",2024-03-18,1,1,1,1,1,1,1,0,1,0
"171",0.74144238300683,0.147863705393592,"CA",2024-03-19,1,1,1,1,0,0,0,0,1,1
"172",4.71025190586776,0.51743447876291,"CA",2024-03-20,0,1,0,0,0,0,0,0,0,0
"173",0.786072425228006,0.178875886728149,"CA",2024-03-21,1,0,1,1,1,1,0,1,1,0
"174",4.09167834927758,0.45657661717216,"CA",2024-03-22,0,0,1,1,1,0,0,1,1,0
"175",4.057071412463,0.53485536752844,"CA",2024-03-23,0,0,1,1,1,0,0,1,0,1
"176",0.460377990505638,0.011904013524076,"CA",2024-03-24,1,1,1,1,1,0,1,0,1,1
"177",2.02898285089419,0.362487677901732,"CA",2024-03-25,0,0,1,1,1,0,0,0,1,1
"178",2.42262451693778,0.327416651350376,"CA",2024-03-26,1,0,1,1,1,0,0,0,1,1
"179",3.86171850058328,0.532016114951227,"CA",2024-03-27,0,0,1,1,1,0,0,1,0,1
"180",3.75220073691788,0.457219001253695,"CA",2024-03-28,0,0,1,1,1,0,0,0,1,0
"181",0.788591486902942,0.210600427870406,"CA",2024-03-29,1,1,1,1,0,0,1,0,1,1
"182",1.25715682500189,0.406967532233177,"CA",2024-03-30,1,0,1,1,0,0,0,0,1,1
"183",0.897397824961587,0.456653318962242,"CA",2024-03-31,1,0,1,1,1,0,0,1,1,1
"184",1.66023066663602,0.387401564953958,"CA",2024-04-01,1,0,1,1,1,0,0,0,1,0
"185",0.804974435912129,0.266880108042626,"CA",2024-04-02,1,1,1,1,0,0,1,1,1,0
"186",2.78266692608635,0.600265198701731,"CA",2024-04-03,0,0,1,1,0,0,0,0,0,0
"187",2.62937154265065,0.710541587561032,"CA",2024-04-04,0,0,1,1,0,0,0,0,1,1
"188",2.96593485317389,0.418655133141174,"CA",2024-04-05,1,1,0,1,1,0,0,1,1,1
"189",0.896450141472987,0.193205988889748,"CA",2024-04-06,1,1,1,1,0,0,0,0,0,0
"190",1.82087745075586,0.345323198738243,"CA",2024-04-07,1,0,1,1,0,0,0,0,1,0
"191",0.953026069170286,0.356778306208417,"CA",2024-04-08,1,1,1,1,0,0,1,0,1,0
"192",1.12940556057986,0.445983591342291,"CA",2024-04-09,1,0,1,1,1,1,0,1,0,1
"193",3.05566594963984,0.783150977677535,"CA",2024-04-10,0,0,1,1,1,0,0,0,1,1
"194",2.67740736527851,0.548781395561412,"CA",2024-04-11,1,0,1,1,1,0,0,0,1,1
"195",1.92209985404427,0.590254304174725,"CA",2024-04-12,1,0,1,1,1,0,0,0,0,1
"196",1.3136829874156,0.288141623409792,"CA",2024-04-13,1,0,1,1,0,0,1,0,0,0
"197",0.869141432058934,0.311197918428168,"CA",2024-04-14,1,0,1,1,1,0,0,0,0,1
"198",2.6865859014117,0.482488398775782,"CA",2024-04-15,1,0,1,1,0,0,0,0,0,0
"199",1.09577772337052,0.290086135675837,"CA",2024-04-16,1,1,1,1,1,0,0,0,0,1
"200",2.75659322674531,0.463163419795162,"CA",2024-04-17,1,1,0,1,1,0,0,0,1,0
"201",3.31693635360458,0.481291908840133,"CA",2024-04-18,1,0,1,1,1,0,0,0,1,0
"202",1.40647055722044,0.350676702467192,"CA",2024-04-19,1,0,1,1,1,0,1,0,0,1
"203",0.0656357019516651,0.0270805514778547,"CA",2024-04-20,1,1,1,1,1,0,1,0,1,1
"204",2.77475443110016,0.647633645113184,"CA",2024-04-21,1,0,1,1,0,0,0,0,1,1
"205",5.54370170375864,0.858159535295911,"CA",2024-04-22,0,0,1,1,0,0,0,0,1,0
"206",1.96812800723684,0.595363131683162,"CA",2024-04-23,1,0,1,1,0,0,0,0,1,0
"207",5.51651929171764,0.842601228562082,"CA",2024-04-24,0,0,0,1,1,0,0,0,0,1
"208",5.71378783716521,0.664781211650989,"CA",2024-04-25,1,0,1,1,0,0,0,0,0,0
"209",2.48034637690007,0.596461976966242,"CA",2024-04-26,1,0,1,1,1,0,0,0,1,1
"210",7.15995552968961,1.06083400159858,"CA",2024-04-27,0,0,1,1,0,0,0,0,0,0
"211",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.00446035885815466,0.00380188139914187,"CO",2024-03-18,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",1.28974035358898,1.87497625699743,"CO",2024-03-25,0,1,1,1,0,0,1,1,1,0
"220",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",0.00737089521241953,0.00343500446653294,"CO",2024-03-28,1,1,1,1,1,0,1,0,1,1
"223",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",0.0338502393040834,0.0032588902169271,"CO",2024-04-02,1,1,1,1,1,1,1,1,1,1
"228",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",1.13705169833477,0.953354839441756,"CO",2024-04-04,0,0,1,1,1,0,0,1,1,1
"230",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",0.0132796491676235,0.00310680317801906,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1
"232",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",NA,NA,"CO",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,"CO",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1.05817898321204,0.957811588799398,"CO",2024-04-15,1,0,1,1,1,0,0,1,1,1
"241",NA,NA,"CO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",0.992536546205418,0.935744759337481,"CO",2024-04-17,1,1,1,0,1,0,1,1,0,1
"243",NA,NA,"CO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,"CO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.0361379223548643,0.00239396501228723,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1
"248",0.0381039479052656,0.00235361554387434,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1
"249",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",NA,NA,"CT",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",0.00355661982587155,0.011660316463063,"CT",2024-03-21,1,1,1,1,1,1,1,1,1,1
"258",0.00454931288966916,0.0130745643735205,"CT",2024-03-22,1,1,1,1,1,0,1,1,1,0
"259",0.00429676263281119,0.0146996705876404,"CT",2024-03-23,1,1,1,1,1,1,1,1,1,1
"260",0.00527718032321228,0.0165638176293356,"CT",2024-03-24,1,1,1,1,1,1,1,1,1,1
"261",NA,NA,"CT",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",0.0188794566736681,0.0211339436942019,"CT",2024-03-26,1,1,1,1,1,1,1,1,1,1
"263",NA,NA,"CT",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",NA,NA,"CT",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",NA,NA,"CT",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",NA,NA,"CT",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,"CT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",NA,NA,"CT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",NA,NA,"CT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,NA,"CT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
