...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
39,NA,NA,AK,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.534214520496489,0.398195788375231,AK,2024-01-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
41,1.30990950863541,0.4307238640766825,AK,2024-01-05,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1
42,NA,NA,AK,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.216099638625822,0.185554237439629,AL,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
45,NA,NA,AL,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.22171099763059,0.1876881374230505,AL,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,NA,NA,AL,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.651863300078704,0.422388894021312,AL,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
51,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.666525753143467,0.4223147135814645,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
55,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.21294138861364,0.197460168588038,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.773048958068284,0.401273131757248,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
63,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.868460954175523,0.58618172878651,AL,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
66,NA,NA,AL,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.241645030826926,0.2315817959299625,AL,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.764829477442262,0.508128217918085,AL,2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
81,0.745932837387364,0.407119313765995,AL,2024-01-03,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
82,0.757282993473818,0.500335122446075,AL,2024-01-04,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
83,NA,NA,AL,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.374144340049945,0.2510019890460885,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,1.18939528570655,0.488154104644694,AR,2023-11-28,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1
88,0.945666347334537,0.259076011662908,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
89,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.594248366993595,0.471307340752846,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
91,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.463202275427786,0.3275272376401835,AR,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
95,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,1.64227193743175,0.57947796837292,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
97,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.458499831500263,0.314317453582555,AR,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
100,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.942815969070985,0.506469808724795,AR,2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
102,0.814728178768276,0.573108350344535,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
103,1.90831086244731,0.3586797518673815,AR,2023-12-14,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
104,0.50156689127662,0.4336659704654945,AR,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.60773956016968,0.450023159836622,AR,2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
108,0.940490899889076,0.3115930458060685,AR,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
109,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.57442820719164,0.333990989129523,AR,2023-12-21,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
111,1.02365692062689,0.2787909755946405,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
112,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.899121087872813,0.49514941546257,AR,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
117,1.30788294815522,0.303007557035329,AR,2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
118,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.458505304523739,0.4301524694029595,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,1.54839544985878,0.430935077116611,AR,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
124,1.70911197945625,0.4633351266894365,AR,2024-01-04,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1
125,0.451583139258325,0.4326624189072005,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.9898683457395,0.4603155472951305,AZ,2023-11-26,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1
128,1.98575136913725,0.3233992182603765,AZ,2023-11-27,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0
129,3.64705921443861,0.350203918275032,AZ,2023-11-28,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
130,2.36900226206744,0.3359513189597,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
131,0.798533105417955,0.349802924958696,AZ,2023-11-30,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
132,1.10646218364789,0.3325647450536395,AZ,2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1
133,1.32756286460952,0.322928992424979,AZ,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1
134,2.20708080408061,0.328559807281142,AZ,2023-12-03,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
135,2.67515911817177,0.3667089411836655,AZ,2023-12-04,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0
136,3.745909497934,0.2998463220822625,AZ,2023-12-05,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
137,2.48604189129657,0.4039410099052195,AZ,2023-12-06,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
138,1.59138877255385,0.297734003838194,AZ,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
139,0.690310902693913,0.2877486666913905,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
140,0.986378062920063,0.1627836418958875,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
141,1.08456654767128,0.4556249990633465,AZ,2023-12-10,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
142,1.75006895429732,0.3967749983727935,AZ,2023-12-11,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0
143,3.78010693926061,0.4768463688320315,AZ,2023-12-12,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
144,2.77429085609885,0.4162236690850155,AZ,2023-12-13,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1
145,1.85983844358247,0.3580254114422155,AZ,2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
146,0.965078101616917,0.3569615053653865,AZ,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
147,2.94306773071299,0.419243195767258,AZ,2023-12-16,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
148,1.6113952719776,0.2380770310711855,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1
149,5.30430928657054,0.4112096595889415,AZ,2023-12-18,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1
150,7.17788327111463,0.4314192904233675,AZ,2023-12-19,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1
151,1.80561931106643,0.375387919030056,AZ,2023-12-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
152,1.55596504068992,0.382195230192128,AZ,2023-12-21,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1
153,1.21367323305512,0.3996384476784445,AZ,2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
154,0.776129424764488,0.304540324675022,AZ,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
155,4.14914505418604,0.3993321938103405,AZ,2023-12-24,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
156,3.959901270074,0.4468751461818525,AZ,2023-12-25,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
157,12.0157766195357,0.408210556976387,AZ,2023-12-26,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
158,5.14671050092978,0.408830603505753,AZ,2023-12-27,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
159,1.62258882665329,0.3450130448566355,AZ,2023-12-28,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
160,1.08502054424016,0.395356994205893,AZ,2023-12-29,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1
161,1.20710701977709,0.4018693825,AZ,2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
162,2.79362187532122,0.363240689490605,AZ,2023-12-31,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0
163,10.3354771962479,0.400235359463253,AZ,2024-01-01,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
164,15.0800972448555,0.393765146290097,AZ,2024-01-02,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
165,2.31182383163083,0.3881947801944985,AZ,2024-01-03,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
166,1.90970864020876,0.4337232777830165,AZ,2024-01-04,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
167,0.801724460502709,0.320786566006257,AZ,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
168,3.94216629295658,0.3601216068804025,AZ,2024-01-06,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0
169,1.12847911973303,0.2546667619139975,CA,2023-11-26,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0
170,1.89447498101749,0.3697859433717345,CA,2023-11-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
171,2.58500017733089,0.352685585893894,CA,2023-11-28,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1
172,2.14028998560665,0.3277142251536785,CA,2023-11-29,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
173,3.31596463317423,0.295484666269257,CA,2023-11-30,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0
174,1.65075380228471,0.31920588316892,CA,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0
175,1.16378741471939,0.3707574422880565,CA,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1
176,1.29173910658533,0.2829625197351675,CA,2023-12-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
177,3.71687246333259,0.3765388135954025,CA,2023-12-04,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1
178,2.45525314264125,0.3380890141305495,CA,2023-12-05,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
179,3.38885652204745,0.412592329818341,CA,2023-12-06,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
180,2.71692834804586,0.546044695593495,CA,2023-12-07,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0
181,0.983457622101521,0.3775313978965635,CA,2023-12-08,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
182,1.16698640883802,0.3936371324615085,CA,2023-12-09,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
183,1.94767342709069,0.3892967816715595,CA,2023-12-10,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
184,2.37322394035305,0.3379858765679385,CA,2023-12-11,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
185,3.62485275129367,0.3543891196075225,CA,2023-12-12,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1
