...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
90,0.879522253845666,0.60216394597006,AR,2023-11-03,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
91,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,3.1261637750294,0.55123024205454,AR,2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0
94,0.873417645440123,0.59771945201375,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
95,0.166700239671384,0.1313841790278145,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
96,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.702576277181097,0.468822771949586,AR,2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
103,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.679059121857035,0.4606758129534675,AR,2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
108,0.819305511895679,0.398928228204984,AR,2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
109,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.200014599847622,0.165408742103095,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,1.4781055820099,0.539069758801275,AR,2023-11-28,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
116,0.547985025551098,0.171328538448037,AR,2023-11-29,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
117,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.804028889290335,0.54661214117602,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
119,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.649033925417863,0.424810559286571,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
123,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,1.7416179081871,0.604052173748895,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
125,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.32227129854382,0.335008378284088,AZ,2023-10-29,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
128,3.34970484218757,0.369259457666903,AZ,2023-10-30,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
129,1.66001357265857,0.3577774372216875,AZ,2023-10-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
130,1.25821685894805,0.3251208119182475,AZ,2023-11-01,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
131,2.33388940007626,0.352285711854701,AZ,2023-11-02,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0
132,1.75050443425242,0.3953667736964505,AZ,2023-11-03,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
133,0.785274832343839,0.378113139805888,AZ,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
134,2.07942703864008,0.374216129721408,AZ,2023-11-05,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
135,4.14182567758417,0.355550753383794,AZ,2023-11-06,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
136,1.94457565297586,0.320608198209745,AZ,2023-11-07,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
137,2.36931017252342,0.379232556051574,AZ,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
138,1.68151082996031,0.3682284826071505,AZ,2023-11-09,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1
139,1.29860026796459,0.3708198751301725,AZ,2023-11-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
140,1.27511287760404,0.350645184089952,AZ,2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
141,3.27073146677235,0.326017927682804,AZ,2023-11-12,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0
142,3.92208725217692,0.318024779512373,AZ,2023-11-13,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
143,2.59282622715468,0.3752977635265805,AZ,2023-11-14,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
144,2.24279560347902,0.318239381104068,AZ,2023-11-15,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
145,1.48623761972752,0.1697984894130965,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
146,0.66805624334541,0.4632532772494385,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
147,1.16307577547979,0.400417267647095,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
148,2.01304040963898,0.391066147612086,AZ,2023-11-19,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
149,4.763118897501,0.3230169918143945,AZ,2023-11-20,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
150,2.04913813387982,0.380130644615869,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
151,1.63414445811827,0.3856156981240125,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
152,1.11345013281439,0.458518625245086,AZ,2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1
153,2.04470260567651,0.317016123901246,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
154,1.84786476383325,0.3829349941726525,AZ,2023-11-25,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1
155,4.64268610273764,0.4767003068146885,AZ,2023-11-26,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1
156,2.32492948431872,0.328202388162774,AZ,2023-11-27,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
157,6.22399819498615,0.363461479153615,AZ,2023-11-28,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0
158,2.58854351000024,0.338148756337994,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
159,0.773594679429709,0.3431873819451985,AZ,2023-11-30,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
160,1.01405905168341,0.326645243688329,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
161,1.84253714153932,0.3580016550719695,AZ,2023-12-02,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
162,2.97643367120853,0.3374160300659865,AZ,2023-12-03,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1
163,4.57762517858954,0.388275309553845,AZ,2023-12-04,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1
164,4.76947720737498,0.314478835164724,AZ,2023-12-05,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0
165,3.64562845878041,0.4079661384601925,AZ,2023-12-06,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
166,2.08411015803095,0.318905741705286,AZ,2023-12-07,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
167,0.553255928371824,0.266048528028222,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
168,0.879157650934219,0.158153421969465,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
169,1.43763211879946,0.147321947573764,CA,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
170,2.87497832382604,0.4405369977047495,CA,2023-10-30,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
171,1.14038832116328,0.330607677880634,CA,2023-10-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
172,2.06925874194308,0.4722166854200335,CA,2023-11-01,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
173,1.45142080245525,0.3127536315470185,CA,2023-11-02,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0
174,2.21253879791316,0.256003231444654,CA,2023-11-03,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
175,1.31197578514414,0.62694424378904,CA,2023-11-04,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
176,1.2324993955742,0.432485337769617,CA,2023-11-05,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
177,2.69146742365675,0.3146962983564175,CA,2023-11-06,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
178,2.08629096960621,0.3745178011946175,CA,2023-11-07,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
179,3.45008934488405,0.433259504241167,CA,2023-11-08,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0
180,3.23754389356851,0.372348650086432,CA,2023-11-09,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
181,1.87622128372447,0.30992190683545,CA,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
182,1.23103021265086,0.228556760162169,CA,2023-11-11,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1
183,1.36934886806813,0.237416539354051,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
184,3.36742260971519,0.3717968748942115,CA,2023-11-13,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
185,2.38037941441675,0.3008603132995205,CA,2023-11-14,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
