...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24A_50_CI,recombinant_50_CI,X24B_50_CI,other_50_CI,X23E_95_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,other_95_CI
62,NA,NA,AL,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.86951674328322,0.2782122115970905,AL,2024-03-13,1,1,1,1,0,1,1,0,0,1,0,0
68,NA,NA,AL,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.176948497593421,0.0785766011503465,AL,2024-03-18,1,1,1,1,1,1,1,0,0,1,1,0
73,NA,NA,AL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.0783522254362616,0.1097241491145925,AL,2024-03-26,1,1,1,1,1,1,1,1,0,1,0,1
81,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.0151232192725785,0.00249554005657477,AR,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
87,0.0151401616494947,0.002346677810178605,AR,2024-02-20,1,1,1,1,1,1,1,1,0,0,1,1
88,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.0113317440997432,0.001680053471380935,AR,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
94,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,1.30981439386832,0.938658850545195,AR,2024-02-29,1,1,0,1,1,0,1,1,0,1,1,0
97,0.00264271260059837,0.001398077879076195,AR,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.0195000707899669,0.001249351697152995,AR,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
101,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.00197678772166067,0.00112041308154041,AR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,0.0105718487135366,0.001248626225531805,AR,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
118,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.832394712784725,0.051588280689416,AZ,2024-02-18,1,1,1,1,0,1,1,1,1,0,0,1
128,0.467821264649676,0.001785026231646195,AZ,2024-02-19,1,1,1,1,1,1,1,1,0,1,1,0
129,0.75622850010687,0.0658889007797355,AZ,2024-02-20,1,1,1,1,1,1,1,0,0,0,1,0
130,0.621079958233518,0.03486223258757045,AZ,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
131,1.0383642184635,0.2335922896570345,AZ,2024-02-22,1,1,0,0,1,1,1,1,0,0,1,1
132,0.0278336114036977,0.00170061419620918,AZ,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
133,0.0108877378708927,0.0017016826772704,AZ,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
134,1.55696548116852,0.2089861533418845,AZ,2024-02-25,1,0,0,0,1,1,1,0,0,0,1,1
135,0.112797118404442,0.00173078889432809,AZ,2024-02-26,1,1,1,1,1,1,1,1,0,0,0,1
136,0.638704741632022,0.085709763224344,AZ,2024-02-27,1,1,1,1,1,1,1,1,0,0,1,1
137,0.0619416863536292,0.00179805794275752,AZ,2024-02-28,1,1,1,1,1,1,1,1,0,0,1,1
138,0.0279753764812953,0.00184735113772733,AZ,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
139,0.00416166281279347,0.00190811444606243,AZ,2024-03-01,1,1,1,1,1,1,1,1,0,0,1,1
140,0.0524248711388617,0.00198134452753958,AZ,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
141,0.0511747367618902,0.00206824129175307,AZ,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
142,0.171533266728061,0.002170232474460155,AZ,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
143,0.112729844959778,0.002289002035560235,AZ,2024-03-05,1,1,1,1,1,1,1,1,0,0,1,1
144,0.0373383182773424,0.00242652256714185,AZ,2024-03-06,1,1,1,1,1,1,1,1,0,1,1,0
145,0.00462428035256265,0.002585091815382265,AZ,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
146,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,0.042719202686816,0.00297644070351432,AZ,2024-03-09,1,1,1,1,1,1,1,1,0,0,0,1
148,0.957161026802446,0.2999939826366925,AZ,2024-03-10,1,1,0,0,1,1,1,1,0,0,1,1
149,0.0790551824128741,0.003489568725236235,AZ,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
150,1.12083678176238,0.31275042377661,AZ,2024-03-12,1,1,0,1,0,1,1,1,0,1,0,1
151,0.325858957020407,0.004159137468244975,AZ,2024-03-13,1,1,1,1,1,1,1,1,0,0,1,1
152,0.1052804038954,0.00456604115552995,AZ,2024-03-14,1,1,1,1,1,1,1,1,0,0,1,1
153,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,0.0155260284178159,0.00683628152856675,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
157,0.220284786290143,0.00760644212935385,AZ,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
158,1.03941105639249,0.094130918034041,AZ,2024-03-20,1,1,1,1,0,1,1,1,0,1,0,1
159,0.463168068399398,0.00945803759056155,AZ,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
160,0.20147552258209,0.01056101554868615,AZ,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
161,0.146196226548578,0.0117968752276891,AZ,2024-03-23,1,1,1,1,1,1,1,1,0,0,1,1
162,0.0853445840756994,0.01317664970311655,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
163,0.0952896587669472,0.0147110215672606,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
164,0.10341196730101,0.01641003052973295,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
165,0.198735332570239,0.01828277961975465,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
166,0.216856594422826,0.02033716357509515,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
167,0.956424446224095,0.29953047905598,AZ,2024-03-29,1,1,1,1,0,1,1,1,0,1,0,1
168,1.10340344212899,0.2540729751065845,AZ,2024-03-30,1,1,1,1,1,1,1,1,0,0,1,1
169,0.853479296177804,0.0536721909824365,CA,2024-02-18,1,1,1,1,1,1,1,1,0,0,0,1
170,1.0691664343412,0.0385630273922934,CA,2024-02-19,1,1,1,1,1,1,1,0,1,0,0,0
171,0.511062550253317,0.00245601194608434,CA,2024-02-20,1,1,1,1,1,1,1,1,0,0,1,0
172,1.79359858531632,0.0837280009898215,CA,2024-02-21,1,1,1,1,0,1,1,1,0,0,0,0
173,1.35220353901042,0.0631203253955955,CA,2024-02-22,1,0,1,1,1,1,1,0,1,0,1,1
174,1.37166883919379,0.0626894065319975,CA,2024-02-23,1,1,1,1,1,0,1,1,0,0,1,0
175,1.0988828003541,0.0562535837218305,CA,2024-02-24,1,1,1,0,1,1,1,1,0,0,1,0
176,1.12430167132238,0.00250384581238822,CA,2024-02-25,1,1,0,1,1,1,1,1,1,1,1,1
177,1.34386299515212,0.0756622918892225,CA,2024-02-26,1,1,1,1,1,0,1,0,0,1,1,0
178,3.1269416950505,0.110648848484126,CA,2024-02-27,1,1,0,0,0,1,1,0,0,0,0,1
179,2.15319950131676,0.073924529196151,CA,2024-02-28,1,1,1,0,1,1,1,1,0,0,0,0
180,0.130003297980079,0.002777639010272915,CA,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
181,0.204519218134316,0.00288778606093182,CA,2024-03-01,1,1,1,1,1,1,1,1,0,1,0,1
182,1.04080942573643,0.00301818990620687,CA,2024-03-02,1,1,0,1,1,1,1,1,1,1,1,1
183,0.62360671314252,0.04411408587457835,CA,2024-03-03,1,1,1,1,1,1,1,1,1,0,1,0
184,1.40784106991209,0.085817703569306,CA,2024-03-04,1,1,1,1,1,1,1,0,0,0,1,0
185,2.2122199671561402,0.1101558571341825,CA,2024-03-05,1,1,0,1,1,0,1,0,0,0,0,0
186,0.953187218354945,0.057873492406538,CA,2024-03-06,1,1,1,1,1,1,1,1,0,0,0,0
187,2.97818581083484,0.1135483420647565,CA,2024-03-07,1,1,0,1,0,1,1,1,0,0,0,0
188,1.00085831879239,0.051771525850653,CA,2024-03-08,1,1,1,1,1,1,1,1,0,1,0,0
189,1.6961408611929,0.133368137149242,CA,2024-03-09,1,1,1,1,1,0,1,1,0,1,0,0
190,1.45578314943934,0.109645938432497,CA,2024-03-10,1,1,1,1,0,1,1,1,0,1,0,1
191,1.39524255118265,0.183204013252555,CA,2024-03-11,1,1,0,1,0,0,1,1,0,1,0,0
192,1.44465798223407,0.102969034616726,CA,2024-03-12,1,1,1,1,0,1,1,1,0,0,0,1
193,2.8198067950496,0.1064700023334875,CA,2024-03-13,1,1,1,1,0,1,1,1,0,1,0,0
194,2.12674292825236,0.1117330863393655,CA,2024-03-14,1,1,1,1,0,1,1,1,0,0,0,1
195,0.879852650807431,0.0381916744158829,CA,2024-03-15,1,1,1,1,1,1,1,1,1,0,1,0
196,1.07525683156995,0.1380652651353165,CA,2024-03-16,1,1,1,1,0,1,1,1,0,0,0,1
197,2.36471501280791,0.159149181254911,CA,2024-03-17,1,1,0,1,0,1,1,1,0,1,0,1
198,1.50920210244601,0.1139514398664615,CA,2024-03-18,1,1,1,0,1,1,1,1,0,0,1,0
199,0.379627453920227,0.013298353603431,CA,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
200,0.666364266084125,0.0744379390444995,CA,2024-03-20,1,1,1,1,1,1,1,1,0,0,1,1
201,1.06097759985946,0.146953967919702,CA,2024-03-21,1,1,1,1,0,1,1,1,0,0,0,1
202,1.48075688031749,0.165967597124949,CA,2024-03-22,1,1,1,1,1,0,1,1,0,0,0,0
203,0.697545904824549,0.112250717558403,CA,2024-03-23,1,1,1,0,1,1,1,1,0,0,1,1
204,0.333653807944148,0.0235728990871409,CA,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
205,1.40882848619661,0.1530179275405975,CA,2024-03-25,1,1,1,0,1,1,1,1,0,0,1,1
206,0.774983764161407,0.0862020943936575,CA,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
207,0.726222637780694,0.14295038557478,CA,2024-03-27,1,1,1,0,1,1,1,1,0,0,1,1
208,0.844925609914856,0.144280101603168,CA,2024-03-28,1,1,1,1,1,0,1,1,0,1,1,0
209,0.235987969870949,0.03947843970341565,CA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
210,0.252050469051473,0.04326818361599395,CA,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
211,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,0.00301241630774517,0.002060791452420165,CO,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
214,0.0396730652868737,0.001998731429872305,CO,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,1.24485978588665,0.464680925078227,CO,2024-02-23,1,1,0,0,1,1,1,1,1,0,1,0
217,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.0173530732341894,0.00179941013787067,CO,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
220,0.0021761211219261,0.001780159659894245,CO,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
221,0.00211775652840406,0.001767543392350865,CO,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
222,0.007840486590174,0.001761584752622825,CO,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.00724822516225977,0.001807153557912705,CO,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
227,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.00223530595914981,0.00197985692194454,CO,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.00829799517603949,0.00232161338377036,CO,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
235,0.00239426356290805,0.002441500974467225,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
236,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.00290004289891442,0.00273338437682744,CO,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.00345014368781796,0.003332668751338025,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
241,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.29982884402559,0.907837960190665,CO,2024-03-25,1,1,0,1,1,0,1,1,0,1,1,0
248,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,0.00764480009616543,0.0077309273337727,CO,2024-03-28,1,1,1,1,1,1,1,0,0,1,1,1
251,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.00205738175536845,4.09163580302775e-4,CT,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
255,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
