...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
63,NA,NA,AL,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.757482761061942,0.3841737850003445,AL,2023-05-19,1,1,1,1,0,1,1,1,1,1,0,0,1,1
77,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.0869062375791606,0.0856169833936135,AL,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1.22869180033486,0.479904538358651,AR,2023-04-16,1,0,1,0,1,1,1,1,0,1,0,1,1,1
86,0.0141398098799268,0.001114165815976845,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.00323450440462261,9.4660203643493e-4,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,0.0287217883366121,9.1135153064345e-4,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,0.00329780460320454,8.78361054997705e-4,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,0.00381154596168005,8.4747180579231e-4,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.0263738720975731,6.99457168616135e-4,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,1.29474429372645,0.95838385038937,AR,2023-05-02,1,0,1,1,1,1,0,1,0,1,1,1,1,0
102,0.0037917611140996,6.4553778747316e-4,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.30493626217221,0.95689366036457,AR,2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
108,0.0133960698917676,5.7097028148272e-4,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,2.51282763380345,0.647556578424545,AR,2023-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
110,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.0495979115421218,5.6460394786514e-4,AR,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.00924400692580593,6.02875173008055e-4,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.26953951646755,0.2520047719411075,AZ,2023-04-16,1,0,1,1,0,1,0,1,0,1,1,0,1,0
128,1.01778268158944,0.1063929739359995,AZ,2023-04-17,0,1,1,1,1,1,1,1,0,1,0,0,1,1
129,1.16685516153723,0.1743809710770135,AZ,2023-04-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1
130,1.84322050883224,0.04634617540167365,AZ,2023-04-19,1,0,1,0,1,1,1,1,0,1,1,1,1,0
131,3.16928897831755,0.2397163319307045,AZ,2023-04-20,1,0,0,0,1,1,1,1,0,0,0,0,1,0
132,1.20224945169566,0.85097190310792,AZ,2023-04-21,1,0,1,1,0,1,1,1,0,1,1,0,1,1
133,0.134923285599702,0.01435640357197115,AZ,2023-04-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
134,1.95552792140905,0.07892243637548,AZ,2023-04-23,1,1,1,0,0,1,1,1,0,1,1,0,1,1
135,1.46269230597091,0.048562150459523,AZ,2023-04-24,1,0,1,1,1,1,1,1,0,1,0,0,1,0
136,0.987900319054496,0.130861094602221,AZ,2023-04-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
137,1.18501719399386,0.097804403875476,AZ,2023-04-26,1,1,1,1,1,1,1,1,0,0,0,1,1,0
138,0.584089959891634,0.0746191983796305,AZ,2023-04-27,1,1,1,1,1,1,1,1,0,1,0,1,1,0
139,0.680575265857731,0.01719733215200005,AZ,2023-04-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
140,0.347226852555784,0.01771145324223735,AZ,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1.53784483051735,0.2031925523770275,AZ,2023-04-30,1,1,1,0,1,1,1,1,0,1,0,1,1,1
142,1.8080058955645,0.0940462959395515,AZ,2023-05-01,0,1,1,0,1,1,1,0,0,1,0,0,1,1
143,3.40382407759757,0.2072682862850215,AZ,2023-05-02,1,0,1,0,1,0,1,1,0,0,0,0,0,1
144,1.24428409693549,0.1405020226348085,AZ,2023-05-03,1,1,1,1,1,0,1,1,0,1,0,1,0,0
145,1.26606983548209,0.0787686189261755,AZ,2023-05-04,1,1,1,0,1,1,1,1,0,1,1,0,1,1
146,1.41306736453085,0.247504288887563,AZ,2023-05-05,0,0,1,1,1,1,1,0,0,1,0,1,0,1
147,0.672871989306725,0.0215381362241936,AZ,2023-05-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
148,4.39664075453375,0.3155660844805795,AZ,2023-05-07,0,0,1,1,0,0,1,0,0,1,0,0,0,0
149,6.72871007412844,0.3076824088001075,AZ,2023-05-08,0,0,1,0,1,1,1,0,0,0,0,0,1,0
150,2.1799528207127,0.100651883704788,AZ,2023-05-09,1,0,1,0,1,1,1,1,0,1,0,0,1,1
151,1.23090023499741,0.1403059724934015,AZ,2023-05-10,0,1,1,1,1,1,1,0,0,1,0,0,1,1
152,0.115366146503639,0.024372760565066,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,0.982129370874996,0.1420438473929825,AZ,2023-05-12,0,1,1,1,1,1,1,0,0,1,1,1,1,1
154,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1.959174788405,0.4289592432502305,AZ,2023-05-14,1,0,1,1,0,1,1,1,0,1,1,0,1,1
156,2.48854291916908,0.213644164935983,AZ,2023-05-15,0,0,1,1,0,1,1,0,0,1,0,0,1,0
157,1.36941812660422,0.1924160773991565,AZ,2023-05-16,1,1,1,1,1,0,1,1,0,1,0,0,0,0
158,1.46043906432529,0.182877961649307,AZ,2023-05-17,1,1,1,1,0,1,1,1,0,1,0,0,1,0
159,1.77144185021651,0.29566017514174753,AZ,2023-05-18,1,1,1,1,0,1,1,1,0,1,1,0,1,1
160,0.96783748673423,0.69402404307437,AZ,2023-05-19,1,0,1,0,1,1,1,1,0,1,0,1,1,1
161,1.96131671953562,0.691565709249515,AZ,2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
162,0.970858844849163,0.1920868396508565,AZ,2023-05-21,1,1,1,1,1,1,0,1,0,1,0,1,1,0
163,1.95465048932666,0.210198505439568,AZ,2023-05-22,1,1,1,1,0,0,1,1,0,1,1,0,0,1
164,1.00023567402425,0.163340717434751,AZ,2023-05-23,0,1,1,1,1,1,1,0,0,1,0,1,1,1
165,2.25537874227508,0.2957954706480155,AZ,2023-05-24,0,0,1,1,0,1,1,0,0,1,0,0,1,1
166,0.290068601113431,0.03106622192879235,AZ,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,1.02127148694456,0.2906583004005055,AZ,2023-05-26,1,1,1,0,1,1,1,1,0,1,0,1,1,0
168,0.300163318791621,0.0317060253158329,AZ,2023-05-27,1,1,1,1,1,1,1,1,0,1,0,1,1,1
169,2.58392194829827,0.147645321799375,CA,2023-04-16,1,1,1,0,0,1,1,1,0,0,0,0,1,1
170,3.39223858179088,0.1478132254528325,CA,2023-04-17,1,0,1,1,1,0,0,0,0,1,0,1,1,0
171,2.56933083697658,0.1286219869914035,CA,2023-04-18,1,0,1,1,1,1,1,1,0,0,0,0,0,0
172,2.58790109350674,0.21146177974784,CA,2023-04-19,1,1,1,1,1,0,1,0,1,1,0,0,0,0
173,1.69828354067753,0.205189657413522,CA,2023-04-20,1,1,1,1,1,1,1,0,0,1,1,0,0,0
174,5.38075014914447,0.080476599818501,CA,2023-04-21,1,0,1,0,0,1,1,0,0,0,0,0,0,0
175,4.89270805966524,0.31785361390351,CA,2023-04-22,1,0,0,1,1,0,0,0,0,0,0,0,0,0
176,1.9253652428839,0.2673976213988345,CA,2023-04-23,1,1,1,1,0,1,1,1,0,1,0,0,1,1
177,2.44917973526565,0.1593354410505615,CA,2023-04-24,1,1,0,0,0,1,1,1,0,0,0,0,0,1
178,4.44861333959371,0.2402109232413625,CA,2023-04-25,0,0,1,1,1,1,1,0,0,1,0,0,0,1
179,5.34140493305926,0.142683152271852,CA,2023-04-26,1,0,1,1,0,0,1,0,0,0,0,0,1,1
180,3.12006328316804,0.1695871556309535,CA,2023-04-27,1,0,1,1,1,1,0,0,0,1,1,0,0,0
181,2.62685675039299,0.1792321364043725,CA,2023-04-28,1,1,1,0,1,1,1,0,0,1,0,1,1,0
182,4.7346067824042,0.2781011475801025,CA,2023-04-29,1,0,1,1,0,1,1,0,0,1,0,0,0,1
183,2.3908574853021,0.18838198859365551,CA,2023-04-30,1,1,0,1,0,1,1,0,0,0,0,0,0,1
184,4.74711679562133,0.248680641328863,CA,2023-05-01,1,0,1,0,0,1,1,1,0,0,0,0,0,0
185,6.02337825484252,0.2771920745444795,CA,2023-05-02,1,0,1,1,0,0,1,0,0,0,0,0,0,1
186,2.68314400331476,0.1930457467210035,CA,2023-05-03,1,1,1,1,1,1,1,0,0,0,1,0,0,0
187,1.88598890717034,0.2328821256392575,CA,2023-05-04,1,1,1,0,1,1,1,1,0,1,0,0,1,1
188,3.87908358704578,0.203849886041504,CA,2023-05-05,1,1,1,0,0,0,1,0,0,1,0,0,0,0
189,1.97835202378614,0.192904305518834,CA,2023-05-06,1,1,0,1,1,1,1,0,0,0,1,0,0,1
190,1.33518084587239,0.269826684080384,CA,2023-05-07,1,1,1,1,1,1,1,1,0,1,0,0,1,0
191,9.66615412947139,0.359685751659375,CA,2023-05-08,1,0,1,0,1,0,0,1,0,1,0,0,0,0
192,4.3532800934619,0.194107511293848,CA,2023-05-09,1,0,1,1,0,1,0,0,0,1,0,0,0,0
193,3.67073692890511,0.2842212459157765,CA,2023-05-10,1,0,1,0,1,0,1,0,0,1,0,0,1,1
194,4.84957487765057,0.2882312583298425,CA,2023-05-11,1,0,1,1,0,0,0,0,0,1,0,0,0,0
195,1.30649433844012,0.222089310728897,CA,2023-05-12,1,1,0,1,1,1,1,1,0,0,1,0,0,1
196,1.52836528494044,0.398889561790078,CA,2023-05-13,1,0,1,0,1,0,1,1,0,1,0,1,0,1
197,4.9160579269186,0.53986653276673,CA,2023-05-14,1,0,0,0,1,0,0,0,0,0,0,1,0,0
198,5.79121471039579,0.3632523831882125,CA,2023-05-15,1,0,1,1,0,1,1,0,0,1,1,0,1,1
199,1.65959841122157,0.2372501547694915,CA,2023-05-16,1,1,1,1,0,1,1,0,0,1,1,0,0,1
200,1.51807000715024,0.313994564846608,CA,2023-05-17,1,1,1,1,1,1,0,0,0,1,0,0,1,0
201,2.66957018981251,0.3273021936748255,CA,2023-05-18,1,0,1,0,0,1,1,0,1,1,0,0,0,1
202,1.36570610571025,0.2338685645168525,CA,2023-05-19,1,1,1,1,1,1,1,0,0,1,0,1,0,1
203,0.956366038701203,0.1095505146567175,CA,2023-05-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1
204,1.01621033176548,0.439811545061789,CA,2023-05-21,0,1,1,1,0,1,1,0,0,1,1,0,1,1
205,2.34996102937407,0.29453127231311,CA,2023-05-22,0,1,0,1,0,1,1,0,0,0,0,0,0,0
206,2.0590467407962,0.2845962034534105,CA,2023-05-23,0,1,1,1,1,1,1,0,0,1,0,0,0,1
207,1.61906050528199,0.28353579335448,CA,2023-05-24,1,1,0,1,0,1,1,0,1,0,0,0,1,1
208,1.88247866493131,0.2755522234153875,CA,2023-05-25,1,1,1,1,1,1,0,1,1,1,0,0,0,0
209,1.75153561515108,0.3260330352351315,CA,2023-05-26,1,1,1,1,0,1,0,0,0,1,1,0,0,0
210,1.31415967577126,0.3190704604523855,CA,2023-05-27,1,1,1,1,0,1,1,1,1,1,0,0,0,1
211,NA,NA,CO,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.752860523721505,0.1792653778098425,CO,2023-04-17,1,1,1,1,1,0,1,1,1,1,0,1,0,1
213,0.646017357992705,0.2746055159543085,CO,2023-04-18,1,1,1,0,1,1,1,1,0,1,0,1,1,1
214,0.239621115303139,0.01926610048571295,CO,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,1.1210254674957,0.805430421689325,CO,2023-04-21,1,0,1,1,1,0,1,1,0,1,1,1,0,1
217,1.08417999988411,0.787630433571745,CO,2023-04-22,1,0,1,1,0,1,1,1,0,1,1,0,1,1
218,NA,NA,CO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.758356577534745,0.178229168620915,CO,2023-04-24,1,1,1,1,1,0,1,1,0,1,0,1,0,0
220,0.747524858071799,0.2766085246349905,CO,2023-04-25,1,1,1,1,1,1,0,1,0,1,1,1,1,0
221,0.354762871371524,0.0297353845847599,CO,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,NA,NA,CO,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.93560446138588,0.262889804771096,CO,2023-04-28,1,1,1,0,1,1,1,1,0,1,0,1,1,1
224,0.071736774813789,0.0359860417485002,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,0.239692536570092,0.0383733840763708,CO,2023-04-30,1,1,1,1,1,1,1,1,0,1,0,1,1,1
226,0.96253476076602,0.04093192045075085,CO,2023-05-01,1,0,1,1,1,1,1,1,0,1,0,1,1,1
227,0.521955211624498,0.172992348626009,CO,2023-05-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
228,0.100665573875788,0.04661424083248455,CO,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,0.558392659166229,0.0497656111928338,CO,2023-05-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1
230,0.114201577560293,0.0531431768266605,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.492804359782886,0.35471363738834,CO,2023-05-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
233,0.920761697143292,0.665814238104205,CO,2023-05-08,1,1,1,1,0,1,1,1,0,1,1,0,1,1
234,0.466375410217637,0.3504459624961115,CO,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
