...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
24,NA,NA,AK,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.494714743757449,0.353066165534888,AK,2023-09-25,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
31,NA,NA,AK,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.803460636612618,0.3520263056136915,AL,2023-08-28,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
45,0.70503712212325,0.489707159985566,AL,2023-08-29,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
46,1.08253962111456,0.472073278452491,AL,2023-08-30,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
47,NA,NA,AL,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.543145486996296,0.3258547609236125,AL,2023-09-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
49,0.362428386841355,0.261531054889464,AL,2023-09-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,NA,NA,AL,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.372993198563036,0.259468507784166,AL,2023-09-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
52,0.374498911742071,0.25843135968517,AL,2023-09-05,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
53,0.984087320078643,0.3376257888753695,AL,2023-09-06,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
54,NA,NA,AL,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.364735775265659,0.2532214912887805,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
58,0.575825463520244,0.3861801438767885,AL,2023-09-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.373080045411092,0.2501146374348545,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,0.358880648269422,0.2490896770596705,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.364498243950561,0.2431575150694915,AL,2023-09-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
68,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.550708351811264,0.3827645797301035,AL,2023-09-26,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
74,0.352720871384154,0.237085195756452,AL,2023-09-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
75,NA,NA,AL,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.569116759619164,0.3792768111865395,AL,2023-10-03,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
81,NA,NA,AL,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.401502004492997,0.274886720600618,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,2.07447202436724,0.3652531926525235,AR,2023-08-28,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
87,2.58950010100682,0.3442850429206855,AR,2023-08-29,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
88,1.79305484011641,0.4577571940583725,AR,2023-08-30,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1
89,0.997134793032698,0.4891453460849255,AR,2023-08-31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
90,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,2.15985677158059,0.3662587509687245,AR,2023-09-05,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1
95,0.771530133735871,0.419172431999173,AR,2023-09-06,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
96,0.724170307913258,0.388551215569361,AR,2023-09-07,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
97,1.76637710551317,0.425989067285317,AR,2023-09-08,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
98,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.64124913676198,0.448658274249805,AR,2023-09-11,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
101,0.800375804216237,0.3068869006843255,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
102,1.02070081961678,0.50501357933728,AR,2023-09-13,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
103,0.703572930226744,0.4905410670906345,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
104,1.00878221381816,0.3309121861531925,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
105,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.441420558145617,0.300289256101791,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
108,1.23343601326789,0.4184833775404385,AR,2023-09-19,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
109,1.77731696692931,0.4357418893105815,AR,2023-09-20,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
110,1.41337635877937,0.4420432337594875,AR,2023-09-21,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
111,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.465860049404567,0.312305381506544,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,0.401156144397898,0.311189307750569,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
117,0.74137587649346,0.391554964066886,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
118,1.92357446358385,0.3153769436458865,AR,2023-09-29,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
119,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,3.00968155758376,0.322369158975773,AR,2023-10-02,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
122,1.72397051068675,0.324140992657176,AR,2023-10-03,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
123,1.60949765356545,0.4078433729241555,AR,2023-10-04,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1
124,3.16079055497911,0.351411893238566,AR,2023-10-05,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
125,0.490295227308668,0.329626906768888,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,0.486394204053467,0.3315137303489595,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
127,3.40268502012494,0.4283765407521135,AZ,2023-08-27,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1
128,3.62666887505513,0.365797024837397,AZ,2023-08-28,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
129,1.40897801156963,0.4177498630030375,AZ,2023-08-29,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1
130,2.05505870386434,0.3840364449454275,AZ,2023-08-30,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
131,1.25704386474729,0.50236293458027,AZ,2023-08-31,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0
132,0.418048614283738,0.2902789152905795,AZ,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
133,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,2.30537879751773,0.3880188274998745,AZ,2023-09-03,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
135,5.43366227874575,0.405995724200937,AZ,2023-09-04,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
136,2.32183615752782,0.380694543716957,AZ,2023-09-05,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
137,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,2.07683382529975,0.519961612790475,AZ,2023-09-09,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1
141,2.16696949996875,0.3905100198816865,AZ,2023-09-10,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
142,3.65115114050588,0.378831008163353,AZ,2023-09-11,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
143,2.3318300908822,0.3799200965486885,AZ,2023-09-12,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
144,1.5043131063021,0.3977950407861095,AZ,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
145,1.44723807176441,0.4417403924578495,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
146,1.20753332555599,0.3740977076433065,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
147,1.16838322581937,0.3774037592047285,AZ,2023-09-16,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
148,4.34542520460599,0.3491463551044905,AZ,2023-09-17,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
149,4.12479655553372,0.3962602153930755,AZ,2023-09-18,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1
150,2.4702524323517,0.4041046532539225,AZ,2023-09-19,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
151,1.75614490942654,0.384280614089732,AZ,2023-09-20,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
152,1.97151588291201,0.4430134849375125,AZ,2023-09-21,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1
153,1.63224779362183,0.3196670620766015,AZ,2023-09-22,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1
154,1.45115759738762,0.454852170845709,AZ,2023-09-23,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1
155,1.64999439526545,0.368209807247731,AZ,2023-09-24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
156,3.6558851398532,0.4067884635261085,AZ,2023-09-25,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
157,3.90159418529425,0.3967356566314885,AZ,2023-09-26,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0
158,2.06287708376225,0.357085357993299,AZ,2023-09-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
159,0.974662873003335,0.361206796902474,AZ,2023-09-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
160,0.768439089156711,0.391925909426903,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1
161,1.20807860167121,0.3673522216022095,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1
162,7.51944874973619,0.3920427039968705,AZ,2023-10-01,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
163,7.95599556373779,0.4247103215055565,AZ,2023-10-02,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
164,1.22389013426267,0.3249976583890385,AZ,2023-10-03,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
165,2.52825236727249,0.4735651343312775,AZ,2023-10-04,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
166,2.29065706916644,0.3726761021972105,AZ,2023-10-05,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
167,2.32569809630061,0.404035394063074,AZ,2023-10-06,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0
168,1.35538996655427,0.54307924773212,AZ,2023-10-07,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1
169,2.94797226985842,0.3922474278324065,CA,2023-08-27,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
170,6.05669837216038,0.4118895308316385,CA,2023-08-28,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0
171,4.75831126988377,0.394349586646815,CA,2023-08-29,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1
172,13.6185910987653,0.399977891703667,CA,2023-08-30,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
173,5.62802289159953,0.398336988349539,CA,2023-08-31,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
174,4.1604734042338,0.392109081964169,CA,2023-09-01,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
175,1.36162167012014,0.4051603407370975,CA,2023-09-02,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
176,1.4710616581383,0.4249253261025315,CA,2023-09-03,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
177,1.65122900263646,0.3881802568289145,CA,2023-09-04,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1
178,3.54243695877178,0.417800987741405,CA,2023-09-05,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
179,4.64952455766653,0.3783521239231195,CA,2023-09-06,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
180,3.21107925989942,0.392374284937394,CA,2023-09-07,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
181,7.31747708226847,0.364839021656658,CA,2023-09-08,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
182,3.38060469960569,0.3881445496691175,CA,2023-09-09,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1
183,2.27163360254584,0.3754826832544455,CA,2023-09-10,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
184,3.49699950576403,0.421338512267968,CA,2023-09-11,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
185,5.15092184131838,0.4061044176949785,CA,2023-09-12,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
186,5.58728749598056,0.3937231971269725,CA,2023-09-13,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1
187,3.56671217294684,0.398854090021155,CA,2023-09-14,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0
188,2.60674307430264,0.3829249748326915,CA,2023-09-15,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1
189,1.71695710856878,0.3905259702954475,CA,2023-09-16,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
190,2.75947004912226,0.3649613420888515,CA,2023-09-17,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
191,3.65935913530496,0.4094078380479985,CA,2023-09-18,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
192,2.70005071663306,0.383827326083026,CA,2023-09-19,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
193,4.4202613996717,0.378749650421126,CA,2023-09-20,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0
194,3.46091108813999,0.388578156848481,CA,2023-09-21,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
195,4.52711962693125,0.3762783851384775,CA,2023-09-22,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
196,1.37778381934698,0.35856968762728,CA,2023-09-23,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
197,2.10061087234735,0.3893561098722705,CA,2023-09-24,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0
198,4.3142601949716,0.360904373075131,CA,2023-09-25,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
199,5.32396088674894,0.3604672717706705,CA,2023-09-26,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
200,2.85546308296245,0.3840193441838155,CA,2023-09-27,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
201,4.97249266024473,0.3817349889271545,CA,2023-09-28,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
