...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,recombinant_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,recombinant_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
25,NA,NA,AK,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,1.74521852764076,0.692132392044685,AK,2023-06-06,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1
39,NA,NA,AK,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.859228614505111,0.680812469969465,AK,2023-06-08,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
41,NA,NA,AK,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.708860347884574,0.347422873930858,AL,2023-05-03,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0
47,NA,NA,AL,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.652716372794525,0.3348034910261595,AL,2023-05-19,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
63,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.121149806771916,0.13926287981195,AL,2023-05-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
67,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.388658716697599,0.1644011906220865,AL,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,NA,NA,AL,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.769390245390384,0.4742116743171195,AL,2023-06-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
82,0.173337129773339,0.1883523937063415,AL,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,NA,NA,AL,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0669066918840213,0.00747982377431335,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,1.24082017500982,0.8686071989838,AR,2023-05-02,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
88,0.00887515174685119,0.00784320896370405,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,1.2021911012559,0.84182809039729,AR,2023-05-08,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
94,0.0384910407787844,0.0089219072042061,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,2.33703583012056,0.59377173543774,AR,2023-05-10,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
96,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0.116364430198032,0.01458746900520295,AR,2023-05-23,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
109,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.0209002662111525,0.01679794174362515,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1.09877406161661,0.765086557831315,AR,2023-05-29,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
115,1.09281023816862,0.75935444793265,AR,2023-05-30,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
116,0.0312514892285954,0.02182098745681795,AR,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.0483276795686308,0.033057961304806,AR,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,0.0508230028285676,0.03521591537007295,AR,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,0.0552091861884211,0.03754429969715615,AR,2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.55450642858819,0.2053931126179615,AZ,2023-04-30,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
128,1.76545433506613,0.0923127206417585,AZ,2023-05-01,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
129,3.38074003883535,0.208770335720487,AZ,2023-05-02,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0
130,1.3080127690405,0.141097966439393,AZ,2023-05-03,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
131,1.26148701670698,0.076490455250637,AZ,2023-05-04,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
132,1.35548773820895,0.248783760518749,AZ,2023-05-05,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
133,0.737187251592114,0.0202397467187745,AZ,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
134,3.97420350759269,0.31359526143618,AZ,2023-05-07,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1
135,6.86546894894305,0.3123028699138935,AZ,2023-05-08,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0
136,2.2321443524304,0.0994413933116125,AZ,2023-05-09,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1
137,1.26998128126498,0.140940784939113,AZ,2023-05-10,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
138,0.107227559636495,0.0221000845588348,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,0.902611428622936,0.138524742591345,AZ,2023-05-12,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
140,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,1.87624252257775,0.4160403323692005,AZ,2023-05-14,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
142,2.3368379638231,0.2142637658631675,AZ,2023-05-15,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1
143,1.21821601656985,0.192930265077275,AZ,2023-05-16,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
144,1.22549496848978,0.1805442734025845,AZ,2023-05-17,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
145,1.6542458621076,0.2852843824096445,AZ,2023-05-18,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
146,1.0071308873056,0.723885407126085,AZ,2023-05-19,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
147,2.002989305365,0.72228865597357494,AZ,2023-05-20,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
148,0.911136376022908,0.1935118759298375,AZ,2023-05-21,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
149,1.61468294121319,0.20507091490995,AZ,2023-05-22,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
150,0.847623619181343,0.1615717605136775,AZ,2023-05-23,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
151,2.08111117006076,0.2933627158812685,AZ,2023-05-24,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0
152,0.258812005116915,0.02591006633692465,AZ,2023-05-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
153,1.19261359262328,0.301471744478783,AZ,2023-05-26,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
154,0.260975194341749,0.02622892735849585,AZ,2023-05-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
155,3.43420877077486,0.32180416823797,AZ,2023-05-28,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
156,1.78314197592941,0.3063080826114115,AZ,2023-05-29,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0
157,2.77544653287725,0.4007000221152575,AZ,2023-05-30,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1
158,1.69292157265135,0.203352301360846,AZ,2023-05-31,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
159,2.63165765842462,0.53927213389988,AZ,2023-06-01,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
160,0.904598861598792,0.2916776570022435,AZ,2023-06-02,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
161,0.866079359142625,0.2218497036710945,AZ,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
162,0.827009220843411,0.18338995366202,AZ,2023-06-04,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
163,0.849538848347012,0.236188782561765,AZ,2023-06-05,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
164,1.89141378936067,0.458451228552626,AZ,2023-06-06,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1
165,1.2905700282932,0.290081409630308,AZ,2023-06-07,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
166,2.63442834773563,0.421629760909515,AZ,2023-06-08,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0
167,2.2316664759621,0.464109884219037,AZ,2023-06-09,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1
168,1.42329013403736,0.5233752310466,AZ,2023-06-10,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
169,2.5487067296286,0.1883893861988855,CA,2023-04-30,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
170,4.04312175913262,0.2487764980859095,CA,2023-05-01,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
171,5.22815719287892,0.277396190523373,CA,2023-05-02,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0
172,3.17367836117132,0.192951040791687,CA,2023-05-03,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
173,1.61214103945716,0.2328619014432445,CA,2023-05-04,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
174,3.94919762819138,0.2039140807174905,CA,2023-05-05,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1
175,2.28812479207366,0.1933227165264505,CA,2023-05-06,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
176,1.13191800325973,0.2697632133216545,CA,2023-05-07,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
177,8.70370873726753,0.359254037452829,CA,2023-05-08,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0
178,4.86217779638924,0.1939819668383585,CA,2023-05-09,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
179,2.81744248385781,0.2843749118477445,CA,2023-05-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
180,3.91975085545771,0.2880020630348715,CA,2023-05-11,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
181,1.54611214193738,0.222670603927209,CA,2023-05-12,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
182,1.41033113567274,0.4000970411086835,CA,2023-05-13,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1
183,4.7899385592309,0.54527926401169,CA,2023-05-14,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
184,5.39492917708749,0.3624048005746905,CA,2023-05-15,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0
185,1.65483783892369,0.23663453671838,CA,2023-05-16,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
186,1.48496478260172,0.3155891743949545,CA,2023-05-17,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0
187,2.00455336003968,0.3257504841714195,CA,2023-05-18,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
188,1.62864484225733,0.2345467606905275,CA,2023-05-19,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
189,1.06026845996261,0.1072056826326815,CA,2023-05-20,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
190,1.08292448808155,0.452178868546773,CA,2023-05-21,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
191,1.97977493636,0.293102890517512,CA,2023-05-22,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
192,1.26091830889817,0.2811418022358715,CA,2023-05-23,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
193,1.61123797171895,0.2851565465546265,CA,2023-05-24,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
194,1.72776217940103,0.271809184087624,CA,2023-05-25,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1
195,1.84109105298736,0.3286034888287525,CA,2023-05-26,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
196,1.30606316731037,0.325279978258128,CA,2023-05-27,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1
197,1.59433471005912,0.4163625242263215,CA,2023-05-28,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1
198,1.74924534358239,0.469247444469018,CA,2023-05-29,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
199,1.98672505954665,0.2901100267163015,CA,2023-05-30,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
200,1.78555662402168,0.320155736909732,CA,2023-05-31,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0
201,2.27995454087493,0.3248540182195185,CA,2023-06-01,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0
202,1.54070043664554,0.3771404037465105,CA,2023-06-02,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0
203,1.62699022582443,0.319385827992813,CA,2023-06-03,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
204,2.29069239623141,0.43410429360247,CA,2023-06-04,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
205,1.3261022712345,0.2892331585858145,CA,2023-06-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
206,1.87468569267837,0.402430036670039,CA,2023-06-06,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0
207,2.62899150402155,0.4138029952940095,CA,2023-06-07,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1
208,1.02370914166818,0.3522886135901835,CA,2023-06-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
209,3.38752771028722,0.467418873819386,CA,2023-06-09,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
210,1.21442172394376,0.58982843743121,CA,2023-06-10,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
211,0.19062140556563,0.03660514552590815,CO,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.739954940968823,0.0382825901677685,CO,2023-05-01,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
213,0.421509429667967,0.166501217893889,CO,2023-05-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
214,0.066396407424798,0.0417672027022037,CO,2023-05-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
215,0.416357255283063,0.0435727471414883,CO,2023-05-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
