"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"23",0.529758460816911,0.66548074596913,"AK",2024-07-22,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"24",NA,NA,"AK",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.668578371222033,0.902738024590958,"AK",2024-08-02,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"35",NA,NA,"AK",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1.40315658121941,0.906053540162553,"AK",2024-08-05,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"38",NA,NA,"AK",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.664020884175636,0.908860183905483,"AK",2024-08-07,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"40",NA,NA,"AK",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1.39548600105496,0.912092537534053,"AK",2024-08-09,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"42",NA,NA,"AK",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.433651887037662,0.597697361701314,"AL",2024-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"44",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.43055775747676,0.610884742314982,"AL",2024-07-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"53",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.693224238628894,0.95850967542242,"AL",2024-07-16,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"60",0.440412930976987,0.620051770987193,"AL",2024-07-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"61",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.681368872203797,0.94000930946965,"AL",2024-07-24,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"68",NA,NA,"AL",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.43852437605834,0.627793681342059,"AL",2024-07-26,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"70",NA,NA,"AL",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.554162384603395,0.886118528271235,"AL",2024-08-02,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"77",0.44722949693958,0.634488002548157,"AL",2024-08-03,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"78",NA,NA,"AL",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0.737273979338554,0.761529981392117,"AL",2024-08-08,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"83",NA,NA,"AL",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.370081587324823,0.705867848541662,"AR",2024-07-08,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"94",0.556029118170831,0.764277573836562,"AR",2024-07-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"95",0.551718397242556,0.762819576091042,"AR",2024-07-10,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"96",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.584836337321563,0.626447970385539,"AR",2024-07-17,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"103",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.713242686148956,1.05231324044389,"AR",2024-07-19,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"105",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.972186546277264,0.786746611677385,"AR",2024-07-22,1,1,1,1,1,1,1,1,0,1,1,0,0,0
"108",0.577034630232921,0.618072522854574,"AR",2024-07-23,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"109",1.2718038769151,0.793057126455789,"AR",2024-07-24,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"110",NA,NA,"AR",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.544243826052015,0.743060687876775,"AR",2024-07-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"112",NA,NA,"AR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2.54722858889619,0.740054097987506,"AR",2024-07-29,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"115",0.545943937024646,0.739105070578842,"AR",2024-07-30,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"116",NA,NA,"AR",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.417252185776269,0.790019950849437,"AR",2024-08-05,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"122",0.831803677998268,0.850477207863582,"AR",2024-08-06,1,1,1,1,0,1,1,1,0,1,1,1,0,1
"123",0.568314999547594,0.602403399856294,"AR",2024-08-07,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"124",NA,NA,"AR",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.727584142772126,0.881789350185471,"AR",2024-08-09,1,1,1,1,0,1,1,0,0,1,1,0,0,1
"126",NA,NA,"AR",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.63351082417822,0.801782572072117,"AZ",2024-06-30,1,1,0,1,1,0,0,1,1,0,1,0,1,1
"128",5.22372508556955,0.793254956603492,"AZ",2024-07-01,1,1,0,0,0,1,1,0,0,0,0,0,0,1
"129",1.47308733217936,0.660399918364973,"AZ",2024-07-02,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"130",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",1.02959925219273,0.598911689809628,"AZ",2024-07-04,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"132",0.68800868853624,0.760269543170666,"AZ",2024-07-05,1,1,1,1,0,1,1,1,0,0,1,1,1,1
"133",2.12452954586684,0.880467357937258,"AZ",2024-07-06,1,1,1,1,0,1,1,0,1,1,1,0,0,1
"134",0.788688024673012,0.747789532431075,"AZ",2024-07-07,1,1,1,1,1,1,1,0,1,0,1,1,0,0
"135",4.32693655334637,0.769733722876354,"AZ",2024-07-08,1,1,0,1,0,0,1,0,1,0,1,1,0,0
"136",3.3733456172407,0.733549983874674,"AZ",2024-07-09,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"137",1.82614125144588,0.762741635271652,"AZ",2024-07-10,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"138",0.969458844747826,0.817588939148072,"AZ",2024-07-11,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"139",0.663652262580279,0.785206154589448,"AZ",2024-07-12,1,1,1,1,1,1,1,0,0,1,1,0,0,1
"140",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",1.04357975097401,1.0129463915373,"AZ",2024-07-14,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"142",1.28818149115959,0.714016775703494,"AZ",2024-07-15,1,0,1,1,1,1,1,0,0,0,1,0,1,0
"143",2.41342428982061,0.804585658088105,"AZ",2024-07-16,0,0,1,1,0,1,1,0,0,0,0,1,1,1
"144",1.86065008648062,0.759890554970492,"AZ",2024-07-17,1,1,1,1,1,0,1,0,0,1,1,0,0,0
"145",3.32089516414066,0.80640727629749,"AZ",2024-07-18,1,0,0,1,1,1,1,0,0,0,1,0,0,1
"146",0.85399744705146,0.838952849896397,"AZ",2024-07-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"147",0.950602597140743,0.738801803882824,"AZ",2024-07-20,1,0,1,1,1,1,1,0,0,1,1,1,1,0
"148",2.69125206108321,0.799263470335436,"AZ",2024-07-21,0,1,0,1,1,0,1,0,0,0,1,1,0,1
"149",1.6372162953752,0.735461904797778,"AZ",2024-07-22,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"150",2.08927453865595,0.818666450849616,"AZ",2024-07-23,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"151",3.83596656716884,0.800780867179312,"AZ",2024-07-24,1,0,0,1,0,0,1,0,0,0,1,0,1,1
"152",1.24442003651864,0.763964270930233,"AZ",2024-07-25,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"153",1.01251807792534,0.815781650918504,"AZ",2024-07-26,1,1,1,1,1,0,1,1,0,0,1,0,0,1
"154",1.580453298946,0.774479540631089,"AZ",2024-07-27,0,1,1,1,1,0,1,0,0,1,1,0,0,1
"155",3.07879095460876,0.86431642495919,"AZ",2024-07-28,0,0,1,1,0,1,0,0,0,0,1,0,1,0
"156",1.66243035618676,0.779132906061517,"AZ",2024-07-29,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"157",2.13905526444407,0.853579888795101,"AZ",2024-07-30,0,0,1,1,1,0,1,0,0,0,1,0,0,1
"158",5.23989439619654,0.817688602148295,"AZ",2024-07-31,0,1,0,1,0,1,1,0,0,0,1,0,1,1
"159",1.25821511342796,0.758314424172755,"AZ",2024-08-01,1,1,0,1,1,1,1,0,1,0,1,0,1,1
"160",0.620264805275419,0.814816892456193,"AZ",2024-08-02,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"161",2.52709782442545,0.846657497830652,"AZ",2024-08-03,1,1,1,1,0,1,1,0,0,1,1,0,0,1
"162",1.73647012997969,0.865954140613988,"AZ",2024-08-04,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"163",1.84134086891837,0.773921060925947,"AZ",2024-08-05,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"164",2.84033163528683,0.78401922463743,"AZ",2024-08-06,1,1,1,1,0,1,1,0,0,0,1,0,0,1
"165",4.74799366500372,0.830076066319558,"AZ",2024-08-07,1,1,1,1,0,1,0,0,0,1,1,0,0,0
"166",2.0178457953106,0.821070582380181,"AZ",2024-08-08,1,1,1,1,0,1,1,0,0,0,1,0,0,1
"167",1.86234319288452,0.783219560435621,"AZ",2024-08-09,1,0,1,1,0,1,1,0,0,0,1,0,1,1
"168",1.66119989008458,0.963257073239351,"AZ",2024-08-10,0,1,1,1,1,0,0,0,1,0,1,0,0,0
"169",6.84846089404631,0.75382052271771,"CA",2024-06-30,0,0,0,1,1,1,1,0,0,0,1,0,0,1
"170",10.4691677354602,0.741089298321661,"CA",2024-07-01,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"171",3.81213991430974,0.780227001682769,"CA",2024-07-02,1,1,0,0,1,1,1,0,0,1,1,0,0,1
"172",6.70226846020423,0.781678566482039,"CA",2024-07-03,1,0,0,0,1,1,1,0,0,1,0,0,0,0
"173",1.66976861540383,0.764276171204778,"CA",2024-07-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"174",5.31761489135245,0.7819944804094,"CA",2024-07-05,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"175",3.03558035963684,0.774675853869311,"CA",2024-07-06,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"176",4.20545870455566,0.763239195794895,"CA",2024-07-07,0,1,1,0,0,1,1,0,0,1,0,0,1,0
"177",6.10481697731535,0.791558861027733,"CA",2024-07-08,0,0,0,0,1,1,1,0,0,0,0,1,0,0
"178",10.318637881748,0.785160233442186,"CA",2024-07-09,0,1,0,1,1,1,1,0,0,0,0,1,0,0
"179",9.87893933159694,0.822894022028956,"CA",2024-07-10,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"180",8.99871179778129,0.815895181193766,"CA",2024-07-11,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"181",6.38175710452773,0.79119147625143,"CA",2024-07-12,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"182",4.00215107934981,0.811141403330862,"CA",2024-07-13,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"183",6.86869713530464,0.770860558204967,"CA",2024-07-14,0,1,0,1,0,0,1,0,0,0,1,0,0,1
"184",7.40315796382069,0.810079730902042,"CA",2024-07-15,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"185",9.49703470648113,0.811536569275793,"CA",2024-07-16,1,1,0,0,1,1,1,0,0,0,0,1,0,0
"186",3.21121977203294,0.794399204965975,"CA",2024-07-17,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"187",6.60740899147425,0.791087847431096,"CA",2024-07-18,1,0,1,1,1,0,1,0,0,0,0,0,0,1
"188",2.61507258182809,0.793753495973711,"CA",2024-07-19,0,1,0,1,0,1,1,0,0,1,1,0,1,1
"189",3.70476249903359,0.79924307538942,"CA",2024-07-20,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"190",10.25520548282,0.812383931574583,"CA",2024-07-21,1,0,0,1,1,0,1,0,0,0,1,0,0,0
"191",15.1168771779964,0.811618687631338,"CA",2024-07-22,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"192",5.40251018876344,0.791867134132885,"CA",2024-07-23,0,1,0,1,1,0,1,0,0,0,1,0,0,0
"193",14.0021358419735,0.851466052629067,"CA",2024-07-24,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"194",10.0026742069426,0.8472510915343,"CA",2024-07-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"195",9.2618606014844,0.807077379111137,"CA",2024-07-26,1,0,0,1,1,1,0,0,0,0,1,0,0,0
"196",5.95287109370131,0.814643574995309,"CA",2024-07-27,1,1,0,1,0,1,1,0,0,0,1,0,0,0
"197",11.1429447692707,0.83606057020319,"CA",2024-07-28,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"198",6.13870758363295,0.817924966353824,"CA",2024-07-29,0,1,0,1,1,1,1,0,0,0,0,1,0,0
"199",14.1673584274608,0.874087288279682,"CA",2024-07-30,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"200",8.90745876242293,0.847822273684577,"CA",2024-07-31,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"201",12.1998789364496,0.859183079912914,"CA",2024-08-01,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"202",5.93288120979633,0.8215226129013,"CA",2024-08-02,1,1,0,1,0,1,1,0,0,0,1,0,0,0
"203",4.76260101346016,0.826308127955572,"CA",2024-08-03,1,0,1,1,0,0,1,0,0,0,1,0,0,1
"204",10.9949184280036,0.822503888150995,"CA",2024-08-04,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"205",9.10658971540839,0.812317707211187,"CA",2024-08-05,1,1,0,1,1,1,0,1,0,0,0,0,0,0
"206",10.1242390125473,0.836282407249337,"CA",2024-08-06,1,1,0,1,0,1,0,0,1,0,1,0,0,0
"207",5.85503848974337,0.802267733298726,"CA",2024-08-07,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"208",4.30880888878692,0.807888896587389,"CA",2024-08-08,1,1,1,1,0,1,1,0,0,0,1,0,0,0
"209",14.1880281042972,0.846169987139529,"CA",2024-08-09,1,1,0,1,0,0,1,0,0,0,1,0,0,1
"210",7.71494492015387,0.828110689752583,"CA",2024-08-10,0,0,0,1,1,0,1,0,0,0,1,0,0,1
"211",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.528398510614725,0.743554090709531,"CO",2024-07-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"213",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.463176253919341,0.635668150621913,"CO",2024-07-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"217",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.466504803527519,0.632598048829957,"CO",2024-07-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"220",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",0.462856231536446,0.630956427658647,"CO",2024-07-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"222",0.766201312066765,0.839505367659895,"CO",2024-07-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"223",0.634055480672449,0.924214708668765,"CO",2024-07-12,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"224",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.859387907789285,0.833343631587622,"CO",2024-07-15,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"227",1.43021057950853,0.957365204622963,"CO",2024-07-16,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"228",0.864171449463984,0.898348263607636,"CO",2024-07-17,1,1,1,1,1,0,1,1,0,1,1,1,0,1
