"","es_score","brier_score","location","target_date","X22F_50_CI","X24A_50_CI","recombinant_50_CI","X23I_50_CI","X24B_50_CI","other_50_CI","X22F_95_CI","X24A_95_CI","recombinant_95_CI","X23I_95_CI","X24B_95_CI","other_95_CI"
"25",NA,NA,"AK",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.00374277275600525,0.00106107326753832,"AL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.0133294910364546,0.00108630331750454,"AL",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"46",NA,NA,"AL",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1.09188425271239,0.308595290556087,"AL",2024-03-13,1,0,1,1,0,1,1,1,1,0,0,1
"54",NA,NA,"AL",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0123964439596041,0.00232092519087492,"AL",2024-03-18,1,1,1,1,1,1,1,0,1,0,1,1
"59",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.00902908889993165,0.00451142093342575,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"67",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.0141034427158191,0.00755307136879505,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.0168809509488109,0.00109087935422092,"AR",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"87",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.00179356221259622,0.00124656624823503,"AR",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.00172333236680702,0.00157001259482676,"AR",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",0.014844419231842,0.0032283915155517,"AR",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"104",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.00750135641865381,0.00554455846120182,"AR",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.0132332573940306,0.000606330388455481,"AZ",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"128",0.0509991840035454,0.000599088286134125,"AZ",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"129",0.0254042804271782,0.000595693057444647,"AZ",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"130",0.007232178671586,0.00059612367228186,"AZ",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"131",0.00134214524269494,0.000600409109828529,"AZ",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"132",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.00998195446094932,0.000620911423516097,"AZ",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"134",1.2134776368786,0.320459719373801,"AZ",2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
"135",0.0156663012845433,0.000658450869459863,"AZ",2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"136",1.22407345147799,0.318086316096875,"AZ",2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
"137",0.0843973002314178,0.000715151219352514,"AZ",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.0143087349548879,0.000751612086137148,"AZ",2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"139",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.00174164643239454,0.000963806131986961,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"143",0.0284625126739494,0.00103688116325473,"AZ",2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"144",1.25168583437009,0.0955552132932486,"AZ",2024-03-20,1,0,0,1,1,1,1,0,0,1,0,1
"145",0.096654201955467,0.00121320466324093,"AZ",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"146",0.0309686905285063,0.00131864610361701,"AZ",2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"147",0.0159634861821308,0.00143727946002698,"AZ",2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"148",0.00930780970698059,0.00157053146505524,"AZ",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"149",0.00901719138333368,0.00171997951237018,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"150",0.00874649273728514,0.00188736238706692,"AZ",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"151",0.0210902785317575,0.00207459105611801,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"152",0.0226004728801355,0.00228375933167743,"AZ",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"153",1.07272574728706,0.302720272567894,"AZ",2024-03-29,1,0,1,1,0,1,1,0,1,1,0,1
"154",2.29614799497658,0.314859990554559,"AZ",2024-03-30,1,0,0,1,1,1,1,0,0,1,1,1
"155",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",0.602852468181815,0.101643369186294,"AZ",2024-04-01,1,1,1,1,1,1,1,0,1,1,0,1
"157",0.996271219105737,0.107535470371557,"AZ",2024-04-02,1,1,1,1,1,0,1,0,1,1,1,0
"158",0.0578376487638735,0.00414223052542107,"AZ",2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"159",1.09364996957651,0.190161843062706,"AZ",2024-04-04,1,1,1,1,1,0,1,0,1,1,1,0
"160",1.00920079718144,0.291113189145885,"AZ",2024-04-05,1,0,1,1,0,1,1,0,1,1,0,1
"161",0.0816424211751104,0.00560126329098483,"AZ",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"162",1.12262027051809,0.235511420003174,"AZ",2024-04-07,1,0,1,1,1,0,1,0,1,1,1,0
"163",1.08474303956753,0.189515474322928,"AZ",2024-04-08,1,1,1,1,1,0,1,0,1,1,1,0
"164",0.0064675238822009,0.00755345747972438,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"165",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0.0101466004559796,0.0101249314683259,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1,1,1
"168",0.0403129474666735,0.0111433751910043,"AZ",2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
"169",0.786255006208941,0.0441691710952558,"CA",2024-03-03,1,1,0,1,1,1,1,1,0,1,0,1
"170",2.58602137817352,0.0839476429794586,"CA",2024-03-04,1,0,0,1,1,0,1,0,0,1,0,1
"171",3.97546745032329,0.113035108448972,"CA",2024-03-05,1,0,0,1,1,0,1,0,0,1,0,0
"172",1.66273551388308,0.0724669905328058,"CA",2024-03-06,1,0,1,1,1,0,1,0,1,1,1,0
"173",3.28727321573819,0.115623045456181,"CA",2024-03-07,1,0,1,1,0,1,1,0,0,1,0,0
"174",1.47221329644407,0.0739962455584109,"CA",2024-03-08,1,1,0,1,1,0,1,0,0,1,1,0
"175",2.07887717103984,0.137925329756548,"CA",2024-03-09,1,0,1,0,1,1,1,0,1,0,0,1
"176",1.35618060130435,0.104641215872863,"CA",2024-03-10,1,0,1,1,0,1,1,0,1,1,0,1
"177",2.76502051250347,0.23769917037229,"CA",2024-03-11,1,0,1,1,1,0,1,0,1,1,0,0
"178",1.57235800639441,0.105018042242608,"CA",2024-03-12,1,0,0,1,1,1,1,0,0,1,1,1
"179",3.54499938704044,0.11978589929728,"CA",2024-03-13,1,0,1,1,0,1,1,0,1,1,0,1
"180",2.03909067051746,0.107433097639441,"CA",2024-03-14,1,0,0,1,0,1,1,0,0,1,0,1
"181",0.93670660982223,0.0343617259681872,"CA",2024-03-15,1,1,0,1,1,1,1,0,0,1,1,1
"182",1.28246514875112,0.144534827790046,"CA",2024-03-16,1,0,0,1,1,1,1,0,0,1,0,1
"183",2.10495579438328,0.145596906874632,"CA",2024-03-17,1,0,1,1,0,1,1,0,1,1,0,1
"184",2.23210795891436,0.11988381716318,"CA",2024-03-18,1,0,0,1,1,0,1,0,0,1,1,0
"185",0.972184140134348,0.0883095993836607,"CA",2024-03-19,1,1,1,1,1,0,1,0,1,1,0,0
"186",1.03400858921109,0.110438556157571,"CA",2024-03-20,1,1,0,1,1,1,1,0,0,1,1,1
"187",1.25017458200414,0.155005697502046,"CA",2024-03-21,1,0,0,1,1,1,1,0,0,0,0,1
"188",1.89649073747678,0.17542516532243,"CA",2024-03-22,1,0,0,1,1,0,1,0,0,1,0,0
"189",0.935839104054612,0.106679826718389,"CA",2024-03-23,1,1,0,1,1,1,1,1,0,1,0,1
"190",0.34661726928488,0.00385557400828428,"CA",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"191",1.92606041711527,0.158115863345414,"CA",2024-03-25,1,1,0,1,1,1,1,1,0,1,0,1
"192",0.415160289329716,0.0711453592023384,"CA",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"193",1.14303967630343,0.166580216593414,"CA",2024-03-27,1,1,0,1,1,1,1,0,0,1,0,1
"194",1.00821564312161,0.137092725030768,"CA",2024-03-28,1,1,1,0,1,1,1,0,1,0,1,1
"195",0.284313012437087,0.00595039126017217,"CA",2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"196",0.213757228378874,0.0064961448258392,"CA",2024-03-30,1,1,1,1,1,1,1,0,1,1,0,1
"197",0.875869597264953,0.423091888056958,"CA",2024-03-31,1,0,1,1,0,1,1,0,1,1,0,1
"198",1.02941317312165,0.151617168933674,"CA",2024-04-01,1,1,0,1,1,1,1,0,0,1,0,1
"199",0.37425042982218,0.00845406687644583,"CA",2024-04-02,1,1,1,1,1,1,1,0,1,1,0,1
"200",0.47628040858392,0.00922801032439379,"CA",2024-04-03,1,1,1,1,1,1,1,0,1,1,0,1
"201",3.07857652426126,0.433963848515273,"CA",2024-04-04,1,0,1,1,1,0,1,0,1,1,0,0
"202",1.91360166094449,0.208141042366161,"CA",2024-04-05,1,1,0,1,1,1,1,1,0,1,0,1
"203",0.380990204679149,0.0119811761913859,"CA",2024-04-06,1,1,1,1,1,1,1,0,1,1,0,1
"204",0.195354426696775,0.0130603500458506,"CA",2024-04-07,1,1,1,1,1,1,1,0,1,1,0,1
"205",0.677065380485528,0.0142296702472196,"CA",2024-04-08,1,1,1,1,1,1,1,0,1,1,0,1
"206",0.474778069647912,0.203301252285247,"CA",2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"207",1.27026261687699,0.338373167674513,"CA",2024-04-10,1,0,1,1,1,0,1,0,1,1,0,0
"208",2.46127143777451,0.39953233355423,"CA",2024-04-11,1,0,1,1,0,0,1,0,0,1,0,0
"209",1.12742902072718,0.282221752080759,"CA",2024-04-12,1,1,1,1,1,0,1,0,1,1,0,0
"210",0.378739875219864,0.162821294873777,"CA",2024-04-13,1,1,1,1,1,1,1,0,1,1,0,1
"211",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.00244298790423207,0.000692421374622984,"CO",2024-03-04,1,1,1,1,1,1,1,0,1,0,1,1
"213",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.000919592371555408,0.000774778029092263,"CO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.00502785677496129,0.000939310717205698,"CO",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"221",0.00120003092142208,0.000996063689130507,"CO",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.00107788529576346,0.00113204372544178,"CO",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00171675627352595,0.0014028332281596,"CO",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"227",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.35124037192789,0.947257768690349,"CO",2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
"234",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.00271000088505392,0.00323803644944901,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.0200036415636032,0.00508302884552488,"CO",2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
"242",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",1.0968419199935,0.428161649970215,"CO",2024-04-04,1,0,1,1,0,1,1,0,1,1,0,1
"244",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",0.00743046189450265,0.00731112784595474,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"246",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
