"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","other_95_CI"
"21",0.332139849651964,0.23438052875586,"AK",2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22",0.318665279373349,0.230192948387687,"AK",2023-07-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"23",0.713342869001341,0.541402726243346,"AK",2023-07-03,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
"24",NA,NA,"AK",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.730399529025678,0.513191447267535,"AK",2023-07-16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"37",NA,NA,"AK",2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.373329894400236,0.258325915441536,"AL",2023-06-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"54",NA,NA,"AL",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.871304937767465,0.612015962753949,"AL",2023-06-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
"59",0.745038619337502,0.513944535155778,"AL",2023-06-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
"60",0.424723744678931,0.310742688208704,"AL",2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"61",NA,NA,"AL",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.514513733533134,0.343496839596988,"AL",2023-07-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"65",NA,NA,"AL",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",1.17692343287773,0.478606475723699,"AL",2023-07-05,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
"68",0.618791081690595,0.452138520563609,"AL",2023-07-06,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
"69",0.346871372910861,0.269974100612169,"AL",2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"70",NA,NA,"AL",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.727401919579086,0.495815196491307,"AL",2023-07-09,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"72",NA,NA,"AL",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.620411586570075,0.419618935384964,"AL",2023-07-12,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"75",0.338574959768214,0.252867669990381,"AL",2023-07-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"76",0.707360278953181,0.493952714149269,"AL",2023-07-14,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"77",NA,NA,"AL",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",0.670415476958911,0.448079199687573,"AL",2023-07-16,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"79",0.713048670149998,0.494347305493107,"AL",2023-07-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"80",NA,NA,"AL",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.326834102186856,0.24438310164278,"AL",2023-07-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"82",NA,NA,"AL",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",0.306700438642773,0.243451333922279,"AL",2023-07-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85",NA,NA,"AR",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.464234581444127,0.129138293786376,"AR",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"87",0.652993454717546,0.44454650584858,"AR",2023-06-13,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"88",0.658092345149846,0.434802165215098,"AR",2023-06-14,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"89",NA,NA,"AR",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.617842045251007,0.415540510265408,"AR",2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.218559549998092,0.173699447858917,"AR",2023-06-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"94",NA,NA,"AR",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",0.245732475653658,0.195308336949062,"AR",2023-06-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"97",0.264625209190333,0.202810539266067,"AR",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"98",NA,NA,"AR",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2.19615646768948,0.226119133246226,"AR",2023-06-26,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"101",0.488885015792709,0.319036601973603,"AR",2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102",NA,NA,"AR",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1.76885583431762,0.536632065514221,"AR",2023-07-10,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"115",NA,NA,"AR",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",0.488822380311631,0.370081092548977,"AR",2023-07-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"118",NA,NA,"AR",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.52716466566486,0.403578324393115,"AR",2023-07-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"122",NA,NA,"AR",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",1.068995713808,0.524092125303247,"AR",2023-07-19,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"124",NA,NA,"AR",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.292213828816219,0.206340509957213,"AR",2023-07-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"126",NA,NA,"AR",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.11097192406053,0.229599832392271,"AZ",2023-06-11,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
"128",1.25916275726287,0.34889441467322,"AZ",2023-06-12,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"129",2.2502184046617,0.447563719204692,"AZ",2023-06-13,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
"130",2.14142566773209,0.293088683114241,"AZ",2023-06-14,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
"131",1.3701274502601,0.637555632296979,"AZ",2023-06-15,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1
"132",1.03006589059436,0.253422196818461,"AZ",2023-06-16,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"133",0.500572162381289,0.325341710252177,"AZ",2023-06-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"134",6.14280318277412,0.442029770907662,"AZ",2023-06-18,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
"135",4.06397579692157,0.407500452348694,"AZ",2023-06-19,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
"136",3.42481695479328,0.457069911035482,"AZ",2023-06-20,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
"137",1.87120807320698,0.367083382595656,"AZ",2023-06-21,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
"138",1.8500316209215,0.410528214005981,"AZ",2023-06-22,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
"139",0.294280772638995,0.211126808532263,"AZ",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",1.21039449485857,0.413176026011556,"AZ",2023-06-24,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"141",1.32240584829964,0.36441615981147,"AZ",2023-06-25,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"142",1.98884488816453,0.36607544694639,"AZ",2023-06-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
"143",4.30345934562301,0.354776520014916,"AZ",2023-06-27,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"144",1.90859124232351,0.348694866256959,"AZ",2023-06-28,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1
"145",2.13141959288744,0.373832791659987,"AZ",2023-06-29,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1
"146",1.06508549570996,0.37279077182321,"AZ",2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"147",1.20948046620094,0.302888426804769,"AZ",2023-07-01,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"148",2.06622374518824,0.36354699282743,"AZ",2023-07-02,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"149",3.88082334454842,0.337002522558264,"AZ",2023-07-03,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1
"150",3.16483883298524,0.363377647313506,"AZ",2023-07-04,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
"151",1.25534720125711,0.384395553954372,"AZ",2023-07-05,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
"152",1.17956312038315,0.422249733135062,"AZ",2023-07-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
"153",0.446549726858437,0.317706000763142,"AZ",2023-07-07,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"154",1.804865458958,0.388623561133649,"AZ",2023-07-08,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0
"155",3.51753403584601,0.39114698120486,"AZ",2023-07-09,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"156",2.36713138559714,0.390112409494788,"AZ",2023-07-10,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
"157",2.54972832239835,0.389582271932204,"AZ",2023-07-11,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"158",3.36114306496929,0.39843144034058,"AZ",2023-07-12,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0
"159",3.51205284004623,0.393722941592756,"AZ",2023-07-13,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0
"160",1.34877481866672,0.422129241340635,"AZ",2023-07-14,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
"161",1.79955539291235,0.41413613746882,"AZ",2023-07-15,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1
"162",3.04788868595143,0.391379996218144,"AZ",2023-07-16,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1
"163",5.98549177300186,0.416713060159938,"AZ",2023-07-17,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
"164",2.34227979671698,0.407096283735145,"AZ",2023-07-18,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1
"165",3.24936441030917,0.398489751700165,"AZ",2023-07-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"166",1.08913529818614,0.393128396791386,"AZ",2023-07-20,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"167",1.62016028315332,0.371796316924082,"AZ",2023-07-21,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"168",1.63131601679811,0.399283255642514,"AZ",2023-07-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"169",0.85702373012818,0.342823715105902,"CA",2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"170",1.57969439112926,0.373385483789071,"CA",2023-06-12,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0
"171",1.80086294931889,0.3290714146743,"CA",2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"172",2.53873642445025,0.387619261031508,"CA",2023-06-14,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
"173",1.42948745711813,0.355412658012038,"CA",2023-06-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"174",1.7666872116035,0.396926353776897,"CA",2023-06-16,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0
"175",1.31174114349583,0.481087465039993,"CA",2023-06-17,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1
"176",0.572268942607076,0.390244477906645,"CA",2023-06-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"177",2.29396122018003,0.373970334090002,"CA",2023-06-19,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
"178",2.67707116480721,0.390638130390602,"CA",2023-06-20,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1
"179",3.00417487858793,0.442498175292815,"CA",2023-06-21,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0
"180",2.55121971912817,0.422453660161051,"CA",2023-06-22,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
"181",3.68243966499973,0.410870879657664,"CA",2023-06-23,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"182",1.63574080601088,0.42048260455452,"CA",2023-06-24,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1
"183",1.37028971401613,0.356164630928774,"CA",2023-06-25,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"184",1.70460983912059,0.399828692575466,"CA",2023-06-26,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"185",1.76071162345273,0.37701811505632,"CA",2023-06-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"186",3.41537764765815,0.44916837190599,"CA",2023-06-28,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1
"187",2.64453670763525,0.397765720839786,"CA",2023-06-29,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"188",1.91448657570626,0.386061961583749,"CA",2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"189",1.4241573811345,0.433415851621568,"CA",2023-07-01,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1
"190",1.63696448373928,0.378151388020715,"CA",2023-07-02,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
"191",2.86540982647073,0.406744142438969,"CA",2023-07-03,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
"192",1.70799654269806,0.382789432316507,"CA",2023-07-04,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"193",6.12554200240607,0.440047367663895,"CA",2023-07-05,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1
"194",2.79200979408055,0.380876265789808,"CA",2023-07-06,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
"195",2.07206975089245,0.441587234628219,"CA",2023-07-07,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
