"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","X24A_50_CI","recombinant_50_CI","X24B_50_CI","other_50_CI","X23E_95_CI","X23F_95_CI","X24A_95_CI","recombinant_95_CI","X24B_95_CI","other_95_CI"
"53",NA,NA,"AL",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.00221007638885762,0.00111986570801222,"AL",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"55",NA,NA,"AL",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.00180182121995855,0.00086615143286523,"AL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"59",0.00894865835660572,0.000826603270373642,"AL",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"60",NA,NA,"AL",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",1.14054073105473,0.31675022083209,"AL",2024-03-13,1,1,0,1,0,1,1,1,0,1,0,1
"68",NA,NA,"AL",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.0113966028541049,0.000967659580341507,"AL",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.0056691296174507,0.00179043490125794,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"81",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.00483423912708515,0.000777833863840666,"AR",2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
"87",0.00484396374311828,0.000696460038302535,"AR",2024-02-20,1,1,1,1,1,1,1,1,0,1,1,0
"88",NA,NA,"AR",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.00277827788866834,0.000389215662147579,"AR",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"94",NA,NA,"AR",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1.36661103487077,0.972399291649993,"AR",2024-02-29,1,1,0,1,1,0,1,1,0,1,1,0
"97",0.000777605329633169,0.000297268098318047,"AR",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.00446035175425641,0.000265410542150888,"AR",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"101",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.000480733617595531,0.000261343752440499,"AR",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",0.00250938277093206,0.000583083404016549,"AR",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"118",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.893873810157864,0.051453137172897,"AZ",2024-02-18,1,1,1,1,0,1,1,0,0,1,0,1
"128",0.229428688507634,0.000755595587813294,"AZ",2024-02-19,1,1,1,1,1,1,1,1,0,0,1,1
"129",1.1827014752732,0.0667727139535479,"AZ",2024-02-20,1,1,1,0,1,0,1,1,0,0,1,1
"130",0.732287843880511,0.0348514855269553,"AZ",2024-02-21,1,1,1,0,1,1,0,1,1,0,1,1
"131",1.20996930067204,0.240532573766295,"AZ",2024-02-22,1,1,0,0,1,1,1,1,0,0,1,1
"132",0.00724079817568095,0.000526772890529572,"AZ",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"133",0.00343942246153463,0.000484594312705588,"AZ",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"134",2.01724749084007,0.214830360230703,"AZ",2024-02-25,1,0,0,0,1,1,1,0,0,0,1,1
"135",0.0250210083286095,0.000413880003685725,"AZ",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"136",1.0373780284691,0.0882296025601299,"AZ",2024-02-27,1,1,0,0,1,1,1,1,0,0,1,1
"137",0.0143217034951236,0.000358234802088431,"AZ",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.00472763771828109,0.000335099472342417,"AZ",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"139",0.000506670294572395,0.00031466823872136,"AZ",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"140",0.00737949849334887,0.000296674756318003,"AZ",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"141",0.00859484528041027,0.000280886861690316,"AZ",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"142",0.0265461750674723,0.000267102871609203,"AZ",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"143",0.0188729154451399,0.000255148352909071,"AZ",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"144",0.00408618848130521,0.000244873313001076,"AZ",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"145",0.000428549137062598,0.000236149766435562,"AZ",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"146",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",0.00418462482856297,0.000222942969307417,"AZ",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"148",1.29431497654025,0.325130746645165,"AZ",2024-03-10,1,1,0,0,1,1,1,1,0,0,1,1
"149",0.00676284213564171,0.000214871865721759,"AZ",2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"150",1.25039134975651,0.325226909036094,"AZ",2024-03-12,1,1,0,1,0,1,1,1,0,1,0,1
"151",0.0239217638536852,0.000211527229450457,"AZ",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"152",0.00627864775524907,0.000211559142354978,"AZ",2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"153",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",0.000632761575838484,0.000223061072102251,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"157",0.014452914463671,0.000228901502813419,"AZ",2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"158",1.61134034277271,0.0976215243235027,"AZ",2024-03-20,1,1,0,0,1,1,1,1,0,0,0,1
"159",0.0328069042616159,0.000244477675056222,"AZ",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"160",0.0161174072562002,0.000254359856645419,"AZ",2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"161",0.00551152088648706,0.000265758197302555,"AZ",2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"162",0.00288545153448948,0.0002787807811986,"AZ",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"163",0.00366417541971753,0.000293551237169093,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"164",0.00426688868863884,0.000310209863178597,"AZ",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"165",0.0103428658795775,0.000328914912362806,"AZ",2024-03-27,1,1,1,1,1,1,1,1,0,1,0,1
"166",0.00943862021705415,0.000349844049242498,"AZ",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"167",1.18373465611689,0.321156257114077,"AZ",2024-03-29,1,1,0,1,0,1,1,1,0,1,0,1
"168",2.50507627583621,0.324830889476894,"AZ",2024-03-30,1,1,0,0,1,1,1,1,0,0,1,1
"169",0.977590387125038,0.0538059704694241,"CA",2024-02-18,1,1,1,1,1,1,1,1,0,0,0,1
"170",0.885527137857487,0.0382219965036839,"CA",2024-02-19,1,1,1,1,1,1,1,0,1,0,1,1
"171",0.214014272818056,0.000763833628961519,"CA",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"172",3.15799343693189,0.0852174781483447,"CA",2024-02-21,1,1,0,0,0,0,1,1,0,0,0,0
"173",1.95229229455736,0.0635748529119441,"CA",2024-02-22,1,0,0,1,1,0,1,0,0,1,0,0
"174",2.2243984531451,0.0636702426189924,"CA",2024-02-23,1,1,0,0,1,0,1,0,0,0,1,1
"175",1.50554502888926,0.0570542615044039,"CA",2024-02-24,1,1,1,0,1,1,1,1,0,1,0,1
"176",0.418501755089683,0.00067435689732048,"CA",2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"177",2.61316539465576,0.0769403403532818,"CA",2024-02-26,1,1,0,1,1,0,1,0,0,1,0,0
"178",5.25860002270775,0.113424264307469,"CA",2024-02-27,1,0,0,0,0,0,1,0,0,0,0,0
"179",3.63876442966148,0.0757651054874134,"CA",2024-02-28,1,1,0,0,1,0,1,0,0,0,0,0
"180",0.0551609550621664,0.000686057003217428,"CA",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"181",0.078029000699803,0.000700078957593099,"CA",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"182",0.411013510046528,0.000718711701627333,"CA",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"183",0.78157456027912,0.0443927917364478,"CA",2024-03-03,1,1,1,0,1,1,1,1,0,0,1,1
"184",2.62591137078639,0.088251126890669,"CA",2024-03-04,1,0,0,0,1,0,1,0,0,0,0,0
"185",3.55514488306891,0.113722903313053,"CA",2024-03-05,1,0,0,0,1,0,1,0,0,0,0,0
"186",1.38524014380368,0.0582084442224226,"CA",2024-03-06,1,1,1,1,1,0,1,1,0,0,1,0
"187",3.3080384561898,0.116217085238909,"CA",2024-03-07,1,1,0,0,0,1,1,1,0,0,0,1
"188",1.02271986375444,0.0510425614500103,"CA",2024-03-08,1,1,1,1,1,0,1,1,0,1,1,0
"189",2.11303298309857,0.138536532271952,"CA",2024-03-09,1,1,0,1,1,0,1,1,0,1,1,0
"190",1.390282973928,0.111194288598943,"CA",2024-03-10,1,1,0,1,0,1,1,1,1,0,0,1
"191",1.61149042113668,0.190615615517654,"CA",2024-03-11,1,1,0,1,1,0,1,1,0,1,0,0
"192",1.62046318037326,0.105585781485061,"CA",2024-03-12,1,1,0,0,1,1,1,1,0,0,0,1
"193",2.48843931719116,0.107418339948999,"CA",2024-03-13,1,1,0,1,0,1,1,1,0,0,0,1
"194",2.22259124130945,0.114444634704881,"CA",2024-03-14,1,1,0,0,0,1,1,1,0,0,0,1
"195",0.964288175255194,0.0355426938922933,"CA",2024-03-15,1,1,1,0,1,1,1,1,0,0,1,1
"196",1.39473050346184,0.145501891873371,"CA",2024-03-16,1,1,0,0,1,1,1,1,0,0,0,1
"197",2.26140658011925,0.163377263171138,"CA",2024-03-17,1,1,0,1,0,1,1,1,0,1,0,1
"198",2.36160096563372,0.120609232742205,"CA",2024-03-18,1,1,0,0,1,0,1,1,0,0,0,0
"199",0.227785131244306,0.00214125070339566,"CA",2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"200",0.964215518599774,0.0749744754761711,"CA",2024-03-20,1,1,1,0,1,1,1,1,1,1,1,1
"201",1.30872183988693,0.156033007939397,"CA",2024-03-21,1,1,0,0,1,1,1,1,0,0,1,1
"202",1.92136327578393,0.17648194817863,"CA",2024-03-22,1,1,0,0,1,0,1,1,0,0,0,0
"203",0.997744271186617,0.120312533836082,"CA",2024-03-23,1,1,1,0,1,1,1,1,0,0,1,1
"204",0.235199389449978,0.00332860324195107,"CA",2024-03-24,1,1,1,1,1,1,1,1,0,1,0,1
"205",2.01703804021703,0.17334920969963,"CA",2024-03-25,1,1,0,0,1,1,1,1,0,0,1,1
"206",0.416090793825135,0.0712115565285833,"CA",2024-03-26,1,1,1,1,1,1,1,1,0,1,0,1
"207",1.02756823435571,0.159042524760146,"CA",2024-03-27,1,1,1,0,1,1,1,1,0,0,1,1
"208",1.02507343527173,0.137402315542514,"CA",2024-03-28,1,1,1,1,1,0,1,1,0,1,1,0
"209",0.185362714069399,0.00524263152562853,"CA",2024-03-29,1,1,1,1,1,1,1,1,0,1,0,1
"210",0.184397794849644,0.00574311018241013,"CA",2024-03-30,1,1,1,1,1,1,1,1,0,1,0,1
"211",NA,NA,"CO",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,"CO",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",0.000702213604428507,0.00055360197397385,"CO",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"214",0.0129931328540609,0.000514257803541767,"CO",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"215",NA,NA,"CO",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",1.33304350430135,0.483588118411499,"CO",2024-02-23,1,1,0,0,1,1,1,1,0,0,1,1
"217",NA,NA,"CO",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.00374461948661449,0.000381089832588977,"CO",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"220",0.000466110649463211,0.00036478111920908,"CO",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"221",0.000513585798891693,0.000351332510590691,"CO",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"222",0.00141487950592527,0.000340573525329594,"CO",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"223",NA,NA,"CO",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00153142970135318,0.000322195315967461,"CO",2024-03-04,1,1,1,1,1,1,1,1,0,1,1,0
"227",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",0.000363028622435542,0.000341570841368327,"CO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"231",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",0.00169330496767853,0.000402614784796178,"CO",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"235",0.000572459509443929,0.000425610886242379,"CO",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"236",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",0.000788042225346799,0.000482725773663654,"CO",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"238",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.000524418674402723,0.00060180402973036,"CO",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"241",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
