"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI"
"38",NA,NA,"AK",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.0886787845819105,0.128212682154179,"AK",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",0.844327566341417,0.306466038542791,"AK",2024-01-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"42",NA,NA,"AK",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.227111228680424,0.148389143664218,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"45",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",0.21861314867575,0.148408674655712,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"49",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.638596930333921,0.472069145187191,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"51",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.67819843147211,0.481755775581745,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"55",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.251161174834521,0.166400563341278,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.847332476675874,0.405946804929304,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
"63",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.881392028044922,0.61733323639297,"AL",2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"66",NA,NA,"AL",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.472604066004966,0.308161056525343,"AL",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"76",NA,NA,"AL",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.212357360860449,0.165468187191949,"AL",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",1.18008693942543,0.537151417362557,"AL",2024-01-03,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
"82",0.18122636257128,0.142485049013348,"AL",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"83",NA,NA,"AL",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.349373682286745,0.237118133558762,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"87",1.26227330799145,0.503554501222547,"AR",2023-11-28,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
"88",0.884058348630184,0.241342885299655,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"89",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.739469417970252,0.529836469909974,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"91",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.426982710357007,0.318772062082372,"AR",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1.65938507429945,0.593811494392987,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"97",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.46212116565068,0.328714443354762,"AR",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"100",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",0.972748627259477,0.496636882779333,"AR",2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
"102",0.824781002660243,0.588206157512803,"AR",2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"103",2.13121095103023,0.389576133712202,"AR",2023-12-14,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"104",0.457573479096235,0.362624018101585,"AR",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1.76781902821105,0.483082154823392,"AR",2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
"108",1.10175668541981,0.36232563791824,"AR",2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"109",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2.10078368424466,0.442443255269262,"AR",2023-12-21,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0
"111",1.29465660540554,0.39795811219264,"AR",2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"112",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.800694735872355,0.407179423386866,"AR",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"117",1.93567536424119,0.391207624102681,"AR",2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"118",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.133471199006156,0.125162030961409,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"123",0.590901668447586,0.11561475525899,"AR",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"124",1.22001823261783,0.337634692665841,"AR",2024-01-04,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0
"125",0.0965388987036315,0.0980928516358836,"AR",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"126",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",4.05930857233582,0.466961916726061,"AZ",2023-11-26,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
"128",2.03637727317684,0.323028633544311,"AZ",2023-11-27,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
"129",3.90234522465513,0.351897938715752,"AZ",2023-11-28,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"130",2.60675902643042,0.337785471291256,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
"131",0.786533187909315,0.346043049032995,"AZ",2023-11-30,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0
"132",1.06208251506048,0.328475555686258,"AZ",2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1
"133",1.31514364752387,0.32639192072044,"AZ",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
"134",2.29214909474836,0.329881761364251,"AZ",2023-12-03,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
"135",2.54740759812723,0.366326979354226,"AZ",2023-12-04,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
"136",3.97218155578664,0.303255764738781,"AZ",2023-12-05,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
"137",2.74591939278081,0.404738289336156,"AZ",2023-12-06,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0
"138",1.64945291116724,0.300774277355852,"AZ",2023-12-07,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0
"139",0.745840841033193,0.295397765423605,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"140",1.10009627177613,0.181505060687872,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"141",1.0778736480603,0.452533279696586,"AZ",2023-12-10,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
"142",1.87180530770295,0.397488778279501,"AZ",2023-12-11,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
"143",3.72344791997417,0.472436729602957,"AZ",2023-12-12,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
"144",2.97999398210249,0.422030051044822,"AZ",2023-12-13,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0
"145",2.15264650623367,0.379378814757089,"AZ",2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1
"146",1.10663601218418,0.366665991657999,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
"147",2.00372020273941,0.390838178497039,"AZ",2023-12-16,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0
"148",2.07166161987898,0.262573885147491,"AZ",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
"149",5.01104736074071,0.406919966311703,"AZ",2023-12-18,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1
"150",3.85755074004255,0.379418434604517,"AZ",2023-12-19,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
"151",0.934445633672257,0.342603089245993,"AZ",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"152",1.89287066966834,0.390066140306826,"AZ",2023-12-21,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0
"153",0.956964903887418,0.37983051912741,"AZ",2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
"154",1.25076684538655,0.349780562824813,"AZ",2023-12-23,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0
"155",2.22414042554298,0.335937004277337,"AZ",2023-12-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"156",2.10825909336378,0.352977099367949,"AZ",2023-12-25,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"157",4.38149491216188,0.318565399562828,"AZ",2023-12-26,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1
"158",2.03939986638676,0.327812220074608,"AZ",2023-12-27,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"159",1.05210509932362,0.313295877122426,"AZ",2023-12-28,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"160",0.806098363914162,0.346380978626489,"AZ",2023-12-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"161",0.552609927827388,0.154898729596682,"AZ",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"162",1.10810133976867,0.19107637183998,"AZ",2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"163",3.18615895988351,0.307973282172623,"AZ",2024-01-01,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
"164",2.8031042645259,0.302150400107406,"AZ",2024-01-02,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
"165",0.903780495021335,0.313557135896693,"AZ",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
"166",0.808391089687831,0.235431712405541,"AZ",2024-01-04,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
"167",0.373396428104479,0.235463308643708,"AZ",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"168",1.01583028382573,0.141912945833241,"AZ",2024-01-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1
"169",1.11955668672908,0.252482332003651,"CA",2023-11-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0
"170",2.21053016335433,0.370927007501181,"CA",2023-11-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"171",2.72112963618586,0.351642139856319,"CA",2023-11-28,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"172",2.44342606694957,0.327336109458239,"CA",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"173",3.2272450572064,0.295354995824348,"CA",2023-11-30,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
"174",1.58277796798844,0.318139933143447,"CA",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
"175",1.08588654944809,0.370241927419843,"CA",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0
"176",1.42642500345499,0.283792145301637,"CA",2023-12-03,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"177",4.33078289912142,0.380014264943118,"CA",2023-12-04,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"178",2.67421753280194,0.339275538617045,"CA",2023-12-05,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
"179",3.08059875997082,0.410146443526121,"CA",2023-12-06,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"180",2.57231033561222,0.535205828898825,"CA",2023-12-07,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0
"181",1.10313535755368,0.388379562360496,"CA",2023-12-08,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
