"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X23G_95_CI","other_95_CI"
"33",NA,NA,"AK",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1.41704259062675,0.256044122303863,"AL",2023-10-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"53",0.818449774472247,0.240761441733012,"AL",2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",1.83722241890353,0.417738262867221,"AL",2023-10-19,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"55",1.63047928801231,0.294343017595322,"AL",2023-10-20,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"56",0.320217152408874,0.232235559347037,"AL",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"57",1.17771357093209,0.374399655717701,"AL",2023-10-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"58",0.987389822746528,0.303751863121306,"AL",2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"59",0.821562903032844,0.593652350269463,"AL",2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"60",1.26081960873685,0.221269620738084,"AL",2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"61",0.984316973001358,0.478177419716212,"AL",2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"62",NA,NA,"AL",2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.834971061793794,0.60222993006043,"AL",2023-10-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"66",0.283980277415181,0.205839664220383,"AL",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"67",0.281565861310411,0.203402828722109,"AL",2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68",NA,NA,"AL",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.362315169354958,0.275908008977487,"AL",2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"70",NA,NA,"AL",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.271547487582856,0.191873069170395,"AL",2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"73",NA,NA,"AL",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.254635317715087,0.185525842644867,"AL",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"76",NA,NA,"AL",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.244680569455947,0.177803255526203,"AL",2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",NA,NA,"AL",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.344497714306718,0.275069086797843,"AR",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"86",1.40506129814026,0.277161836808728,"AR",2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"87",1.41569781430979,0.279296564869597,"AR",2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"88",1.42825184893208,0.27884461645723,"AR",2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"89",1.12954054515018,0.329110865295034,"AR",2023-10-12,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"90",1.95136409200233,0.342201633296995,"AR",2023-10-13,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"91",NA,NA,"AR",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",3.03947028870292,0.332766232130959,"AR",2023-10-16,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"94",0.82271196566276,0.581627947866259,"AR",2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2.08486670828442,0.300279868757928,"AR",2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"97",0.401527629827431,0.302793846508843,"AR",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"98",0.402883804064742,0.305341257145999,"AR",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"99",NA,NA,"AR",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2.87923715862693,0.466627153503585,"AR",2023-10-23,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
"101",0.358247518797179,0.231555226433566,"AR",2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"102",1.25184575477151,0.589161964522306,"AR",2023-10-25,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"103",NA,NA,"AR",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.305219385344618,0.272500553803934,"AR",2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"105",NA,NA,"AR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.838509565542822,0.600515312287108,"AR",2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"108",NA,NA,"AR",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.921435668871687,0.650808248155092,"AR",2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"110",NA,NA,"AR",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.856603890674544,0.605963749771087,"AR",2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2.03721745977065,0.378332441139742,"AR",2023-11-06,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
"115",0.85546338400289,0.611179246501821,"AR",2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"116",0.464759041532455,0.355822484973037,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"117",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.299543471399414,0.183003254582451,"AR",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.9826535808352,0.362284307343688,"AZ",2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
"128",2.84224854083172,0.355003666815319,"AZ",2023-10-09,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1
"129",2.47183971822223,0.362729756573388,"AZ",2023-10-10,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
"130",0.967358796882648,0.318981630930179,"AZ",2023-10-11,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
"131",0.599123472131272,0.419087937413044,"AZ",2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"132",1.27429009517829,0.608393575848327,"AZ",2023-10-13,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"133",1.35049625442351,0.394810627223791,"AZ",2023-10-14,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
"134",2.37646874646628,0.421687856594854,"AZ",2023-10-15,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
"135",2.65952326988699,0.344468749761545,"AZ",2023-10-16,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
"136",3.05388245578931,0.347012973177537,"AZ",2023-10-17,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1
"137",2.98631258085991,0.320422185152953,"AZ",2023-10-18,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"138",3.43169881116887,0.430512474795195,"AZ",2023-10-19,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"139",1.35567920828943,0.325134675911704,"AZ",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
"140",1.58844350841573,0.313564512714266,"AZ",2023-10-21,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
"141",2.0303471030166,0.328859698892044,"AZ",2023-10-22,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1
"142",5.26011058926398,0.386653376683023,"AZ",2023-10-23,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1
"143",2.37435106197228,0.28686483149471,"AZ",2023-10-24,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
"144",1.14463421256519,0.322016068625446,"AZ",2023-10-25,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
"145",0.212244704591375,0.148590272483222,"AZ",2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146",1.53900828825733,0.340718341745874,"AZ",2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"147",2.15347847079513,0.473390817102164,"AZ",2023-10-28,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1
"148",1.75524462384677,0.325698398402359,"AZ",2023-10-29,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1
"149",3.46971137703169,0.369539058771658,"AZ",2023-10-30,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
"150",2.2751540818554,0.36370333609624,"AZ",2023-10-31,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
"151",1.46390483309295,0.331367527583706,"AZ",2023-11-01,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
"152",2.29831110722839,0.348837435715641,"AZ",2023-11-02,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"153",1.89659878533845,0.400505905307661,"AZ",2023-11-03,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
"154",0.928758385793217,0.391836794999863,"AZ",2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"155",3.50887899690335,0.382857650585355,"AZ",2023-11-05,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"156",3.67513192145787,0.354168740999371,"AZ",2023-11-06,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"157",1.55207632680154,0.313904277825351,"AZ",2023-11-07,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
"158",3.13674357141364,0.387778819495529,"AZ",2023-11-08,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
"159",1.63217528372772,0.364139873640877,"AZ",2023-11-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
"160",1.69182372160041,0.393606936005396,"AZ",2023-11-10,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
"161",1.53013772672212,0.360781613609081,"AZ",2023-11-11,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1
"162",3.815360392762,0.326913367090614,"AZ",2023-11-12,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
"163",2.09742640296101,0.30833155740796,"AZ",2023-11-13,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
"164",3.53308522734051,0.392967104868405,"AZ",2023-11-14,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"165",1.50647087161835,0.306736629525855,"AZ",2023-11-15,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
"166",1.14523032356766,0.112844892422352,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
"167",0.762949591562626,0.540648387223875,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"168",1.4559801913235,0.448184985015174,"AZ",2023-11-18,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"169",0.692994381276241,0.295465730277699,"CA",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"170",1.77900838959863,0.339342048415072,"CA",2023-10-09,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"171",3.38482981729813,0.390509204106449,"CA",2023-10-10,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1
"172",3.02859552619875,0.376687056867802,"CA",2023-10-11,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"173",1.65886571068703,0.332315288171664,"CA",2023-10-12,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1
"174",2.56423013111855,0.386670211646731,"CA",2023-10-13,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
"175",1.50735014451574,0.364904778558406,"CA",2023-10-14,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
"176",2.01292990651746,0.435793766842812,"CA",2023-10-15,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"177",2.91294265905111,0.350461295121443,"CA",2023-10-16,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0
"178",2.03949972299121,0.352815565426429,"CA",2023-10-17,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
"179",4.99061504249831,0.41295205902396,"CA",2023-10-18,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
"180",2.15286155344974,0.380845079069778,"CA",2023-10-19,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"181",1.36924984734827,0.385202047091733,"CA",2023-10-20,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
