"","es_score","brier_score","location","target_date","X21L_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23F_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X21L_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23F_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI"
"27",NA,NA,"AK",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.123716604393346,0.0824631184980145,"AK",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"34",0.819481646444865,0.287826539137909,"AK",2024-01-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"35",NA,NA,"AK",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.0804535205139015,0.0592816402233549,"AK",2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",0.422152074705411,0.0545896309414601,"AK",2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"39",0.227112734889814,0.0502968118447456,"AK",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"40",0.0672962997915729,0.0463807464881685,"AK",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",NA,NA,"AK",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.687623811317572,0.47566010305157,"AL",2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"44",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",0.708218819574474,0.484881305539866,"AL",2023-12-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"48",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.219850741105425,0.159065061261903,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"52",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.823803930622228,0.401117771148115,"AL",2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
"56",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.873695510121656,0.608129340384416,"AL",2023-12-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"59",NA,NA,"AL",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.414836298689555,0.278447550921672,"AL",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69",NA,NA,"AL",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.260344370591143,0.204646809049715,"AL",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"74",1.06331157001175,0.500659992078845,"AL",2024-01-03,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"75",0.237003185869131,0.180764850722435,"AL",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"76",NA,NA,"AL",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",0.91749068287979,0.3186274548729,"AL",2024-01-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"79",NA,NA,"AL",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",0.455055655729605,0.324532927069472,"AR",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1.6083017643892,0.578045239237156,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"90",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",0.478096984767566,0.348342271661384,"AR",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"93",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.917163381233014,0.446602232459803,"AR",2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
"95",0.813918470735971,0.584298600416934,"AR",2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"96",2.16851156672266,0.396204141456384,"AR",2023-12-14,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"97",0.406209044548561,0.26615631922183,"AR",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",1.82818747061088,0.522104716677575,"AR",2023-12-18,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1
"101",1.20953274877835,0.427519771972747,"AR",2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"102",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2.15807507126328,0.495031995299127,"AR",2023-12-21,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1
"104",1.28283780551817,0.465002827412625,"AR",2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"105",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.787059020624414,0.389348047956889,"AR",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
"110",1.95501406584242,0.438526801763305,"AR",2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"111",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",0.122507041672641,0.0659732275422119,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116",0.592596267765812,0.0598043684091914,"AR",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",1.13885206059961,0.330613673589824,"AR",2024-01-04,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1
"118",0.0965162854245837,0.04889029669637,"AR",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"119",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",1.10476260548345,0.806178540181009,"AR",2024-01-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
"124",0.175445347664594,0.0258003399157338,"AR",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"125",0.940940481031292,0.423347792874493,"AR",2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
"126",NA,NA,"AR",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.69673041523538,0.326836314135312,"AZ",2023-12-03,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1
"128",2.6609883741395,0.367473173143429,"AZ",2023-12-04,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0
"129",4.13128863657023,0.301251735484274,"AZ",2023-12-05,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"130",2.54192092503781,0.403629340360669,"AZ",2023-12-06,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"131",1.67252067913703,0.29897706586244,"AZ",2023-12-07,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
"132",0.72332891346909,0.288308422483819,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"133",1.09947227819992,0.171899901984768,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1
"134",1.04495907330754,0.453368983326527,"AZ",2023-12-10,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1
"135",1.70016360444773,0.394798131071954,"AZ",2023-12-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"136",3.46666968034889,0.471900275791199,"AZ",2023-12-12,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0
"137",2.90437684823912,0.418115779750837,"AZ",2023-12-13,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
"138",2.10969913687829,0.372277702580295,"AZ",2023-12-14,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1
"139",1.0505771180641,0.362178594953555,"AZ",2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"140",2.07429555386749,0.396576921313034,"AZ",2023-12-16,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1
"141",1.92316584486835,0.254947012356867,"AZ",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"142",4.63374735947972,0.405914426467857,"AZ",2023-12-18,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
"143",4.55439906938791,0.389418578264306,"AZ",2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
"144",1.1348632511951,0.346853125314932,"AZ",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
"145",1.61061342393102,0.38458027321808,"AZ",2023-12-21,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1
"146",0.971310480480922,0.381323298565742,"AZ",2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
"147",1.13126138636608,0.336215405792224,"AZ",2023-12-23,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"148",2.45590166488373,0.341940981828911,"AZ",2023-12-24,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0
"149",2.3342538559509,0.364108847184451,"AZ",2023-12-25,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0
"150",5.5637876787248,0.328462551871894,"AZ",2023-12-26,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
"151",2.4505352684861,0.335368161245788,"AZ",2023-12-27,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
"152",1.05137471672172,0.312007776328041,"AZ",2023-12-28,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
"153",0.790500256234287,0.347022113366949,"AZ",2023-12-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
"154",0.636404741467252,0.182971561493287,"AZ",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"155",1.32399994250228,0.206968469916922,"AZ",2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"156",3.69850571896305,0.311782294114748,"AZ",2024-01-01,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
"157",3.37389981936221,0.305156997015618,"AZ",2024-01-02,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"158",0.880927436128812,0.312849657248065,"AZ",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"159",0.939583843816483,0.249166666424563,"AZ",2024-01-04,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
"160",0.375633557261531,0.2349830284422,"AZ",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"161",1.31160363446482,0.155400613651622,"AZ",2024-01-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
"162",1.60224684086697,0.0992567311592193,"AZ",2024-01-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
"163",1.95751562164082,0.183187292571891,"AZ",2024-01-08,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1
"164",2.14319325649179,0.195972293541772,"AZ",2024-01-09,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1
"165",0.319639695689464,0.0764904072787169,"AZ",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"166",1.48058465628545,0.310931967881678,"AZ",2024-01-11,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
"167",0.757825229711366,0.214127708157291,"AZ",2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"168",0.968570805406075,0.172243750726958,"AZ",2024-01-13,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"169",1.29374289509885,0.283314812963706,"CA",2023-12-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
"170",4.03511402947022,0.376216620366641,"CA",2023-12-04,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
"171",2.28038193595477,0.336929289700785,"CA",2023-12-05,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"172",3.29654504688458,0.410332193117125,"CA",2023-12-06,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
"173",2.59920993406047,0.538710800485376,"CA",2023-12-07,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1
"174",1.04921458779564,0.381930598020737,"CA",2023-12-08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"175",1.1725506486664,0.392092288844962,"CA",2023-12-09,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0
"176",2.01781425373078,0.389044814809029,"CA",2023-12-10,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"177",2.81056540452737,0.341229738668203,"CA",2023-12-11,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0
"178",2.89954464339293,0.348011082077603,"CA",2023-12-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"179",5.38443916322928,0.348439476472076,"CA",2023-12-13,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"180",3.2024990543117,0.374711536320331,"CA",2023-12-14,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
"181",2.06198898223266,0.382420854401699,"CA",2023-12-15,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
