"","es_score","brier_score","location","target_date","X24A_50_CI","recombinant_50_CI","X23H_50_CI","other_50_CI","X24A_95_CI","recombinant_95_CI","X23H_95_CI","other_95_CI"
"79",0.000983093645194479,0.000195246593460683,"AL",2024-03-18,1,1,1,1,1,1,1,1
"80",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.0039216566332055,0.00281168664323413,"AR",2024-02-12,1,1,1,1,1,1,1,1
"87",1.17498197721195,0.453153069738575,"AR",2024-02-13,0,1,1,0,0,1,1,0
"88",0.00996502587345384,0.00218363993194684,"AR",2024-02-14,1,1,1,1,1,1,1,1
"89",NA,NA,"AR",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.00495200523011216,0.00115485377994718,"AR",2024-02-19,1,1,1,1,1,1,1,1
"94",0.00465193340508939,0.00101606344354228,"AR",2024-02-20,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.0019085024843976,0.000470187958522582,"AR",2024-02-26,1,1,1,1,1,1,1,1
"101",NA,NA,"AR",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"103",1.37352171672124,0.965148303428387,"AR",2024-02-29,0,1,1,0,0,1,1,0
"104",0.000420092139685916,0.000281124401397874,"AR",2024-03-01,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.00165517345145644,0.000191253176367888,"AR",2024-03-04,1,1,1,1,1,1,1,1
"108",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.000170752145517875,0.000114620334505661,"AR",2024-03-08,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
"124",0.000162510399448021,2.22452173936652e-05,"AR",2024-03-21,1,1,1,1,1,1,1,1
"125",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.814332662629355,0.117480722804775,"AZ",2024-02-11,1,1,1,0,0,1,1,0
"128",0.104213573178756,0.00120887744534607,"AZ",2024-02-12,1,1,1,1,0,1,1,0
"129",0.82979064502614,0.0645834482652304,"AZ",2024-02-13,1,0,1,1,0,0,1,1
"130",0.222549464451838,0.000940435391087948,"AZ",2024-02-14,1,1,1,1,1,1,1,1
"131",0.00143300846393811,0.000830187909734994,"AZ",2024-02-15,1,1,1,1,1,1,1,1
"132",0.00925049267161479,0.000733334169760297,"AZ",2024-02-16,1,1,1,1,1,1,1,1
"133",0.0586213742909723,0.000648225906080906,"AZ",2024-02-17,1,1,1,1,1,1,1,1
"134",0.583320555827069,0.050834543236255,"AZ",2024-02-18,1,1,1,1,0,1,1,0
"135",0.151196944308768,0.000507636569205953,"AZ",2024-02-19,1,1,1,1,0,1,1,0
"136",1.23121902425074,0.0669246686608198,"AZ",2024-02-20,0,0,1,1,0,0,1,0
"137",0.816596824457762,0.0350056552541279,"AZ",2024-02-21,1,0,1,1,0,0,1,1
"138",1.25084935081042,0.242985951136516,"AZ",2024-02-22,0,0,1,1,0,0,1,1
"139",0.00418894346905928,0.000314520019698661,"AZ",2024-02-23,1,1,1,1,1,1,1,1
"140",0.00186206169805452,0.000279705342460607,"AZ",2024-02-24,1,1,1,1,1,1,1,1
"141",2.06237067500103,0.21645272516578,"AZ",2024-02-25,0,0,1,0,0,0,1,0
"142",0.014388472022222,0.000221897318264526,"AZ",2024-02-26,1,1,1,1,1,1,1,1
"143",1.11368559847983,0.0890158494090219,"AZ",2024-02-27,0,0,1,1,0,0,1,1
"144",0.00848490527714402,0.00017680414721033,"AZ",2024-02-28,1,1,1,1,1,1,1,1
"145",0.00258837309967444,0.000158089400791841,"AZ",2024-02-29,1,1,1,1,1,1,1,1
"146",0.000220758737396184,0.000141521150995221,"AZ",2024-03-01,1,1,1,1,1,1,1,1
"147",0.00315136914150614,0.000126840537960093,"AZ",2024-03-02,1,1,1,1,1,1,1,1
"148",0.00296998571310447,0.000113820802313951,"AZ",2024-03-03,1,1,1,1,1,1,1,1
"149",0.00696536175590889,0.000102263259308713,"AZ",2024-03-04,1,1,1,1,1,1,1,1
"150",0.00298976588312683,9.19937762926444e-05,"AZ",2024-03-05,1,1,1,1,1,1,1,1
"151",0.00122497289295459,8.28596917743663e-05,"AZ",2024-03-06,1,1,1,1,1,1,1,1
"152",0.000123701260080471,7.47271215981517e-05,"AZ",2024-03-07,1,1,1,1,1,1,1,1
"153",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
"154",0.00098309527109891,6.10110428967438e-05,"AZ",2024-03-09,1,1,1,1,1,1,1,1
"155",1.36508478314642,0.328964167254293,"AZ",2024-03-10,0,0,1,1,0,0,1,1
"156",0.00116457701914507,5.00676636539888e-05,"AZ",2024-03-11,1,1,1,1,1,1,1,1
"157",1.35439437817715,0.329701403244181,"AZ",2024-03-12,0,1,1,0,0,1,1,0
"158",0.00284962289757001,4.1296630581934e-05,"AZ",2024-03-13,1,1,1,1,1,1,1,1
"159",0.00100330543444274,3.75762449916903e-05,"AZ",2024-03-14,1,1,1,1,1,1,1,1
"160",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"161",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
"162",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
"163",2.36880771270114e-05,2.6076426525115e-05,"AZ",2024-03-18,1,1,1,1,1,1,1,1
"164",0.0010862511644854,2.38715375189946e-05,"AZ",2024-03-19,1,1,1,1,1,1,1,1
"165",2.23223739256568,0.0992259366220051,"AZ",2024-03-20,0,0,1,0,0,0,1,0
"166",0.00198620290993326,2.0074373201751e-05,"AZ",2024-03-21,1,1,1,1,1,1,1,1
"167",0.000416988743969452,1.84395877724161e-05,"AZ",2024-03-22,1,1,1,1,1,1,1,1
"168",0.000330289578180945,1.69563280819264e-05,"AZ",2024-03-23,1,1,1,1,1,1,1,1
"169",0.0291325545668193,0.000978605309596053,"CA",2024-02-11,1,1,1,1,1,1,1,1
"170",3.92928636488904,0.1091272176186,"CA",2024-02-12,0,0,1,1,0,0,0,0
"171",2.55434192362276,0.0875945838698786,"CA",2024-02-13,0,0,0,1,0,0,1,0
"172",1.28469724146597,0.038441519980274,"CA",2024-02-14,1,0,1,1,0,0,1,0
"173",5.5289177235057,0.116676613367274,"CA",2024-02-15,0,0,0,0,0,0,0,0
"174",1.47964805772877,0.0362097133955252,"CA",2024-02-16,1,0,1,1,1,0,1,0
"175",0.75701245401881,0.0326441635612254,"CA",2024-02-17,1,0,1,1,0,0,0,0
"176",1.09113932779582,0.053984533259094,"CA",2024-02-18,1,1,1,1,0,0,1,0
"177",1.00061225807259,0.0382661039462559,"CA",2024-02-19,1,0,1,1,0,0,1,0
"178",0.110963900006205,0.000359306799211951,"CA",2024-02-20,1,1,1,1,1,1,1,1
"179",4.24144201870225,0.0859320136640056,"CA",2024-02-21,0,0,0,0,0,0,0,0
"180",3.00795622924087,0.0640139816238283,"CA",2024-02-22,0,1,0,0,0,1,0,0
"181",2.46086896155421,0.0640066723638559,"CA",2024-02-23,0,0,1,0,0,0,1,1
"182",1.9806185375802,0.0575452042195854,"CA",2024-02-24,0,0,1,1,1,0,1,0
"183",0.135872136869308,0.000211435813087408,"CA",2024-02-25,1,1,1,1,1,1,1,1
"184",4.31406208335411,0.0776434643546812,"CA",2024-02-26,0,1,1,0,0,0,1,0
"185",7.47414058930929,0.115144232407191,"CA",2024-02-27,0,0,1,0,0,0,1,0
"186",4.80839756882257,0.0765991435169715,"CA",2024-02-28,0,0,1,1,0,0,1,1
"187",0.0104760235460123,0.000140516184460993,"CA",2024-02-29,1,1,1,1,1,1,1,1
"188",0.015166343309525,0.000127158114081506,"CA",2024-03-01,1,1,1,1,1,1,1,1
"189",0.095939991441108,0.000115175335967688,"CA",2024-03-02,1,1,1,1,1,1,1,1
"190",1.02173472376881,0.0447386451575028,"CA",2024-03-03,0,0,1,1,0,0,1,1
"191",3.86482781181136,0.0894748229761256,"CA",2024-03-04,0,0,1,0,0,0,1,1
"192",6.14372073250151,0.115869762137459,"CA",2024-03-05,0,0,1,0,0,0,1,0
"193",2.78861758122675,0.0591746168939332,"CA",2024-03-06,0,0,1,0,1,0,1,0
"194",5.59633974064301,0.120297373252944,"CA",2024-03-07,0,0,1,0,0,0,1,0
"195",1.83945024555542,0.0520908711456304,"CA",2024-03-08,0,1,0,0,0,1,0,0
"196",2.59645981932565,0.1411365425976,"CA",2024-03-09,0,1,1,0,0,1,1,0
"197",2.53300715708216,0.116311494732058,"CA",2024-03-10,0,1,1,0,0,1,1,0
"198",2.64080219956647,0.197809055047199,"CA",2024-03-11,0,1,1,0,0,1,1,0
"199",3.2916849193854,0.109910054972331,"CA",2024-03-12,0,0,1,0,0,0,1,0
"200",5.13302163434994,0.113174321477468,"CA",2024-03-13,0,1,1,0,0,1,1,0
"201",4.61453301271681,0.120032971986203,"CA",2024-03-14,0,0,1,0,0,0,1,0
"202",1.08292540734044,0.0353564909409194,"CA",2024-03-15,0,0,1,1,0,0,1,1
"203",2.29791581612385,0.152401050996948,"CA",2024-03-16,0,0,1,0,0,0,1,0
"204",4.06826287437415,0.175050696463505,"CA",2024-03-17,0,1,1,0,0,1,1,0
"205",3.37921957914193,0.123887929521892,"CA",2024-03-18,0,0,1,0,0,0,1,0
"206",0.00139259032920803,2.45623869866005e-05,"CA",2024-03-19,1,1,1,1,1,1,1,1
"207",1.24803397110228,0.0762507413802093,"CA",2024-03-20,0,0,1,1,0,0,1,1
"208",2.30554559072671,0.165402646828594,"CA",2024-03-21,0,0,1,0,0,0,1,0
"209",3.5862856743654,0.186195854924967,"CA",2024-03-22,0,0,1,0,0,0,1,0
"210",1.35571597004658,0.124010606906175,"CA",2024-03-23,0,0,1,1,0,0,1,1
"211",NA,NA,"CO",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.0066347069539454,0.00124811313131147,"CO",2024-02-12,1,1,1,1,1,1,1,1
"213",1.28073761968386,0.477313266672409,"CO",2024-02-13,0,0,1,1,0,0,1,1
"214",NA,NA,"CO",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"215",0.00143645914487103,0.000867646850921673,"CO",2024-02-15,1,1,1,1,1,1,1,1
"216",NA,NA,"CO",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.0010932577969104,0.000476873416446975,"CO",2024-02-20,1,1,1,1,1,1,1,1
"221",0.0147621618554735,0.000423670815009893,"CO",2024-02-21,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"223",1.345091653676,0.486203869330464,"CO",2024-02-23,0,0,1,1,0,0,1,1
"224",NA,NA,"CO",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00516381880065649,0.000236544149196718,"CO",2024-02-26,1,1,1,1,1,1,1,1
"227",0.000242438631319598,0.000210920256059413,"CO",2024-02-27,1,1,1,1,1,1,1,1
"228",0.000307846008861676,0.000188202133303233,"CO",2024-02-28,1,1,1,1,1,1,1,1
"229",0.000786245854041016,0.000168050613273953,"CO",2024-02-29,1,1,1,1,1,1,1,1
"230",NA,NA,"CO",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.000727864756605121,0.000107636321279185,"CO",2024-03-04,1,1,1,1,1,1,1,1
"234",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
"237",0.000100055609360564,6.98249411681501e-05,"CO",2024-03-08,1,1,1,1,1,1,1,1
"238",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.00020530392890487,4.59090747031062e-05,"CO",2024-03-12,1,1,1,1,1,1,1,1
"242",6.8914626757028e-05,4.14288321348907e-05,"CO",2024-03-13,1,1,1,1,1,1,1,1
"243",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
"244",5.34996989529184e-05,3.38248909502447e-05,"CO",2024-03-15,1,1,1,1,1,1,1,1
"245",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
"247",3.6967542451893e-05,2.51155315228166e-05,"CO",2024-03-18,1,1,1,1,1,1,1,1
"248",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.000867605880444461,0.000540313020390108,"CT",2024-02-11,1,1,1,1,1,1,1,1
"254",0.0194710556803386,0.000472346542036133,"CT",2024-02-12,1,1,1,1,1,1,1,1
"255",NA,NA,"CT",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.000392302843058072,0.000361235681127597,"CT",2024-02-14,1,1,1,1,1,1,1,1
"257",0.000522594338965249,0.000316031537156263,"CT",2024-02-15,1,1,1,1,1,1,1,1
"258",NA,NA,"CT",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"259",0.000356905077393187,0.000242114217983634,"CT",2024-02-17,1,1,1,1,1,1,1,1
"260",NA,NA,"CT",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"261",0.000692519988842108,0.000185752527084295,"CT",2024-02-19,1,1,1,1,1,1,1,1
"262",NA,NA,"CT",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.00114717297214764,0.00014274566929733,"CT",2024-02-21,1,1,1,1,1,1,1,1
"264",1.34914622283154,0.48946461104057,"CT",2024-02-22,0,1,1,0,0,1,1,0
"265",0.000431915903985607,0.00010989804724855,"CT",2024-02-23,1,1,1,1,1,1,1,1
"266",NA,NA,"CT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"267",0.000977276068700579,8.47806590255505e-05,"CT",2024-02-25,1,1,1,1,1,1,1,1
"268",9.09622161630094e-05,7.45253928196412e-05,"CT",2024-02-26,1,1,1,1,1,1,1,1
"269",0.000306100035673294,6.55481084661817e-05,"CT",2024-02-27,1,1,1,1,1,1,1,1
"270",7.89979694453668e-05,5.76863914545457e-05,"CT",2024-02-28,1,1,1,1,1,1,1,1
"271",0.000439633599056369,5.07986914936795e-05,"CT",2024-02-29,1,1,1,1,1,1,1,1
"272",NA,NA,"CT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,NA,"CT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"274",NA,NA,"CT",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
"275",2.67286362774849e-05,3.07461143153281e-05,"CT",2024-03-04,1,1,1,1,1,1,1,1
"276",4.54811080772746e-05,2.71654849188244e-05,"CT",2024-03-05,1,1,1,1,1,1,1,1
"277",NA,NA,"CT",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
"278",2.47063108948379e-05,2.12525380166343e-05,"CT",2024-03-07,1,1,1,1,1,1,1,1
"279",2.28819754051332e-05,1.88186716695959e-05,"CT",2024-03-08,1,1,1,1,1,1,1,1
"280",NA,NA,"CT",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,NA,"CT",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,"CT",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
"284",1.05076067717759e-05,1.03632934363465e-05,"CT",2024-03-13,1,1,1,1,1,1,1,1
"285",NA,NA,"CT",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
"286",6.80236724698476e-06,8.20874766828243e-06,"CT",2024-03-15,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
"291",NA,NA,"CT",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
"292",8.54184993162501e-06,4.16039108371009e-06,"CT",2024-03-21,1,1,1,1,1,1,1,1
"293",4.76589971142895e-06,3.7255661708396e-06,"CT",2024-03-22,1,1,1,1,1,1,1,1
"294",7.22663131569237e-06,3.33891583831305e-06,"CT",2024-03-23,1,1,1,1,1,1,1,1
"295",NA,NA,"DC",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"296",0.00261716160660094,0.000457623271691382,"DC",2024-02-12,1,1,1,1,1,1,1,1
"297",0.000699144760593962,0.000410217274115978,"DC",2024-02-13,1,1,1,1,1,1,1,1
"298",NA,NA,"DC",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
