"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23G_95_CI","other_95_CI"
"77",NA,NA,"AL",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.265397850620496,0.176637416243979,"AL",2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"80",NA,NA,"AL",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0.257797866936648,0.171493870656832,"AL",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"83",NA,NA,"AL",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2.5107757538337,0.257518113884899,"AR",2023-10-02,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"87",1.34040025584407,0.259115927026326,"AR",2023-10-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"88",1.52987756661272,0.390042926261376,"AR",2023-10-04,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"89",2.51464634660054,0.309750282409327,"AR",2023-10-05,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
"90",0.367732125904644,0.264168832048954,"AR",2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",0.379215327926987,0.265938487498867,"AR",2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"92",0.374223620733932,0.267750223546123,"AR",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"93",1.4544755095082,0.26960366415635,"AR",2023-10-09,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"94",1.44601197802393,0.271498420535777,"AR",2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
"95",1.48723151705858,0.276769757973437,"AR",2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"96",1.05599103722922,0.333106946214257,"AR",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"97",1.98470794144718,0.32794717843258,"AR",2023-10-13,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
"98",NA,NA,"AR",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",3.21597146072533,0.319438510063327,"AR",2023-10-16,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
"101",0.823517091597684,0.571280050192918,"AR",2023-10-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"102",NA,NA,"AR",2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2.08211443704758,0.290339485521776,"AR",2023-10-19,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
"104",0.41114139706057,0.292622945796833,"AR",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",0.420813585444177,0.294942501879672,"AR",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"106",NA,NA,"AR",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2.96225334705772,0.458860411941611,"AR",2023-10-23,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1
"108",0.350497953743573,0.251973943788392,"AR",2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",1.22481983767176,0.564011222761482,"AR",2023-10-25,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"110",NA,NA,"AR",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.315217520829223,0.276574600446659,"AR",2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"112",NA,NA,"AR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.852462931941061,0.5892806234713,"AR",2023-10-30,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"115",NA,NA,"AR",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.912006626218691,0.634416868938399,"AR",2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"117",NA,NA,"AR",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.865878006231557,0.594723700415578,"AR",2023-11-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"119",NA,NA,"AR",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1.98207747348333,0.385347413714673,"AR",2023-11-06,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"122",0.865705557030353,0.600076800644858,"AR",2023-11-07,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"123",0.499817650305138,0.342141931839929,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",6.8227431226176,0.388609001612535,"AZ",2023-10-01,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
"128",8.71529006451974,0.426308496595822,"AZ",2023-10-02,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
"129",1.09651254498477,0.322545193944721,"AZ",2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"130",2.51397117999391,0.474596431621378,"AZ",2023-10-04,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1
"131",2.07539998962131,0.367926353697222,"AZ",2023-10-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"132",2.30196202567595,0.404639346705971,"AZ",2023-10-06,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1
"133",1.47412966540601,0.563448612424725,"AZ",2023-10-07,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1
"134",3.08475650854445,0.362370993591886,"AZ",2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
"135",2.77817732682564,0.355014941646013,"AZ",2023-10-09,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
"136",2.5756787378911,0.363150070795928,"AZ",2023-10-10,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0
"137",0.961009916529361,0.317270103881498,"AZ",2023-10-11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"138",0.586174169077634,0.42193361652112,"AZ",2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"139",1.27866902638526,0.615123510204199,"AZ",2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
"140",1.15427187712268,0.344313454288379,"AZ",2023-10-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"141",2.24750616738102,0.415919062951309,"AZ",2023-10-15,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1
"142",2.77929354547036,0.344366727536643,"AZ",2023-10-16,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"143",2.48585523676745,0.390155878291288,"AZ",2023-10-17,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
"144",2.61398671600009,0.41629595862214,"AZ",2023-10-18,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
"145",3.43312133247007,0.433658078738415,"AZ",2023-10-19,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0
"146",1.0844636987192,0.297082474581783,"AZ",2023-10-20,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
"147",1.56743457522744,0.312037714601316,"AZ",2023-10-21,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
"148",2.09834178796064,0.32922208552584,"AZ",2023-10-22,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0
"149",5.32982330143897,0.386497466736797,"AZ",2023-10-23,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0
"150",2.18348949457032,0.286175170280201,"AZ",2023-10-24,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
"151",1.1554212509239,0.322437766096344,"AZ",2023-10-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0
"152",0.205837369632315,0.143889371006471,"AZ",2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"153",0.93650357333623,0.308570604728824,"AZ",2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"154",2.14153748418444,0.473791645767365,"AZ",2023-10-28,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"155",1.69148683656968,0.325497852862279,"AZ",2023-10-29,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
"156",3.31105086175306,0.369577163657201,"AZ",2023-10-30,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
"157",2.36102238828211,0.365044154587692,"AZ",2023-10-31,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
"158",1.45796491940555,0.332603359893796,"AZ",2023-11-01,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
"159",2.24797864161908,0.349272382179845,"AZ",2023-11-02,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
"160",1.91641052991253,0.401447964249184,"AZ",2023-11-03,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
"161",0.933449748458665,0.392797299785806,"AZ",2023-11-04,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
"162",3.60987270263375,0.383548758088966,"AZ",2023-11-05,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0
"163",3.68623324112722,0.354519808148335,"AZ",2023-11-06,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"164",1.50264682027464,0.313591169381335,"AZ",2023-11-07,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1
"165",3.14125052430063,0.388691649215862,"AZ",2023-11-08,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1
"166",1.54969116080605,0.362503928023953,"AZ",2023-11-09,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0
"167",1.75293742989509,0.396665420991204,"AZ",2023-11-10,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"168",1.64248806890609,0.362337154489751,"AZ",2023-11-11,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1
"169",1.29254496477467,0.403330090451715,"CA",2023-10-01,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1
"170",2.77594111208204,0.333037342166936,"CA",2023-10-02,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
"171",2.6700325929213,0.347937745609998,"CA",2023-10-03,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"172",3.68813365821009,0.33921274360473,"CA",2023-10-04,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"173",5.83693973772472,0.438671665244363,"CA",2023-10-05,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
"174",2.57326492890447,0.409657607471179,"CA",2023-10-06,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1
"175",1.74792949951828,0.235355777265542,"CA",2023-10-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
"176",0.698870589773926,0.297235245965833,"CA",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"177",1.83913229167843,0.33957268319456,"CA",2023-10-09,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1
"178",3.57296717499235,0.38911284366453,"CA",2023-10-10,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1
"179",3.13896221782127,0.376259573286962,"CA",2023-10-11,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
"180",1.69356794951237,0.332693872688176,"CA",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
"181",2.6234820416771,0.384955100036252,"CA",2023-10-13,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0
"182",1.51190426767398,0.364398382432682,"CA",2023-10-14,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
