"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"21",NA,NA,"AK",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.444308749872778,0.256587063973631,"AK",2024-07-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",NA,NA,"AK",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",0.566479421011278,0.319064896000267,"AL",2024-06-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"58",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.593119725533839,0.333668144522261,"AL",2024-07-09,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"67",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.581987771745732,0.454096824486599,"AL",2024-07-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"74",0.638009536861511,0.355796879911228,"AL",2024-07-17,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"75",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.4518055383348,0.387020428379244,"AL",2024-07-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"82",NA,NA,"AL",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.712186127085683,0.391770218564241,"AL",2024-07-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"84",NA,NA,"AL",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.538460159269828,0.493821144180028,"AR",2024-07-08,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"108",0.631593462129775,0.397881592081644,"AR",2024-07-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"109",0.617411403254309,0.401658289194567,"AR",2024-07-10,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"110",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.437669526363808,0.325906349644721,"AR",2024-07-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"117",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.700801863577369,0.421224079336409,"AR",2024-07-19,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"119",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1.45873698555068,0.451076570936918,"AR",2024-07-22,1,0,1,1,0,1,1,1,0,1,1,0,0,1
"122",0.480125362979628,0.348711393335463,"AR",2024-07-23,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"123",1.50191013012554,0.431881843173148,"AR",2024-07-24,1,0,1,1,1,1,1,0,0,1,1,1,0,1
"124",NA,NA,"AR",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.708989919623726,0.481099187102934,"AR",2024-07-26,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"126",NA,NA,"AR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.5859330993565,0.356507866645442,"AZ",2024-06-16,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"128",3.33619284690942,0.350231289399421,"AZ",2024-06-17,1,1,0,1,1,1,1,0,0,0,1,0,0,1
"129",2.65763376425973,0.368162428616584,"AZ",2024-06-18,1,1,1,1,1,1,0,1,0,0,1,0,0,0
"130",1.49186300049792,0.332551909750128,"AZ",2024-06-19,1,1,1,1,1,1,1,1,0,0,0,1,0,0
"131",1.55805296575261,0.383943352777799,"AZ",2024-06-20,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"132",0.89623763814732,0.320809689580876,"AZ",2024-06-21,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"133",0.43511651515627,0.30015755723169,"AZ",2024-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"134",1.25790258411332,0.313744628287393,"AZ",2024-06-23,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"135",1.02264140567524,0.36870497127316,"AZ",2024-06-24,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"136",2.03335793695852,0.345344783315866,"AZ",2024-06-25,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"137",3.02319548469468,0.46218641555918,"AZ",2024-06-26,1,0,0,1,1,1,1,0,0,0,1,1,0,1
"138",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",0.443371058006137,0.312164840943109,"AZ",2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",1.25914678393508,0.433799769934903,"AZ",2024-06-29,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"141",4.2620773311837,0.444194819073578,"AZ",2024-06-30,0,1,0,1,1,0,0,0,0,0,1,0,0,0
"142",9.14260303284562,0.440719163394511,"AZ",2024-07-01,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"143",2.32485021513804,0.352190785453719,"AZ",2024-07-02,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"144",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",0.69688785086465,0.177329860334258,"AZ",2024-07-04,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"146",0.804864752878057,0.397200216476241,"AZ",2024-07-05,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"147",2.1268709231937,0.448547551605413,"AZ",2024-07-06,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"148",1.14996395783274,0.402428191067626,"AZ",2024-07-07,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"149",11.1410617518136,0.43925039606366,"AZ",2024-07-08,0,1,0,1,1,1,1,0,0,0,1,1,0,1
"150",6.6278208168561,0.390852621490202,"AZ",2024-07-09,0,0,0,1,1,1,1,0,0,0,1,0,0,1
"151",4.33002024290158,0.422862152215625,"AZ",2024-07-10,0,0,0,1,1,1,1,0,0,0,1,0,1,1
"152",0.837539819367224,0.406772904123072,"AZ",2024-07-11,1,1,1,1,1,1,1,1,0,0,1,1,0,0
"153",0.809917655514036,0.422622100045701,"AZ",2024-07-12,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"154",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1.08698050529446,0.549468142322366,"AZ",2024-07-14,1,1,1,1,1,0,1,1,1,1,1,0,0,1
"156",2.60291113286137,0.442745114121777,"AZ",2024-07-15,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"157",3.41328607821068,0.430623637375041,"AZ",2024-07-16,1,0,0,1,1,1,1,0,0,0,1,1,0,1
"158",4.90757881647353,0.438193120749445,"AZ",2024-07-17,0,1,0,1,0,0,1,0,0,0,1,0,0,1
"159",5.94407740445072,0.542449257134482,"AZ",2024-07-18,0,0,0,1,1,1,1,0,0,0,1,0,1,1
"160",1.19224782947544,0.51001304496981,"AZ",2024-07-19,1,1,0,1,1,1,1,0,0,0,1,0,1,1
"161",1.43780093082289,0.456184020819722,"AZ",2024-07-20,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"162",4.80692078350461,0.582609705574112,"AZ",2024-07-21,0,1,0,1,0,0,1,0,0,0,1,0,0,1
"163",6.13976584578775,0.452332411249976,"AZ",2024-07-22,0,1,0,1,0,1,1,0,0,0,1,0,0,1
"164",3.02730348449836,0.436545045546865,"AZ",2024-07-23,0,1,0,1,1,1,0,1,1,0,1,0,0,0
"165",6.81829084586753,0.52170653605463,"AZ",2024-07-24,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"166",1.40633783448128,0.434125970476909,"AZ",2024-07-25,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"167",1.69114244242713,0.475461444358045,"AZ",2024-07-26,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"168",2.83007691221055,0.611629224322102,"AZ",2024-07-27,0,1,0,1,1,0,1,0,1,0,1,0,0,1
"169",3.71556068207734,0.349507312565584,"CA",2024-06-16,0,1,1,1,1,0,1,0,1,1,1,0,0,1
"170",3.86903868013557,0.382866850962144,"CA",2024-06-17,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"171",5.37823660060582,0.367141976868697,"CA",2024-06-18,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"172",8.7161682194994,0.389418629340462,"CA",2024-06-19,0,1,1,1,0,1,1,0,0,0,0,0,0,0
"173",5.77118643194595,0.386760813256299,"CA",2024-06-20,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"174",7.02416520784363,0.373986596137107,"CA",2024-06-21,0,0,0,1,1,1,1,0,0,0,0,0,1,0
"175",2.24375601850421,0.357479852534513,"CA",2024-06-22,1,1,0,1,1,1,1,0,0,0,0,0,0,1
"176",2.68729674878121,0.377163873362097,"CA",2024-06-23,1,1,1,1,1,1,1,0,0,0,1,0,0,0
"177",3.89026618768661,0.394172123724435,"CA",2024-06-24,1,1,1,1,1,0,1,0,1,1,1,0,0,1
"178",6.00421619637597,0.383239236255934,"CA",2024-06-25,0,1,1,1,1,1,0,0,0,0,0,1,0,0
"179",12.5715167649795,0.376269448601938,"CA",2024-06-26,1,1,1,1,1,0,1,0,0,0,0,0,0,1
"180",14.777374291139,0.39278195223018,"CA",2024-06-27,0,0,1,1,0,1,0,0,0,1,0,0,0,0
"181",11.4779712560421,0.395845859423299,"CA",2024-06-28,0,1,1,1,1,1,0,0,0,0,0,1,0,0
"182",7.89489906210479,0.390181479594801,"CA",2024-06-29,0,1,1,1,0,1,0,1,0,0,1,0,0,0
"183",13.2143916710456,0.403145871259708,"CA",2024-06-30,0,0,0,1,1,1,1,0,0,0,0,0,0,1
"184",17.4020409876373,0.383761020765496,"CA",2024-07-01,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"185",7.0897202837954,0.393694410138671,"CA",2024-07-02,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"186",8.21763072218818,0.391507908653955,"CA",2024-07-03,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"187",2.779352201676,0.389754907747749,"CA",2024-07-04,0,1,1,1,1,1,1,0,0,0,0,0,1,1
"188",9.39261906829945,0.41873573207701,"CA",2024-07-05,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"189",8.58120858468266,0.419281242397979,"CA",2024-07-06,0,1,0,1,0,1,1,0,0,0,0,1,1,1
"190",11.47593099147,0.412709710377445,"CA",2024-07-07,0,1,1,1,0,1,1,0,0,0,0,0,0,1
"191",14.7455591843483,0.429058835872828,"CA",2024-07-08,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"192",21.2615274054886,0.445314247890925,"CA",2024-07-09,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"193",11.6028504904497,0.418780108118105,"CA",2024-07-10,0,1,0,1,1,1,0,0,0,0,1,1,0,0
"194",14.1170265081264,0.431159572830924,"CA",2024-07-11,0,1,0,1,1,0,0,0,0,0,1,0,0,1
"195",23.8271673585707,0.428623995814411,"CA",2024-07-12,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"196",7.38993939974329,0.427933399935085,"CA",2024-07-13,0,0,0,1,1,1,0,0,0,0,1,0,0,0
"197",16.8757139987602,0.434136456366397,"CA",2024-07-14,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"198",21.6748390112207,0.433399925650026,"CA",2024-07-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"199",26.1269531629686,0.458928373999588,"CA",2024-07-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"200",12.8815188978261,0.446598986512629,"CA",2024-07-17,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"201",16.0217316371674,0.43204248430045,"CA",2024-07-18,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"202",5.69931770729803,0.444310535818841,"CA",2024-07-19,0,1,0,1,1,1,1,0,1,0,1,0,0,1
"203",10.9324939644511,0.438053811624241,"CA",2024-07-20,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"204",18.2260677604416,0.483823585773314,"CA",2024-07-21,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"205",24.4491006300153,0.449623776956234,"CA",2024-07-22,0,0,0,1,0,1,1,0,0,0,0,0,0,1
"206",21.8575828305467,0.479162042336276,"CA",2024-07-23,0,0,1,1,0,1,1,0,0,1,0,0,0,1
"207",22.5170267915557,0.477839900022328,"CA",2024-07-24,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"208",16.0014696135735,0.459212296864787,"CA",2024-07-25,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"209",17.8845677274578,0.50498224793771,"CA",2024-07-26,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"210",12.952616653477,0.470099578741919,"CA",2024-07-27,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"211",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.607322757177851,0.44163960269347,"CO",2024-06-17,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"213",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",0.538795822819149,0.415773213210792,"CO",2024-06-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"215",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.664467026029528,0.501114481660863,"CO",2024-06-21,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"217",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.98735276580657,0.512411282842223,"CO",2024-06-25,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"221",0.679376522301427,0.386354094031828,"CO",2024-06-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"222",0.341177126836907,0.194511601606513,"CO",2024-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"223",0.629849312469927,0.468156513452472,"CO",2024-06-28,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"224",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.642212480547063,0.477554497289901,"CO",2024-07-01,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"227",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
