"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23G_50_CI","X23H_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23G_95_CI","X23H_95_CI","other_95_CI"
"41",NA,NA,"AK",2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.354074400959255,0.25900869806448,"AL",2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"47",NA,NA,"AL",2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.418075059967727,0.298549243680223,"AL",2023-09-26,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"53",0.369487942806317,0.270816368095167,"AL",2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",NA,NA,"AL",2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.410158815671059,0.274530915978469,"AL",2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"60",NA,NA,"AL",2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1.34473538894117,0.246423754211241,"AL",2023-10-17,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
"74",0.818424429667786,0.225324861391774,"AL",2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"75",1.85970717414199,0.42817696453574,"AL",2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"76",1.67069569266756,0.287137191950824,"AL",2023-10-20,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1
"77",0.30069295832302,0.21608346179252,"AL",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"78",1.28096082841576,0.379076635386141,"AL",2023-10-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"79",0.923701717791809,0.300743596690304,"AL",2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
"80",0.831418741166655,0.59248552214381,"AL",2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"81",1.22688768755314,0.204170207124627,"AL",2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"82",1.00170472849801,0.487444821642175,"AL",2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"83",NA,NA,"AL",2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.402877242229698,0.270544407169791,"AR",2023-09-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"87",1.24558009373896,0.43097066776864,"AR",2023-09-19,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"88",1.8630420409714,0.448781242502888,"AR",2023-09-20,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
"89",1.57919690064394,0.455501798968839,"AR",2023-09-21,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"90",NA,NA,"AR",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.434127727389785,0.285328187574571,"AR",2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",0.379427262023211,0.280963351973358,"AR",2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"96",0.747835252087264,0.409454004555939,"AR",2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"97",1.84510628784439,0.288252136657355,"AR",2023-09-29,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"98",NA,NA,"AR",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2.99170527740575,0.298517345767551,"AR",2023-10-02,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"101",1.69282969968447,0.300878467397923,"AR",2023-10-03,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"102",1.76299182690797,0.42582465828795,"AR",2023-10-04,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1
"103",3.24993229152863,0.33648701423065,"AR",2023-10-05,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"104",0.466911630198003,0.30822497753618,"AR",2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"105",0.47111802453913,0.310758599688725,"AR",2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"106",0.496996407408525,0.313333085115239,"AR",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",1.74833316904734,0.315947477609337,"AR",2023-10-09,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"108",1.78974790061007,0.318600795569725,"AR",2023-10-10,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"109",1.97386903107116,0.304381280896294,"AR",2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"110",0.826932518382089,0.31716693188912,"AR",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"111",2.54654339551956,0.373846477551757,"AR",2023-10-13,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
"112",NA,NA,"AR",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",4.00314373146196,0.368351124808671,"AR",2023-10-16,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"115",0.812411725032381,0.575173294528481,"AR",2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"116",NA,NA,"AR",2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",2.5878388277999,0.344058326082072,"AR",2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"118",0.546623339173969,0.347041663451819,"AR",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"119",0.553213885502142,0.350051606805232,"AR",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"120",NA,NA,"AR",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",3.34583071449609,0.490778209506166,"AR",2023-10-23,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
"122",0.232823152413914,0.200717309903816,"AR",2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123",1.23748877006502,0.585044949584392,"AR",2023-10-25,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"124",NA,NA,"AR",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.384501931274061,0.281000370879076,"AR",2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",3.9242415203782,0.344571437813016,"AZ",2023-09-17,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1
"128",4.57163089246851,0.399748097731984,"AZ",2023-09-18,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
"129",3.06012690440956,0.405675261689281,"AZ",2023-09-19,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
"130",1.70733238286045,0.386618306359725,"AZ",2023-09-20,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1
"131",2.25945151780659,0.455284970496068,"AZ",2023-09-21,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"132",1.32424318860434,0.310865167480484,"AZ",2023-09-22,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"133",1.68799932298244,0.468381958798563,"AZ",2023-09-23,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1
"134",1.90315214569791,0.369536999693666,"AZ",2023-09-24,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1
"135",4.44359841324927,0.418498123991237,"AZ",2023-09-25,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
"136",4.33633886694391,0.402153525670836,"AZ",2023-09-26,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
"137",2.32514829886745,0.361432970994618,"AZ",2023-09-27,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
"138",1.16378763526034,0.372036542265588,"AZ",2023-09-28,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"139",0.77601675233264,0.395627897365542,"AZ",2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"140",1.24994848464614,0.369089524225019,"AZ",2023-09-30,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
"141",8.17376551041617,0.401611462065241,"AZ",2023-10-01,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1
"142",11.1589646061406,0.444818389872773,"AZ",2023-10-02,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"143",0.948675473605606,0.315950514297059,"AZ",2023-10-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"144",2.85182059422706,0.499209590326226,"AZ",2023-10-04,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
"145",2.43639183115552,0.382272640791129,"AZ",2023-10-05,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"146",3.16553973265473,0.421430186729313,"AZ",2023-10-06,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"147",1.61992464805133,0.593557573035493,"AZ",2023-10-07,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1
"148",3.85165200634555,0.372702033874012,"AZ",2023-10-08,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
"149",3.89830485031383,0.358775674634216,"AZ",2023-10-09,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
"150",3.38332388580809,0.367853270437383,"AZ",2023-10-10,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1
"151",0.828337805474646,0.306342611760991,"AZ",2023-10-11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"152",0.642497529336612,0.465270545197023,"AZ",2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"153",1.36523158424107,0.64264065768766,"AZ",2023-10-13,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"154",1.27555920173073,0.352680288174119,"AZ",2023-10-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"155",2.70281220760852,0.428966825453476,"AZ",2023-10-15,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1
"156",3.20360956182907,0.347579333268517,"AZ",2023-10-16,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
"157",3.50077047553373,0.399145108050288,"AZ",2023-10-17,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
"158",2.91736630937576,0.425432471822836,"AZ",2023-10-18,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1
"159",4.23138969878626,0.467535844395766,"AZ",2023-10-19,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"160",1.05368706266954,0.297751771015972,"AZ",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"161",1.40528946794228,0.308812556430841,"AZ",2023-10-21,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"162",2.11406193671244,0.330136820174005,"AZ",2023-10-22,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1
"163",7.81139763390653,0.400091674120354,"AZ",2023-10-23,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0
"164",2.082595143786,0.281756196363658,"AZ",2023-10-24,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
"165",1.2508087637076,0.325311361996551,"AZ",2023-10-25,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
"166",0.14223995947842,0.104108798918818,"AZ",2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"167",1.02101480760444,0.31537591366016,"AZ",2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"168",2.42307628545439,0.494054393939504,"AZ",2023-10-28,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
"169",2.90147110034163,0.380369209226961,"CA",2023-09-17,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
"170",3.84510225475615,0.41039164814135,"CA",2023-09-18,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1
"171",2.12291525750041,0.379003361864119,"CA",2023-09-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1
"172",3.05299221168569,0.371360698848292,"CA",2023-09-20,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
"173",2.19116196486578,0.378955308951536,"CA",2023-09-21,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
"174",3.30392677573689,0.344919710278437,"CA",2023-09-22,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1
"175",1.29651176718072,0.354707543773775,"CA",2023-09-23,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"176",1.73278514429502,0.350334306650502,"CA",2023-09-24,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
"177",2.29208371788745,0.33401763225745,"CA",2023-09-25,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1
"178",2.83396239218732,0.336517488118377,"CA",2023-09-26,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"179",3.19479957698329,0.386181083066951,"CA",2023-09-27,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"180",2.72795151886093,0.364948091099586,"CA",2023-09-28,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1
"181",2.38465663846191,0.417779860655939,"CA",2023-09-29,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
"182",0.937817172294873,0.364119216593551,"CA",2023-09-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
