"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","recombinant_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","recombinant_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"25",NA,NA,"AK",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2.09047948679662,0.692543046898869,"AK",2023-06-06,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"39",NA,NA,"AK",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1.01598730073441,0.677462210629013,"AK",2023-06-08,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"41",NA,NA,"AK",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.615164668489591,0.332872080503158,"AL",2023-05-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"47",NA,NA,"AL",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.552980125963571,0.323529386430074,"AL",2023-05-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"63",NA,NA,"AL",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.203528906422483,0.173922670244062,"AL",2023-05-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"67",NA,NA,"AL",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.706671739546528,0.238282972013127,"AL",2023-05-31,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"75",NA,NA,"AL",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.491636028863724,0.316337996396497,"AL",2023-06-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"82",0.387523507304593,0.311436045415616,"AL",2023-06-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"83",NA,NA,"AL",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.0841867602859717,0.007974902895745,"AR",2023-04-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"86",NA,NA,"AR",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",1.25657085127607,0.88770668209953,"AR",2023-05-02,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"88",0.0132363035214805,0.00949206977656025,"AR",2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",NA,NA,"AR",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",1.13777623319999,0.808097718909082,"AR",2023-05-08,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"94",0.0751186176459089,0.0137553033306795,"AR",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",2.18221769913431,0.582820380696188,"AR",2023-05-10,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
"96",NA,NA,"AR",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",0.299164730555385,0.0342004683799524,"AR",2023-05-23,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"109",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.0556877419257606,0.0415019719134855,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"112",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.885656560790382,0.625582911933863,"AR",2023-05-29,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"115",0.855310889421201,0.61456685481203,"AR",2023-05-30,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"116",0.0844208986813215,0.0568914384800022,"AR",2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.118465869864754,0.0865920386434472,"AR",2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124",0.129174789931191,0.091715829928981,"AR",2023-06-08,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"125",0.132288859909562,0.0970746854026326,"AR",2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.64859041989378,0.206578864618528,"AZ",2023-04-30,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"128",1.59197475650584,0.0917612780390738,"AZ",2023-05-01,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"129",3.61502374007083,0.209457049277711,"AZ",2023-05-02,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"130",1.45384018039391,0.141282397934207,"AZ",2023-05-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"131",1.12765872241637,0.076741839519772,"AZ",2023-05-04,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"132",1.46618291609747,0.248060926809075,"AZ",2023-05-05,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"133",0.743035381333719,0.0237708573341177,"AZ",2023-05-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"134",3.786011107381,0.308997354841417,"AZ",2023-05-07,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"135",6.63360883812597,0.30815533186213,"AZ",2023-05-08,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"136",2.82468661349002,0.103071870032831,"AZ",2023-05-09,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0
"137",1.72379106323348,0.143193563039142,"AZ",2023-05-10,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"138",0.138817870401487,0.031903300956255,"AZ",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",0.986499139726538,0.144189383529537,"AZ",2023-05-12,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"140",NA,NA,"AZ",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",1.63561463847826,0.384692235098516,"AZ",2023-05-14,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1
"142",2.03836790974106,0.211452549401805,"AZ",2023-05-15,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1
"143",1.47989006570642,0.194579268453475,"AZ",2023-05-16,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0
"144",0.96462215077596,0.179411993427122,"AZ",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"145",1.31624518912288,0.265019592250568,"AZ",2023-05-18,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"146",0.934579765775872,0.641108565327472,"AZ",2023-05-19,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"147",1.86907142489133,0.63297705158115,"AZ",2023-05-20,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"148",1.18309435092493,0.199194491869677,"AZ",2023-05-21,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
"149",1.22558744717448,0.203489010836019,"AZ",2023-05-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"150",1.21139750690448,0.176264168790765,"AZ",2023-05-23,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"151",1.22031516586786,0.275040553988935,"AZ",2023-05-24,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"152",0.476909133796824,0.0711947452084595,"AZ",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",1.0061028570731,0.278535653024679,"AZ",2023-05-26,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"154",0.531091482487937,0.079358507046467,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"155",2.02759574064766,0.297000453491325,"AZ",2023-05-28,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"156",1.58643722340398,0.302573255415199,"AZ",2023-05-29,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
"157",1.59072684519944,0.352429097562496,"AZ",2023-05-30,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
"158",2.1158738587591,0.236835448275331,"AZ",2023-05-31,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0
"159",2.09535659896154,0.426983688606035,"AZ",2023-06-01,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"160",0.788480135785374,0.294932883202724,"AZ",2023-06-02,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"161",0.992610840797067,0.229816616218463,"AZ",2023-06-03,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"162",0.798713911881251,0.203402734695918,"AZ",2023-06-04,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"163",0.64752398133563,0.23724751565773,"AZ",2023-06-05,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"164",1.27326559375056,0.380959374372671,"AZ",2023-06-06,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1
"165",1.10721876290586,0.292287992375618,"AZ",2023-06-07,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
"166",1.49877772325665,0.362578545482899,"AZ",2023-06-08,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"167",1.22823382955151,0.390644930614651,"AZ",2023-06-09,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"168",1.0339460454255,0.436777278540645,"AZ",2023-06-10,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"169",2.73776605005766,0.188462639430325,"CA",2023-04-30,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
"170",5.07699849923313,0.250411194351846,"CA",2023-05-01,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"171",6.22886260615834,0.279475723447495,"CA",2023-05-02,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
"172",2.71781858021933,0.191450086443818,"CA",2023-05-03,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"173",1.72112631038591,0.233351322475523,"CA",2023-05-04,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"174",4.95298848948911,0.205809976089671,"CA",2023-05-05,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1
"175",2.34419487250066,0.191979828829643,"CA",2023-05-06,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"176",1.1910362069286,0.270349723568906,"CA",2023-05-07,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"177",8.92271962366577,0.366750069829485,"CA",2023-05-08,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0
"178",5.59406369355526,0.195659871064549,"CA",2023-05-09,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
"179",3.38040758724735,0.286565389686533,"CA",2023-05-10,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"180",3.91358198042575,0.288192043591554,"CA",2023-05-11,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
"181",1.7958915085967,0.223584757078675,"CA",2023-05-12,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"182",1.4434517580109,0.412436797348661,"CA",2023-05-13,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1
"183",4.61535387435255,0.553291303595176,"CA",2023-05-14,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"184",4.14066432461412,0.34907258934152,"CA",2023-05-15,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1
"185",1.54601914939653,0.233240964351023,"CA",2023-05-16,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"186",1.97693863973999,0.322268009085244,"CA",2023-05-17,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0
"187",1.46995874293423,0.322851975756133,"CA",2023-05-18,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"188",2.41507129888243,0.244234474763941,"CA",2023-05-19,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1
"189",1.23042611836863,0.110730382197861,"CA",2023-05-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"190",1.03343395669879,0.442115744214535,"CA",2023-05-21,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"191",1.47211501123357,0.285429384321033,"CA",2023-05-22,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"192",1.43887026310599,0.283286515288021,"CA",2023-05-23,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"193",1.45596201188045,0.272432367924182,"CA",2023-05-24,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"194",2.78102455375558,0.285671812886192,"CA",2023-05-25,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0
"195",2.15891931823986,0.330645202559352,"CA",2023-05-26,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
"196",0.992676512013579,0.303310209746032,"CA",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"197",1.44133047338208,0.414420328758066,"CA",2023-05-28,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"198",1.81447766882097,0.484147625468418,"CA",2023-05-29,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"199",2.89701682378999,0.296911027791566,"CA",2023-05-30,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1
"200",2.56530987917214,0.328642081269869,"CA",2023-05-31,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
"201",2.78018520717298,0.324524073675287,"CA",2023-06-01,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"202",1.5786095587174,0.374753522721764,"CA",2023-06-02,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"203",1.62655215830101,0.305739328461412,"CA",2023-06-03,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
"204",2.14742883643811,0.433879364228538,"CA",2023-06-04,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1
"205",2.15469386469742,0.320558854091296,"CA",2023-06-05,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"206",2.53123078799472,0.425990794566287,"CA",2023-06-06,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0
"207",1.65675269413964,0.3906397142053,"CA",2023-06-07,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"208",1.28258443174553,0.37019932556892,"CA",2023-06-08,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"209",3.79912140654194,0.482675256079197,"CA",2023-06-09,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
