"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","recombinant_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","recombinant_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI"
"83",NA,NA,"AL",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",0.372347399608552,0.0294619182676551,"AR",2023-05-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"88",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.0835424457851261,0.0342571773927878,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"91",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.832738584322253,0.66574563462995,"AR",2023-05-29,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"94",0.798494406995777,0.657873077270409,"AR",2023-05-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"95",0.0978603964327878,0.0439642016041954,"AR",2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"96",NA,NA,"AR",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.142185455704302,0.0618087720004164,"AR",2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",0.150355098752277,0.0648163608462863,"AR",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.161073890029108,0.0679472293562835,"AR",2023-06-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"105",NA,NA,"AR",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.50564791108707,0.0781057169422678,"AR",2023-06-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"108",0.570237113591362,0.537510941993211,"AR",2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"109",0.580522066573174,0.528412853393974,"AR",2023-06-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"110",NA,NA,"AR",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.570692080235096,0.510128217809938,"AR",2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.230351177834904,0.106556677379074,"AR",2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",NA,NA,"AR",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",0.277649211011961,0.120883525045913,"AR",2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"118",0.290461830320688,0.125948808099264,"AR",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",NA,NA,"AR",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2.26129761936018,0.142010032162387,"AR",2023-06-26,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"122",0.397705420700985,0.409981417462412,"AR",2023-06-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"123",NA,NA,"AR",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.10268564883008,0.196292767324083,"AZ",2023-05-21,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
"128",1.34024244132472,0.205481189898242,"AZ",2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"129",1.16578209745073,0.173081924874551,"AZ",2023-05-23,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"130",1.2056273048889,0.275943381150542,"AZ",2023-05-24,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"131",0.51290718765726,0.0685159356153054,"AZ",2023-05-25,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"132",0.91167537798829,0.273084763689106,"AZ",2023-05-26,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"133",0.517072755577761,0.0754992018328144,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"134",2.15273089364686,0.298771459555762,"AZ",2023-05-28,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"135",1.45682504426215,0.298742900655831,"AZ",2023-05-29,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
"136",1.61754789384018,0.354096926758161,"AZ",2023-05-30,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"137",1.7441544188075,0.230148233819124,"AZ",2023-05-31,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0
"138",2.05940545233463,0.418935397186212,"AZ",2023-06-01,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"139",0.792477018879031,0.293142866403607,"AZ",2023-06-02,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"140",0.845684498576084,0.220827783773764,"AZ",2023-06-03,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"141",0.904373073562742,0.20576200039055,"AZ",2023-06-04,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"142",0.669785375851995,0.235808769635571,"AZ",2023-06-05,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"143",1.19655672077226,0.374727197268272,"AZ",2023-06-06,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"144",1.11776284136356,0.289484474279381,"AZ",2023-06-07,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1
"145",1.6170442162116,0.368965975529568,"AZ",2023-06-08,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1
"146",1.18918319932988,0.392227281847219,"AZ",2023-06-09,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"147",0.985900615855559,0.42763404012018,"AZ",2023-06-10,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"148",1.13548647488444,0.234117533763057,"AZ",2023-06-11,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"149",1.24634613519583,0.347422807553482,"AZ",2023-06-12,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"150",2.35548827564503,0.454427761407982,"AZ",2023-06-13,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
"151",2.41369963222862,0.303907382249445,"AZ",2023-06-14,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"152",1.37418451408052,0.640613805667686,"AZ",2023-06-15,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
"153",1.06087251672455,0.25903661298749,"AZ",2023-06-16,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"154",0.561762991717747,0.336483897138855,"AZ",2023-06-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"155",6.81707554909737,0.45287299778606,"AZ",2023-06-18,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
"156",4.07984507076891,0.406910872048024,"AZ",2023-06-19,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0
"157",3.41048862836177,0.457825177684271,"AZ",2023-06-20,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1
"158",2.02463165368635,0.371886256422547,"AZ",2023-06-21,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
"159",2.18453536626977,0.419192125521263,"AZ",2023-06-22,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
"160",0.316135095643186,0.23091734978706,"AZ",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",1.26229914416772,0.422602396661437,"AZ",2023-06-24,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
"162",1.29772651216748,0.359817266646302,"AZ",2023-06-25,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"163",2.56580229069443,0.373821305465211,"AZ",2023-06-26,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
"164",4.33798643683597,0.365351856165015,"AZ",2023-06-27,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
"165",1.91906521240419,0.353994251519418,"AZ",2023-06-28,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
"166",2.38846435875185,0.384437065376658,"AZ",2023-06-29,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"167",1.19869827446194,0.385826101014975,"AZ",2023-06-30,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"168",1.22137750917337,0.308502494242026,"AZ",2023-07-01,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"169",1.06119180741404,0.447650714340128,"CA",2023-05-21,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"170",1.62779171431741,0.288228068833106,"CA",2023-05-22,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0
"171",1.26111883673058,0.280607694090285,"CA",2023-05-23,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"172",1.45699814926135,0.276185537513103,"CA",2023-05-24,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0
"173",2.20988907692053,0.276049874977148,"CA",2023-05-25,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1
"174",1.84841580861453,0.328005291179892,"CA",2023-05-26,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0
"175",1.05939622923259,0.310405888482386,"CA",2023-05-27,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"176",1.5150588144897,0.41746780652208,"CA",2023-05-28,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"177",1.79763601781174,0.478998931787487,"CA",2023-05-29,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"178",2.15776506542688,0.288776027017959,"CA",2023-05-30,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
"179",1.92640487328426,0.321656862230825,"CA",2023-05-31,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
"180",2.15007555242102,0.319677582933442,"CA",2023-06-01,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"181",1.45667356296294,0.370192679382385,"CA",2023-06-02,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1
"182",1.46938024955333,0.305085278415475,"CA",2023-06-03,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"183",2.24057349700235,0.432298620409329,"CA",2023-06-04,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"184",1.62866910178558,0.298905956006686,"CA",2023-06-05,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"185",2.09515514238344,0.407830643690418,"CA",2023-06-06,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1
"186",1.97545379567306,0.400383478965825,"CA",2023-06-07,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"187",1.02737296764228,0.357116434810179,"CA",2023-06-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"188",3.57004763720103,0.475689368764375,"CA",2023-06-09,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1
"189",1.25583465531312,0.597856862293468,"CA",2023-06-10,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"190",0.794317522446597,0.346204462113525,"CA",2023-06-11,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"191",1.66387704065224,0.372428109911547,"CA",2023-06-12,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
"192",1.7886574502282,0.329044348799825,"CA",2023-06-13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
"193",2.97573285339797,0.396576469040063,"CA",2023-06-14,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
"194",1.57564370326259,0.360219538666966,"CA",2023-06-15,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
