"","es_score","brier_score","location","target_date","X22F_50_CI","X24A_50_CI","recombinant_50_CI","X23I_50_CI","X24B_50_CI","other_50_CI","X22F_95_CI","X24A_95_CI","recombinant_95_CI","X23I_95_CI","X24B_95_CI","other_95_CI"
"25",NA,NA,"AK",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.0273022413014694,0.0110069496734637,"AL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.0924251411236513,0.010481749378859,"AL",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"46",NA,NA,"AL",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.941925153375472,0.302581967791273,"AL",2024-03-13,1,1,1,1,0,1,1,1,1,1,0,0
"54",NA,NA,"AL",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0746474086665825,0.00714854084347429,"AL",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.0246744203712278,0.00734979070316057,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"67",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.0254143369052616,0.00862281357758594,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.0490458895262609,0.00293006722687561,"AR",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"87",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.00665875383419058,0.00284216706422151,"AR",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.00608442756618499,0.00290644025080398,"AR",2024-03-12,1,1,1,1,1,1,1,0,1,1,1,0
"95",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",0.0246894301836751,0.00381200587115283,"AR",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"104",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.00789831201692799,0.00553714687523019,"AR",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.0486406471625099,0.00139741744404023,"AZ",2024-03-03,1,1,1,1,1,1,1,0,1,1,1,0
"128",0.173757874101342,0.00144960148229378,"AZ",2024-03-04,1,1,1,1,1,1,1,0,1,0,1,1
"129",0.111420179110697,0.0015088017185492,"AZ",2024-03-05,1,1,1,1,1,1,1,0,0,1,1,0
"130",0.034279032190556,0.0015754911920812,"AZ",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"131",0.00435717783885646,0.00165022583539071,"AZ",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"132",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.0412550116832649,0.00182651355227385,"AZ",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"134",0.969890371268704,0.306599620447453,"AZ",2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
"135",0.0742863109299475,0.00204407898653752,"AZ",2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"136",1.13907771236244,0.31623865470879,"AZ",2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
"137",0.310365367170229,0.00231127216377103,"AZ",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.0897158451716656,0.00246672631570832,"AZ",2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"139",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.00926448474544757,0.00327426754308723,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"143",0.171051527544802,0.00353343658382688,"AZ",2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"144",0.851443392402192,0.0940406400077243,"AZ",2024-03-20,1,1,1,1,0,1,1,0,0,1,0,1
"145",0.386466652755195,0.00413960644338715,"AZ",2024-03-21,1,1,1,1,1,1,1,0,0,1,1,1
"146",0.137648903152467,0.00449337511257813,"AZ",2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"147",0.0995913488206005,0.00488607736100471,"AZ",2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"148",0.0505950828624864,0.00532208602951749,"AZ",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"149",0.0536437943371684,0.00580621316561831,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"150",0.0615444673554223,0.00634372657177792,"AZ",2024-03-26,1,1,1,1,1,1,1,0,0,1,1,1
"151",0.122077556114035,0.00694035796536767,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"152",0.128740420010729,0.00760229972382074,"AZ",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"153",0.989395756922608,0.307538535097783,"AZ",2024-03-29,1,1,1,1,0,1,1,1,0,1,0,1
"154",1.32732868201475,0.278906360491183,"AZ",2024-03-30,1,0,0,1,1,1,1,0,0,1,1,1
"155",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",0.938699679829629,0.109249451251993,"AZ",2024-04-01,1,1,1,1,0,1,1,0,0,1,0,1
"157",1.00730744885586,0.11009363853229,"AZ",2024-04-02,1,1,1,1,1,0,1,0,1,1,1,0
"158",0.270496630025442,0.0133413529778922,"AZ",2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"159",0.931936766899826,0.188814562265533,"AZ",2024-04-04,1,1,1,1,1,0,1,1,0,1,1,0
"160",0.928330453726615,0.303465588852763,"AZ",2024-04-05,1,1,1,1,0,1,1,1,0,1,0,1
"161",0.318724538748277,0.0176870505601815,"AZ",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"162",0.932561695844814,0.232553196407391,"AZ",2024-04-07,1,1,1,1,1,0,1,0,1,1,1,0
"163",0.929787644436541,0.190476656394519,"AZ",2024-04-08,1,1,1,1,1,0,1,0,1,1,1,0
"164",0.0475635517134038,0.0232567389315331,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"165",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0.0583561649319543,0.0301297197687163,"AZ",2024-04-12,1,1,1,1,1,1,1,0,0,1,1,1
"168",0.181965916226219,0.0327040649047375,"AZ",2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
"169",0.541859823827996,0.0439526827872272,"CA",2024-03-03,1,1,1,1,1,1,1,1,0,1,1,0
"170",1.66772752941839,0.0825904725067665,"CA",2024-03-04,1,1,1,1,1,0,0,0,0,1,1,0
"171",3.00713198492485,0.111248048696104,"CA",2024-03-05,1,0,1,1,1,0,1,0,0,1,1,0
"172",1.33556575020929,0.0721277580031392,"CA",2024-03-06,1,1,1,1,0,1,1,0,0,1,0,0
"173",3.42895119754962,0.115514449960626,"CA",2024-03-07,1,0,1,1,0,1,1,0,0,1,0,1
"174",0.963295555927784,0.073409416003225,"CA",2024-03-08,1,1,1,1,1,1,1,0,1,1,0,1
"175",1.92983683626031,0.136325616274254,"CA",2024-03-09,1,0,1,0,1,1,1,0,1,0,1,1
"176",1.59301983644645,0.105496788066803,"CA",2024-03-10,1,1,1,1,0,1,1,0,1,1,0,1
"177",2.61121701261562,0.23466082083511,"CA",2024-03-11,1,0,1,1,0,0,1,0,1,1,0,0
"178",1.68551296787947,0.105203442033014,"CA",2024-03-12,1,0,1,1,0,1,1,0,0,1,0,1
"179",4.27252985259982,0.121317817104983,"CA",2024-03-13,1,0,1,1,0,1,1,0,1,1,0,0
"180",2.43031913124299,0.108150695167959,"CA",2024-03-14,1,0,1,1,0,1,1,0,0,1,0,0
"181",0.608176531747344,0.0338669381683752,"CA",2024-03-15,1,1,1,1,1,1,1,0,0,1,0,0
"182",1.29203091858966,0.144578985484214,"CA",2024-03-16,1,0,1,1,0,1,1,0,0,1,0,1
"183",2.68807496137811,0.148670791307992,"CA",2024-03-17,1,0,1,1,0,1,1,0,1,1,0,0
"184",1.69956235175919,0.117578824995125,"CA",2024-03-18,1,0,0,1,1,1,1,0,0,1,1,0
"185",0.791521084032772,0.0862103151395864,"CA",2024-03-19,1,1,1,1,1,0,1,0,1,1,1,0
"186",1.09659187075929,0.110869199608227,"CA",2024-03-20,1,1,1,1,0,1,1,1,0,1,1,0
"187",1.32044490366804,0.156037413778088,"CA",2024-03-21,1,0,1,1,0,1,1,0,0,1,0,1
"188",1.8427566899399,0.175038591506816,"CA",2024-03-22,1,0,1,1,0,0,1,0,0,1,0,0
"189",0.729026605245194,0.104497921508573,"CA",2024-03-23,1,1,0,1,1,1,1,1,0,0,1,1
"190",0.193763737832486,0.0025567888425313,"CA",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"191",1.65085100500444,0.155307318298725,"CA",2024-03-25,1,0,0,1,1,1,1,0,0,1,1,1
"192",0.716162714474746,0.0733363829088483,"CA",2024-03-26,1,1,1,1,0,1,1,0,1,1,0,1
"193",1.32683194424816,0.169108958760754,"CA",2024-03-27,1,0,0,1,0,1,1,0,0,1,0,1
"194",0.968310903664259,0.135120244361415,"CA",2024-03-28,1,1,1,0,1,1,1,0,1,0,0,0
"195",0.114722354159709,0.00328049223914334,"CA",2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"196",0.0869360963530341,0.00348943084021158,"CA",2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"197",1.18028811680235,0.456522652574929,"CA",2024-03-31,1,0,1,1,0,1,1,0,1,1,0,1
"198",1.23084226612845,0.154377198353257,"CA",2024-04-01,1,0,0,1,0,1,1,0,0,1,0,0
"199",0.129963652281538,0.00431130858554527,"CA",2024-04-02,1,1,1,1,1,1,1,0,1,0,1,1
"200",0.172005086197766,0.00466816291735146,"CA",2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"201",3.6363854544017,0.446198392939112,"CA",2024-04-04,1,0,1,1,0,0,1,0,1,1,0,0
"202",2.05461857720281,0.210573647498775,"CA",2024-04-05,1,0,0,1,0,1,1,0,0,1,1,0
"203",0.117158581922549,0.00608834897167911,"CA",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"204",0.059317344453821,0.00670967730648818,"CA",2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
"205",0.216577661066526,0.00742374575440874,"CA",2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"206",0.934763751429379,0.225205452280488,"CA",2024-04-09,1,1,1,1,0,1,1,0,1,1,0,1
"207",1.61708391125485,0.345786545107669,"CA",2024-04-10,1,0,1,1,0,0,1,0,1,1,0,0
"208",3.5980857744111,0.432225371354105,"CA",2024-04-11,1,0,1,1,0,0,1,0,1,1,1,0
"209",1.47804802772165,0.285849558831981,"CA",2024-04-12,1,0,1,1,0,0,1,0,1,1,0,0
"210",0.83738262206693,0.181045259537209,"CA",2024-04-13,1,1,1,1,0,1,1,0,1,1,0,1
"211",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.0079425656809092,0.00279309554362403,"CO",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.00174536581442437,0.00281521108244645,"CO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.00683386604920828,0.00292225438843414,"CO",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"221",0.00215048143041491,0.00296305253830529,"CO",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.00191536842695657,0.00306278025146599,"CO",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00230328720489972,0.00326158373478827,"CO",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"227",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.33620629180616,0.923535178483213,"CO",2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
"234",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.00271770834507096,0.00447787928065755,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.017136447561592,0.00553734032918869,"CO",2024-04-02,1,1,1,1,1,1,1,0,1,1,0,1
"242",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",1.19670088312717,0.456689671083794,"CO",2024-04-04,1,0,1,1,0,1,1,1,1,1,1,1
"244",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",0.00594193140698056,0.00669928024701109,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"246",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
