"","es_score","brier_score","location","target_date","X23F_50_CI","X24A_50_CI","recombinant_50_CI","X23I_50_CI","X24B_50_CI","other_50_CI","X23F_95_CI","X24A_95_CI","recombinant_95_CI","X23I_95_CI","X24B_95_CI","other_95_CI"
"45",NA,NA,"AL",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",0.0273916478775344,0.0218291119015466,"AL",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"48",NA,NA,"AL",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.02425096240172,0.0179245874671951,"AL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"52",0.0821470469065286,0.0170832677193836,"AL",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"53",NA,NA,"AL",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.944962117539109,0.298849306314682,"AL",2024-03-13,1,1,1,1,0,1,1,0,1,1,0,1
"61",NA,NA,"AL",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.0756256880055567,0.0106342524670358,"AL",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.0241632953013615,0.011028834945672,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"74",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.0278923360435614,0.0143922070017707,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"80",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.0300494079447905,0.00298199055827656,"AR",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"87",NA,NA,"AR",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1.28071709122553,0.931108921471816,"AR",2024-02-29,1,0,1,0,1,1,1,0,1,0,1,1
"90",0.0072383409741781,0.00277677320481458,"AR",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.0557612639099844,0.00271845602213923,"AR",2024-03-04,1,1,1,1,1,1,1,0,0,1,1,1
"94",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.00762717899171071,0.00276399358111073,"AR",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",0.0367575312741674,0.0042876794936008,"AR",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"111",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.63789092135686,0.206989380545773,"AZ",2024-02-25,0,0,0,1,1,1,0,0,0,1,1,1
"128",0.101302390584306,0.00236840570775168,"AZ",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"129",0.629609523566285,0.0849309473386299,"AZ",2024-02-27,1,1,1,1,1,1,1,0,0,1,1,1
"130",0.0552612772235606,0.00246020038011154,"AZ",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"131",0.0236893674625814,0.00252088863608488,"AZ",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.0030969438537746,0.00259187070993417,"AZ",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"133",0.0379005026133817,0.00267358172760167,"AZ",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"134",0.0465917415134242,0.00276654785712229,"AZ",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"135",0.141199766978777,0.00287138953424409,"AZ",2024-03-04,1,1,1,1,1,1,1,0,0,1,1,1
"136",0.095325823907125,0.00298882534277818,"AZ",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"137",0.0296243445314976,0.00311967648466004,"AZ",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.00370099689065305,0.00326487176350534,"AZ",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"139",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",0.0326681088727719,0.00360258070753696,"AZ",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"141",0.993054511807799,0.29691436491642,"AZ",2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
"142",0.0657986107552158,0.00401174687599366,"AZ",2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"143",1.15762265070562,0.311463610693611,"AZ",2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
"144",0.272248001916902,0.00450425285353702,"AZ",2024-03-13,1,1,1,1,1,1,1,0,0,1,1,1
"145",0.0786103477428845,0.00478608639626057,"AZ",2024-03-14,1,1,1,1,1,1,1,0,0,1,1,1
"146",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",0.00917922181083754,0.00619888477477784,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"150",0.15672460574992,0.00663532635255468,"AZ",2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"151",0.906534295146434,0.0938745602552107,"AZ",2024-03-20,1,1,1,1,0,1,1,0,1,1,0,1
"152",0.343161617091903,0.00762682100830408,"AZ",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"153",0.124440427132586,0.00818777470266155,"AZ",2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"154",0.0853591904374032,0.00879632815461626,"AZ",2024-03-23,1,1,1,1,1,1,1,0,0,1,1,1
"155",0.0457316418803023,0.00945569831499497,"AZ",2024-03-24,1,1,1,1,1,1,1,0,0,1,1,1
"156",0.0505078974947358,0.0101691724642395,"AZ",2024-03-25,1,1,1,1,1,1,1,0,1,1,1,0
"157",0.0580874776925838,0.0109400823972466,"AZ",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"158",0.114608837930986,0.0117717752225967,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"159",0.118956976085947,0.0126675811523902,"AZ",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"160",1.04017417270735,0.303393278627311,"AZ",2024-03-29,1,1,1,1,0,1,1,0,1,1,0,1
"161",1.34910253478243,0.267618459721269,"AZ",2024-03-30,1,0,0,1,1,1,1,1,1,1,1,1
"162",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",0.98548378884851,0.111999696526528,"AZ",2024-04-01,1,1,1,1,0,1,1,0,0,1,0,1
"164",1.04858118486822,0.112561699958984,"AZ",2024-04-02,1,1,1,1,1,0,1,0,0,1,1,0
"165",0.255635018345164,0.0195641560491078,"AZ",2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"166",0.978115517297827,0.188753422151304,"AZ",2024-04-04,1,1,1,1,1,0,1,1,1,1,0,0
"167",0.98273236113356,0.300774464260533,"AZ",2024-04-05,1,1,1,1,0,1,1,1,0,1,0,1
"168",0.283751845920319,0.0241100091896713,"AZ",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"169",1.06013312478294,0.00180241828861038,"CA",2024-02-25,1,0,1,1,1,1,1,0,1,1,1,0
"170",1.51479092284186,0.0760119175135375,"CA",2024-02-26,1,1,1,1,1,0,0,0,0,1,0,0
"171",3.33957547530165,0.111560172045194,"CA",2024-02-27,1,0,0,1,0,1,1,1,0,1,0,0
"172",2.24498211822981,0.07432399785726,"CA",2024-02-28,1,1,0,1,1,1,0,1,0,1,0,0
"173",0.12250671799729,0.00167070064565729,"CA",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"174",0.173446020378514,0.00164325395228831,"CA",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"175",0.948386288804339,0.00161780775387482,"CA",2024-03-02,1,0,1,1,1,1,1,0,0,1,1,1
"176",0.570167734890913,0.043844571261431,"CA",2024-03-03,1,1,1,1,1,1,1,1,0,1,1,0
"177",1.55923499763902,0.0866834288466904,"CA",2024-03-04,1,1,1,1,1,1,0,0,0,1,1,0
"178",2.56385720354668,0.111911705206908,"CA",2024-03-05,1,0,1,1,1,0,0,0,0,1,0,0
"179",0.884617981925946,0.0577984355171181,"CA",2024-03-06,1,1,1,1,1,1,1,0,0,1,0,0
"180",3.12151512494763,0.115882260629052,"CA",2024-03-07,1,0,1,1,0,1,0,1,0,1,0,1
"181",0.926763576974541,0.0510506842794073,"CA",2024-03-08,1,1,1,1,1,0,1,0,0,0,0,0
"182",1.86888283700097,0.137025173984019,"CA",2024-03-09,1,0,1,0,1,1,1,0,1,0,1,0
"183",1.49780263725213,0.112017376529973,"CA",2024-03-10,1,1,1,1,0,1,1,0,1,1,0,1
"184",1.52445913025271,0.189777753099163,"CA",2024-03-11,1,0,1,1,0,0,1,0,1,1,0,0
"185",1.52820394599684,0.105636897893469,"CA",2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
"186",2.91182223002688,0.108827263729786,"CA",2024-03-13,1,0,1,1,0,1,1,0,0,1,0,1
"187",2.26362639815481,0.115157816800813,"CA",2024-03-14,1,0,1,1,0,1,1,1,0,1,0,1
"188",0.683879977651329,0.0348379426667007,"CA",2024-03-15,1,1,1,1,1,1,1,0,0,1,1,1
"189",1.22077291250607,0.145561764540285,"CA",2024-03-16,1,0,0,1,0,1,1,0,0,0,0,1
"190",2.58457835777765,0.167095852952703,"CA",2024-03-17,1,0,1,1,0,1,1,0,0,1,0,1
"191",1.70851374001631,0.118591590157101,"CA",2024-03-18,1,0,0,1,1,0,1,1,0,1,1,0
"192",0.252481487308661,0.00153088450792067,"CA",2024-03-19,1,1,1,1,1,1,0,0,1,0,1,0
"193",0.633613401114411,0.0734078478935453,"CA",2024-03-20,1,1,0,1,1,1,1,0,0,1,1,1
"194",1.22082798889833,0.157423802874065,"CA",2024-03-21,1,0,0,1,0,1,1,0,0,1,1,1
"195",1.72840316324246,0.177032271236502,"CA",2024-03-22,1,0,1,1,1,0,1,0,1,1,0,1
"196",0.760721095548116,0.118293908700838,"CA",2024-03-23,1,1,0,1,1,1,1,0,0,1,1,1
"197",0.199102903154316,0.00173849423277481,"CA",2024-03-24,1,1,1,1,1,1,1,0,0,1,1,1
"198",1.65915146581584,0.171174709588965,"CA",2024-03-25,1,0,0,1,1,1,1,0,0,1,1,1
"199",0.647522658549537,0.0734904029061623,"CA",2024-03-26,1,1,1,1,1,1,1,0,1,1,0,1
"200",0.834502635448319,0.15690031434699,"CA",2024-03-27,1,1,0,1,1,1,1,0,0,1,1,1
"201",0.922090008253369,0.136067809704406,"CA",2024-03-28,1,1,1,0,1,1,0,1,1,0,1,1
"202",0.110953736875514,0.00224572710658354,"CA",2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"203",0.11571626140327,0.00240905493249678,"CA",2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"204",1.11261931061832,0.462855019542993,"CA",2024-03-31,1,0,1,1,0,1,1,0,1,1,0,1
"205",0.715771012860984,0.117533202475286,"CA",2024-04-01,1,1,1,1,0,1,1,0,1,1,0,1
"206",0.174608395329064,0.00309868936797342,"CA",2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
"207",0.10086793406519,0.00341592062069011,"CA",2024-04-03,1,1,1,1,1,1,1,0,0,1,1,1
"208",1.52827811145808,0.304356215528816,"CA",2024-04-04,1,0,1,1,0,0,1,0,1,1,0,0
"209",1.18659110513044,0.205305077497911,"CA",2024-04-05,1,1,0,1,0,1,1,0,0,1,0,1
"210",0.080039573238516,0.00474585142716499,"CA",2024-04-06,1,1,1,1,1,1,1,0,0,1,1,1
"211",NA,NA,"CO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.016033111969875,0.00153169459454735,"CO",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"213",0.00194485477913517,0.00147889217412694,"CO",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"214",0.00205591296957217,0.00143093421677035,"CO",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"215",0.00797048607186918,0.00138754215723036,"CO",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"216",NA,NA,"CO",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.00650094809597014,0.00125519979187496,"CO",2024-03-04,1,1,1,1,1,1,0,0,1,1,1,1
"220",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.00183116615146148,0.00118161959603369,"CO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",0.00744701976935541,0.0011625822915857,"CO",2024-03-12,1,1,1,1,1,1,0,0,1,1,1,1
"228",0.00199145311614335,0.00116646152624268,"CO",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"229",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",0.00202600235310095,0.00118520463388838,"CO",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"231",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.0020389565494472,0.00124324867123343,"CO",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"234",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1.32958154979162,0.948675367199395,"CO",2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
"241",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",0.00346702939753948,0.0018052573837876,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"244",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
