"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","other_95_CI"
"15",NA,NA,"AK",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",NA,NA,"AK",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",NA,NA,"AK",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",NA,NA,"AK",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",NA,NA,"AK",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",NA,NA,"AK",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1.56914717197209,0.525055637104009,"AK",2023-06-06,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"25",NA,NA,"AK",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.747928112087048,0.511470883621449,"AK",2023-06-08,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"27",NA,NA,"AK",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.890248809143125,0.61580668490156,"AK",2023-06-19,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"38",NA,NA,"AK",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.885744468235417,0.611991509505071,"AK",2023-06-21,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"40",NA,NA,"AK",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",0.651516626696766,0.347875096617585,"AL",2023-05-19,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"49",NA,NA,"AL",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.117805601822923,0.0922734423364644,"AL",2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"53",NA,NA,"AL",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.344793221485184,0.0931849469764234,"AL",2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"61",NA,NA,"AL",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.817937439284348,0.617595705285019,"AL",2023-06-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"68",0.139401350017395,0.0901004032574646,"AL",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69",NA,NA,"AL",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.155243200630546,0.0838513921828242,"AL",2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82",NA,NA,"AL",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.352440780138589,0.0705480865703837,"AR",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.0755431871779796,0.0875326685931602,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.890723291974397,0.588670569388865,"AR",2023-05-29,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"101",0.879406019655142,0.580321957259195,"AR",2023-05-30,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"102",0.108735104736301,0.122232854275547,"AR",2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"103",NA,NA,"AR",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.176783539938942,0.180996706749914,"AR",2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",0.179736545135291,0.189952346196554,"AR",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"111",0.193240714874639,0.198965183433226,"AR",2023-06-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"112",NA,NA,"AR",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.555478601080913,0.226070000596627,"AR",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.696698961164762,0.505121483163066,"AR",2023-06-13,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"116",0.681862729555579,0.503071698432596,"AR",2023-06-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"117",NA,NA,"AR",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.664084056932657,0.500297554340074,"AR",2023-06-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"119",NA,NA,"AR",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.311897065391295,0.286732396010531,"AR",2023-06-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"122",NA,NA,"AR",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",0.353965930836422,0.310605645033595,"AR",2023-06-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"125",0.36642441693683,0.318217234077922,"AR",2023-06-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"126",NA,NA,"AR",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.65106325724265,0.391659191129703,"AZ",2023-05-14,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"128",1.55360297990438,0.210992799656276,"AZ",2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"129",1.34338413340532,0.193596519444825,"AZ",2023-05-16,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
"130",1.03937163364376,0.179811869319464,"AZ",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"131",1.35968954170411,0.270036753458255,"AZ",2023-05-18,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
"132",0.928975548551622,0.654889969561697,"AZ",2023-05-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"133",1.86031402736574,0.647003686767598,"AZ",2023-05-20,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"134",1.07344380252332,0.196369112267985,"AZ",2023-05-21,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
"135",1.31675705682598,0.204048456096779,"AZ",2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"136",1.05052832899128,0.169202878978466,"AZ",2023-05-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"137",1.18017485853011,0.275132030346403,"AZ",2023-05-24,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"138",0.48554069169347,0.063567713249095,"AZ",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",0.951018208698541,0.278786388915294,"AZ",2023-05-26,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"140",0.504886125947483,0.0711366939327689,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"141",1.85434579950634,0.295270440388215,"AZ",2023-05-28,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
"142",1.33562194330111,0.294027655404031,"AZ",2023-05-29,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
"143",1.74212630170327,0.356853513314073,"AZ",2023-05-30,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
"144",1.63604275993786,0.227448251389295,"AZ",2023-05-31,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1
"145",2.11771572321013,0.42889635119642,"AZ",2023-06-01,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"146",0.795172430716779,0.292294408662846,"AZ",2023-06-02,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
"147",0.866207887469495,0.224781846400781,"AZ",2023-06-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"148",0.869782820793924,0.208630840891234,"AZ",2023-06-04,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"149",0.712373265554063,0.240414488181839,"AZ",2023-06-05,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"150",1.25903668397459,0.377330436424396,"AZ",2023-06-06,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
"151",1.12151624656628,0.294769117662451,"AZ",2023-06-07,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
"152",1.66504697815227,0.372504973371602,"AZ",2023-06-08,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1
"153",1.0602782674324,0.379678808721279,"AZ",2023-06-09,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
"154",0.963810612386136,0.419558907021186,"AZ",2023-06-10,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"155",1.16435037419964,0.24938173096707,"AZ",2023-06-11,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"156",1.19955032248722,0.344719816881972,"AZ",2023-06-12,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"157",2.10477505952641,0.428618125315126,"AZ",2023-06-13,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
"158",2.59721990333433,0.325434703919123,"AZ",2023-06-14,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
"159",1.33664164979688,0.610574840005714,"AZ",2023-06-15,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"160",1.15726644903061,0.290361814559568,"AZ",2023-06-16,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
"161",0.615031960345035,0.36619589759472,"AZ",2023-06-17,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"162",6.61502289262828,0.442365327543194,"AZ",2023-06-18,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
"163",2.7726323659749,0.391241845687167,"AZ",2023-06-19,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
"164",3.32143697198205,0.449124213069932,"AZ",2023-06-20,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1
"165",2.50691688249361,0.406760635777087,"AZ",2023-06-21,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
"166",2.14658423629165,0.43155325247814,"AZ",2023-06-22,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0
"167",0.336598949833164,0.321982657590413,"AZ",2023-06-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"168",1.40807867857733,0.465424217082841,"AZ",2023-06-24,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1
"169",4.73803539550305,0.538810168660064,"CA",2023-05-14,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
"170",4.80792116061228,0.355775689898934,"CA",2023-05-15,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0
"171",1.71732823785521,0.236851295968677,"CA",2023-05-16,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0
"172",1.61202667445125,0.316749819621965,"CA",2023-05-17,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
"173",1.7384467578491,0.32449565044576,"CA",2023-05-18,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
"174",1.92643570485705,0.237341334449921,"CA",2023-05-19,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0
"175",1.13631053508549,0.110226925977613,"CA",2023-05-20,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
"176",1.00022515731542,0.436751216021981,"CA",2023-05-21,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"177",1.68357527030441,0.289387666969346,"CA",2023-05-22,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"178",1.36046214486199,0.282298980830399,"CA",2023-05-23,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"179",1.47905292683076,0.276755223676735,"CA",2023-05-24,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
"180",2.0117901743768,0.273689096223817,"CA",2023-05-25,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1
"181",1.50396391706582,0.323380999846197,"CA",2023-05-26,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"182",1.17624078706948,0.314697079637533,"CA",2023-05-27,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"183",1.47429326920038,0.4147625477548,"CA",2023-05-28,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"184",1.71907124994765,0.475336379471345,"CA",2023-05-29,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"185",1.95854244965276,0.286618621109606,"CA",2023-05-30,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
"186",1.63276092236496,0.319572957138921,"CA",2023-05-31,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
"187",1.80211281809826,0.315254726165247,"CA",2023-06-01,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
"188",1.49614094410368,0.373114305014347,"CA",2023-06-02,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
"189",1.38733437610625,0.297162440378153,"CA",2023-06-03,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
"190",2.42205583203108,0.442961902110456,"CA",2023-06-04,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
"191",1.48838723162236,0.296398327638934,"CA",2023-06-05,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"192",2.09733070124252,0.411147621795927,"CA",2023-06-06,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
"193",2.26523029766461,0.404212659375395,"CA",2023-06-07,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1
"194",1.14571525018501,0.362398608819674,"CA",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"195",3.31638273236471,0.46805480817993,"CA",2023-06-09,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"196",1.23728006515964,0.596114940697367,"CA",2023-06-10,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0
"197",0.871531534004899,0.351450703067391,"CA",2023-06-11,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"198",1.34713485247037,0.363437133190916,"CA",2023-06-12,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
"199",1.76164931317608,0.3290005299768,"CA",2023-06-13,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"200",2.06549147071324,0.387077726818196,"CA",2023-06-14,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
"201",1.20596824959423,0.350623669197743,"CA",2023-06-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"202",1.61823117735011,0.386497646714878,"CA",2023-06-16,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
"203",1.35685425152125,0.489901598488888,"CA",2023-06-17,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1
"204",0.623171226313875,0.453122032813376,"CA",2023-06-18,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"205",1.97676491366822,0.355023027253178,"CA",2023-06-19,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
"206",2.76357229007374,0.39332515652718,"CA",2023-06-20,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0
"207",2.97362185824224,0.435974597571979,"CA",2023-06-21,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0
"208",2.45932947739209,0.426970817513815,"CA",2023-06-22,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0
"209",2.67752729012083,0.403549743456918,"CA",2023-06-23,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"210",1.29120401317779,0.397578788401875,"CA",2023-06-24,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
