"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI"
"38",NA,NA,"AK",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.614695491009712,0.310733805069485,"AK",2024-01-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"41",1.42865599168697,0.388370607540305,"AK",2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"42",NA,NA,"AK",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.258533851994773,0.176057189612604,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"45",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",0.250673200458054,0.174825104977596,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"49",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.58983805699553,0.432027040201732,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"51",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.587768270629018,0.43444394416721,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"55",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.256651675180771,0.174035460020942,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"59",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.788470089502874,0.397874561828971,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"63",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.843131512531586,0.606177442458268,"AL",2023-12-18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.287554080053511,0.182410148053214,"AL",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"76",NA,NA,"AL",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.764514786677995,0.57295599392675,"AL",2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"81",0.776991585822545,0.392571537358071,"AL",2024-01-03,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"82",0.751986183891413,0.5699624930948,"AL",2024-01-04,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
"83",NA,NA,"AL",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.414295277306322,0.274499049691645,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",1.11077123105002,0.478575407299084,"AR",2023-11-28,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"88",0.990067178942128,0.283078155011471,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"89",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.685229038807814,0.487458569593993,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
"91",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.3989775625449,0.291854550608332,"AR",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"95",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1.63654799389451,0.586592497028106,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"97",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.377599306245525,0.283686309440691,"AR",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"100",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",0.989397264555483,0.50508807652435,"AR",2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0
"102",0.809169131517402,0.582145464994793,"AR",2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"103",1.63593230506842,0.345137534628788,"AR",2023-12-14,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"104",0.552147158551903,0.410697900975616,"AR",2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"105",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1.61602536351531,0.461672155907966,"AR",2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"108",0.869603825439392,0.312653891501693,"AR",2023-12-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"109",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1.46232494893153,0.341976777833959,"AR",2023-12-21,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"111",0.919037124082008,0.275254526947195,"AR",2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"112",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.873434661729539,0.46044120406237,"AR",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"117",1.19859702657487,0.293408449646885,"AR",2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"118",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.371053887403279,0.30522247170301,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123",1.31593116983461,0.299087889189251,"AR",2024-01-03,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1
"124",1.50937968179349,0.404469082419216,"AR",2024-01-04,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1
"125",0.339797943317842,0.286783194651722,"AR",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"126",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",4.00226751839448,0.463030225169284,"AZ",2023-11-26,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0
"128",1.97787560717383,0.321974206920309,"AZ",2023-11-27,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0
"129",3.61541535679652,0.350135299771556,"AZ",2023-11-28,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0
"130",2.31998892109009,0.334699470912911,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
"131",0.810631472869566,0.350134248856403,"AZ",2023-11-30,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1
"132",1.09056144947511,0.332180374306508,"AZ",2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1
"133",1.32315410784468,0.321428095193437,"AZ",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
"134",2.31020427131023,0.328126400889508,"AZ",2023-12-03,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"135",2.70760344090755,0.366562760566034,"AZ",2023-12-04,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
"136",3.74989967792287,0.299046065247008,"AZ",2023-12-05,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1
"137",2.45861207210768,0.403779749607463,"AZ",2023-12-06,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1
"138",1.5903518250244,0.297790832601945,"AZ",2023-12-07,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0
"139",0.709614624473608,0.291460255313772,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"140",1.03399449782285,0.168654663386002,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",1.08225909214332,0.460286457568564,"AZ",2023-12-10,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
"142",1.77199216390558,0.396529072565164,"AZ",2023-12-11,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
"143",3.76214262349157,0.481964018869241,"AZ",2023-12-12,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0
"144",2.79210638316037,0.420440907605216,"AZ",2023-12-13,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0
"145",1.91651370730641,0.367433651616138,"AZ",2023-12-14,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1
"146",0.982847477087284,0.358596353199038,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"147",2.60307384766129,0.404426909088331,"AZ",2023-12-16,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0
"148",1.69489656215142,0.24461972217808,"AZ",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"149",4.64130151928466,0.406258030404563,"AZ",2023-12-18,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"150",6.16126106312212,0.405863054866607,"AZ",2023-12-19,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
"151",1.5127383444408,0.357121152801255,"AZ",2023-12-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"152",1.60920772112403,0.385851895325119,"AZ",2023-12-21,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0
"153",1.07110773601935,0.387661797226315,"AZ",2023-12-22,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1
"154",0.894971322764536,0.318757637533495,"AZ",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
"155",3.42046352486653,0.361459164626408,"AZ",2023-12-24,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1
"156",3.18784591170958,0.39255638512992,"AZ",2023-12-25,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1
"157",9.05493956999235,0.355408773974666,"AZ",2023-12-26,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
"158",3.75295919199051,0.358398103510708,"AZ",2023-12-27,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
"159",1.17114752337467,0.312921546529048,"AZ",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
"160",0.861846145406569,0.350306192223642,"AZ",2023-12-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
"161",0.960828156016371,0.267683238903554,"AZ",2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"162",2.11903474138547,0.262943362523251,"AZ",2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"163",6.4670044385833,0.333600764605502,"AZ",2024-01-01,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
"164",8.87048742853099,0.330154575923539,"AZ",2024-01-02,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0
"165",1.51973754273347,0.3326537845512,"AZ",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
"166",1.44605014465666,0.319997037512089,"AZ",2024-01-04,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1
"167",0.539967225299516,0.252786256416677,"AZ",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"168",2.68532716602807,0.224565607655081,"AZ",2024-01-06,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1
"169",1.16821341002001,0.257426617684981,"CA",2023-11-26,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"170",1.81613079716844,0.369534385492572,"CA",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"171",2.63322036844261,0.352302787837799,"CA",2023-11-28,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"172",2.2411004811529,0.327895568138749,"CA",2023-11-29,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0
"173",3.38761445912651,0.298034256988898,"CA",2023-11-30,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0
"174",1.68408283942403,0.320362500847849,"CA",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
"175",1.11479242556368,0.374595703090457,"CA",2023-12-02,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0
"176",1.35581894394156,0.283420092526516,"CA",2023-12-03,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0
"177",3.78067393367819,0.374900932049759,"CA",2023-12-04,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0
"178",2.43295355972707,0.339162608583135,"CA",2023-12-05,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"179",3.21688295122876,0.412852441976327,"CA",2023-12-06,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
"180",2.66935724323009,0.549173881367664,"CA",2023-12-07,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0
"181",1.01847972601079,0.371973968674665,"CA",2023-12-08,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
