"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"37",NA,NA,"AK",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",0.726530495357686,0.542907934835606,"AK",2024-08-02,1,1,1,0,1,1,1,0,1,0,1,1
"42",NA,NA,"AK",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.485640060504849,0.405005623017786,"AL",2024-06-30,1,1,1,1,1,1,1,0,1,0,1,1
"51",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.485275150983142,0.39946510482639,"AL",2024-07-09,1,1,1,1,1,1,1,1,1,1,1,1
"60",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.716229377916411,0.539468270448516,"AL",2024-07-16,1,1,1,0,1,1,0,1,1,0,1,1
"67",0.482375532359922,0.392479781705225,"AL",2024-07-17,1,1,1,1,1,1,1,0,1,0,1,1
"68",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.720851056122181,0.539844537565684,"AL",2024-07-24,1,1,1,0,1,1,1,1,1,1,1,1
"75",NA,NA,"AL",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.470736031481217,0.38286830392799,"AL",2024-07-26,1,1,1,1,1,1,0,0,1,1,1,1
"77",NA,NA,"AL",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.500278641671778,0.43130933440561,"AL",2024-08-02,1,1,1,1,1,1,1,1,1,1,1,1
"84",0.467431523503515,0.374060883318459,"AL",2024-08-03,1,1,1,1,1,1,1,0,1,0,1,1
"85",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.246979147326967,0.180301955342862,"AR",2024-07-08,1,1,1,1,1,1,0,1,0,1,1,1
"101",0.701485098273623,0.49113966613907,"AR",2024-07-09,1,0,1,1,1,1,1,0,0,1,1,1
"102",0.697537688821744,0.490947828168514,"AR",2024-07-10,1,0,1,1,1,1,1,0,1,1,1,0
"103",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.66787546446451,0.495525632637582,"AR",2024-07-17,1,1,0,1,1,1,1,0,0,1,1,1
"110",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.766393823879867,0.524894412524498,"AR",2024-07-19,1,1,1,1,0,1,1,1,1,0,0,1
"112",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1.31685103772012,0.436942508014821,"AR",2024-07-22,1,0,1,1,1,1,1,0,0,1,1,1
"115",0.664599863028429,0.492581530946143,"AR",2024-07-23,1,1,0,1,1,1,0,1,0,1,1,1
"116",1.62241160094706,0.498356177964751,"AR",2024-07-24,0,0,1,1,1,1,0,0,0,1,1,1
"117",NA,NA,"AR",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.667707894313104,0.485579605155876,"AR",2024-07-26,1,0,1,1,1,1,1,0,1,1,0,1
"119",NA,NA,"AR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2.8609406807149,0.483719127935662,"AR",2024-07-29,0,0,1,1,1,1,0,0,0,1,0,0
"122",0.634523967080537,0.483018467045484,"AR",2024-07-30,1,0,1,1,1,1,1,0,1,0,1,1
"123",NA,NA,"AR",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.57159893379796,0.349962049809567,"AZ",2024-06-23,0,1,0,1,1,1,0,0,0,0,1,1
"128",0.847333593767805,0.36304159051119,"AZ",2024-06-24,1,1,1,1,1,1,1,0,0,0,0,1
"129",2.37896279598145,0.353844150719402,"AZ",2024-06-25,1,1,0,1,1,1,0,0,1,1,1,0
"130",2.63317062791796,0.420775451729745,"AZ",2024-06-26,1,0,0,1,1,1,1,0,0,0,1,1
"131",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",0.413230572720159,0.297044555653008,"AZ",2024-06-28,1,1,1,1,1,1,0,1,0,1,1,1
"133",0.986607567948217,0.277736874080444,"AZ",2024-06-29,0,1,1,1,1,1,0,1,1,0,1,1
"134",2.58120261791057,0.395005768014773,"AZ",2024-06-30,1,1,0,1,0,1,0,0,0,1,0,0
"135",5.41505998762252,0.39507474120087,"AZ",2024-07-01,1,1,0,0,1,0,0,0,0,0,0,0
"136",1.54957641680813,0.328931345693325,"AZ",2024-07-02,1,1,1,1,1,1,0,0,0,0,1,1
"137",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",1.01907797285639,0.323117466858434,"AZ",2024-07-04,1,1,0,1,1,1,0,1,0,1,1,1
"139",0.70873100747026,0.387483980763429,"AZ",2024-07-05,1,1,1,0,1,1,0,1,0,0,1,1
"140",2.13281127214976,0.456099055565747,"AZ",2024-07-06,1,1,1,0,1,1,0,1,0,0,1,1
"141",0.762620997558991,0.371159665924893,"AZ",2024-07-07,1,1,1,1,1,1,1,1,0,0,0,1
"142",4.51145671809158,0.381276290232675,"AZ",2024-07-08,1,1,0,0,1,1,0,0,0,0,1,0
"143",3.09502366622244,0.369805244960321,"AZ",2024-07-09,1,0,1,1,1,1,1,0,0,0,0,0
"144",1.73625852977203,0.382674160615118,"AZ",2024-07-10,1,1,1,1,1,1,1,0,0,0,1,1
"145",0.941743113940966,0.419131437826298,"AZ",2024-07-11,1,1,1,1,1,1,1,1,0,1,1,0
"146",0.676938403364004,0.400176016354526,"AZ",2024-07-12,1,1,1,1,1,1,0,1,0,1,1,1
"147",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",1.01868363127987,0.509573916950402,"AZ",2024-07-14,1,1,1,1,0,1,0,0,1,0,0,1
"149",1.25440419627794,0.35107257245499,"AZ",2024-07-15,1,0,1,1,1,1,0,0,0,1,0,1
"150",2.25824287597375,0.413108661560809,"AZ",2024-07-16,0,0,1,0,1,1,0,0,0,0,1,0
"151",1.83929187543776,0.37696755767597,"AZ",2024-07-17,1,1,1,1,0,1,0,0,1,0,0,0
"152",3.23949875487408,0.384652377865954,"AZ",2024-07-18,1,0,0,1,1,1,0,0,0,0,0,1
"153",0.836676233849615,0.41359797840595,"AZ",2024-07-19,1,1,1,1,1,1,0,0,0,0,0,1
"154",0.908965624116604,0.37458922539428,"AZ",2024-07-20,1,0,1,1,1,1,1,0,1,0,1,1
"155",2.67782360996515,0.356511459614601,"AZ",2024-07-21,0,1,0,1,0,1,0,1,0,0,0,1
"156",1.74402104222266,0.3614205563827,"AZ",2024-07-22,1,1,1,1,1,1,0,0,0,1,0,1
"157",1.96693934189917,0.424192242923053,"AZ",2024-07-23,0,1,1,1,0,1,0,0,0,0,0,0
"158",3.55278765514905,0.39946891791535,"AZ",2024-07-24,1,0,0,0,0,1,0,0,0,0,0,0
"159",1.20851223841908,0.423183927838751,"AZ",2024-07-25,1,0,1,1,1,1,1,0,0,1,1,1
"160",1.02129116580505,0.396852030978231,"AZ",2024-07-26,1,1,1,1,0,1,1,0,1,1,0,1
"161",1.5621172266708,0.32091802480709,"AZ",2024-07-27,0,1,1,1,0,1,0,1,1,0,1,0
"162",2.82101260093233,0.463146808221687,"AZ",2024-07-28,0,1,1,0,1,0,0,0,0,0,1,1
"163",1.64603394895017,0.392215559589075,"AZ",2024-07-29,1,1,1,1,1,1,0,0,0,0,0,1
"164",1.97318648980678,0.455205353405287,"AZ",2024-07-30,0,1,1,1,0,1,0,0,1,0,0,1
"165",5.05555394603016,0.459664876519053,"AZ",2024-07-31,0,1,0,0,1,1,0,0,0,0,0,1
"166",1.26081799994848,0.454470959819968,"AZ",2024-08-01,1,1,0,1,1,1,0,1,0,0,1,1
"167",0.586435784523654,0.45420937990233,"AZ",2024-08-02,1,0,1,1,1,1,1,0,1,0,1,1
"168",2.43892033017367,0.434638885336975,"AZ",2024-08-03,1,1,1,0,1,1,0,1,0,0,1,0
"169",2.21765530419034,0.378968305187639,"CA",2024-06-23,1,1,1,1,1,1,0,0,0,0,0,1
"170",5.70475311904521,0.405658542750773,"CA",2024-06-24,0,1,1,1,0,1,1,0,0,0,0,0
"171",4.40523106626582,0.380750067509248,"CA",2024-06-25,1,0,0,1,1,1,0,0,0,0,0,0
"172",13.8869241076351,0.37675094247028,"CA",2024-06-26,0,0,0,0,0,1,0,0,0,0,0,0
"173",9.93160465800596,0.384378155426069,"CA",2024-06-27,0,0,1,0,1,1,0,0,0,0,1,0
"174",4.72304705646448,0.391577566349582,"CA",2024-06-28,0,1,1,1,1,0,0,1,0,0,0,0
"175",4.02934669170045,0.383408824061838,"CA",2024-06-29,1,1,0,0,1,0,0,0,0,0,0,0
"176",7.46677458069578,0.377431326086607,"CA",2024-06-30,0,0,0,1,1,0,0,1,0,1,1,0
"177",10.5102045916053,0.370615158550919,"CA",2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0
"178",3.8005188267621,0.390568970045557,"CA",2024-07-02,0,1,1,1,1,1,0,0,0,0,0,0
"179",5.92832797891218,0.390634867848543,"CA",2024-07-03,1,0,0,0,1,1,0,0,0,0,0,0
"180",1.6340346375087,0.382588609526879,"CA",2024-07-04,1,1,1,1,1,1,0,0,0,0,0,1
"181",4.83482218629587,0.387092665840883,"CA",2024-07-05,0,0,1,1,0,1,1,0,0,0,0,1
"182",3.03360970836742,0.385391670641747,"CA",2024-07-06,1,1,0,1,1,1,0,0,0,0,0,1
"183",3.36436820159554,0.378366402613409,"CA",2024-07-07,0,1,1,1,1,1,0,0,0,0,0,0
"184",6.32441923858566,0.394244436415462,"CA",2024-07-08,0,1,0,0,1,0,0,0,0,0,0,0
"185",10.6712912654564,0.390210038319143,"CA",2024-07-09,0,1,0,1,1,1,0,0,0,0,0,1
"186",12.198788602124,0.417176304893332,"CA",2024-07-10,0,1,0,0,0,1,0,0,0,0,0,0
"187",9.3285720488107,0.407017034865961,"CA",2024-07-11,0,0,0,0,0,1,0,0,0,0,0,1
"188",8.6892315962752,0.396703479670685,"CA",2024-07-12,1,1,0,0,0,1,0,0,0,0,0,0
"189",5.25392477549623,0.411503513465738,"CA",2024-07-13,0,0,0,0,1,0,0,1,0,0,0,1
"190",7.36780377564354,0.384515813453159,"CA",2024-07-14,0,1,0,0,0,1,0,0,0,0,0,0
"191",11.3001784390809,0.409032548324346,"CA",2024-07-15,0,1,0,0,1,0,0,0,0,0,0,0
"192",12.3879164167631,0.406461539159722,"CA",2024-07-16,1,0,0,0,1,0,0,0,0,0,0,0
"193",4.49351219003244,0.398467360270242,"CA",2024-07-17,1,1,0,0,1,1,0,0,0,0,1,0
"194",5.93444047928708,0.395020304328633,"CA",2024-07-18,1,0,1,1,0,1,0,0,0,0,0,0
"195",3.15635678172965,0.397187265125378,"CA",2024-07-19,1,1,0,0,1,1,0,0,1,0,0,1
"196",5.54962543773313,0.406224085011682,"CA",2024-07-20,0,1,1,0,1,0,0,0,0,0,0,0
"197",12.1022156137393,0.411446846132817,"CA",2024-07-21,1,0,0,0,0,1,0,0,0,0,0,0
"198",20.1234954983203,0.414847638938163,"CA",2024-07-22,1,0,0,0,1,0,0,0,0,0,0,0
"199",6.34907165993625,0.393103347099049,"CA",2024-07-23,1,1,0,0,0,1,0,0,0,0,0,0
"200",16.561926221868,0.427139717901824,"CA",2024-07-24,1,1,0,0,0,0,1,0,0,0,0,0
"201",12.7555788543621,0.427340376614281,"CA",2024-07-25,1,0,0,0,1,0,0,0,0,0,0,0
"202",11.3294111947601,0.411487924285269,"CA",2024-07-26,1,0,0,0,1,0,0,0,0,0,0,1
"203",8.17500153138543,0.411915728538815,"CA",2024-07-27,1,1,0,0,1,1,0,0,0,0,1,1
"204",13.4916704378384,0.438993031529859,"CA",2024-07-28,0,0,1,0,1,0,0,1,0,0,1,0
"205",7.58772140433683,0.404370730638741,"CA",2024-07-29,0,1,0,0,1,1,0,0,0,0,0,0
"206",17.1268743736978,0.445919601243587,"CA",2024-07-30,1,1,0,0,0,1,0,0,0,0,0,0
"207",10.3640790089334,0.433917712980653,"CA",2024-07-31,0,0,1,0,0,0,0,0,0,0,0,0
"208",14.1409409453746,0.430615531108269,"CA",2024-08-01,0,0,0,0,1,1,0,0,0,0,0,0
"209",8.14730934540915,0.41349592842404,"CA",2024-08-02,1,1,0,0,1,1,0,0,0,0,0,0
"210",6.02256524278736,0.425921118389508,"CA",2024-08-03,1,0,1,0,0,1,0,0,0,0,0,0
"211",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",0.858429297656731,0.463418603123672,"CO",2024-06-25,1,1,1,0,1,1,1,0,1,0,1,1
"214",0.709656376554971,0.41765540391034,"CO",2024-06-26,1,1,1,1,1,1,1,1,1,0,0,1
"215",0.491086790910995,0.342037926178413,"CO",2024-06-27,1,1,1,1,1,1,0,1,0,1,1,1
"216",0.472773276827792,0.382713196723256,"CO",2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.463860860533815,0.379912195455448,"CO",2024-07-01,1,1,1,1,1,1,1,1,1,1,1,1
"220",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.496674900248972,0.334180235109901,"CO",2024-07-05,1,1,1,1,1,1,1,1,0,1,0,1
"224",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.508758223766887,0.332249112701493,"CO",2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1
"227",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",0.493366262770184,0.331229421874164,"CO",2024-07-10,1,1,1,1,1,1,1,1,0,1,0,1
"229",0.795621985072457,0.434251275979276,"CO",2024-07-11,1,1,1,0,1,1,1,1,0,0,1,1
"230",0.711821458100344,0.49913855400078,"CO",2024-07-12,1,1,1,0,1,1,1,1,0,0,1,1
"231",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.980758737383041,0.448817011980627,"CO",2024-07-15,1,1,1,1,1,1,1,0,0,0,1,1
"234",1.3891275287572,0.522182565498977,"CO",2024-07-16,1,1,1,1,0,1,1,1,0,0,0,1
"235",0.868409020975679,0.448070762195498,"CO",2024-07-17,1,1,1,1,0,1,0,1,1,0,1,1
"236",1.2194865128778,0.399930153716279,"CO",2024-07-18,0,1,1,1,1,1,0,0,1,0,1,1
"237",0.597091996920088,0.378549791196626,"CO",2024-07-19,0,1,1,1,1,1,0,0,1,1,1,1
"238",NA,NA,"CO",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",1.23460652575934,0.382539494464218,"CO",2024-07-23,1,1,0,1,1,1,1,0,0,0,0,1
"242",0.772898820238225,0.415270967350941,"CO",2024-07-24,1,1,1,0,1,1,1,1,1,0,0,1
"243",0.903978874500882,0.451578915059432,"CO",2024-07-25,1,1,1,1,1,1,1,0,0,0,0,1
"244",0.708321321960251,0.486870877318897,"CO",2024-07-26,1,1,1,0,1,1,1,0,1,0,1,1
"245",NA,NA,"CO",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.777960996392293,0.431369811068423,"CO",2024-07-29,1,1,1,1,1,1,1,0,0,1,0,1
"248",NA,NA,"CO",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.424181662509764,0.324911919859702,"CO",2024-07-31,1,1,1,1,1,1,1,1,1,1,1,1
