"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"25",NA,NA,"AK",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.623313510348887,0.379092202465562,"AL",2024-06-30,1,0,1,1,1,1,1,0,0,1,1,1
"65",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.618589160244356,0.383378653430218,"AL",2024-07-09,1,0,1,1,1,1,0,0,1,1,1,1
"74",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.759439414620886,0.57755368245358,"AL",2024-07-16,1,1,1,0,1,1,1,1,0,0,1,1
"81",0.615299374234288,0.38850661114274,"AL",2024-07-17,1,0,1,1,1,1,0,0,1,1,1,1
"82",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.259214852358209,0.127274455484561,"AR",2024-06-10,1,1,1,1,1,1,0,0,1,1,1,1
"87",NA,NA,"AR",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.288340778699684,0.190736005647306,"AR",2024-07-08,1,1,1,1,1,1,0,0,1,1,1,1
"115",0.646582075129201,0.44833127167949,"AR",2024-07-09,1,0,1,1,1,1,0,0,1,1,1,1
"116",0.649504179758489,0.446413573637044,"AR",2024-07-10,1,0,1,1,1,1,0,0,1,1,1,1
"117",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.616229021583822,0.473902314837719,"AR",2024-07-17,1,1,0,1,1,1,0,1,0,1,1,1
"124",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.733098739414666,0.498102793018579,"AR",2024-07-19,1,1,1,1,0,1,1,1,0,1,0,1
"126",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.72268180800765,0.436080197784812,"AZ",2024-06-09,0,0,1,0,1,1,0,0,1,0,1,1
"128",2.2027016422353,0.327855978584986,"AZ",2024-06-10,0,0,1,1,1,1,0,0,0,0,0,0
"129",3.07241927895961,0.380470515592134,"AZ",2024-06-11,1,1,0,1,0,1,0,1,0,0,0,0
"130",2.53631259830074,0.359774006827444,"AZ",2024-06-12,1,1,0,0,1,1,0,0,0,0,1,0
"131",1.61889046093389,0.353212060981255,"AZ",2024-06-13,1,0,1,1,0,1,1,1,0,1,0,1
"132",1.76284964986597,0.292485941569548,"AZ",2024-06-14,1,1,0,1,1,1,1,0,0,0,1,0
"133",0.399319731348554,0.290151640023523,"AZ",2024-06-15,1,1,1,1,1,1,0,1,0,1,1,1
"134",1.50927980417901,0.352963436486236,"AZ",2024-06-16,1,1,1,1,1,1,0,0,0,0,0,1
"135",3.29076583681172,0.353346129328265,"AZ",2024-06-17,0,1,0,1,1,1,0,0,0,0,0,1
"136",2.13828098239921,0.369652399140655,"AZ",2024-06-18,1,1,1,1,1,1,0,1,0,1,0,1
"137",1.32935311690577,0.329293827485133,"AZ",2024-06-19,1,1,1,1,1,1,0,0,0,0,1,1
"138",1.52281554655177,0.377303791947058,"AZ",2024-06-20,1,0,1,1,1,1,0,0,0,0,1,1
"139",0.84479682896709,0.317623278543517,"AZ",2024-06-21,1,1,1,1,1,1,0,0,0,0,1,1
"140",0.400545068068287,0.295076571128971,"AZ",2024-06-22,1,1,1,1,1,1,1,1,1,1,1,1
"141",1.42735334013968,0.334885008707944,"AZ",2024-06-23,1,1,0,1,1,1,0,1,0,1,1,1
"142",0.892044047564825,0.363924461080353,"AZ",2024-06-24,1,1,1,1,1,1,1,0,0,1,1,0
"143",2.13730235632381,0.34892506806983,"AZ",2024-06-25,1,1,0,1,1,1,0,1,0,0,0,1
"144",2.6604042743217,0.428312148821242,"AZ",2024-06-26,1,0,0,1,1,1,1,0,0,0,0,1
"145",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",0.421156926523751,0.298512623606019,"AZ",2024-06-28,1,1,1,1,1,1,0,1,1,1,0,1
"147",1.08785447391744,0.319857771248541,"AZ",2024-06-29,0,1,1,1,1,1,0,1,0,1,1,1
"148",2.868084393484,0.403445592333606,"AZ",2024-06-30,0,1,0,1,0,1,0,0,0,1,0,0
"149",6.73515506521178,0.405902285459047,"AZ",2024-07-01,0,1,0,0,1,0,0,0,0,0,0,1
"150",1.69769230815632,0.329469013284278,"AZ",2024-07-02,1,1,1,1,1,1,1,0,0,0,0,1
"151",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",0.928177998278389,0.277719770553814,"AZ",2024-07-04,1,1,0,1,1,1,0,1,0,1,1,1
"153",0.761250860612288,0.392692183445262,"AZ",2024-07-05,1,1,1,0,1,1,0,0,0,0,1,1
"154",2.23133074959178,0.464583732949052,"AZ",2024-07-06,1,1,1,0,1,1,1,0,0,0,1,1
"155",0.728218497999686,0.36830393596976,"AZ",2024-07-07,1,1,1,1,1,1,1,1,0,1,1,0
"156",6.53802734019988,0.391139962018722,"AZ",2024-07-08,0,1,0,0,1,1,0,0,0,1,0,0
"157",2.72062605298576,0.364788626477356,"AZ",2024-07-09,1,0,1,1,1,1,0,0,1,1,1,0
"158",2.24634190715449,0.385406690412804,"AZ",2024-07-10,1,1,1,0,1,1,0,0,0,0,0,0
"159",0.834312061951919,0.408078553296977,"AZ",2024-07-11,1,1,1,1,1,1,0,1,0,0,0,1
"160",0.73610672040907,0.402764993376566,"AZ",2024-07-12,1,1,1,1,1,1,0,0,1,0,1,1
"161",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",0.921082159053188,0.494819342049005,"AZ",2024-07-14,1,1,1,1,0,1,0,0,0,1,0,1
"163",1.41895081035365,0.356798446672237,"AZ",2024-07-15,1,0,1,1,1,1,1,0,0,0,1,1
"164",2.19401262051194,0.407446603762461,"AZ",2024-07-16,1,1,1,0,1,1,0,0,0,0,0,0
"165",2.01324636550976,0.376955241560336,"AZ",2024-07-17,1,1,1,1,1,1,0,0,0,0,0,1
"166",3.67306944559976,0.410452881391501,"AZ",2024-07-18,0,0,0,1,1,1,0,0,0,0,1,1
"167",0.972836170816556,0.439590609733765,"AZ",2024-07-19,1,1,1,0,1,1,1,0,0,1,1,1
"168",0.90900001969481,0.36827098692564,"AZ",2024-07-20,1,0,1,1,1,1,1,0,1,1,0,1
"169",3.53463008238532,0.384830030707466,"CA",2024-06-09,1,0,1,1,0,1,0,0,1,0,0,0
"170",3.09388193371017,0.364494990297878,"CA",2024-06-10,0,1,1,0,1,1,0,0,0,0,1,0
"171",7.7502762580656,0.389523448663593,"CA",2024-06-11,1,0,1,1,0,1,0,0,0,0,0,1
"172",7.66552764799013,0.393826484262879,"CA",2024-06-12,0,0,0,0,0,1,0,0,0,0,0,0
"173",6.48496480035173,0.374611005972998,"CA",2024-06-13,0,0,1,1,1,0,0,0,0,0,0,0
"174",5.99842981380646,0.422440283197211,"CA",2024-06-14,1,0,0,0,0,1,0,0,0,0,0,0
"175",2.34829875959983,0.402917098472943,"CA",2024-06-15,1,1,1,1,1,0,0,1,0,0,0,0
"176",3.24493344199084,0.350065097327657,"CA",2024-06-16,0,0,1,1,1,1,0,0,0,0,1,1
"177",4.0034834093792,0.391505199540417,"CA",2024-06-17,0,0,1,1,0,1,0,0,0,0,0,0
"178",2.89470847568949,0.363858198775581,"CA",2024-06-18,1,1,1,1,1,1,0,0,0,0,0,0
"179",9.99051247150888,0.397603641892231,"CA",2024-06-19,0,0,0,0,0,0,0,0,0,0,0,0
"180",4.83221986701687,0.382589938925455,"CA",2024-06-20,1,0,0,1,1,1,0,0,0,0,1,1
"181",5.78762445151318,0.367057239037492,"CA",2024-06-21,0,1,0,1,1,1,0,0,0,0,0,0
"182",1.94519171581932,0.354463298053294,"CA",2024-06-22,1,1,0,1,1,1,0,0,0,0,0,0
"183",1.88280123586404,0.376820658596998,"CA",2024-06-23,1,1,1,1,1,1,0,0,1,0,0,1
"184",5.7932371540985,0.408086913762605,"CA",2024-06-24,0,0,1,0,0,1,0,0,0,0,0,0
"185",4.85016269036471,0.385570053502118,"CA",2024-06-25,1,0,1,1,1,0,0,0,0,0,0,1
"186",6.20827023510376,0.369606216346822,"CA",2024-06-26,1,1,1,1,1,1,0,0,0,0,0,0
"187",9.40363901686285,0.383644626156531,"CA",2024-06-27,1,0,0,1,1,1,0,0,0,0,0,0
"188",7.63539572303448,0.394880282499145,"CA",2024-06-28,1,1,1,1,0,0,0,0,0,0,0,0
"189",4.49122446005833,0.385744395398763,"CA",2024-06-29,1,1,1,1,1,0,0,0,0,0,0,0
"190",9.32170551156092,0.383898978531562,"CA",2024-06-30,0,0,0,1,1,0,0,0,0,0,0,0
"191",7.12698290094684,0.364556182966542,"CA",2024-07-01,1,0,1,1,1,0,0,0,0,0,0,0
"192",4.76920769749726,0.39264732069591,"CA",2024-07-02,1,1,1,0,1,1,0,0,1,0,0,0
"193",7.19851807220882,0.397622179717233,"CA",2024-07-03,1,0,1,0,1,1,0,0,1,0,0,1
"194",1.83922321753719,0.383438728170532,"CA",2024-07-04,1,1,1,1,1,1,1,0,0,0,0,1
"195",6.5626300489274,0.406386134334821,"CA",2024-07-05,0,0,0,1,0,1,0,0,0,1,0,1
"196",4.51727411706791,0.394930175670294,"CA",2024-07-06,0,1,0,1,1,1,0,0,0,0,0,0
"197",5.20721863642752,0.389525987972265,"CA",2024-07-07,0,1,1,1,1,1,0,0,0,0,0,0
"198",9.43142153051716,0.414303606785544,"CA",2024-07-08,0,1,0,0,1,0,0,0,0,0,0,0
"199",13.6518853133728,0.411167461466412,"CA",2024-07-09,0,1,0,1,1,1,0,0,0,0,0,0
"200",13.3225592305685,0.428195614622328,"CA",2024-07-10,1,1,0,0,0,1,0,0,0,0,0,0
"201",11.1887867396263,0.433311692687073,"CA",2024-07-11,0,0,0,0,0,1,0,0,1,0,0,0
"202",11.8780475896656,0.405042916777628,"CA",2024-07-12,1,1,0,0,1,1,0,0,0,0,0,0
"203",5.74646345958326,0.415490307350982,"CA",2024-07-13,1,1,0,0,1,1,0,0,0,0,0,0
"204",10.2012125638331,0.404576336037449,"CA",2024-07-14,0,1,0,0,0,1,0,0,0,0,0,1
"205",13.2303539602321,0.414481993352835,"CA",2024-07-15,1,1,0,0,1,0,0,0,0,0,0,0
"206",15.174264637249,0.421874070883928,"CA",2024-07-16,1,1,0,0,1,0,0,0,0,0,0,0
"207",6.09285689311079,0.408098635868437,"CA",2024-07-17,1,1,0,0,1,1,0,0,0,1,0,0
"208",6.95475144525338,0.405636906086077,"CA",2024-07-18,1,0,1,0,1,1,0,0,0,0,0,1
"209",4.08434807038673,0.423682342392211,"CA",2024-07-19,0,1,0,0,1,1,0,0,0,0,0,0
"210",6.17911352077011,0.407170195977883,"CA",2024-07-20,1,1,1,0,1,1,0,0,0,0,0,0
"211",NA,NA,"CO",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",1.60786730947133,0.347953909730052,"CO",2024-06-10,0,1,0,1,1,1,0,0,0,1,1,1
"213",0.478146340704165,0.319243271356115,"CO",2024-06-11,1,1,1,1,1,1,1,0,0,1,1,1
"214",0.644674711148231,0.428803824827093,"CO",2024-06-12,1,0,1,1,1,1,1,0,0,1,1,1
"215",0.378681646179849,0.30836901987493,"CO",2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1
"216",0.384861816016111,0.310451467645061,"CO",2024-06-14,1,1,1,1,1,1,0,0,1,1,1,1
"217",NA,NA,"CO",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.653616175421694,0.430785540501446,"CO",2024-06-17,1,0,1,1,1,1,1,0,1,1,0,1
"220",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",0.394172474860341,0.318762025082511,"CO",2024-06-19,1,1,1,1,1,1,0,0,1,1,1,1
"222",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.754355585507171,0.495946997371727,"CO",2024-06-21,1,1,1,1,0,1,1,1,1,0,0,1
"224",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",1.04731661328596,0.501777144387166,"CO",2024-06-25,1,1,1,0,1,1,0,1,1,0,1,1
"228",0.926369624329749,0.41088840037277,"CO",2024-06-26,1,1,1,1,1,1,0,1,0,0,0,1
"229",0.43222251302743,0.304901226478829,"CO",2024-06-27,1,1,1,1,1,1,1,0,0,1,1,1
"230",0.65390914392375,0.436242148899115,"CO",2024-06-28,1,0,1,1,1,1,0,0,1,1,1,1
"231",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.640663605568756,0.437857289661286,"CO",2024-07-01,1,0,1,1,1,1,1,0,0,1,1,1
"234",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",0.440656090782019,0.305759758065798,"CO",2024-07-05,1,1,1,1,1,1,1,0,0,1,1,1
"238",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.446940276022424,0.306906355189838,"CO",2024-07-08,1,1,1,1,1,1,0,1,0,1,1,1
"241",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",0.441434629493489,0.307873985366671,"CO",2024-07-10,1,1,1,1,1,1,1,1,1,1,1,1
"243",1.02419685867144,0.500086013794551,"CO",2024-07-11,1,1,1,0,1,1,0,1,1,0,1,1
"244",0.777556932830163,0.556744630906269,"CO",2024-07-12,1,1,1,0,1,1,1,1,0,0,1,1
"245",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",1.05546178902463,0.453274622995768,"CO",2024-07-15,1,1,1,0,1,1,0,0,0,0,0,1
"248",1.47037550262991,0.491975803953083,"CO",2024-07-16,1,1,1,1,0,1,0,0,1,1,0,1
"249",0.765327143040228,0.402151939105607,"CO",2024-07-17,1,1,1,1,0,1,0,1,1,1,0,1
