"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"23",0.509287281081211,0.426221149342478,"AK",2024-07-22,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"24",NA,NA,"AK",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.695122792070407,0.481072076373885,"AK",2024-08-02,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"35",NA,NA,"AK",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1.44022693759466,0.481710127095358,"AK",2024-08-05,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"38",NA,NA,"AK",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.691652255424571,0.482304131151724,"AK",2024-08-07,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"40",NA,NA,"AK",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1.43070004418375,0.482998810320381,"AK",2024-08-09,1,1,1,1,0,1,1,1,0,0,1,0,1,1
"42",NA,NA,"AK",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.453347215067133,0.364479703144046,"AL",2024-06-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"44",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.449890127603234,0.358938559914131,"AL",2024-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.693194172454667,0.454383357732767,"AL",2024-07-16,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"60",0.452711554390883,0.352959075183578,"AL",2024-07-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"61",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.681859279052094,0.444787621043595,"AL",2024-07-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"68",NA,NA,"AL",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.452591798793349,0.345729429798548,"AL",2024-07-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"70",NA,NA,"AL",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.584815802993238,0.374490960992414,"AL",2024-08-02,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"77",0.451776419825211,0.340266859680992,"AL",2024-08-03,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"78",NA,NA,"AL",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0.718485177529731,0.401259339059186,"AL",2024-08-08,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"83",NA,NA,"AL",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.36711974327507,0.30809291738556,"AR",2024-07-08,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"94",0.557681966103362,0.368076758357347,"AR",2024-07-09,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"95",0.562064670514213,0.368354422490369,"AR",2024-07-10,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"96",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.578807007486317,0.420484854924427,"AR",2024-07-17,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"103",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.708149905111449,0.463739431857146,"AR",2024-07-19,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"105",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.942907971732073,0.391778775046095,"AR",2024-07-22,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"108",0.582276582495949,0.422773007555255,"AR",2024-07-23,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"109",1.22346042164833,0.405758835779212,"AR",2024-07-24,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"110",NA,NA,"AR",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.515320273684547,0.375636768807159,"AR",2024-07-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"112",NA,NA,"AR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2.50134212999626,0.378078599645935,"AR",2024-07-29,1,0,1,1,1,1,1,1,0,0,1,1,0,1
"115",0.527461169846888,0.379029844235969,"AR",2024-07-30,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"116",NA,NA,"AR",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.437045066236419,0.350281982118781,"AR",2024-08-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122",0.817812696361144,0.409370404331852,"AR",2024-08-06,1,1,1,1,0,1,1,1,0,0,0,0,1,1
"123",0.566804973004202,0.439138927317627,"AR",2024-08-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"124",NA,NA,"AR",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.766994412066985,0.3923331367464,"AR",2024-08-09,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"126",NA,NA,"AR",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.5754947162877,0.399521109180846,"AZ",2024-06-30,1,1,0,1,1,0,0,1,0,0,1,0,0,0
"128",5.09244925479882,0.398645910024041,"AZ",2024-07-01,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"129",1.50811771098597,0.327228215923141,"AZ",2024-07-02,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"130",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",1.03631407794028,0.294312522181729,"AZ",2024-07-04,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"132",0.681034051851529,0.381869444134868,"AZ",2024-07-05,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"133",2.0985238963796,0.452452103669308,"AZ",2024-07-06,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"134",0.777226630418499,0.370798370657912,"AZ",2024-07-07,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"135",4.29425010339455,0.385025645727251,"AZ",2024-07-08,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"136",3.51191279465163,0.369366976284205,"AZ",2024-07-09,1,0,1,1,1,1,1,0,0,0,0,0,0,1
"137",1.88556331220453,0.385686698909148,"AZ",2024-07-10,1,0,1,1,1,1,1,0,0,0,0,0,0,1
"138",0.959854668696806,0.413614579937582,"AZ",2024-07-11,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"139",0.670069987326098,0.401438597156832,"AZ",2024-07-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"140",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",1.04715496753857,0.522134352158535,"AZ",2024-07-14,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"142",1.35324194832969,0.359715121016829,"AZ",2024-07-15,1,0,1,1,1,1,1,0,0,1,1,0,1,0
"143",2.46590188643231,0.413027939012054,"AZ",2024-07-16,0,0,1,1,0,1,1,0,0,1,1,0,1,1
"144",1.7997300807119,0.37601153375288,"AZ",2024-07-17,1,1,1,1,1,0,1,0,0,0,1,0,0,0
"145",3.44271138661693,0.409317864486135,"AZ",2024-07-18,1,0,0,1,1,1,1,0,0,0,1,1,1,1
"146",0.865518779638964,0.432721398197961,"AZ",2024-07-19,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"147",0.988468683997725,0.380424980383081,"AZ",2024-07-20,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"148",2.68052441878191,0.384738979043819,"AZ",2024-07-21,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"149",1.61065053110526,0.361847798691206,"AZ",2024-07-22,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"150",1.98269723766024,0.414062641349429,"AZ",2024-07-23,0,1,1,1,1,0,0,0,1,0,1,0,0,0
"151",4.00657076080546,0.409534209411365,"AZ",2024-07-24,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"152",1.27270114026951,0.408669076016702,"AZ",2024-07-25,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"153",0.984633125039985,0.399070226574825,"AZ",2024-07-26,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"154",1.54652983696628,0.35984030675489,"AZ",2024-07-27,0,1,1,1,1,0,1,1,1,1,1,0,0,1
"155",3.07659853250827,0.44966307441459,"AZ",2024-07-28,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"156",1.63726677788589,0.388686191566983,"AZ",2024-07-29,1,1,1,1,1,1,0,0,0,0,1,0,0,0
"157",2.13909997810458,0.438578653402807,"AZ",2024-07-30,0,0,1,1,1,0,1,0,0,0,1,0,0,1
"158",5.06974432771622,0.422552309533063,"AZ",2024-07-31,0,1,0,1,0,1,1,0,1,0,1,0,0,1
"159",1.22590382333029,0.39063521724493,"AZ",2024-08-01,1,1,0,1,1,1,1,0,1,0,1,0,1,1
"160",0.642620905396418,0.45210992094153,"AZ",2024-08-02,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"161",2.5408577474499,0.434752761716192,"AZ",2024-08-03,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"162",1.75962419331205,0.437908925146818,"AZ",2024-08-04,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"163",1.91874917478184,0.378802391978784,"AZ",2024-08-05,1,1,0,1,1,1,1,0,0,0,1,0,0,1
"164",2.92685973401995,0.39585606949279,"AZ",2024-08-06,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"165",4.69909273471187,0.419690990119723,"AZ",2024-08-07,1,1,1,1,0,1,0,0,0,0,1,0,1,0
"166",1.92050808921069,0.416136065980925,"AZ",2024-08-08,1,1,1,1,0,1,1,0,0,0,0,0,0,1
"167",1.80599879839556,0.388485906788002,"AZ",2024-08-09,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"168",1.66924703996189,0.497335772659038,"AZ",2024-08-10,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"169",6.97103588127241,0.379598742998654,"CA",2024-06-30,0,0,0,1,1,1,1,0,0,0,0,0,1,0
"170",10.9389886539248,0.370794378735214,"CA",2024-07-01,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"171",3.82818100884445,0.388845651589894,"CA",2024-07-02,1,1,0,0,1,1,1,0,0,0,0,0,0,1
"172",6.55799038664434,0.388509889070876,"CA",2024-07-03,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"173",1.7011682920215,0.380787972161356,"CA",2024-07-04,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"174",5.20890486015662,0.391511013472564,"CA",2024-07-05,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"175",3.04662393803453,0.389057522351021,"CA",2024-07-06,1,1,1,1,0,1,1,1,0,0,1,1,0,1
"176",4.29311013645508,0.382516028997891,"CA",2024-07-07,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"177",6.0423184206041,0.39803314780187,"CA",2024-07-08,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"178",10.2139252364182,0.397633202834426,"CA",2024-07-09,0,1,0,1,1,1,1,0,0,0,0,0,0,0
"179",9.48147018441517,0.410866052271126,"CA",2024-07-10,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"180",8.78062203718511,0.407319948696996,"CA",2024-07-11,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"181",5.97697477981653,0.39637856275794,"CA",2024-07-12,1,1,0,1,1,0,0,0,0,0,0,0,0,1
"182",3.96820660879921,0.406684849050492,"CA",2024-07-13,0,0,0,1,0,1,0,0,0,0,1,1,0,0
"183",6.86032580668903,0.389679728827059,"CA",2024-07-14,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"184",7.26418948916212,0.405470204867181,"CA",2024-07-15,0,1,1,0,0,1,1,0,0,0,0,0,0,1
"185",9.40198490862291,0.410320397022365,"CA",2024-07-16,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"186",3.07533501632232,0.398469066678822,"CA",2024-07-17,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"187",6.49797795825052,0.391090971561792,"CA",2024-07-18,1,0,1,1,1,0,1,0,0,0,1,0,0,0
"188",2.62147013506828,0.400011748168717,"CA",2024-07-19,0,1,1,1,0,1,1,0,0,0,1,0,0,0
"189",3.71933335126451,0.398003782633839,"CA",2024-07-20,0,1,1,1,1,1,1,0,0,0,0,1,0,0
"190",10.007005101959,0.411945898579776,"CA",2024-07-21,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"191",14.832156286818,0.409383876684495,"CA",2024-07-22,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"192",5.22098880741309,0.397254383025467,"CA",2024-07-23,0,1,1,1,1,0,1,0,0,1,1,0,0,1
"193",13.6699920135019,0.425436107538257,"CA",2024-07-24,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"194",10.0007885079638,0.422793016653391,"CA",2024-07-25,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"195",9.13123193993513,0.414219904493107,"CA",2024-07-26,1,0,0,1,1,1,0,0,0,0,1,0,0,0
"196",5.85365664252518,0.411491364373591,"CA",2024-07-27,1,1,0,1,0,1,1,0,1,0,1,0,0,0
"197",11.4065954402643,0.407697221030717,"CA",2024-07-28,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"198",5.97066216984845,0.413503535786506,"CA",2024-07-29,0,1,0,1,1,1,1,0,0,0,1,0,0,1
"199",14.1081697709948,0.4326894182019,"CA",2024-07-30,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"200",9.00570073997457,0.410837392262757,"CA",2024-07-31,0,0,1,0,0,0,1,0,0,0,1,1,0,0
"201",12.2604370171571,0.429588503777246,"CA",2024-08-01,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"202",5.94591833845341,0.413655794848399,"CA",2024-08-02,1,1,0,1,0,1,1,0,0,1,0,0,1,1
"203",4.86501575410731,0.401535599591245,"CA",2024-08-03,1,0,1,1,0,0,1,0,0,1,1,1,0,1
"204",11.0140109153548,0.411996897314526,"CA",2024-08-04,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"205",8.83934174691688,0.407176021266104,"CA",2024-08-05,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"206",10.2296574364739,0.417523818508342,"CA",2024-08-06,1,1,0,1,0,1,0,0,0,0,0,0,1,0
"207",5.91717188243475,0.404905234051328,"CA",2024-08-07,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"208",4.38538425802098,0.401864346092372,"CA",2024-08-08,1,1,1,1,0,1,1,1,0,0,1,0,0,0
"209",14.3937561544227,0.41866396621438,"CA",2024-08-09,1,1,0,1,0,0,0,0,0,0,1,0,0,0
"210",7.5758346587494,0.411343449602757,"CA",2024-08-10,0,0,0,1,1,0,1,0,0,0,1,1,0,1
"211",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.507658757587849,0.290052486917048,"CO",2024-07-01,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"213",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.486343759072885,0.372174986602706,"CO",2024-07-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"217",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.465027544320255,0.372089374927757,"CO",2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"220",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",0.476788483718632,0.372245069077079,"CO",2024-07-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"222",0.755018709493906,0.382415587968478,"CO",2024-07-11,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"223",0.651049986057964,0.470294051923649,"CO",2024-07-12,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"224",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.889697512375043,0.443818862478516,"CO",2024-07-15,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"227",1.42036849249341,0.493325999864568,"CO",2024-07-16,1,1,1,1,1,0,1,0,0,1,1,1,0,1
"228",0.866082267499849,0.467832738502877,"CO",2024-07-17,1,1,1,1,1,0,1,1,1,0,1,1,0,1
