"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23G_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23G_95_CI","X24A_95_CI","other_95_CI"
"70",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.613270713110978,0.396019925176345,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"72",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.616092111612856,0.398569498129091,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"76",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.262370132619836,0.189292364790917,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.778003496088631,0.395211475391313,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"84",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2.95717490708363,0.540666240384517,"AR",2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"87",0.828646147205492,0.5964285299387,"AR",2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"88",0.206141764962676,0.138066681470191,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.609526978605236,0.449478662900181,"AR",2023-11-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"96",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.606251942835836,0.442153649147451,"AR",2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"101",0.842588655455402,0.411061625161588,"AR",2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
"102",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.267396106111356,0.160237608583051,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"108",1.30359195283615,0.542781085473704,"AR",2023-11-28,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
"109",0.698139633534777,0.164933095664378,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"110",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.830117127345024,0.617196247379122,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"112",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",0.523224893018219,0.405043818728075,"AR",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"116",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",1.68976904164597,0.625734034634908,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"118",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",0.494461401409712,0.390519397563215,"AR",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",1.17436765219346,0.594163688660957,"AR",2023-12-12,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1
"123",0.832907554642034,0.610960423036761,"AR",2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"124",2.1137797225102,0.429961895511338,"AR",2023-12-14,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"125",0.749822027056219,0.560263137680886,"AR",2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"126",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.96882683897196,0.373771441258968,"AZ",2023-11-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0
"128",3.92071339614194,0.355156257490544,"AZ",2023-11-06,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"129",1.88467416597119,0.320710657840772,"AZ",2023-11-07,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
"130",2.43583638396688,0.380247722104604,"AZ",2023-11-08,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
"131",1.61512917812233,0.366606826812759,"AZ",2023-11-09,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1
"132",1.33467452729069,0.37013874626282,"AZ",2023-11-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
"133",1.34551383245702,0.352438647163234,"AZ",2023-11-11,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
"134",3.1480122618052,0.325967726699251,"AZ",2023-11-12,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0
"135",3.63544469092967,0.318142641281955,"AZ",2023-11-13,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
"136",2.39687025326623,0.37211971782038,"AZ",2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0
"137",2.07764078988995,0.317538354619213,"AZ",2023-11-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0
"138",1.44290710390833,0.171324191222582,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",0.681437616938722,0.468636473011655,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"140",1.22158644230903,0.404422259099252,"AZ",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"141",2.1432586318962,0.391533073396755,"AZ",2023-11-19,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1
"142",4.35898449479201,0.318534750228742,"AZ",2023-11-20,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1
"143",1.93197858708357,0.379128576461645,"AZ",2023-11-21,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"144",1.69161170775875,0.386673192342942,"AZ",2023-11-22,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
"145",1.04705793231065,0.448899727836772,"AZ",2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
"146",2.1832322815018,0.322516630573377,"AZ",2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"147",1.91239787834411,0.38358106199404,"AZ",2023-11-25,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1
"148",4.49596010315241,0.472347999162107,"AZ",2023-11-26,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
"149",2.17156654830786,0.32658875287469,"AZ",2023-11-27,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
"150",4.94170489903868,0.358325915930485,"AZ",2023-11-28,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"151",2.1680923283255,0.335065437957584,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"152",0.759922597743855,0.344873719715008,"AZ",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
"153",1.01001191557976,0.325286619099774,"AZ",2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0
"154",1.68202278139953,0.348152318412136,"AZ",2023-12-02,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1
"155",2.90919925945993,0.33588156820904,"AZ",2023-12-03,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
"156",3.76436037464698,0.381307764758068,"AZ",2023-12-04,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
"157",4.13355019228974,0.309226096350087,"AZ",2023-12-05,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
"158",3.05614614719826,0.405452173629061,"AZ",2023-12-06,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"159",1.9138137750068,0.311697887884548,"AZ",2023-12-07,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"160",0.634040882145915,0.272132943333063,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"161",0.928457164822815,0.158508969820789,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1
"162",1.02556462999995,0.440299362521527,"AZ",2023-12-10,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"163",2.07578121108392,0.398279251846733,"AZ",2023-12-11,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1
"164",3.33434251245127,0.456073571893856,"AZ",2023-12-12,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"165",2.50791793039408,0.404785503987402,"AZ",2023-12-13,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"166",1.66645533006512,0.347791014494531,"AZ",2023-12-14,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1
"167",1.08747615751236,0.362571681630781,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"168",4.02747298757011,0.453482044034084,"AZ",2023-12-16,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"169",1.25817802013397,0.433535672268234,"CA",2023-11-05,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0
"170",2.40438015906057,0.314105236052168,"CA",2023-11-06,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"171",2.38015886071742,0.375851588024557,"CA",2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"172",3.55448950067305,0.433963902706388,"CA",2023-11-08,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
"173",3.00544241909013,0.370659679067372,"CA",2023-11-09,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"174",1.74532107833405,0.309408393797952,"CA",2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
"175",1.21696048564232,0.228812150556796,"CA",2023-11-11,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1
"176",1.36270729516524,0.236860216235168,"CA",2023-11-12,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
"177",3.83724741461309,0.374499607773096,"CA",2023-11-13,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
"178",2.19821411442686,0.30044526295487,"CA",2023-11-14,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"179",2.19371328204135,0.311011593534142,"CA",2023-11-15,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0
"180",1.71139040202934,0.348906252460275,"CA",2023-11-16,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0
