"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","other_95_CI"
"43",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.0181669732400344,0.0172978376202116,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1
"46",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.0249055311486595,0.0339935366970036,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1
"52",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",0.00686331982375975,0.00484804877061524,"AR",2024-03-27,1,1,1,1,1,1,1,1,1,1
"89",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.0190678824819363,0.00350456222456181,"AZ",2024-03-24,1,1,1,1,1,1,1,1,1,1
"128",0.0183509996685645,0.00358216457759119,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1
"129",0.0230548698243659,0.00365587670545724,"AZ",2024-03-26,1,1,1,1,1,0,0,1,1,1
"130",0.0444681616258037,0.00372515246860818,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1
"131",0.0439184740093561,0.00378945972233929,"AZ",2024-03-28,1,1,1,1,1,0,1,0,1,1
"132",1.01324156945553,0.299610224239882,"AZ",2024-03-29,0,0,1,1,1,0,0,1,1,1
"133",1.99292659075917,0.303642419118262,"AZ",2024-03-30,0,1,0,1,1,0,0,0,1,1
"134",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",0.60382513410046,0.102348096887643,"AZ",2024-04-01,1,1,1,1,1,0,1,0,1,1
"136",0.865434533923633,0.106712888896726,"AZ",2024-04-02,1,1,1,0,1,0,1,1,0,1
"137",0.0922230848024051,0.00404425638471307,"AZ",2024-04-03,1,1,1,1,1,0,0,1,1,1
"138",0.974584630483146,0.188824918699239,"AZ",2024-04-04,1,1,1,0,1,0,1,0,0,1
"139",0.953036184905443,0.298783572660163,"AZ",2024-04-05,0,0,1,1,1,0,0,0,1,0
"140",0.103002859638473,0.00407051212181341,"AZ",2024-04-06,1,1,1,1,1,0,1,0,1,1
"141",1.01589578606512,0.234995318271311,"AZ",2024-04-07,1,1,1,0,1,1,1,0,0,1
"142",0.92747540983842,0.187751024470598,"AZ",2024-04-08,1,1,1,1,0,1,0,1,1,0
"143",0.00929029413879637,0.00402161672411129,"AZ",2024-04-09,1,1,1,1,1,0,0,1,1,1
"144",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",0.0395047036749465,0.00389784023928658,"AZ",2024-04-12,1,1,1,1,1,0,0,1,1,1
"147",0.0748648178130386,0.00384073971537981,"AZ",2024-04-13,1,1,1,1,1,1,1,1,1,1
"148",NA,NA,"AZ",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",1.56622569535464,0.257992524443974,"AZ",2024-04-15,0,0,1,1,1,0,0,0,1,1
"150",0.648054090104525,0.152168220500353,"AZ",2024-04-16,1,1,1,1,1,0,0,1,1,1
"151",1.06870239973402,0.169084004355477,"AZ",2024-04-17,1,1,1,0,1,0,0,1,0,1
"152",0.0130482131187653,0.00345230773479967,"AZ",2024-04-18,1,1,1,1,1,1,1,1,1,1
"153",0.0139935724575792,0.00335741263300546,"AZ",2024-04-19,1,1,1,1,1,1,1,1,1,1
"154",NA,NA,"AZ",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1.00526022504387,0.313870760593697,"AZ",2024-04-21,1,1,1,0,1,1,1,0,0,1
"156",1.06473072565134,0.229331654290453,"AZ",2024-04-22,1,1,0,1,1,0,0,1,1,1
"157",0.169408806756459,0.00293994262239469,"AZ",2024-04-23,1,1,1,1,1,0,0,1,1,1
"158",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",0.0562445468855162,0.00271750070268164,"AZ",2024-04-25,1,1,1,1,1,1,1,1,1,1
"160",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",1.0663789256224,0.472122541383626,"AZ",2024-04-27,1,1,1,0,1,0,1,1,0,1
"162",0.124467114474264,0.00238119886968334,"AZ",2024-04-28,1,1,1,1,1,0,1,0,1,1
"163",1.39936287892811,0.373669380732431,"AZ",2024-04-29,0,1,1,0,1,0,1,1,0,1
"164",1.92609314885362,0.379431745691144,"AZ",2024-04-30,0,1,1,0,1,1,0,1,0,1
"165",0.0744908043610788,0.00205601804633447,"AZ",2024-05-01,1,1,1,1,1,1,1,1,1,1
"166",0.0745825339308935,0.00195256771501787,"AZ",2024-05-02,1,1,1,1,1,0,0,1,1,1
"167",0.153220895596369,0.00185235296126798,"AZ",2024-05-03,1,1,1,1,1,0,0,1,1,1
"168",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",0.381881931515508,0.00822041149828992,"CA",2024-03-24,1,1,1,1,1,1,1,1,1,1
"170",2.18217805358428,0.180609941352035,"CA",2024-03-25,0,0,0,1,1,0,0,1,0,1
"171",2.31531349179781,0.160968863227236,"CA",2024-03-26,0,0,1,1,1,0,0,0,1,1
"172",3.96759794201448,0.261021011829145,"CA",2024-03-27,0,0,1,1,1,0,0,0,0,1
"173",3.73056386688105,0.223349733085891,"CA",2024-03-28,0,0,1,1,1,0,0,0,0,0
"174",0.698389758971062,0.105728633612282,"CA",2024-03-29,1,1,1,1,0,0,1,0,1,0
"175",1.23788577783398,0.199484846590447,"CA",2024-03-30,1,0,1,1,0,0,0,1,0,0
"176",0.889280932068824,0.223074871790554,"CA",2024-03-31,1,0,1,1,1,0,0,1,1,1
"177",1.74649297656938,0.193016374817281,"CA",2024-04-01,0,0,1,1,1,0,0,0,0,1
"178",0.743157025902684,0.134126536916609,"CA",2024-04-02,1,1,1,1,0,1,1,0,1,0
"179",2.8512976981544,0.290837269746943,"CA",2024-04-03,0,0,1,1,0,0,0,1,0,0
"180",2.75348039319195,0.337104572370714,"CA",2024-04-04,0,0,1,1,0,0,0,1,1,0
"181",3.94585253968344,0.214387510022687,"CA",2024-04-05,0,1,0,1,1,0,1,0,0,1
"182",0.717159265475735,0.102371645604398,"CA",2024-04-06,1,1,1,1,0,0,0,1,1,1
"183",1.65753495847874,0.173345478666102,"CA",2024-04-07,1,1,1,1,0,0,0,1,0,0
"184",1.04798729630976,0.183560479040632,"CA",2024-04-08,1,1,1,1,0,0,0,0,0,0
"185",1.12553698570325,0.211235437795496,"CA",2024-04-09,1,0,1,1,1,0,1,0,1,1
"186",3.21577452834727,0.36587919413279,"CA",2024-04-10,0,0,1,1,1,0,0,1,1,1
"187",2.73061383651545,0.261848194114861,"CA",2024-04-11,0,0,1,1,1,0,0,1,0,0
"188",1.97019048364907,0.277466784731426,"CA",2024-04-12,0,0,1,1,1,1,0,1,0,1
"189",1.0276150684661,0.151746863385799,"CA",2024-04-13,1,0,1,1,1,0,1,0,0,0
"190",0.765962505446941,0.163190101166248,"CA",2024-04-14,1,0,1,1,1,0,1,1,1,0
"191",2.59455587650356,0.240399466729594,"CA",2024-04-15,0,0,1,1,1,1,0,0,0,0
"192",1.30991227117965,0.164264997108043,"CA",2024-04-16,1,1,0,1,1,0,0,0,0,1
"193",3.92953214152939,0.245246480063706,"CA",2024-04-17,0,1,0,1,1,0,0,0,0,1
"194",3.59855469526457,0.24691488348089,"CA",2024-04-18,0,0,0,1,1,0,0,0,0,1
"195",1.54561614114231,0.192444705898071,"CA",2024-04-19,1,0,0,1,1,0,0,1,0,0
"196",0.0281613336071226,0.0436358951506688,"CA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"197",2.84413284836255,0.316264193502254,"CA",2024-04-21,0,0,1,1,1,0,0,0,0,0
"198",6.87515201910838,0.417458283024094,"CA",2024-04-22,0,0,0,1,0,0,0,0,0,0
"199",1.95465242321041,0.294209468146506,"CA",2024-04-23,0,0,1,1,0,1,0,0,0,0
"200",7.29122718131445,0.418201845049809,"CA",2024-04-24,0,0,0,1,1,0,0,0,0,0
"201",5.84680690144386,0.324586908876975,"CA",2024-04-25,0,0,1,1,0,0,0,1,0,0
"202",2.50910629180541,0.297021163426414,"CA",2024-04-26,0,0,1,1,1,0,0,0,0,1
"203",8.11146097259124,0.486767221123798,"CA",2024-04-27,0,0,1,1,0,0,0,0,0,0
"204",4.95406602381299,0.4875799625213,"CA",2024-04-28,0,0,1,0,1,0,0,1,0,1
"205",1.12176701984066,0.237313419980901,"CA",2024-04-29,1,0,0,1,1,1,0,0,0,1
"206",4.83073453764038,0.35694532239445,"CA",2024-04-30,0,0,0,1,0,0,0,0,0,0
"207",2.63910577865023,0.376634867076047,"CA",2024-05-01,0,0,1,1,0,1,1,1,0,0
"208",3.45782679872173,0.301276781298714,"CA",2024-05-02,0,0,1,1,1,1,0,1,0,0
"209",2.22641574873287,0.258195359091753,"CA",2024-05-03,1,0,1,1,0,0,0,1,0,0
"210",0.655605104128455,0.146199206967779,"CA",2024-05-04,1,1,1,1,1,1,1,1,1,1
"211",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",1.25094134792083,0.893192787082939,"CO",2024-03-25,0,1,1,1,0,0,1,1,1,0
"213",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",0.0107637915289485,0.0075407643422964,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1
"216",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.0423479239808116,0.00806344398363295,"CO",2024-04-02,1,1,1,1,1,0,0,1,1,1
"221",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",1.04378541087927,0.439172461294786,"CO",2024-04-04,0,0,1,1,1,0,0,1,1,1
"223",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",0.0157133975648578,0.00801737240888906,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1
"225",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",NA,NA,"CO",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,"CO",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.01163655685465,0.448110536173037,"CO",2024-04-15,0,0,1,1,1,0,0,1,1,1
"234",NA,NA,"CO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",1.00852831529184,0.431670367654398,"CO",2024-04-17,1,1,1,0,1,0,1,1,0,1
"236",NA,NA,"CO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,"CO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.0257844931586069,0.00497025490101852,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1
"241",0.0275075709608154,0.00474413923584006,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1
"242",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.0329945074436334,0.0035842685251475,"CO",2024-04-29,1,1,1,1,1,1,1,1,1,1
"248",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.00301332140420567,0.00144469574309512,"CT",2024-03-24,1,1,1,1,1,1,1,1,1,1
"254",NA,NA,"CT",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",0.0131624803537971,0.00151534337292355,"CT",2024-03-26,1,1,1,1,1,1,1,1,1,1
"256",NA,NA,"CT",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",NA,NA,"CT",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",NA,NA,"CT",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,NA,"CT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",NA,NA,"CT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",NA,NA,"CT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",NA,NA,"CT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",NA,NA,"CT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",NA,NA,"CT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",NA,NA,"CT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,"CT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",0.00715297904395952,0.00226612816334923,"CT",2024-04-10,1,1,1,1,1,1,1,1,1,1
"271",0.00753097004390395,0.00233187470753388,"CT",2024-04-11,1,1,1,1,1,1,1,1,1,1
"272",0.00833773645250779,0.00240006163805565,"CT",2024-04-12,1,1,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
