"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23G_95_CI","other_95_CI"
"77",NA,NA,"AL",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.403302255836597,0.329144983593891,"AL",2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"80",NA,NA,"AL",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0.408102931052819,0.328320671427701,"AL",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"83",NA,NA,"AL",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2.22467373205943,0.214678130368033,"AR",2023-10-02,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"87",1.17806686908004,0.213443529600384,"AR",2023-10-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"88",1.319346573781,0.357257354895518,"AR",2023-10-04,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
"89",1.93017565583226,0.279070411208537,"AR",2023-10-05,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"90",0.280187894095476,0.209699190296128,"AR",2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"91",0.274828901488432,0.20844160314491,"AR",2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"92",0.278045374684689,0.207181381532363,"AR",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93",1.17460148080284,0.205919831722738,"AR",2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"94",1.15173023668677,0.204658286122419,"AR",2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"95",1.17351283432814,0.244089977621282,"AR",2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"96",1.56427133453161,0.385767992018441,"AR",2023-10-12,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
"97",1.42171528327816,0.260709469758528,"AR",2023-10-13,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"98",NA,NA,"AR",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2.20841073397049,0.240310789665143,"AR",2023-10-16,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1
"101",0.827832479419191,0.562475747723722,"AR",2023-10-17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"102",NA,NA,"AR",2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",1.5392971852249,0.193533807780798,"AR",2023-10-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"104",0.252696445064401,0.192349360782165,"AR",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"105",0.243390566265859,0.191180506100757,"AR",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",NA,NA,"AR",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2.49799002928175,0.406641141947643,"AR",2023-10-23,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1
"108",0.60114122957464,0.434042282161888,"AR",2023-10-24,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"109",1.17159957893786,0.533350446044526,"AR",2023-10-25,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"110",NA,NA,"AR",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.431541339898874,0.312595670042053,"AR",2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"112",NA,NA,"AR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.839398384625257,0.574561835608474,"AR",2023-10-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"115",NA,NA,"AR",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.91095282498036,0.633307352441503,"AR",2023-11-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"117",NA,NA,"AR",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.846926653540597,0.577879639767171,"AR",2023-11-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"119",NA,NA,"AR",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2.85613256632473,0.531298120498718,"AR",2023-11-06,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0
"122",0.836259452769921,0.580918858559775,"AR",2023-11-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"123",0.227383606214731,0.174358610911409,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"124",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",5.99247337055064,0.384389858309477,"AZ",2023-10-01,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
"128",7.14762043286938,0.413058581609491,"AZ",2023-10-02,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"129",1.36687077418925,0.331157484566825,"AZ",2023-10-03,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"130",2.30376579198228,0.452823014408908,"AZ",2023-10-04,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1
"131",1.89756147819231,0.363287066842233,"AZ",2023-10-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"132",1.80642641920784,0.395434031436393,"AZ",2023-10-06,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1
"133",1.35699348123992,0.532812073090806,"AZ",2023-10-07,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1
"134",2.55258486462993,0.359317340964525,"AZ",2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"135",3.32475589488248,0.356172227060702,"AZ",2023-10-09,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0
"136",2.9003299406808,0.363101967235844,"AZ",2023-10-10,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"137",1.25427623498278,0.343217565498306,"AZ",2023-10-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
"138",0.527264141566049,0.385319663389126,"AZ",2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",1.20489293565684,0.581723299461199,"AZ",2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1
"140",1.13525197598227,0.336549154660252,"AZ",2023-10-14,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"141",1.91866804449629,0.40793687970458,"AZ",2023-10-15,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
"142",3.98294245740031,0.350279032282106,"AZ",2023-10-16,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
"143",2.32264098509325,0.387922320982435,"AZ",2023-10-17,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1
"144",2.53844588902789,0.410185052400396,"AZ",2023-10-18,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"145",2.23204961299046,0.391311341835233,"AZ",2023-10-19,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
"146",1.48539555245656,0.311745575651001,"AZ",2023-10-20,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
"147",2.59314132894823,0.3338648490151,"AZ",2023-10-21,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"148",3.18450945306746,0.344745124207001,"AZ",2023-10-22,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0
"149",4.2762325704716,0.377647115609058,"AZ",2023-10-23,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"150",3.55514399938349,0.31382605721294,"AZ",2023-10-24,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
"151",1.74743774973021,0.336667556057802,"AZ",2023-10-25,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0
"152",0.37513346929074,0.245362070794681,"AZ",2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"153",0.963973018617162,0.316416232522601,"AZ",2023-10-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
"154",2.04120396651793,0.466923378953092,"AZ",2023-10-28,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
"155",3.86275421103407,0.352929813505545,"AZ",2023-10-29,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"156",5.2127097427043,0.376907712541971,"AZ",2023-10-30,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
"157",2.60279115803347,0.363121485801879,"AZ",2023-10-31,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
"158",1.44008326419922,0.328341181436814,"AZ",2023-11-01,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"159",3.69976579284147,0.372700959858548,"AZ",2023-11-02,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1
"160",2.11890515665239,0.408740168562439,"AZ",2023-11-03,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"161",0.754062309931214,0.373903479070514,"AZ",2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"162",3.76335959197721,0.381895354760249,"AZ",2023-11-05,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"163",7.70555739308141,0.367790884587532,"AZ",2023-11-06,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
"164",3.95673344601176,0.342307980079823,"AZ",2023-11-07,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
"165",3.33504788521646,0.385547189462911,"AZ",2023-11-08,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
"166",2.33175396994505,0.388254405784851,"AZ",2023-11-09,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"167",1.08771495176461,0.362032141246516,"AZ",2023-11-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"168",1.5273321049751,0.354491336532836,"AZ",2023-11-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"169",1.21182936515693,0.402223715612424,"CA",2023-10-01,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
"170",2.98057010998847,0.332770898862151,"CA",2023-10-02,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
"171",2.92010163384179,0.348661743852426,"CA",2023-10-03,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"172",4.43107847011597,0.341408275221815,"CA",2023-10-04,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1
"173",5.24383613037722,0.435996239293184,"CA",2023-10-05,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1
"174",2.39240687658263,0.410597824486889,"CA",2023-10-06,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
"175",1.80314040658137,0.236583272791751,"CA",2023-10-07,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1
"176",0.695900852788115,0.295193568560246,"CA",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
"177",1.71513479710828,0.338902263462423,"CA",2023-10-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
"178",3.32294623721667,0.390250302155249,"CA",2023-10-10,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"179",3.01967379388246,0.376761502027443,"CA",2023-10-11,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
"180",1.56546538092186,0.331973326794734,"CA",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"181",2.37256742415902,0.380446154014521,"CA",2023-10-13,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
"182",1.55481072904622,0.366909896366216,"CA",2023-10-14,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
