"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"52",NA,NA,"AL",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.0377162695367003,0.0154147399777266,"AL",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55",NA,NA,"AL",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.913177069319289,0.425109989282341,"AL",2023-05-03,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"61",NA,NA,"AL",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.80956880975536,0.400458902736565,"AL",2023-05-19,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"77",NA,NA,"AL",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.0732985615562321,0.0296940216108709,"AL",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",NA,NA,"AL",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1.27356663334793,0.473996552383722,"AR",2023-04-16,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"86",0.00828724025487726,0.00212851859505463,"AR",2023-04-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"87",NA,NA,"AR",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.00241932342790234,0.00182832390472506,"AR",2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",0.0166695900819544,0.00176755170327931,"AR",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92",0.00226933193818797,0.00171181196733145,"AR",2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93",0.00181170657248404,0.00166082308223838,"AR",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",NA,NA,"AR",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.0139598075809672,0.00144242329742158,"AR",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100",NA,NA,"AR",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",1.32712378804856,0.930093106652523,"AR",2023-05-02,1,0,1,1,1,1,0,1,0,1,1,1,1,0
"102",0.00191012169468404,0.00138279163204355,"AR",2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",NA,NA,"AR",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1.33083170044427,0.94882861222859,"AR",2023-05-08,1,0,1,1,0,1,1,1,1,1,1,0,1,0
"108",0.00685016695336622,0.00135546155728854,"AR",2023-05-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"109",2.60219999022632,0.636787568556183,"AR",2023-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"110",NA,NA,"AR",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.0261538134022185,0.00196997626367897,"AR",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.00597247841834636,0.00235422749352983,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.27970804383245,0.252784166644465,"AZ",2023-04-16,1,0,1,1,0,1,0,1,1,1,1,0,1,0
"128",0.997963342301052,0.106235716351654,"AZ",2023-04-17,0,1,1,1,1,1,1,1,0,1,0,0,1,0
"129",1.17216611502747,0.174964085883983,"AZ",2023-04-18,1,1,1,0,1,1,1,1,0,0,1,1,0,1
"130",1.80881126299417,0.0454435011875791,"AZ",2023-04-19,1,0,1,0,1,1,1,1,1,1,0,1,1,0
"131",3.25293575833343,0.241233417319642,"AZ",2023-04-20,1,0,0,0,1,1,1,1,0,0,0,1,1,0
"132",1.20959057773093,0.852947420770949,"AZ",2023-04-21,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"133",0.130507266248257,0.0127485484441136,"AZ",2023-04-22,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"134",1.8770159936848,0.0774677414273073,"AZ",2023-04-23,1,1,1,0,0,1,1,1,0,1,0,0,1,0
"135",1.45489487359188,0.0474917432150561,"AZ",2023-04-24,1,0,1,1,1,1,1,1,0,1,0,0,1,0
"136",1.06336950436732,0.131366405469038,"AZ",2023-04-25,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"137",1.18734559298857,0.0973195539775973,"AZ",2023-04-26,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"138",0.589324639346059,0.0739948226185053,"AZ",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",0.655917939801309,0.0150587339035146,"AZ",2023-04-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"140",0.341381783527499,0.015501651183533,"AZ",2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",1.67833860335841,0.205927461860618,"AZ",2023-04-30,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"142",1.60499021957255,0.0919321050563003,"AZ",2023-05-01,0,1,1,0,1,1,1,0,0,1,0,1,1,0
"143",3.85422806124549,0.209321978399177,"AZ",2023-05-02,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"144",1.37608746049498,0.140844479323997,"AZ",2023-05-03,1,1,1,1,1,0,1,1,0,1,1,0,1,1
"145",1.13194740206361,0.0762339688324549,"AZ",2023-05-04,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"146",1.50798449264681,0.249450156460706,"AZ",2023-05-05,0,0,1,0,1,1,1,0,0,0,0,1,1,1
"147",0.621939023680159,0.0192084265128104,"AZ",2023-05-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"148",4.41851425843418,0.315817887803157,"AZ",2023-05-07,0,0,1,1,0,0,1,0,0,1,0,0,1,1
"149",7.33438394450283,0.311758709803514,"AZ",2023-05-08,0,0,1,0,1,1,1,0,0,0,0,1,1,0
"150",1.78639977735892,0.0995571073749592,"AZ",2023-05-09,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"151",1.31023193980436,0.140462765595749,"AZ",2023-05-10,0,1,1,1,1,1,1,0,0,1,0,0,0,1
"152",0.0925657846581378,0.0227454272961247,"AZ",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",0.906595054583248,0.140238933936097,"AZ",2023-05-12,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"154",NA,NA,"AZ",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1.93089151184252,0.420421687131767,"AZ",2023-05-14,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"156",2.7332197484241,0.213118916199148,"AZ",2023-05-15,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"157",1.41936099383738,0.192431153560284,"AZ",2023-05-16,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"158",1.32243326279423,0.181219637419978,"AZ",2023-05-17,1,1,1,1,0,1,1,1,0,1,0,0,1,1
"159",1.71943484096983,0.288915380984393,"AZ",2023-05-18,1,1,1,1,0,1,1,1,0,1,0,0,1,1
"160",1.0302910668426,0.68599952203605,"AZ",2023-05-19,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"161",2.05336642928392,0.679584763418417,"AZ",2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"162",1.02585757338451,0.192266522492061,"AZ",2023-05-21,1,1,1,1,1,1,0,1,0,1,0,1,0,0
"163",1.71163865292862,0.20798107185938,"AZ",2023-05-22,1,1,1,1,0,0,1,1,0,0,1,0,1,1
"164",0.904392251809952,0.164342097989649,"AZ",2023-05-23,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"165",2.306495150808,0.28945606662385,"AZ",2023-05-24,0,0,1,1,0,1,1,0,0,1,0,0,1,1
"166",0.218705975189187,0.0403197324139269,"AZ",2023-05-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"167",1.22823325045198,0.279970663719155,"AZ",2023-05-26,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"168",0.23134868960707,0.0442379562471152,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"169",2.49311153379279,0.147048428235766,"CA",2023-04-16,1,1,1,0,0,1,1,1,0,0,0,0,1,0
"170",3.1091788276734,0.147514609894763,"CA",2023-04-17,1,1,1,1,1,0,0,1,0,1,0,0,0,0
"171",2.46266652787796,0.128278963700509,"CA",2023-04-18,1,0,1,1,1,1,1,1,0,0,0,0,0,1
"172",2.78592493794996,0.211630250025453,"CA",2023-04-19,1,0,1,1,1,0,0,1,0,1,0,0,0,1
"173",1.7537141580892,0.205255041655089,"CA",2023-04-20,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"174",5.37818727466948,0.0802153834944816,"CA",2023-04-21,1,0,1,0,0,1,1,1,1,1,0,1,0,1
"175",5.00453566826365,0.31849326436127,"CA",2023-04-22,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"176",1.91630006575591,0.267762911343098,"CA",2023-04-23,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"177",2.49670823113853,0.16034674571176,"CA",2023-04-24,1,1,0,0,1,1,1,0,0,0,0,0,0,1
"178",4.4175331058994,0.239732491518298,"CA",2023-04-25,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"179",5.68293068313081,0.143414748114515,"CA",2023-04-26,1,0,1,1,0,0,1,1,0,0,0,0,0,1
"180",3.30447900816182,0.170247274442551,"CA",2023-04-27,1,0,1,1,1,1,1,0,0,0,0,1,0,1
"181",2.9937279651734,0.180510788491552,"CA",2023-04-28,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"182",4.29211832443102,0.276783579511195,"CA",2023-04-29,0,0,1,1,1,1,0,0,0,1,0,0,0,0
"183",2.62920447702221,0.190055025671954,"CA",2023-04-30,1,1,0,1,0,0,1,0,0,0,0,0,1,1
"184",3.66878990568841,0.247207998168783,"CA",2023-05-01,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"185",4.73851574626261,0.275324948066112,"CA",2023-05-02,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"186",3.32823082876737,0.19592264800114,"CA",2023-05-03,1,0,1,0,1,1,1,0,0,1,0,0,0,1
"187",1.59412277117196,0.232216348081844,"CA",2023-05-04,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"188",4.15289572568855,0.205782161864996,"CA",2023-05-05,1,0,1,0,0,0,1,0,1,1,0,0,0,1
"189",2.4537762639036,0.199146250383296,"CA",2023-05-06,1,0,0,1,1,1,1,1,0,1,0,1,1,1
"190",1.06749789844713,0.267522855505803,"CA",2023-05-07,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"191",8.19717277325692,0.346436865957572,"CA",2023-05-08,1,0,1,0,1,0,0,1,0,1,0,0,0,0
"192",5.87089790486159,0.20274457948218,"CA",2023-05-09,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"193",2.24699259828085,0.282319709031125,"CA",2023-05-10,1,1,1,1,1,1,1,0,0,0,0,1,0,0
"194",4.08416512749536,0.288947667032478,"CA",2023-05-11,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"195",1.78236617838802,0.237054228708677,"CA",2023-05-12,1,1,0,1,1,1,1,0,0,0,0,1,0,1
"196",1.29244955706823,0.370737420947184,"CA",2023-05-13,1,1,1,0,1,1,1,0,0,1,1,1,1,1
"197",4.2840129457502,0.499115932576579,"CA",2023-05-14,1,0,0,1,1,0,0,1,0,0,0,1,0,0
"198",5.26045231079141,0.355930035711255,"CA",2023-05-15,1,0,1,1,0,1,1,1,0,1,0,0,0,1
"199",2.16724232505316,0.254732699166214,"CA",2023-05-16,1,0,1,1,1,1,1,0,0,1,0,0,0,1
"200",1.27681000782985,0.317003737898519,"CA",2023-05-17,1,1,1,1,1,1,0,0,0,1,0,1,0,0
"201",1.92959895883265,0.323111521844127,"CA",2023-05-18,1,1,1,1,0,1,1,0,0,1,0,0,0,1
"202",1.92957825553502,0.260067190788324,"CA",2023-05-19,1,0,1,1,0,1,1,1,0,1,0,1,1,1
"203",1.26267880537906,0.181435838031497,"CA",2023-05-20,1,0,1,1,1,1,1,1,0,1,0,1,0,1
"204",1.02262496432065,0.436383959418812,"CA",2023-05-21,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"205",2.66775883092832,0.320194684192069,"CA",2023-05-22,1,1,0,1,0,0,1,0,0,0,0,0,0,1
"206",2.04352649005118,0.305471028530808,"CA",2023-05-23,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"207",2.02698135792747,0.334955903528944,"CA",2023-05-24,1,1,0,0,0,1,1,0,0,0,0,0,0,1
"208",2.64795188479471,0.316459538599534,"CA",2023-05-25,1,0,1,1,1,0,0,0,0,1,0,0,0,0
"209",2.44747417113813,0.360787888064301,"CA",2023-05-26,1,1,1,1,1,0,0,0,0,1,0,0,0,0
"210",1.47703126313483,0.359145368870542,"CA",2023-05-27,1,1,1,0,0,1,1,1,0,1,0,0,1,1
"211",NA,NA,"CO",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.777413089910005,0.182064129558427,"CO",2023-04-17,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"213",0.628458641991337,0.261715603822961,"CO",2023-04-18,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"214",0.251461667128737,0.029776696532763,"CO",2023-04-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"215",NA,NA,"CO",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",1.10820075665343,0.777052839754942,"CO",2023-04-21,1,0,1,1,1,0,1,1,0,1,1,1,0,1
"217",1.06461752308291,0.741182648766338,"CO",2023-04-22,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"218",NA,NA,"CO",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.787385083242415,0.187856109344239,"CO",2023-04-24,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"220",0.766622789612098,0.276976015822854,"CO",2023-04-25,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"221",0.383732159383066,0.057938216969865,"CO",2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.932306047231581,0.241614556258033,"CO",2023-04-28,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"224",0.0778146970041745,0.0765888157508209,"CO",2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",0.257919581187441,0.0838869342715063,"CO",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"226",1.02802741139875,0.0917631835447205,"CO",2023-05-01,1,0,1,1,1,1,1,1,0,0,1,1,0,1
"227",0.543081466908333,0.183475712442939,"CO",2023-05-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
