"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23G_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23G_95_CI","X24A_95_CI","other_95_CI"
"88",0.955031754561023,0.663408094641619,"AR",2023-11-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"89",NA,NA,"AR",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.860521601668367,0.597547707113316,"AR",2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"91",NA,NA,"AR",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",3.12571281757497,0.541423666815949,"AR",2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0
"94",0.851702551748889,0.594512833394112,"AR",2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"95",0.172138852483845,0.142311888861087,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"96",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.679209014356025,0.451627962355399,"AR",2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"103",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.666336899075505,0.44243550877525,"AR",2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.88069395325886,0.411746497381389,"AR",2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
"109",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.212697323642518,0.169044725280331,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",1.43291226505339,0.538542659846501,"AR",2023-11-28,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
"116",0.577528170822617,0.173871749228153,"AR",2023-11-29,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"117",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.84934856497438,0.618953293579991,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"119",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.588057180283136,0.402221417414523,"AR",2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",1.73285100093103,0.618912145450435,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"125",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.25735684056725,0.334666848597815,"AZ",2023-10-29,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"128",3.36575116833586,0.369736094056425,"AZ",2023-10-30,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
"129",1.64376362128329,0.358145695900379,"AZ",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"130",1.24500619912838,0.324980211342178,"AZ",2023-11-01,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"131",2.27600444884621,0.353344618783568,"AZ",2023-11-02,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1
"132",1.74808385123988,0.397264713137572,"AZ",2023-11-03,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"133",0.8118057585534,0.379473327015861,"AZ",2023-11-04,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"134",2.09519579818023,0.374937649099153,"AZ",2023-11-05,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
"135",3.99870705620939,0.355044243087615,"AZ",2023-11-06,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"136",1.81996396780109,0.320175461686521,"AZ",2023-11-07,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0
"137",2.44255141232684,0.381291120660138,"AZ",2023-11-08,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"138",1.66211275078265,0.368473584358024,"AZ",2023-11-09,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0
"139",1.32462783361372,0.367584557060905,"AZ",2023-11-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"140",1.3080661137144,0.351108117034975,"AZ",2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"141",3.05974243181797,0.325579114667705,"AZ",2023-11-12,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
"142",3.53402716835066,0.31870942727451,"AZ",2023-11-13,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
"143",2.58906319630385,0.376583190094731,"AZ",2023-11-14,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
"144",2.07824963061512,0.319725071269194,"AZ",2023-11-15,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
"145",1.43994999226492,0.173737336106731,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"146",0.677234729783273,0.445165485885441,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",1.19720584440717,0.393558335536586,"AZ",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"148",2.17247788992036,0.391194627738849,"AZ",2023-11-19,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
"149",4.57131464136035,0.326109588956039,"AZ",2023-11-20,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
"150",2.08278863747665,0.37968781710514,"AZ",2023-11-21,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"151",1.70773165149128,0.38751847642704,"AZ",2023-11-22,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"152",1.09379160053445,0.460553143929167,"AZ",2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1
"153",2.06016197827183,0.308660612034028,"AZ",2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"154",1.88053130585479,0.383318461427049,"AZ",2023-11-25,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"155",4.66318115952186,0.473938247244543,"AZ",2023-11-26,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"156",2.12776976143624,0.327862761184324,"AZ",2023-11-27,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1
"157",5.83885895544853,0.366968668385192,"AZ",2023-11-28,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"158",2.4181398500392,0.340402249033297,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
"159",0.75761093448576,0.341558805847235,"AZ",2023-11-30,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"160",1.00825085254359,0.33130566343505,"AZ",2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"161",1.75952139524059,0.361743907469125,"AZ",2023-12-02,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
"162",2.88293467644976,0.339881469230079,"AZ",2023-12-03,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"163",4.31982807502019,0.393312453091561,"AZ",2023-12-04,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
"164",4.45173959170973,0.321723962315159,"AZ",2023-12-05,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
"165",3.50854826114597,0.407828268124492,"AZ",2023-12-06,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0
"166",2.00372070126373,0.325521200995522,"AZ",2023-12-07,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1
"167",0.565548789398691,0.261368270268385,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"168",0.86841796463309,0.169600287746752,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"169",1.38381959228363,0.150539294806946,"CA",2023-10-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"170",2.94257013526919,0.439839061719981,"CA",2023-10-30,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
"171",1.13214797250064,0.331235117520151,"CA",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
"172",2.0827942164792,0.473169504002561,"CA",2023-11-01,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
"173",1.42657984231047,0.312719051319406,"CA",2023-11-02,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"174",2.1501266933595,0.257303305957758,"CA",2023-11-03,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0
"175",1.31314778507327,0.622623098090867,"CA",2023-11-04,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"176",1.24716597934817,0.431730470617052,"CA",2023-11-05,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
"177",2.58742610062183,0.315621346803081,"CA",2023-11-06,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0
"178",2.13621925586786,0.373847066016081,"CA",2023-11-07,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
"179",3.51641198360992,0.431843273998845,"CA",2023-11-08,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"180",3.13571051937278,0.372391236891313,"CA",2023-11-09,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
