"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24E_50_CI","recombinant_50_CI","X24G_50_CI","X24D_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24E_95_CI","recombinant_95_CI","X24G_95_CI","X24D_95_CI","other_95_CI"
"40",NA,NA,"AK",2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",0.603308342398184,0.459050504083223,"AK",2024-08-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"42",NA,NA,"AK",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.47831662632919,0.309221296491019,"AL",2024-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"46",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.615699398757167,0.431342662068885,"AL",2024-07-16,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"53",0.488184358036814,0.315908869204529,"AL",2024-07-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"54",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.592870640180022,0.419756432992162,"AL",2024-07-24,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"61",NA,NA,"AL",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.4774089557863,0.321014803888503,"AL",2024-07-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"63",NA,NA,"AL",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.604482479040544,0.440141037186125,"AL",2024-08-02,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"70",0.488840199577047,0.324492341010361,"AL",2024-08-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"71",NA,NA,"AL",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.778218584580173,0.408801596707665,"AL",2024-08-08,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
"76",NA,NA,"AL",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",1.14645613059156,0.379084953586729,"AL",2024-08-13,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
"81",NA,NA,"AL",2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0.61192605071093,0.40755693847404,"AL",2024-08-15,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"83",NA,NA,"AL",2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.395418213262155,0.335134570328642,"AR",2024-07-08,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"87",0.587425889633335,0.405800595924342,"AR",2024-07-09,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"88",0.583077564774575,0.405336848303675,"AR",2024-07-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"89",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.549022976938898,0.37901475354801,"AR",2024-07-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"96",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.67513537237178,0.409709689405763,"AR",2024-07-19,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
"98",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.998533392753944,0.390551805767258,"AR",2024-07-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"101",0.546359150136596,0.380661641020041,"AR",2024-07-23,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"102",1.25324428208672,0.395005814272541,"AR",2024-07-24,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"103",NA,NA,"AR",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.586189725593854,0.395255846500005,"AR",2024-07-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2.67697988793858,0.392675141167771,"AR",2024-07-29,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"108",0.571016783847279,0.391765824441668,"AR",2024-07-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",NA,NA,"AR",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.448340121283596,0.394178544441937,"AR",2024-08-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.827522427935073,0.413859446836395,"AR",2024-08-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"116",0.53748040628443,0.391627116737818,"AR",2024-08-07,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"117",NA,NA,"AR",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.723575058109507,0.421231263294568,"AR",2024-08-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"119",NA,NA,"AR",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1.38924851927562,0.384377297500061,"AR",2024-08-12,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
"122",4.08795417181319,0.398518625581537,"AR",2024-08-13,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
"123",NA,NA,"AR",2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",0.905473207699538,0.410867618366282,"AR",2024-08-15,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
"125",NA,NA,"AR",2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.773932233703283,0.372343440933268,"AZ",2024-07-07,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"128",4.53120007753926,0.383564648128289,"AZ",2024-07-08,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
"129",3.57756571831583,0.369786354316403,"AZ",2024-07-09,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1
"130",1.92459342405638,0.383550748028924,"AZ",2024-07-10,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"131",0.871953891804054,0.404625375052205,"AZ",2024-07-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"132",0.654551919033097,0.393730411133556,"AZ",2024-07-12,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"133",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",1.04071586832877,0.505470135276455,"AZ",2024-07-14,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"135",1.47668058659227,0.366375483798479,"AZ",2024-07-15,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"136",2.3159236453475,0.404373434997639,"AZ",2024-07-16,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"137",1.86051915740297,0.378356158976485,"AZ",2024-07-17,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
"138",3.65667048200711,0.411746019546265,"AZ",2024-07-18,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"139",0.865389166281979,0.422443911068054,"AZ",2024-07-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"140",1.02715364785827,0.383558807187558,"AZ",2024-07-20,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"141",2.91467676906988,0.39819182143717,"AZ",2024-07-21,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"142",1.84650896360067,0.367852178596112,"AZ",2024-07-22,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
"143",1.73500967319622,0.407204707443477,"AZ",2024-07-23,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
"144",4.23879435805879,0.411971353609323,"AZ",2024-07-24,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
"145",1.26134080152388,0.402284204490772,"AZ",2024-07-25,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"146",0.952056414455327,0.396753620095522,"AZ",2024-07-26,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"147",1.66920060215071,0.382658719975268,"AZ",2024-07-27,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1
"148",2.81637673938432,0.433772762523667,"AZ",2024-07-28,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
"149",1.57812531010027,0.389850186323789,"AZ",2024-07-29,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"150",2.0101650951264,0.428565084343101,"AZ",2024-07-30,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
"151",4.32312488855863,0.39796125436253,"AZ",2024-07-31,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
"152",1.11073288921289,0.362270375233098,"AZ",2024-08-01,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
"153",0.649330698260448,0.449677635406745,"AZ",2024-08-02,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"154",2.32520979882026,0.414230246225764,"AZ",2024-08-03,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"155",1.6948283374147,0.436748724640245,"AZ",2024-08-04,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
"156",2.21656046433289,0.388247356263575,"AZ",2024-08-05,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"157",2.55396416343057,0.391681752702165,"AZ",2024-08-06,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
"158",3.91029692741151,0.413004085156116,"AZ",2024-08-07,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"159",1.5083547240536,0.400015136183443,"AZ",2024-08-08,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
"160",1.6679225022437,0.378231454542737,"AZ",2024-08-09,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
"161",1.49005223305797,0.476562634335629,"AZ",2024-08-10,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
"162",0.765262917115754,0.359005222642345,"AZ",2024-08-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"163",1.14162245476128,0.371083773191623,"AZ",2024-08-12,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
"164",5.71779713016225,0.414082365384997,"AZ",2024-08-13,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0
"165",2.85765954754943,0.475570177251069,"AZ",2024-08-14,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"166",1.31106948555315,0.396111447627145,"AZ",2024-08-15,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
"167",1.68227445487899,0.441508342618723,"AZ",2024-08-16,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
"168",1.40564375626146,0.401969310922087,"AZ",2024-08-17,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1
"169",4.09798039370569,0.379879177652115,"CA",2024-07-07,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
"170",5.17869841362426,0.393638503999653,"CA",2024-07-08,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
"171",9.49212632793971,0.391832866794493,"CA",2024-07-09,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
"172",9.01724593643629,0.412012154441496,"CA",2024-07-10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"173",7.94771704774255,0.403743683670561,"CA",2024-07-11,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
"174",5.90478104884916,0.396277203744712,"CA",2024-07-12,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
"175",4.00282657711941,0.40813220532371,"CA",2024-07-13,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
"176",5.89581387271695,0.382538851869452,"CA",2024-07-14,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"177",6.87712267076964,0.406019900022466,"CA",2024-07-15,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"178",7.7535066441723,0.405199589124969,"CA",2024-07-16,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1
"179",2.85386538499308,0.397801750540211,"CA",2024-07-17,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
"180",6.95036792637222,0.392828545979121,"CA",2024-07-18,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
"181",1.99970461118787,0.391171172603212,"CA",2024-07-19,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
"182",4.25981276826805,0.40229987804152,"CA",2024-07-20,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
"183",10.1660598887525,0.412955091232199,"CA",2024-07-21,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
"184",13.4612093775775,0.407481457838514,"CA",2024-07-22,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
"185",4.55158006990546,0.392946381977535,"CA",2024-07-23,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
"186",11.452764418134,0.419692979535436,"CA",2024-07-24,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
"187",7.22634923174338,0.414766870163343,"CA",2024-07-25,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"188",9.33700371774112,0.412054747649123,"CA",2024-07-26,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
"189",4.25448574749315,0.402440248711554,"CA",2024-07-27,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
"190",10.6788968609608,0.415280176736099,"CA",2024-07-28,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
"191",4.43455091824301,0.401496812859513,"CA",2024-07-29,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1
"192",12.3930237335803,0.430870889901369,"CA",2024-07-30,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
"193",9.09340369200178,0.420252905195575,"CA",2024-07-31,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
"194",9.51815617405206,0.407215453251116,"CA",2024-08-01,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
"195",3.77043406030092,0.40080711733875,"CA",2024-08-02,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1
"196",4.28942872728476,0.406551589564785,"CA",2024-08-03,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
"197",6.95037168593597,0.392945854525793,"CA",2024-08-04,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1
"198",6.80364356988888,0.403633477950625,"CA",2024-08-05,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
"199",7.0131538652315,0.414284755267804,"CA",2024-08-06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"200",3.76779863964576,0.398627801176937,"CA",2024-08-07,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
"201",3.7558456901526,0.404564132239095,"CA",2024-08-08,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
"202",11.7139159139238,0.420732869434205,"CA",2024-08-09,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"203",6.18592068266946,0.401761938121293,"CA",2024-08-10,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
"204",5.59520282907125,0.416061526366307,"CA",2024-08-11,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
"205",7.85153128975482,0.412023609890688,"CA",2024-08-12,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"206",5.59214229377452,0.425330257322059,"CA",2024-08-13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"207",7.39934077210301,0.423610493204806,"CA",2024-08-14,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
"208",6.64008408437794,0.418781589497084,"CA",2024-08-15,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
"209",3.21353333447266,0.411609207109039,"CA",2024-08-16,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
"210",4.15479280873133,0.405534096066159,"CA",2024-08-17,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0
