"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI"
"26",NA,NA,"AK",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.746565885208193,0.493284436038542,"AK",2023-07-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"30",NA,NA,"AK",2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.23349845352685,0.16620122720559,"AL",2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"47",NA,NA,"AL",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.892358631930373,0.643142621218467,"AL",2023-06-26,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"52",0.809627591084833,0.600939679960143,"AL",2023-06-27,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"53",0.587071713843449,0.402212929280978,"AL",2023-06-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"54",NA,NA,"AL",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",0.265170883515242,0.17937744334796,"AL",2023-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58",NA,NA,"AL",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",1.08149600111102,0.468431756267715,"AL",2023-07-05,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
"61",0.73025967742998,0.555220281838076,"AL",2023-07-06,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"62",0.569227902558082,0.393786171029188,"AL",2023-07-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"63",NA,NA,"AL",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.782300770775504,0.586551890112715,"AL",2023-07-09,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"65",NA,NA,"AL",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.297446136202803,0.188959296411163,"AL",2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"68",0.544028455399826,0.392408090176219,"AL",2023-07-13,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"69",0.758414958304418,0.579806927830895,"AL",2023-07-14,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"70",NA,NA,"AL",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.321325825210701,0.19222843088597,"AL",2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"72",0.750712529004001,0.575734539555934,"AL",2023-07-17,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"73",NA,NA,"AL",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.523807322818234,0.395101178470796,"AL",2023-07-19,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"75",NA,NA,"AL",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",0.530018605370773,0.398097302454177,"AL",2023-07-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"78",0.772185919495921,0.568776307571916,"AL",2023-07-23,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
"79",0.526352398135639,0.400692343803476,"AL",2023-07-24,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"80",0.752985932204638,0.399507002140893,"AL",2023-07-25,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
"81",1.05414780029293,0.556626241857619,"AL",2023-07-26,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"82",NA,NA,"AL",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.118670124722888,0.0873206494172533,"AR",2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"87",NA,NA,"AR",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",0.120758366609507,0.091445288565617,"AR",2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90",0.123858902564905,0.0927490605372111,"AR",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",1.25072253185701,0.0964258734517708,"AR",2023-06-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"94",0.744962138573711,0.511175208832924,"AR",2023-06-27,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2.22981060271877,0.654084383383192,"AR",2023-07-10,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1
"108",NA,NA,"AR",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",0.146384750733902,0.109821839012431,"AR",2023-07-13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"111",NA,NA,"AR",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.137061561967966,0.111269064452876,"AR",2023-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",NA,NA,"AR",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.819937039866064,0.392671319989777,"AR",2023-07-19,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"117",NA,NA,"AR",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.723253578542556,0.488799132680966,"AR",2023-07-21,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",NA,NA,"AR",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",1.28025894094931,0.577215702222505,"AR",2023-07-26,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
"124",NA,NA,"AR",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2.24348559952276,0.570920985863036,"AR",2023-07-28,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"126",NA,NA,"AR",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",5.80819465753708,0.404741126757985,"AZ",2023-06-18,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"128",3.64185340991289,0.404713818683504,"AZ",2023-06-19,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0
"129",2.84190365431392,0.430778487382372,"AZ",2023-06-20,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
"130",1.87360002310827,0.370191656889444,"AZ",2023-06-21,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1
"131",1.67592924299276,0.407669738838228,"AZ",2023-06-22,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"132",0.332510712981238,0.252998467485838,"AZ",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"133",1.01828499858201,0.374903540079172,"AZ",2023-06-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
"134",1.23984619951306,0.35551796659563,"AZ",2023-06-25,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
"135",1.95673090917216,0.368596478875015,"AZ",2023-06-26,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"136",4.85418075408184,0.377013043072831,"AZ",2023-06-27,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
"137",2.28611939149621,0.37072229456785,"AZ",2023-06-28,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
"138",2.19326485019424,0.37415982659088,"AZ",2023-06-29,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
"139",0.917157944632221,0.351237308966073,"AZ",2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"140",1.52647363974493,0.365221322404888,"AZ",2023-07-01,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"141",2.00668732797134,0.355588808045279,"AZ",2023-07-02,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
"142",5.24570375722902,0.373663119507104,"AZ",2023-07-03,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
"143",3.54048614558297,0.383622539694277,"AZ",2023-07-04,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"144",1.45640355371591,0.391405257907923,"AZ",2023-07-05,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
"145",1.29582619707417,0.442888237847528,"AZ",2023-07-06,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"146",0.53330255071887,0.397357684618762,"AZ",2023-07-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",1.67154491495165,0.366643795013523,"AZ",2023-07-08,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0
"148",2.54132193771811,0.361112883743951,"AZ",2023-07-09,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1
"149",3.43878652280729,0.403808036652923,"AZ",2023-07-10,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
"150",5.427009189672,0.437502326255941,"AZ",2023-07-11,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1
"151",4.73817625380453,0.431038336231055,"AZ",2023-07-12,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"152",4.77729355040356,0.464581504455148,"AZ",2023-07-13,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0
"153",1.01128839983708,0.390752141688702,"AZ",2023-07-14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
"154",2.44249193131208,0.478426497654676,"AZ",2023-07-15,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
"155",3.02292422996534,0.387599901502305,"AZ",2023-07-16,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
"156",7.4813073202628,0.448362543513645,"AZ",2023-07-17,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
"157",4.0615743567145,0.444223971905735,"AZ",2023-07-18,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"158",4.60886909916578,0.4505547555828,"AZ",2023-07-19,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
"159",1.05020120247123,0.384318624637396,"AZ",2023-07-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"160",1.15457480400674,0.263560932211041,"AZ",2023-07-21,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
"161",2.17303014496339,0.473718803559847,"AZ",2023-07-22,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1
"162",0.761970913082163,0.383794615825824,"AZ",2023-07-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
"163",7.80531010248899,0.464936554654633,"AZ",2023-07-24,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1
"164",6.88318536285409,0.485062668950104,"AZ",2023-07-25,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
"165",3.36748788842041,0.458792574602294,"AZ",2023-07-26,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
"166",1.79555906983528,0.484256432180004,"AZ",2023-07-27,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
"167",1.57854410966173,0.469367679153862,"AZ",2023-07-28,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"168",0.990498330475852,0.438246512678972,"AZ",2023-07-29,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"169",0.5944989797841,0.419714850154346,"CA",2023-06-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"170",2.1231794031258,0.355770810333187,"CA",2023-06-19,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"171",2.58479910845621,0.390614669251002,"CA",2023-06-20,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0
"172",2.74445045918314,0.43269168647958,"CA",2023-06-21,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1
"173",2.08206834408006,0.416709401193816,"CA",2023-06-22,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
"174",2.54321134737929,0.397042864328692,"CA",2023-06-23,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
"175",1.31423683979458,0.404577784273349,"CA",2023-06-24,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"176",1.3162253183092,0.352865642597152,"CA",2023-06-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"177",1.72028994269164,0.399696610433529,"CA",2023-06-26,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
"178",1.60144743627905,0.369358811941747,"CA",2023-06-27,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
"179",2.3744978969512,0.409060322591374,"CA",2023-06-28,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
"180",3.08511309413767,0.40772739078836,"CA",2023-06-29,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1
"181",2.1232487592922,0.387919241918468,"CA",2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
