"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","other_95_CI"
"21",0.458164252722712,0.360558156573765,"AK",2023-07-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"22",0.465271609260467,0.35995238337362,"AK",2023-07-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"23",0.804553845522394,0.578557748634266,"AK",2023-07-03,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
"24",NA,NA,"AK",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.766548326874597,0.544740868850165,"AK",2023-07-16,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"37",NA,NA,"AK",2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.09606943636769,0.06596739412587,"AL",2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",NA,NA,"AL",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1.03589686792528,0.741306995224025,"AL",2023-06-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
"59",1.00907868359525,0.71956918667476,"AL",2023-06-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
"60",0.840271986818183,0.604854085839634,"AL",2023-06-28,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"61",NA,NA,"AL",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.0960046229607058,0.0670867809226472,"AL",2023-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"65",NA,NA,"AL",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",1.3794908728205,0.510606794521007,"AL",2023-07-05,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1
"68",0.941271640479338,0.648312313185154,"AL",2023-07-06,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"69",0.834651223297332,0.59692609399762,"AL",2023-07-07,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"70",NA,NA,"AL",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",1.00958634383749,0.721090896329277,"AL",2023-07-09,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
"72",NA,NA,"AL",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.0968605191497482,0.0706029487158274,"AL",2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",0.824777523612811,0.589356298966056,"AL",2023-07-13,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"76",0.9932909407818,0.719175777192889,"AL",2023-07-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
"77",NA,NA,"AL",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",0.100376013647131,0.0729678249342309,"AL",2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79",0.999963568064178,0.717089186904156,"AL",2023-07-17,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"80",NA,NA,"AL",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.831500949446863,0.579536672074927,"AL",2023-07-19,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"82",NA,NA,"AL",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",0.808363581177811,0.573665885826518,"AL",2023-07-22,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"85",NA,NA,"AR",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.39102381611323,0.124248534816862,"AR",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"87",0.722845464799698,0.444875026632317,"AR",2023-06-13,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"88",0.712199646938477,0.437684382153954,"AR",2023-06-14,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"89",NA,NA,"AR",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.704213469811349,0.423762134953078,"AR",2023-06-16,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"91",NA,NA,"AR",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.16806129295395,0.155856541187619,"AR",2023-06-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"94",NA,NA,"AR",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",0.178978243835272,0.169742490207509,"AR",2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"97",0.183393135733366,0.174373528078612,"AR",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"98",NA,NA,"AR",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",1.69456045124742,0.188189127450601,"AR",2023-06-26,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"101",0.6028257135083,0.359413419835387,"AR",2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102",NA,NA,"AR",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1.95077213274418,0.572880423034732,"AR",2023-07-10,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1
"115",NA,NA,"AR",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",0.279801559183615,0.257692744979842,"AR",2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"118",NA,NA,"AR",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.296846085298188,0.270524222816623,"AR",2023-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122",NA,NA,"AR",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.814780746734167,0.411980434292053,"AR",2023-07-19,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"124",NA,NA,"AR",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.486900775179634,0.295927974976091,"AR",2023-07-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"126",NA,NA,"AR",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.22660986751009,0.237319489630921,"AZ",2023-06-11,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"128",1.09114106599077,0.346767880445857,"AZ",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"129",1.95209945239487,0.435704704975273,"AZ",2023-06-13,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
"130",2.26495080931184,0.300478137426898,"AZ",2023-06-14,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"131",1.30956506403686,0.614290551919349,"AZ",2023-06-15,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1
"132",1.20918508415976,0.26534076176903,"AZ",2023-06-16,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"133",0.509474744373143,0.33095976283733,"AZ",2023-06-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"134",5.96522576127868,0.428297504733692,"AZ",2023-06-18,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1
"135",2.95695522585966,0.397724734816248,"AZ",2023-06-19,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"136",2.86744694981072,0.442064623521495,"AZ",2023-06-20,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0
"137",2.0804158359617,0.371019102696736,"AZ",2023-06-21,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1
"138",1.73833137045533,0.404952565901431,"AZ",2023-06-22,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
"139",0.361649508666115,0.247556460517672,"AZ",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"140",1.1209278496481,0.405234930019264,"AZ",2023-06-24,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1
"141",1.25464605637069,0.366386705707299,"AZ",2023-06-25,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"142",2.49261360007395,0.371742842686894,"AZ",2023-06-26,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
"143",4.86053274876745,0.361927785297908,"AZ",2023-06-27,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
"144",2.44713741220264,0.366927150813177,"AZ",2023-06-28,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1
"145",2.5955527892088,0.384368331417394,"AZ",2023-06-29,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
"146",1.08754885568875,0.377988607729334,"AZ",2023-06-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
"147",1.56133643764155,0.347447864001944,"AZ",2023-07-01,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"148",2.6340346604332,0.374834581349566,"AZ",2023-07-02,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0
"149",5.55979736235569,0.371915503394569,"AZ",2023-07-03,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
"150",3.77435075564554,0.38291850396264,"AZ",2023-07-04,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0
"151",1.58788925708564,0.401029575300704,"AZ",2023-07-05,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0
"152",1.09962245281324,0.414090676812946,"AZ",2023-07-06,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"153",0.565135055553554,0.388955697073318,"AZ",2023-07-07,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"154",1.77448669698283,0.392862567138764,"AZ",2023-07-08,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"155",3.34400530383366,0.396157967405058,"AZ",2023-07-09,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0
"156",4.45090781061746,0.417808775826501,"AZ",2023-07-10,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0
"157",5.80963756327967,0.431880149357925,"AZ",2023-07-11,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1
"158",5.17626732516001,0.429328635039692,"AZ",2023-07-12,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1
"159",4.97082294958481,0.452280497496105,"AZ",2023-07-13,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
"160",1.18180891324781,0.402923908226265,"AZ",2023-07-14,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1
"161",2.5497926208291,0.470400728729502,"AZ",2023-07-15,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1
"162",3.67726828355654,0.413392777266603,"AZ",2023-07-16,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1
"163",8.31889095799235,0.453294555952258,"AZ",2023-07-17,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
"164",4.7467269729906,0.456622060416709,"AZ",2023-07-18,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1
"165",5.17924867904715,0.466027260140906,"AZ",2023-07-19,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
"166",1.24436093409467,0.403370835404564,"AZ",2023-07-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"167",1.48474773274231,0.383186082230641,"AZ",2023-07-21,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"168",2.35507949719314,0.48944271604998,"AZ",2023-07-22,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
"169",0.854290519103434,0.349602893547563,"CA",2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"170",1.45545565316913,0.366532451349652,"CA",2023-06-12,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0
"171",1.78844148820426,0.329896553112063,"CA",2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
"172",2.00791010504406,0.381599287509105,"CA",2023-06-14,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1
"173",1.28180499934201,0.351954261391371,"CA",2023-06-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"174",1.4625001695031,0.388251051794269,"CA",2023-06-16,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
"175",1.31564110016586,0.485313478606644,"CA",2023-06-17,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
"176",0.590117152185154,0.418260905019687,"CA",2023-06-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"177",2.08584866771053,0.355401819315415,"CA",2023-06-19,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
"178",2.61670542778208,0.386932590048069,"CA",2023-06-20,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1
"179",2.83299548448956,0.429644219672491,"CA",2023-06-21,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"180",2.12921902432426,0.415958796956259,"CA",2023-06-22,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
"181",2.68763951522919,0.398441089270622,"CA",2023-06-23,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"182",1.42339995982615,0.404745479136664,"CA",2023-06-24,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
"183",1.2194073400012,0.35487744397243,"CA",2023-06-25,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"184",1.91206244797856,0.399878011115716,"CA",2023-06-26,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"185",1.48442444161619,0.369462741332587,"CA",2023-06-27,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
"186",2.45106096267824,0.410598663693935,"CA",2023-06-28,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"187",3.17624789521899,0.409206457301237,"CA",2023-06-29,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1
"188",1.91870325452589,0.389157405903183,"CA",2023-06-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
"189",1.19778547690478,0.408126166848692,"CA",2023-07-01,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1
"190",1.84731199082364,0.411154874201761,"CA",2023-07-02,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1
"191",2.61142417885549,0.401668395212404,"CA",2023-07-03,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1
"192",1.6439090693334,0.371964413110221,"CA",2023-07-04,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"193",4.74015935322174,0.40447624645213,"CA",2023-07-05,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1
"194",3.63502369270066,0.395874503898914,"CA",2023-07-06,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
"195",1.84011216640754,0.409686126397614,"CA",2023-07-07,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
