"","es_score","brier_score","location","target_date","X22F_50_CI","X24A_50_CI","recombinant_50_CI","X23H_50_CI","other_50_CI","X22F_95_CI","X24A_95_CI","recombinant_95_CI","X23H_95_CI","other_95_CI"
"35",NA,NA,"AK",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.674463224816627,0.610161360697808,"AL",2024-02-05,1,1,1,1,1,1,0,1,1,0
"45",NA,NA,"AL",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",1.05723511613843,0.801085492429964,"AL",2024-02-07,0,1,1,1,1,0,0,1,1,1
"47",0.125760906693197,0.040321078324307,"AL",2024-02-08,1,1,1,1,1,1,1,1,1,1
"48",NA,NA,"AL",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.106940863738053,0.0258959482441034,"AL",2024-02-15,1,1,1,1,1,1,1,1,1,1
"55",NA,NA,"AL",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.102390744739348,0.0192231504692709,"AL",2024-02-20,1,1,1,1,1,1,0,1,1,0
"60",NA,NA,"AL",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.278872440251209,0.0142775930371645,"AL",2024-02-26,1,1,1,1,1,1,0,1,1,0
"66",NA,NA,"AL",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.104390584137028,0.0128169307000521,"AL",2024-02-29,1,1,1,1,1,1,1,1,1,1
"69",NA,NA,"AL",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.111262078126222,0.0117328561026954,"AL",2024-03-04,1,1,1,1,1,1,1,1,1,1
"73",0.276255907067978,0.011600185194858,"AL",2024-03-05,1,1,1,1,1,0,0,1,1,1
"74",NA,NA,"AL",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.466858777380757,0.281560544290117,"AL",2024-03-13,1,1,1,1,1,1,1,1,1,1
"82",NA,NA,"AL",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.0384128121580694,0.0410027593484333,"AR",2024-02-05,1,1,1,1,1,1,0,1,0,1
"87",0.0321055893811926,0.0382766518968372,"AR",2024-02-06,1,1,1,1,1,1,1,1,1,1
"88",0.0317661074159624,0.0356957030624639,"AR",2024-02-07,1,1,1,1,1,1,1,1,1,1
"89",0.101916790275176,0.0332549224096666,"AR",2024-02-08,1,1,1,1,1,1,0,1,1,0
"90",0.0918065502028618,0.030949453840521,"AR",2024-02-09,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.0230807148321271,0.024798062327587,"AR",2024-02-12,1,1,1,1,1,1,1,1,1,1
"94",0.847472415253797,0.37323590874552,"AR",2024-02-13,1,0,1,1,0,1,0,1,1,0
"95",0.074743983587481,0.021289334201262,"AR",2024-02-14,1,1,1,1,1,1,0,1,1,0
"96",NA,NA,"AR",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.0548693149079681,0.0143345835072072,"AR",2024-02-19,1,1,1,1,1,1,1,1,1,1
"101",0.0523848685840667,0.0132207177284761,"AR",2024-02-20,1,1,1,1,1,1,1,1,1,1
"102",NA,NA,"AR",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.0416556567015871,0.00812204259720953,"AR",2024-02-26,1,1,1,1,1,1,1,1,1,1
"108",NA,NA,"AR",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1.1757125686032,0.848827665708832,"AR",2024-02-29,1,0,1,1,0,1,0,1,1,0
"111",0.0106375446904483,0.00593581000587337,"AR",2024-03-01,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.0654014288912098,0.00476446492834051,"AR",2024-03-04,1,1,1,1,1,1,0,1,0,0
"115",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.0103415497920032,0.00366814279586232,"AR",2024-03-08,1,1,1,1,1,1,0,1,1,0
"119",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.072253360806599,0.00432250050070403,"AZ",2024-02-04,1,1,1,1,1,1,1,1,1,1
"128",2.12532909434623,0.158973711639788,"AZ",2024-02-05,1,0,1,1,0,1,0,1,1,0
"129",1.07371027129206,0.0422386999319938,"AZ",2024-02-06,0,1,1,1,1,0,1,1,1,0
"130",0.652931286545014,0.00333619458981759,"AZ",2024-02-07,1,1,1,1,1,1,0,0,1,0
"131",0.00439039771610882,0.0030815873030459,"AZ",2024-02-08,1,1,1,1,1,1,1,1,1,1
"132",1.18702359204085,0.314331111047866,"AZ",2024-02-09,1,0,1,0,1,1,0,1,0,1
"133",0.0134081175270472,0.00266175112919702,"AZ",2024-02-10,1,1,1,1,1,1,1,1,1,1
"134",0.704071152794936,0.115781272004697,"AZ",2024-02-11,1,1,1,1,1,1,0,0,1,1
"135",0.161352190815932,0.00234251381099991,"AZ",2024-02-12,1,1,1,1,1,1,1,1,1,1
"136",0.754903351965986,0.0639470031759733,"AZ",2024-02-13,1,1,0,1,1,1,0,0,1,1
"137",0.38836163779907,0.0021065043348094,"AZ",2024-02-14,1,1,1,1,1,1,1,1,1,1
"138",0.00190548307385321,0.00201560609484462,"AZ",2024-02-15,1,1,1,1,1,1,1,1,1,1
"139",0.0183498649596656,0.00194111948885114,"AZ",2024-02-16,1,1,1,1,1,1,1,1,1,1
"140",0.0955600835860146,0.00188209977481462,"AZ",2024-02-17,1,1,1,1,1,1,1,1,1,1
"141",0.517395154195358,0.050523797296009,"AZ",2024-02-18,1,1,1,1,1,1,0,1,1,0
"142",0.298225834129936,0.00180779615552173,"AZ",2024-02-19,1,1,1,1,1,1,0,1,1,0
"143",0.860012563498586,0.065713281912624,"AZ",2024-02-20,1,1,1,1,1,1,0,0,1,0
"144",0.626779727020775,0.0348115706138539,"AZ",2024-02-21,1,1,1,1,1,1,0,0,1,0
"145",1.16086523114533,0.232650487352778,"AZ",2024-02-22,1,0,0,1,1,1,0,0,1,1
"146",0.0115183032059068,0.00182739362146193,"AZ",2024-02-23,1,1,1,1,1,1,1,1,1,1
"147",0.00513545611694942,0.00186842119771996,"AZ",2024-02-24,1,1,1,1,1,1,1,1,1,1
"148",1.79279656746192,0.207490769055146,"AZ",2024-02-25,1,0,0,1,0,1,1,1,1,1
"149",0.0533869861671995,0.00199871354532481,"AZ",2024-02-26,1,1,1,1,1,1,1,1,1,1
"150",0.85190177344855,0.0851112142484066,"AZ",2024-02-27,1,1,0,1,1,1,0,1,1,0
"151",0.0252989194635911,0.00220186487614116,"AZ",2024-02-28,1,1,1,1,1,1,1,1,1,1
"152",0.0104632574234084,0.0023351093096103,"AZ",2024-02-29,1,1,1,1,1,1,1,1,1,1
"153",0.0011752821839964,0.00249247953265592,"AZ",2024-03-01,1,1,1,1,1,1,1,1,1,1
"154",0.0180528437324017,0.00267673342544283,"AZ",2024-03-02,1,1,1,1,1,1,1,1,1,1
"155",0.0183599238389074,0.00289107750471155,"AZ",2024-03-03,1,1,1,1,1,1,1,1,1,1
"156",0.0566713739164234,0.00313921333633329,"AZ",2024-03-04,1,1,1,1,1,1,0,0,1,1
"157",0.0387072304047315,0.00342538717541948,"AZ",2024-03-05,1,1,1,1,1,1,1,1,1,1
"158",0.0107049667520899,0.00375444197049904,"AZ",2024-03-06,1,1,1,1,1,1,1,1,1,1
"159",0.00140964565591899,0.0041318705231127,"AZ",2024-03-07,1,1,1,1,1,1,1,1,1,1
"160",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",0.0118829823136611,0.0050573831053284,"AZ",2024-03-09,1,1,1,1,1,1,1,1,1,1
"162",1.17853421740957,0.289317536727846,"AZ",2024-03-10,1,0,0,1,1,1,0,0,1,1
"163",0.0212497235179364,0.00626078401112557,"AZ",2024-03-11,1,1,1,1,1,1,1,1,1,1
"164",1.23052190280236,0.307957957834798,"AZ",2024-03-12,1,0,1,1,0,1,0,1,1,0
"165",0.0888791171209709,0.00781420309570144,"AZ",2024-03-13,1,1,1,1,1,1,1,1,1,1
"166",0.024257630921396,0.0087484910639369,"AZ",2024-03-14,1,1,1,1,1,1,1,1,1,1
"167",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",0.742796293480199,0.0358449794463061,"CA",2024-02-04,1,1,1,1,1,1,0,0,1,0
"170",1.09707700733192,0.0639065290235664,"CA",2024-02-05,1,1,1,1,1,1,0,0,1,0
"171",3.27487313347552,0.104741587529891,"CA",2024-02-06,1,0,1,1,0,1,0,1,1,0
"172",1.62824764357893,0.0836531759020785,"CA",2024-02-07,1,1,1,1,1,1,0,0,1,0
"173",2.19752069573029,0.0342748668191554,"CA",2024-02-08,1,0,0,1,1,1,0,0,0,0
"174",4.4164702188111,0.114682406578627,"CA",2024-02-09,1,0,0,1,1,1,1,0,1,0
"175",3.17908355898287,0.141979782827883,"CA",2024-02-10,1,0,0,1,0,1,0,0,1,1
"176",0.0593311088237305,0.00314808533201076,"CA",2024-02-11,1,1,1,1,1,1,1,1,1,1
"177",2.75445635072281,0.106385325727191,"CA",2024-02-12,1,0,0,1,1,1,0,0,1,1
"178",1.47541668195575,0.0858988679722616,"CA",2024-02-13,1,1,1,0,1,1,0,0,0,0
"179",1.34450816743218,0.0387051506292323,"CA",2024-02-14,1,1,1,1,1,1,0,0,1,0
"180",3.69898715164705,0.113368520953396,"CA",2024-02-15,1,0,1,0,0,1,0,1,0,0
"181",1.32846621903461,0.0364522148811254,"CA",2024-02-16,1,1,1,1,0,1,0,0,1,0
"182",0.719833040337018,0.0329911033670661,"CA",2024-02-17,1,1,1,1,1,1,0,0,1,0
"183",0.566509730409227,0.0532475435693398,"CA",2024-02-18,1,1,1,1,1,1,0,0,1,1
"184",0.729676649867615,0.0382459283193231,"CA",2024-02-19,1,1,1,1,1,1,0,1,0,0
"185",0.430207765553658,0.00218238914430992,"CA",2024-02-20,1,1,1,1,1,1,0,1,1,0
"186",1.95389099373739,0.0836768769027767,"CA",2024-02-21,1,0,1,0,1,0,0,0,0,0
"187",1.76345630421919,0.0629111631727188,"CA",2024-02-22,1,1,1,0,0,1,0,1,0,0
"188",1.04704903835312,0.0624895795693542,"CA",2024-02-23,1,1,1,1,1,1,0,0,0,1
"189",1.00310775660571,0.056157576689292,"CA",2024-02-24,1,1,0,1,1,1,0,0,1,1
"190",0.986276855012486,0.00198132194019175,"CA",2024-02-25,1,0,1,1,1,1,1,1,1,1
"191",2.22254248410441,0.0754007966849188,"CA",2024-02-26,1,1,1,1,0,1,0,1,1,0
"192",4.11221910562183,0.110740221865472,"CA",2024-02-27,1,0,1,1,0,1,0,0,1,0
"193",1.93481530650354,0.0739434097071483,"CA",2024-02-28,1,1,0,1,1,1,0,0,1,0
"194",0.110179939359419,0.00193744528502081,"CA",2024-02-29,1,1,1,1,1,1,0,0,1,1
"195",0.170625747276305,0.00194086893147583,"CA",2024-03-01,1,1,1,1,1,1,0,1,1,0
"196",0.899540368269568,0.00194986069009861,"CA",2024-03-02,1,1,1,1,1,1,0,0,1,0
"197",0.526302482158683,0.0436921614834605,"CA",2024-03-03,1,1,1,1,1,1,1,1,1,1
"198",1.5336586192813,0.0859547228095885,"CA",2024-03-04,1,1,1,1,0,1,0,0,1,0
"199",3.13012409194729,0.110900339986988,"CA",2024-03-05,1,0,1,1,0,1,0,0,1,0
"200",1.14265618913,0.0575549496703787,"CA",2024-03-06,1,1,1,1,1,0,0,0,1,0
"201",3.10475064994021,0.117932846334292,"CA",2024-03-07,1,0,1,1,0,1,0,0,1,0
"202",1.20872699711216,0.0514899366168237,"CA",2024-03-08,1,1,1,0,1,1,0,1,0,0
"203",1.67138947374778,0.134925786159192,"CA",2024-03-09,1,0,1,1,0,1,0,0,1,0
"204",1.54480942317538,0.111497578228308,"CA",2024-03-10,1,1,1,1,0,1,0,1,1,0
"205",1.85462654981405,0.18792923149144,"CA",2024-03-11,1,0,1,1,0,1,1,1,0,0
"206",1.51073099298112,0.104683554227631,"CA",2024-03-12,1,1,1,1,0,1,0,1,1,0
"207",3.00411868972566,0.10834270004326,"CA",2024-03-13,1,1,1,1,0,1,1,0,1,0
"208",2.22845445308705,0.114082361564808,"CA",2024-03-14,1,1,1,1,0,1,0,1,1,0
"209",0.696248060179869,0.034847399646785,"CA",2024-03-15,1,1,1,1,1,1,1,0,0,1
"210",1.10757063740996,0.1430100953137,"CA",2024-03-16,1,1,1,1,0,1,0,0,1,1
"211",NA,NA,"CO",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.00425367154917512,0.00484529482183718,"CO",2024-02-05,1,1,1,1,1,1,1,1,1,1
"213",0.00457466974225877,0.00453320125540127,"CO",2024-02-06,1,1,1,1,1,1,1,1,1,1
"214",0.00373475416850989,0.00426369921727483,"CO",2024-02-07,1,1,1,1,1,1,1,1,1,1
"215",0.013832404119951,0.00403383762893614,"CO",2024-02-08,1,1,1,1,1,1,1,1,1,1
"216",0.0140378969250177,0.00384102833873904,"CO",2024-02-09,1,1,1,1,1,1,1,1,1,1
"217",1.24622723296916,0.451630263471783,"CO",2024-02-10,1,0,0,1,1,1,0,0,1,1
"218",NA,NA,"CO",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.0108078260490242,0.00346432574832452,"CO",2024-02-12,1,1,1,1,1,1,1,1,1,1
"220",1.2455628632409,0.45080313809229,"CO",2024-02-13,1,0,0,1,1,1,0,0,1,1
"221",NA,NA,"CO",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",0.0024177536518914,0.00336150405845961,"CO",2024-02-15,1,1,1,1,1,1,1,1,1,1
"223",NA,NA,"CO",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",0.00261670521460472,0.00377568366468972,"CO",2024-02-20,1,1,1,1,1,1,1,1,1,1
"228",0.0276242074332192,0.00395361255612884,"CO",2024-02-21,1,1,1,1,1,1,1,1,1,1
"229",NA,NA,"CO",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",1.25252829334589,0.438944860147815,"CO",2024-02-23,1,0,0,1,1,1,0,0,1,1
"231",NA,NA,"CO",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.0171867789862121,0.00544829334591733,"CO",2024-02-26,1,1,1,1,1,1,1,1,1,1
"234",0.00206718425286181,0.00589617413431401,"CO",2024-02-27,1,1,1,1,1,1,1,1,1,1
"235",0.00230557823213533,0.00640614724403069,"CO",2024-02-28,1,1,1,1,1,1,1,1,1,1
"236",0.00762021914028621,0.00698510969137406,"CO",2024-02-29,1,1,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.00813648207944134,0.0101622011555866,"CO",2024-03-04,1,1,1,1,1,1,1,1,1,1
"241",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",0.00292440979953759,0.0152631561313609,"CO",2024-03-08,1,1,1,1,1,1,0,0,1,1
"245",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",0.0111961063322902,0.0232831527569029,"CO",2024-03-12,1,1,1,1,1,1,1,1,1,1
"249",0.00358800122653601,0.0258928073306884,"CO",2024-03-13,1,1,1,1,1,1,1,1,1,1
"250",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",0.00446392267732218,0.0319960297044945,"CO",2024-03-15,1,1,1,1,1,1,1,1,1,1
"252",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.00191942721934563,0.00154457107739281,"CT",2024-02-04,1,1,1,1,1,1,1,1,1,1
"254",0.0167981223207728,0.00142024584532161,"CT",2024-02-05,1,1,1,1,1,1,1,1,1,1
"255",0.999186270968177,0.187017219183389,"CT",2024-02-06,1,0,1,1,0,1,0,1,1,0
"256",0.0233191338893788,0.00121103059339869,"CT",2024-02-07,1,1,1,1,1,1,1,1,1,1
"257",1.22768973556627,0.468084333784662,"CT",2024-02-08,1,0,1,1,0,1,0,1,1,0
"258",0.011986714148546,0.00104494169310518,"CT",2024-02-09,1,1,1,1,1,1,0,1,1,0
"259",NA,NA,"CT",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.00152300901515391,0.000912978767998627,"CT",2024-02-11,1,1,1,1,1,1,1,1,1,1
"261",0.0366898692437172,0.000857573936815904,"CT",2024-02-12,1,1,1,1,1,1,1,1,1,1
"262",NA,NA,"CT",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.00134667072583403,0.00076441007045057,"CT",2024-02-14,1,1,1,1,1,1,1,1,1,1
"264",0.000895621451343358,0.000725508242348752,"CT",2024-02-15,1,1,1,1,1,1,1,1,1,1
"265",NA,NA,"CT",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",0.000943634001838806,0.000660740890431285,"CT",2024-02-17,1,1,1,1,1,1,1,1,1,1
"267",NA,NA,"CT",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0.00353995329135592,0.000610943756833443,"CT",2024-02-19,1,1,1,1,1,1,1,1,1,1
"269",NA,NA,"CT",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",0.00781366270209347,0.000573899625312772,"CT",2024-02-21,1,1,1,1,1,1,1,1,1,1
"271",1.29040120991299,0.477588928925467,"CT",2024-02-22,1,0,1,1,0,1,0,1,1,0
