"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"87",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.0435532380207297,0.0177777839607663,"AR",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.741944249947917,0.272324145515886,"AZ",2024-04-21,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"128",0.886370614588399,0.214499346091227,"AZ",2024-04-22,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"129",0.340150661653927,0.0247834830494891,"AZ",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"130",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",0.119592736715753,0.0263959565137258,"AZ",2024-04-25,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"132",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.83923755071772,0.386735445327091,"AZ",2024-04-27,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"134",0.243841261997422,0.0286710230648398,"AZ",2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"135",0.962416085860928,0.311216051290569,"AZ",2024-04-29,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"136",1.42162352782648,0.312018338717314,"AZ",2024-04-30,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"137",0.140757174275238,0.0307151354461926,"AZ",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.140098801396011,0.0313356768569852,"AZ",2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",0.274952895491303,0.0319231815350454,"AZ",2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.606091925942007,0.0334776373591876,"AZ",2024-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"143",0.4554728786553,0.0339249316582944,"AZ",2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"144",0.800905638124294,0.110047172615228,"AZ",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"145",0.616561466831574,0.26144947102944,"AZ",2024-05-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"146",2.76374292041378,0.487216269872589,"AZ",2024-05-10,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"147",1.55642063999325,0.711280294015791,"AZ",2024-05-11,0,0,1,0,1,1,1,0,0,1,0,1,1,0
"148",0.0565281807564386,0.0356610503759995,"AZ",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"149",1.82057341880367,0.474984015484247,"AZ",2024-05-13,0,1,1,1,0,0,1,0,0,1,0,0,0,1
"150",0.601978355868239,0.259075273984721,"AZ",2024-05-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"151",0.608647120238555,0.258850642876553,"AZ",2024-05-15,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"152",0.975582158582424,0.702691499658869,"AZ",2024-05-16,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"153",0.970500634694157,0.711984612199992,"AZ",2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"154",0.0624460705403186,0.0370928700609029,"AZ",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",0.0621871280368376,0.037365297346026,"AZ",2024-05-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"156",0.956280377909636,0.698565302628657,"AZ",2024-05-20,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"157",0.206072649274732,0.038069740828642,"AZ",2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"158",0.706969831059256,0.367325583449897,"AZ",2024-05-22,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"159",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",0.0748698093968086,0.0398977177697147,"AZ",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",1.60243646187142,0.436825104725701,"AZ",2024-05-26,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"163",1.70580754963189,0.41064925491713,"AZ",2024-05-27,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"164",1.938396972732,0.364537833996635,"AZ",2024-05-28,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"165",1.66349213263718,0.549057004464808,"AZ",2024-05-29,0,1,1,1,1,1,0,0,0,1,0,1,1,0
"166",0.888691448933821,0.696752989383264,"AZ",2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"167",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",0.679781702605308,0.37337759875965,"AZ",2024-06-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"169",1.70318012557358,0.266182959830983,"CA",2024-04-21,0,0,1,1,1,0,1,0,1,1,1,1,0,1
"170",5.30960110402911,0.392592519724645,"CA",2024-04-22,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"171",1.52199185478494,0.273961917552958,"CA",2024-04-23,1,1,1,1,0,0,1,0,0,1,1,0,0,1
"172",6.43628420467997,0.406446298160445,"CA",2024-04-24,0,0,0,1,1,1,1,0,0,0,0,1,1,1
"173",3.80397332609084,0.2945872970196,"CA",2024-04-25,0,1,1,1,0,0,1,0,0,1,1,0,0,1
"174",1.46000861318671,0.25617355056949,"CA",2024-04-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"175",7.41258387255013,0.477502383808167,"CA",2024-04-27,0,0,1,1,0,1,1,0,0,0,0,0,1,1
"176",6.18310299654725,0.566622150275445,"CA",2024-04-28,0,1,1,0,0,1,1,0,1,1,0,0,1,1
"177",0.687458379933619,0.207559426795532,"CA",2024-04-29,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"178",3.31195391210434,0.338293698885736,"CA",2024-04-30,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"179",2.12482632533045,0.352459376724545,"CA",2024-05-01,0,1,1,1,0,1,1,0,0,1,1,0,1,1
"180",2.26022773942975,0.292438063051111,"CA",2024-05-02,0,1,1,1,0,0,1,0,0,1,0,0,0,1
"181",1.6935211844504,0.21394399567357,"CA",2024-05-03,1,1,1,1,0,1,1,0,1,1,0,0,1,1
"182",0.888439371266404,0.157930970440926,"CA",2024-05-04,1,1,1,0,1,1,1,1,1,0,0,1,1,1
"183",0.613420686897316,0.116625499408434,"CA",2024-05-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"184",1.73048093664103,0.227286413466018,"CA",2024-05-06,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"185",14.9624396754643,0.591781339674255,"CA",2024-05-07,0,0,1,0,1,0,1,0,0,1,0,1,0,1
"186",1.91681548855884,0.269494627545953,"CA",2024-05-08,1,1,1,1,0,1,1,0,1,0,0,0,1,1
"187",5.77244312614657,0.338649766998052,"CA",2024-05-09,0,1,1,0,1,0,1,0,1,0,0,1,0,1
"188",5.29652680641383,0.408563479255795,"CA",2024-05-10,0,0,1,1,1,0,1,0,0,1,1,1,0,1
"189",7.25733156869565,0.479438280014933,"CA",2024-05-11,0,1,1,0,0,1,1,0,0,0,0,0,1,1
"190",10.2027798358137,0.522361115028378,"CA",2024-05-12,0,0,1,0,1,1,1,0,0,0,0,1,1,1
"191",4.76503074425864,0.460961424273236,"CA",2024-05-13,0,1,0,0,1,0,1,0,0,0,0,1,0,1
"192",10.568059356606,0.424670297257298,"CA",2024-05-14,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"193",9.02723671026793,0.423659062117132,"CA",2024-05-15,0,0,1,0,1,1,1,0,0,0,0,1,1,1
"194",4.7365345239597,0.315408582446217,"CA",2024-05-16,0,1,1,0,1,1,1,0,0,0,0,1,1,1
"195",2.02405883567779,0.279998744666383,"CA",2024-05-17,1,1,1,1,1,0,1,0,0,0,0,1,0,1
"196",1.42842657632223,0.122683714781465,"CA",2024-05-18,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"197",8.60553268655577,0.475183128104585,"CA",2024-05-19,0,1,1,0,1,0,1,0,1,0,0,1,0,1
"198",5.43263508184946,0.295592273940462,"CA",2024-05-20,0,0,1,1,1,1,1,0,0,0,0,1,1,1
"199",4.51775392745268,0.301155182253187,"CA",2024-05-21,1,1,0,0,1,1,1,0,0,0,0,1,1,1
"200",5.63808186482241,0.319858087886917,"CA",2024-05-22,0,1,1,0,1,0,1,0,0,0,0,1,0,1
"201",10.0423617346339,0.402297094297466,"CA",2024-05-23,0,0,1,0,1,1,1,0,0,0,0,1,1,1
"202",7.73327320490452,0.411341694719086,"CA",2024-05-24,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"203",5.91032102507033,0.416909067501126,"CA",2024-05-25,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"204",13.0009972736717,0.477332397492292,"CA",2024-05-26,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"205",8.66442731097863,0.405749172448016,"CA",2024-05-27,0,1,1,0,1,0,1,0,0,0,0,0,0,1
"206",13.5296417016436,0.430082449050519,"CA",2024-05-28,0,0,1,0,0,1,1,0,0,0,0,0,1,1
"207",9.69377371751178,0.439764229037869,"CA",2024-05-29,0,0,1,0,1,0,1,0,0,0,0,1,0,1
"208",20.5984011102657,0.560232849444117,"CA",2024-05-30,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"209",15.3592026975502,0.397019904526951,"CA",2024-05-31,0,1,1,0,1,0,0,0,0,0,0,1,0,0
"210",10.6287400689273,0.592395126282111,"CA",2024-06-01,0,0,1,0,1,0,1,0,0,1,0,0,0,1
"211",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.0852959574596351,0.056399042487017,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"213",0.0902796036240759,0.0586558284907268,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"214",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.110282155386992,0.0735676743473037,"CO",2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"220",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
