...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI
28,NA,NA,AK,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.77598414642774,0.3995379310527875,AK,2023-10-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
39,NA,NA,AK,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1.04195516910812,0.482176899806569,AK,2023-10-19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
41,NA,NA,AK,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.352259173038065,0.2640942975563495,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
44,0.500114833279908,0.323760169993802,AL,2023-09-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
45,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.353681051621914,0.2690782368005,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,0.352383072270821,0.270888879908443,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.376250881827319,0.2832829220113765,AL,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.429428239168097,0.2644355987928445,AL,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.389361900168723,0.3009055647111175,AL,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.390350675848126,0.2378666253016175,AL,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
67,NA,NA,AL,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,1.31235739928049,0.225287924875294,AL,2023-10-17,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
81,0.79735611912048,0.1868891274410605,AL,2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
82,1.92309620696322,0.4642779407490125,AL,2023-10-19,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
83,1.57050738273505,0.2681590690749665,AL,2023-10-20,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
84,0.304046878929867,0.1780694926917935,AL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
85,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.65515865348955,0.4456862462200295,AR,2023-09-11,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
87,0.787060718146093,0.3055339382709025,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
88,1.06105302677643,0.52654302110083,AR,2023-09-13,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
89,0.696587747576199,0.493875572026475,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
90,0.93161147352941,0.2781939457376725,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
91,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.469377156058323,0.328479025447877,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
94,1.20410264560917,0.407435642243272,AR,2023-09-19,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
95,1.9891160715038,0.47393657935432,AR,2023-09-20,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
96,1.55171261600087,0.4563911039544415,AR,2023-09-21,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
97,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.507325158647745,0.3527821522310435,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
102,0.309913800531192,0.2297563516151,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
103,0.726823773110059,0.3816430005858545,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
104,2.04882779369711,0.3346873747769065,AR,2023-09-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
105,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,3.29519301042382,0.373350326839677,AR,2023-10-02,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
108,1.88112033188988,0.3769447995247565,AR,2023-10-03,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
109,1.84789886640031,0.4564611623663645,AR,2023-10-04,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
110,3.64534256625944,0.390211576011131,AR,2023-10-05,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
111,0.548805046460617,0.387975001840711,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
112,0.552173066769181,0.3917269942289435,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
113,0.564164056268926,0.395512963074392,AR,2023-10-08,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
114,1.9616239169523,0.399330629486549,AR,2023-10-09,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
115,1.95512746494217,0.403177659124985,AR,2023-10-10,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
116,2.28594466295637,0.3615630383395995,AR,2023-10-11,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
117,0.707451491143787,0.2982257929302765,AR,2023-10-12,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
118,2.78034959886784,0.4425668165634055,AR,2023-10-13,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
119,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,4.40290687422249,0.445859398434502,AR,2023-10-16,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
122,0.839363510120825,0.58522914018904,AR,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
123,NA,NA,AR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,2.88568950103334,0.4387131520314425,AR,2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
125,0.624914626256801,0.4427152725579185,AR,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
126,0.642407924765046,0.4467183017458695,AR,2023-10-21,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
127,2.21547499382722,0.3930455115667385,AZ,2023-09-10,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
128,4.19304315975494,0.3794276103905265,AZ,2023-09-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
129,2.53661426867557,0.3809540478933285,AZ,2023-09-12,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
130,1.55344568139151,0.399812360183499,AZ,2023-09-13,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1
131,1.44355587860575,0.4494939219004165,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
132,1.14045438681541,0.372435257532293,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
133,1.24471308351188,0.38007810133216,AZ,2023-09-16,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1
134,4.31376395227659,0.3493117497795195,AZ,2023-09-17,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
135,4.49261241520287,0.398770691172089,AZ,2023-09-18,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
136,3.31019525112756,0.4089647804438815,AZ,2023-09-19,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
137,1.72758461309146,0.383342526829554,AZ,2023-09-20,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0
138,2.37753044944264,0.4605652547005635,AZ,2023-09-21,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
139,1.27856271097022,0.310980043605976,AZ,2023-09-22,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1
140,1.77381262544146,0.4739970021881775,AZ,2023-09-23,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
141,2.05015076740739,0.3721163476565795,AZ,2023-09-24,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
142,5.02603340986764,0.421001951160256,AZ,2023-09-25,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
143,4.3680391105822,0.400192434474425,AZ,2023-09-26,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1
144,2.55293390748497,0.3614329589031185,AZ,2023-09-27,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
145,1.21363737099054,0.372364733912877,AZ,2023-09-28,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
146,0.767857685325248,0.3939406461622065,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
147,1.26240711710942,0.3698088824826915,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
148,9.12356389253534,0.398435185830522,AZ,2023-10-01,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
149,12.5132446106404,0.449668006324614,AZ,2023-10-02,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
150,0.885088354426323,0.316446577243511,AZ,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
151,3.03126712564312,0.50671709403595,AZ,2023-10-04,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
152,2.40462590161957,0.3752416984248245,AZ,2023-10-05,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
153,3.22350653268607,0.419992918950058,AZ,2023-10-06,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1
154,1.65999452815544,0.604391991383715,AZ,2023-10-07,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
155,4.15732409556886,0.3697557550928565,AZ,2023-10-08,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
156,4.26513351313116,0.360924641630318,AZ,2023-10-09,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1
157,3.87157185363316,0.371455870479167,AZ,2023-10-10,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
158,0.815231902947891,0.303300704530271,AZ,2023-10-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
159,0.661447382968544,0.441310007146089,AZ,2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
160,1.39038109615596,0.64695684825681,AZ,2023-10-13,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1
161,1.34845816795283,0.363717458506993,AZ,2023-10-14,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
162,2.77310109442361,0.4253364574249735,AZ,2023-10-15,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1
163,3.74473529611505,0.3502749356537105,AZ,2023-10-16,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
164,3.67520105996705,0.39987427385264,AZ,2023-10-17,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
165,3.0427463785416,0.4330481864662485,AZ,2023-10-18,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1
166,4.35381030136653,0.4605833716393215,AZ,2023-10-19,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
167,1.05263909358416,0.2952099440348285,AZ,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
168,1.32936026032937,0.3097020599880075,AZ,2023-10-21,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
169,1.92019742832664,0.3712654594026885,CA,2023-09-10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
170,4.77170498253586,0.4278944767210225,CA,2023-09-11,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
171,7.53232294369868,0.4133796886556295,CA,2023-09-12,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
172,6.95851376638774,0.403925588232265,CA,2023-09-13,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
173,3.47900498223339,0.3987353277185655,CA,2023-09-14,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
174,2.05938845329865,0.377385812685322,CA,2023-09-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
175,1.98898019319992,0.402102889734148,CA,2023-09-16,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
176,3.01830835810071,0.379304245378315,CA,2023-09-17,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
177,4.15214176745977,0.4117244704307425,CA,2023-09-18,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1
178,1.81836286367817,0.3789775462260195,CA,2023-09-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1
179,2.83661276974852,0.3709339711291515,CA,2023-09-20,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1
180,1.74798468268697,0.3784081127886595,CA,2023-09-21,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0
181,3.19413339099841,0.3442909300323035,CA,2023-09-22,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
182,1.34102547643113,0.356511453169477,CA,2023-09-23,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
183,1.75074528761961,0.3535271299675835,CA,2023-09-24,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
184,2.13588142250311,0.3334110943695265,CA,2023-09-25,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
185,2.27309956924534,0.335180641380285,CA,2023-09-26,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
186,3.24504075679928,0.3860382784942805,CA,2023-09-27,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0
187,2.68995799275574,0.365207716086254,CA,2023-09-28,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
