...1,es_score,brier_score,location,target_date,X21L_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X21L_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
27,NA,NA,AK,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.12402473323872,0.0990741108624635,AK,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
34,0.824214588230211,0.293614921206483,AK,2024-01-05,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
35,NA,NA,AK,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.0967269749588797,0.0782996391274035,AK,2024-01-08,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
38,0.47478887418550503,0.07420735113907,AK,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
39,0.250637270412689,0.0705260718799555,AK,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
40,0.0824683929998868,0.0672390554886735,AK,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,NA,NA,AK,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.751624229943491,0.5010703049524,AL,2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
44,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.768911406822747,0.51014145102536,AL,2023-12-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
48,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.164543945823556,0.1520282731331085,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.814405078998489,0.4029267254429205,AL,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
56,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.908685190108763,0.625950463953555,AL,2023-12-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
59,NA,NA,AL,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.317107593720735,0.2821968227518995,AL,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,NA,NA,AL,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.359886281192095,0.1959927593809825,AL,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,0.985474751464809,0.509073750096455,AL,2024-01-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
75,0.324138611009883,0.1751074082069785,AL,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,1.03801597396763,0.3201149719555115,AL,2024-01-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
79,NA,NA,AL,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,0.488282094312251,0.3598113218597355,AR,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,1.59632269204144,0.553075646501665,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
90,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.552588478011604,0.389762264500561,AR,2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
93,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.814205718016861,0.414802834815464,AR,2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0
95,0.805094895311155,0.566503467142195,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
96,2.51436083336991,0.4177102423938245,AR,2023-12-14,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
97,0.31110439866588,0.2239732336484245,AR,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.04791065936738,0.54462847642116,AR,2023-12-18,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1
101,1.5228401731935,0.4752417507123785,AR,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
102,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,2.53613511796304,0.534841898869745,AR,2023-12-21,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1
104,1.5346510637835,0.51938734362438,AR,2023-12-22,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1
105,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.770299906523901,0.3784254996542445,AR,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
110,2.32907703063458,0.473432193933257,AR,2023-12-28,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1
111,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.0723372357442053,0.0542416589072125,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,0.385158525503843,0.04988152036206305,AR,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,1.1739544330623,0.3260085547795715,AR,2024-01-04,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1
118,0.0585042330731973,0.0424360368822161,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,1.13025575657001,0.798091060692145,AR,2024-01-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
124,0.12663836387242,0.02841931032085235,AR,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,0.984920509044886,0.4180711782344095,AR,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
126,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.6481222579121,0.327431702256739,AZ,2023-12-03,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
128,2.53276035771153,0.3664097814843895,AZ,2023-12-04,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0
129,4.24462575511459,0.30154181222053,AZ,2023-12-05,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
130,2.60310014873309,0.404262252487523,AZ,2023-12-06,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0
131,1.68724193616398,0.2996188384440075,AZ,2023-12-07,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0
132,0.736347429791605,0.2905856375730475,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
133,1.09001625198237,0.173622172532355,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
134,1.05524515063493,0.453173372401538,AZ,2023-12-10,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1
135,1.69672276074605,0.395761736867516,AZ,2023-12-11,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
136,3.50227006259166,0.470647374948277,AZ,2023-12-12,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0
137,2.81962363710547,0.4197414737756565,AZ,2023-12-13,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
138,2.08620911851045,0.373651856753072,AZ,2023-12-14,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1
139,1.06412207070383,0.363860694452389,AZ,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
140,2.06600981782261,0.3957124904295495,AZ,2023-12-16,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
141,2.0077936137513,0.2575744352431295,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
142,4.49857106121029,0.405541477560267,AZ,2023-12-18,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
143,4.43912007114548,0.3866780878361035,AZ,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
144,1.03609565767699,0.345922709978581,AZ,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
145,1.61515409256704,0.384919983413148,AZ,2023-12-21,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
146,0.942394269312927,0.3799855258191105,AZ,2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1
147,1.14202810213411,0.3406552416336655,AZ,2023-12-23,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
148,2.43983183434088,0.3416638113992965,AZ,2023-12-24,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1
149,2.32572325480952,0.3617081398774455,AZ,2023-12-25,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0
150,5.5052054773285,0.3266722421561585,AZ,2023-12-26,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1
151,2.36503152699392,0.333369331232342,AZ,2023-12-27,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
152,1.05448610947925,0.313580793640431,AZ,2023-12-28,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
153,0.79169724641257,0.347552464984697,AZ,2023-12-29,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
154,0.643379782692667,0.178627481447549,AZ,2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
155,1.29487138236737,0.2055952506556255,AZ,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0
156,3.59587222233919,0.3114796583755805,AZ,2024-01-01,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0
157,3.06534650905708,0.3048372181232805,AZ,2024-01-02,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0
158,0.845069303120683,0.313199579881622,AZ,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
159,0.867724130638732,0.246014532051046,AZ,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
160,0.380998546768255,0.2378779781193705,AZ,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
161,1.42225728027423,0.1565655330895895,AZ,2024-01-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
162,1.64329082400836,0.1000178340200445,AZ,2024-01-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
163,2.0651948946018,0.1849731723510165,AZ,2024-01-08,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
164,2.1718316815118,0.1979329642950495,AZ,2024-01-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1
165,0.316474588220532,0.079915600574375,AZ,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
166,1.54319016033522,0.3132323546714115,AZ,2024-01-11,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
167,0.802656201258017,0.2185286357339385,AZ,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,0.994424746654559,0.1752255275584955,AZ,2024-01-13,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
169,1.25502802962419,0.280471838782678,CA,2023-12-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0
170,4.21869874558597,0.3771333830879775,CA,2023-12-04,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0
171,2.28477210296155,0.336839800293423,CA,2023-12-05,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
172,3.25052296609899,0.412803192616717,CA,2023-12-06,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
173,2.69185894399469,0.54770873867999,CA,2023-12-07,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0
174,1.04907755456482,0.3820772546765235,CA,2023-12-08,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
175,1.15149921318885,0.393145033152495,CA,2023-12-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1
176,2.02534408809605,0.390329672454191,CA,2023-12-10,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
177,2.72315458172745,0.34032116952892,CA,2023-12-11,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1
178,2.99071533054753,0.348810929481544,CA,2023-12-12,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
179,5.16784851231613,0.346309425920514,CA,2023-12-13,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
180,3.39498699183948,0.3775613641576705,CA,2023-12-14,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0
181,2.09687016549054,0.3840506010402825,CA,2023-12-15,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
182,2.91137883831451,0.3213474441834255,CA,2023-12-16,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
183,0.810906101883322,0.271167072077032,CA,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
184,2.9815438943746,0.324793737641661,CA,2023-12-18,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1
185,2.27211906787604,0.327733758300451,CA,2023-12-19,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0
