"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"65",1.48761243648706,1.02074621079121,"AL",2024-05-06,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"66",NA,NA,"AL",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.361492785456167,0.648258477565627,"AR",2024-05-08,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"110",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,"AZ",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",1.15086937480056,0.48171614422724,"AZ",2024-04-15,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"129",0.403997057843483,0.288742202119932,"AZ",2024-04-16,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"130",0.69656699632786,0.321662964113695,"AZ",2024-04-17,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"131",0.0333406786456107,0.0279491231929463,"AZ",2024-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.0343628580655465,0.0307548590010491,"AZ",2024-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"133",NA,NA,"AZ",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",0.827154616609294,0.5753248005177,"AZ",2024-04-21,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"135",0.76837310655513,0.425323933046113,"AZ",2024-04-22,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"136",0.476682814032038,0.0454374907347738,"AZ",2024-04-23,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"137",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",0.200331254253793,0.0554403833892555,"AZ",2024-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",0.835828721536982,0.804114530650753,"AZ",2024-04-27,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"141",0.457792233697566,0.0749890871039269,"AZ",2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"142",0.720847696988366,0.614994408743342,"AZ",2024-04-29,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"143",1.43223070476952,0.645062083653954,"AZ",2024-04-30,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"144",0.31461520458525,0.10173101708712,"AZ",2024-05-01,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"145",0.346865227474279,0.112658082155919,"AZ",2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146",0.663221176572211,0.1247650872566,"AZ",2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",1.50321088036444,0.169327812617499,"AZ",2024-05-06,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"150",1.18504963251413,0.187325896757766,"AZ",2024-05-07,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"151",2.14798029026254,0.303818847841581,"AZ",2024-05-08,0,1,1,1,1,1,1,0,1,1,0,0,1,1
"152",0.443486229852116,0.503179576187643,"AZ",2024-05-09,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"153",1.34887425563509,0.803996149447959,"AZ",2024-05-10,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"154",0.97507930886209,1.10988455149112,"AZ",2024-05-11,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"155",0.264713144980333,0.305047014297003,"AZ",2024-05-12,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"156",1.1315409556531,0.800146733016075,"AZ",2024-05-13,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"157",0.835954407128453,0.630090012657916,"AZ",2024-05-14,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"158",0.864562621827005,0.646960464100853,"AZ",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"159",0.717918160954403,1.13319660950013,"AZ",2024-05-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"160",0.526550642518072,0.917957190005843,"AZ",2024-05-17,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"161",0.3793343058141,0.501904133781948,"AZ",2024-05-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"162",0.399053279503751,0.537984868014285,"AZ",2024-05-19,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"163",0.68104378690635,1.10401805446199,"AZ",2024-05-20,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"164",1.01364302507554,0.610591941748662,"AZ",2024-05-21,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"165",0.73490342836575,0.873248738776336,"AZ",2024-05-22,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"166",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0.503717754521884,0.717639302975983,"AZ",2024-05-24,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"168",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",0.455455106610753,0.297853871566891,"CA",2024-04-14,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"170",1.01390439559239,0.425743355438713,"CA",2024-04-15,1,1,1,1,0,1,1,0,0,0,0,0,1,1
"171",2.45380429117696,0.372607651965637,"CA",2024-04-16,1,0,0,1,1,1,1,0,0,0,1,0,1,1
"172",5.35463969235968,0.50359392982197,"CA",2024-04-17,1,0,0,1,0,1,1,0,0,0,1,0,1,1
"173",1.59105025337249,0.444057157118923,"CA",2024-04-18,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"174",2.56366932821179,0.411838933015795,"CA",2024-04-19,0,0,0,1,1,1,1,0,0,0,1,1,1,1
"175",0.144762067968189,0.214773734229223,"CA",2024-04-20,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"176",0.960139678009768,0.497086254305678,"CA",2024-04-21,1,1,1,1,1,0,1,0,0,1,1,1,0,1
"177",2.76369237123057,0.690948357875075,"CA",2024-04-22,0,1,0,1,0,1,0,0,0,0,0,0,1,0
"178",1.4578257717597,0.550373865166378,"CA",2024-04-23,1,1,1,1,0,0,1,1,0,1,1,0,0,1
"179",3.8740215554182,0.71467060679138,"CA",2024-04-24,0,1,0,1,1,1,1,0,1,0,0,1,1,1
"180",3.63935680779383,0.593418074757268,"CA",2024-04-25,1,0,1,1,0,0,1,0,0,0,0,1,0,1
"181",0.849037523307119,0.466733459107071,"CA",2024-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"182",4.12832068222473,0.774418581268815,"CA",2024-04-27,0,1,1,1,0,1,1,0,0,0,0,0,1,1
"183",4.24202973049205,0.921721427518842,"CA",2024-04-28,0,1,1,0,0,1,1,0,0,1,0,0,1,1
"184",1.84003171397259,0.546331147053105,"CA",2024-04-29,0,0,0,1,1,1,1,0,0,0,1,1,1,1
"185",2.73919286802452,0.667262260498477,"CA",2024-04-30,1,0,0,1,1,1,1,0,0,0,0,0,0,1
"186",1.6635758497653,0.660261422431458,"CA",2024-05-01,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"187",2.88206871996078,0.618064085872181,"CA",2024-05-02,0,0,1,1,1,1,1,0,0,0,1,1,0,1
"188",6.27294644375202,0.613363519333688,"CA",2024-05-03,0,0,1,1,0,1,1,0,0,1,0,0,1,1
"189",2.39845627213577,0.640815428530873,"CA",2024-05-04,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"190",3.16656517184345,0.557097233922403,"CA",2024-05-05,0,0,1,1,1,1,1,0,0,1,1,0,0,1
"191",7.14645023189378,0.650529218798333,"CA",2024-05-06,0,0,1,1,1,1,1,0,0,0,0,0,1,1
"192",4.39409321583192,0.751464158533064,"CA",2024-05-07,0,1,1,0,1,0,1,0,0,1,0,0,0,1
"193",5.24023450930591,0.690116951844488,"CA",2024-05-08,0,0,1,1,1,1,1,0,1,1,0,0,1,1
"194",7.12413848037872,0.732692161997756,"CA",2024-05-09,0,0,1,0,1,1,1,0,0,1,0,0,0,1
"195",2.39132381888502,0.694286888904794,"CA",2024-05-10,0,1,1,0,1,1,1,0,0,1,0,0,0,1
"196",4.29017665045254,0.832928637816351,"CA",2024-05-11,1,0,1,0,1,1,1,0,0,0,0,0,1,1
"197",3.98198463645503,0.764806444798438,"CA",2024-05-12,1,1,1,0,1,1,1,0,0,1,0,0,1,1
"198",3.95489617477631,0.906254417116994,"CA",2024-05-13,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"199",11.4159875934966,0.926131765948633,"CA",2024-05-14,0,0,1,0,1,1,1,0,0,0,0,0,0,1
"200",5.62262927716475,0.775821573600014,"CA",2024-05-15,0,1,0,1,0,0,1,0,0,0,0,0,1,1
"201",9.55650998334299,0.807509088367164,"CA",2024-05-16,0,0,1,0,0,0,1,0,0,1,0,0,1,1
"202",8.2836427537157,0.826938291401613,"CA",2024-05-17,0,0,0,1,0,1,1,0,0,0,0,0,1,1
"203",5.84348140701054,0.923503646189734,"CA",2024-05-18,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"204",6.79479963375227,0.918984695034989,"CA",2024-05-19,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"205",10.513050455605,0.769277729934272,"CA",2024-05-20,0,1,1,0,0,0,1,0,0,1,0,0,1,1
"206",15.7198669868772,0.930438627534757,"CA",2024-05-21,0,0,0,1,0,0,1,0,0,0,0,0,1,1
"207",17.0705959863304,0.910748586360673,"CA",2024-05-22,0,0,1,1,0,1,1,0,0,0,0,0,0,1
"208",10.4688936500674,0.828797984629176,"CA",2024-05-23,0,1,1,1,0,0,1,0,0,1,0,0,1,1
"209",11.5559683371143,0.938712097215342,"CA",2024-05-24,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"210",6.41036867308093,0.859872457419149,"CA",2024-05-25,0,1,1,1,0,0,0,0,0,1,0,0,1,0
"211",NA,NA,"CO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.520400917606978,0.606678477219138,"CO",2024-04-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"213",NA,NA,"CO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",0.834372234433124,0.799567516072799,"CO",2024-04-17,1,1,1,0,1,1,1,0,0,0,0,1,1,1
"215",NA,NA,"CO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.144933117093184,0.274525581055424,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"220",0.158280153564379,0.295457950935456,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"221",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
