...1,es_score,brier_score,location,target_date,X22F_50_CI,X24A_50_CI,recombinant_50_CI,X23I_50_CI,X24B_50_CI,other_50_CI,X22F_95_CI,X24A_95_CI,recombinant_95_CI,X23I_95_CI,X24B_95_CI,other_95_CI
26,NA,NA,AK,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0101517481853841,0.0059705371873523,AL,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
45,0.0381029464422713,0.00599330731520685,AL,2024-03-05,1,1,1,1,1,1,1,0,1,1,0,1
46,NA,NA,AL,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.791592951017409,0.286079624143262,AL,2024-03-13,1,1,1,1,0,1,1,0,1,1,0,1
54,NA,NA,AL,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0715560338446318,0.0103359452665336,AL,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.0410200704237098,0.0191850405461638,AL,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
67,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0682578236189431,0.0313376559248802,AL,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.0200091409927461,9.01899596292975e-4,AR,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
87,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.00317270327313163,9.4161028444661e-4,AR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.00388772964834755,0.00107126727848852,AR,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
95,NA,NA,AR,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,0.0246017699120772,0.001769024040961315,AR,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
104,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.011080108684532,0.002688459951616135,AR,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
110,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.00743987426724819,3.91389177564705e-4,AZ,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
128,0.0308456139485579,3.74194222475755e-4,AZ,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
129,0.0166831582239451,3.59039746533815e-4,AZ,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
130,0.00402312547720284,3.45748091535395e-4,AZ,2024-03-06,1,1,1,1,1,1,1,0,1,1,1,0
131,6.022145630677e-4,3.34164588294135e-4,AZ,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
132,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0.0041509379100685,3.1560356879132e-4,AZ,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
134,1.29823515703316,0.323603723673721,AZ,2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
135,0.00763673173868816,3.02491449579165e-4,AZ,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
136,1.27965593992949,0.3239726376880075,AZ,2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
137,0.0359577602398659,2.9420033315462e-4,AZ,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
138,0.0071465492494182,2.917204440012e-4,AZ,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
139,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,5.6807544737212e-4,2.9211050580989e-4,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
143,0.0141578680993214,2.94702042843725e-4,AZ,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
144,1.54531991678639,0.097348156832262,AZ,2024-03-20,1,0,0,1,1,1,1,0,0,1,0,1
145,0.0391369393006886,3.02868890289185e-4,AZ,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
146,0.0120347701685764,3.0846998108836e-4,AZ,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
147,0.00749502496237511,3.1511124431496e-4,AZ,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
148,0.00300335369137646,3.2282224461893e-4,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
149,0.00356274875335758,3.3163913652245e-4,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
150,0.00316178340144581,3.41604708680255e-4,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
151,0.00900322721313497,3.52768480809425e-4,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
152,0.00947546601135189,3.65186851091565e-4,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
153,1.18618182919279,0.3213582629499575,AZ,2024-03-29,1,0,1,1,0,1,1,0,1,1,0,1
154,2.49116547875061,0.324130090852857,AZ,2024-03-30,1,0,0,1,1,1,1,0,0,1,1,1
155,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,0.801746503607193,0.107107711361094,AZ,2024-04-01,1,1,1,1,0,1,1,0,1,1,0,1
157,1.09177299585378,0.1087942534778085,AZ,2024-04-02,1,1,1,1,1,0,1,0,1,1,1,0
158,0.0249838826385718,4.7012799210032e-4,AZ,2024-04-03,1,1,1,1,1,1,1,0,1,1,0,1
159,1.18644622881565,0.1953473652947815,AZ,2024-04-04,1,0,1,1,1,0,1,0,1,1,1,0
160,1.12041973495727,0.319050860807972,AZ,2024-04-05,1,0,1,1,0,1,1,0,1,1,0,1
161,0.0327542877539145,5.46453081259945e-4,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
162,1.2069461630479,0.2437618177654635,AZ,2024-04-07,1,0,1,1,1,0,1,0,1,1,1,0
163,1.1641241821695,0.195040735634953,AZ,2024-04-08,1,0,1,1,1,0,1,1,1,1,0,0
164,0.00348746478852345,6.43218524915235e-4,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
165,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,0.00460688553051868,7.6497576211334e-4,AZ,2024-04-12,1,1,1,1,1,1,1,1,1,1,1,1
168,0.0154486332974883,8.12062122215925e-4,AZ,2024-04-13,1,1,1,1,1,1,1,0,1,1,0,1
169,0.73146343689689,0.0442500882240043,CA,2024-03-03,1,1,0,1,1,1,1,0,0,1,1,1
170,2.65589404927487,0.084270678132409,CA,2024-03-04,1,0,0,1,1,0,1,0,0,1,1,0
171,4.02079951880617,0.1137067682234615,CA,2024-03-05,1,0,0,1,1,0,1,0,0,1,0,0
172,1.5107599421337,0.07293251436045,CA,2024-03-06,1,0,1,1,1,0,1,0,0,1,0,0
173,3.20653989804011,0.116973239305862,CA,2024-03-07,1,0,1,1,0,1,1,0,0,1,0,1
174,1.30791508184395,0.0744189940184835,CA,2024-03-08,1,1,1,1,1,0,1,0,0,1,1,0
175,2.06458107852731,0.1387924841480895,CA,2024-03-09,1,0,1,0,1,1,1,0,1,0,1,1
176,1.26839007259431,0.106104805885677,CA,2024-03-10,1,0,1,1,0,1,1,0,1,1,0,1
177,2.70235143882158,0.24030318868644,CA,2024-03-11,1,0,1,1,1,0,1,0,1,1,0,0
178,1.46717547611204,0.1063350808916075,CA,2024-03-12,1,0,0,1,1,1,1,0,0,1,0,1
179,3.18386594247301,0.121792366779084,CA,2024-03-13,1,0,1,1,0,1,1,0,1,1,0,1
180,1.83528124361273,0.1089655687588135,CA,2024-03-14,1,0,0,1,0,1,1,0,1,1,0,1
181,1.09842183959593,0.03398532285688045,CA,2024-03-15,1,1,0,1,1,1,1,0,0,1,1,1
182,1.22111293734125,0.146684041206516,CA,2024-03-16,1,0,0,1,1,1,1,0,0,1,0,1
183,1.93201274353195,0.148686748735823,CA,2024-03-17,1,0,1,1,0,1,1,0,1,1,0,1
184,2.27319186650683,0.120718626956208,CA,2024-03-18,1,0,0,1,1,0,1,0,0,1,1,0
185,0.974671808436554,0.0884020183431745,CA,2024-03-19,1,1,1,1,1,0,1,0,1,1,1,0
186,0.988357855286391,0.11192200235527,CA,2024-03-20,1,1,0,1,1,1,1,0,0,1,0,1
187,1.16482585289944,0.157736597104313,CA,2024-03-21,1,0,0,1,1,1,1,0,0,1,0,1
188,1.75296465373464,0.1781778613827205,CA,2024-03-22,1,0,0,1,1,0,1,0,0,1,0,0
189,0.965745616166344,0.1071590607651215,CA,2024-03-23,1,1,0,1,1,1,1,0,0,1,1,1
190,0.418166869719202,0.001907390033518985,CA,2024-03-24,1,1,1,1,1,1,1,0,0,1,1,1
191,1.91741589641899,0.1596561311000895,CA,2024-03-25,1,1,0,1,1,1,1,0,0,1,0,1
192,0.387411719325691,0.071919786798685,CA,2024-03-26,1,1,1,1,1,1,1,0,1,1,0,1
193,1.07644370142015,0.170038086776265,CA,2024-03-27,1,1,0,1,1,1,1,0,0,1,0,1
194,1.01027425071783,0.137604600761026,CA,2024-03-28,1,1,1,0,1,1,1,0,1,0,1,1
195,0.339917673561711,0.00291711066632595,CA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
196,0.282659261328594,0.00318410161773071,CA,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
197,0.837412505964946,0.444685001686845,CA,2024-03-31,1,0,1,1,0,1,1,0,1,1,0,1
198,1.00032327315108,0.154463866173606,CA,2024-04-01,1,1,0,1,1,1,1,0,0,1,0,1
199,0.464792886347496,0.00415435960928711,CA,2024-04-02,1,1,1,1,1,1,1,0,1,1,0,1
200,0.612274078221604,0.00454308036233551,CA,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
201,2.87198319939434,0.4513804092778305,CA,2024-04-04,1,0,1,1,1,0,1,0,1,1,0,0
202,1.91651010656518,0.212514551815834,CA,2024-04-05,1,1,0,1,1,1,1,0,0,1,0,1
203,0.482918667146806,0.0059487876220114,CA,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
204,0.253646940264866,0.0065092756508089,CA,2024-04-07,1,1,1,1,1,1,1,0,1,1,0,1
205,0.83634680644646,0.00712244919346565,CA,2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
206,0.387250967100239,0.213688797602064,CA,2024-04-09,1,1,1,1,1,1,1,0,1,1,0,1
207,1.17798451459976,0.352657167084479,CA,2024-04-10,1,1,1,1,1,0,1,0,1,1,1,0
208,2.18024530634946,0.4245762952474375,CA,2024-04-11,1,0,1,1,0,0,1,0,1,1,0,0
209,1.07686370523536,0.292676598623194,CA,2024-04-12,1,1,1,1,1,0,1,0,1,1,0,0
210,0.355696829112232,0.1689336805614135,CA,2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
211,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.00277665069577634,6.0139974401499e-4,CO,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,9.550608476961e-4,6.5299636803706e-4,CO,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,0.00358588095787755,7.61297986830575e-4,CO,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
221,0.00101833276247021,7.9873626684606e-4,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
222,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.00121799143356126,8.8811730705351e-4,CO,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.00137307409293971,0.001064383282655695,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
227,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.34591769634209,0.95489508850714,CO,2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
234,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,0.00314798282406252,0.00221435502235175,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.0180162542465137,0.003330050666513935,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
242,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,1.09498133174619,0.441379103723742,CO,2024-04-04,1,0,1,1,0,1,1,1,1,1,1,1
244,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.00711510641364495,0.00465386465942931,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
246,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,2.2150827059861e-4,1.01182773721525e-4,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
