...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
43,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.634680098678951,0.37549148853096,AL,2023-05-19,1,1,1,1,0,1,1,1,0,1,1,0,1,1
56,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.188963199697765,0.072283947925344,AL,2023-05-23,1,1,1,1,1,1,1,1,0,1,1,1,0,1
60,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.62776367898617,0.104389065287968,AL,2023-05-31,1,1,1,1,1,1,1,1,0,1,1,0,0,1
68,NA,NA,AL,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.595238217315398,0.539641911277555,AL,2023-06-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1
75,0.327361603711705,0.146420682070809,AL,2023-06-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1
76,NA,NA,AL,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1.22843198947443,0.8585953846721,AR,2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
87,0.0317162969529841,0.00807800324430785,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,2.36777210956939,0.591192344765895,AR,2023-05-10,0,0,1,1,1,1,1,0,0,1,1,0,1,1
89,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.122186227251001,0.01801746510127135,AR,2023-05-23,1,1,1,1,1,1,1,1,0,1,0,0,1,1
102,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.0182213356088988,0.02162864257379685,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.09286771181325,0.736332646123405,AR,2023-05-29,1,0,1,1,0,1,1,1,0,1,1,0,1,1
108,1.09473703344423,0.728409709995325,AR,2023-05-30,1,0,1,1,0,1,1,1,0,1,1,0,1,1
109,0.0278220920591868,0.02933137478138655,AR,2023-05-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1
110,NA,NA,AR,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.0389685556502403,0.04455749984965935,AR,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,0.0395175674966781,0.04723386190397885,AR,2023-06-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1
118,0.0435093266943272,0.050049032762217,AR,2023-06-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1
119,NA,NA,AR,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.152213427838786,0.0593705389387865,AR,2023-06-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1
122,0.961300567368787,0.600295295297215,AR,2023-06-13,1,0,1,1,0,1,1,1,1,1,1,1,1,1
123,0.942260529344364,0.590159775018915,AR,2023-06-14,1,0,1,1,0,1,1,1,0,1,1,0,1,1
124,NA,NA,AR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.914969106721932,0.569629867039815,AR,2023-06-16,1,1,1,1,0,1,1,1,1,1,0,0,1,1
126,NA,NA,AR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.9488661331964,0.309350757150596,AZ,2023-05-07,0,0,1,1,0,0,0,1,0,1,1,0,0,0
128,6.65333573382487,0.3019891987111205,AZ,2023-05-08,0,0,1,0,1,1,0,0,0,1,0,0,0,0
129,2.90122575566717,0.104458957490339,AZ,2023-05-09,1,0,1,0,1,1,0,1,0,1,0,1,0,0
130,1.39758809392746,0.142178508249129,AZ,2023-05-10,0,1,1,1,1,1,1,0,0,1,0,1,1,1
131,0.141558807603782,0.0347896784245423,AZ,2023-05-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1
132,1.00437802482568,0.146923477183481,AZ,2023-05-12,0,1,1,1,1,1,1,0,1,1,0,1,1,1
133,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,1.72710717111434,0.3960867440801025,AZ,2023-05-14,1,0,1,1,0,1,1,1,0,1,1,0,1,1
135,1.56097684651289,0.210471131689275,AZ,2023-05-15,0,1,1,1,1,1,0,0,0,1,0,1,1,0
136,1.30913386001944,0.193820635802718,AZ,2023-05-16,1,1,1,1,1,1,0,1,0,1,0,0,0,0
137,1.07305928315162,0.1814969511044605,AZ,2023-05-17,1,1,1,1,1,1,1,1,0,1,0,0,1,1
138,1.45992851548173,0.275857743051795,AZ,2023-05-18,1,1,1,1,0,1,1,1,1,1,0,0,1,1
139,0.89850688304072,0.60520306535773,AZ,2023-05-19,1,1,1,0,1,1,1,1,0,1,0,1,1,1
140,1.80591126036602,0.59578867903763,AZ,2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
141,1.06382661313309,0.197278626465921,AZ,2023-05-21,1,1,1,1,1,1,0,1,0,0,0,0,1,0
142,1.57257196479384,0.2096484343239955,AZ,2023-05-22,1,1,1,0,1,1,1,1,1,1,0,0,0,1
143,1.25656152848005,0.1772881591013485,AZ,2023-05-23,0,1,1,1,1,1,1,0,0,1,0,1,1,1
144,1.33121293719905,0.277505788796204,AZ,2023-05-24,0,1,1,1,1,1,1,0,0,1,1,0,1,1
145,0.520209080921798,0.077176346700315,AZ,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,0.786040166537282,0.264073875735022,AZ,2023-05-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
147,0.562391657315199,0.0858480475853255,AZ,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,2.33541563825451,0.3027663369838065,AZ,2023-05-28,0,1,1,1,0,1,1,0,1,1,0,0,0,1
149,1.68546126717697,0.3055419379868485,AZ,2023-05-29,0,1,1,1,1,0,0,0,1,1,1,0,0,0
150,1.73118920642009,0.354920052134152,AZ,2023-05-30,1,0,1,1,1,0,1,1,0,1,0,0,0,1
151,2.28403951918008,0.2439189914213725,AZ,2023-05-31,1,1,1,0,1,1,0,1,0,1,0,1,1,0
152,1.91693587645122,0.387699599728564,AZ,2023-06-01,1,0,1,0,1,1,1,1,0,1,0,1,1,1
153,0.879562653475684,0.309395027490348,AZ,2023-06-02,1,1,1,1,1,0,1,1,0,1,1,1,0,1
154,0.714506499025336,0.2189821086701025,AZ,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1
155,0.985063483360545,0.220663059620956,AZ,2023-06-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1
156,0.719845792002584,0.242376270008849,AZ,2023-06-05,1,1,1,1,1,1,1,1,0,1,1,0,1,1
157,1.11643819868091,0.365222246011651,AZ,2023-06-06,1,1,1,1,1,0,1,1,0,1,0,0,0,1
158,1.34593339286304,0.309533138306983,AZ,2023-06-07,1,1,1,0,1,1,0,1,1,1,1,0,1,0
159,1.9589093599849,0.3877610520700455,AZ,2023-06-08,1,1,1,0,1,0,0,1,0,1,0,0,0,0
160,1.35936563154976,0.3999837849817225,AZ,2023-06-09,0,1,1,1,1,0,1,0,0,1,0,1,0,1
161,0.976977322158881,0.4190684470202985,AZ,2023-06-10,1,1,0,1,1,1,1,1,0,0,0,0,1,1
162,1.2476356816908,0.2470055898929275,AZ,2023-06-11,1,0,1,1,1,1,1,1,0,1,0,0,1,1
163,1.16277464478337,0.3452360723082665,AZ,2023-06-12,0,1,1,1,1,1,1,0,0,1,0,0,1,1
164,2.87390037704356,0.4684071831803295,AZ,2023-06-13,0,0,1,0,1,1,0,0,0,1,1,0,0,0
165,2.8269575262776,0.3238115256276415,AZ,2023-06-14,1,1,1,0,0,1,1,1,1,1,0,0,1,1
166,1.45799406938326,0.662758463350945,AZ,2023-06-15,1,0,1,1,1,0,0,1,0,1,0,1,0,0
167,1.17223657939892,0.2739753575912995,AZ,2023-06-16,1,0,1,1,1,1,1,1,0,1,0,1,1,1
168,0.605679057704548,0.356330878256266,AZ,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169,1.09529713623389,0.2694731036195595,CA,2023-05-07,1,1,1,1,1,1,1,1,0,1,0,0,0,1
170,9.23398024519102,0.361702671964577,CA,2023-05-08,1,0,1,0,1,0,0,0,0,0,0,0,0,0
171,5.21088240572762,0.1944762906506505,CA,2023-05-09,1,0,1,1,0,1,0,0,0,0,0,0,0,0
172,3.13324850119347,0.2850295528602945,CA,2023-05-10,1,0,1,1,1,0,0,0,0,1,1,0,0,0
173,4.22439765673862,0.2885495588547355,CA,2023-05-11,0,0,1,1,0,0,0,0,0,1,0,0,0,0
174,1.75114376580105,0.2248266341834695,CA,2023-05-12,0,1,0,1,1,1,1,0,0,0,0,0,0,1
175,1.45859801632373,0.402369786245581,CA,2023-05-13,1,0,1,0,1,0,1,1,0,1,0,0,0,1
176,4.83923787527438,0.54711174625988,CA,2023-05-14,1,0,0,1,1,0,0,1,0,0,0,1,0,0
177,4.86730075632207,0.3547287113132415,CA,2023-05-15,1,0,1,1,0,1,1,1,1,1,0,0,0,1
178,1.46105397102361,0.2352326442757025,CA,2023-05-16,1,1,1,1,1,1,1,1,0,1,0,0,1,1
179,1.88282306161272,0.3197380377790275,CA,2023-05-17,0,1,1,1,0,0,0,0,1,1,1,0,0,0
180,1.53714706547685,0.3218728397637195,CA,2023-05-18,1,1,1,1,1,1,1,1,0,1,0,0,0,1
181,2.13575323876104,0.2417243623880135,CA,2023-05-19,0,0,1,1,0,1,1,0,0,1,0,0,0,1
182,1.14222028596195,0.1140358890240975,CA,2023-05-20,1,0,1,1,1,1,1,1,0,1,0,0,1,1
183,1.08704412009773,0.450856049589814,CA,2023-05-21,0,1,1,1,1,1,1,0,1,1,0,0,0,1
184,1.56948964530692,0.288695347728748,CA,2023-05-22,1,1,0,1,1,1,1,1,0,0,1,0,0,1
185,1.14974081469295,0.28128272499591,CA,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1
186,1.54952369017667,0.280502606311331,CA,2023-05-24,1,1,0,0,1,1,1,0,0,0,0,0,1,1
187,2.48339317179542,0.2817302229473075,CA,2023-05-25,0,0,1,1,0,1,0,1,0,1,0,0,0,0
188,2.13324102689788,0.33185809680518,CA,2023-05-26,0,1,1,1,1,1,0,0,1,1,0,0,1,0
189,1.1094655093731,0.3134321510278475,CA,2023-05-27,1,1,1,0,1,1,1,1,0,1,0,0,1,1
190,1.47516046161407,0.410501322996926,CA,2023-05-28,0,0,1,1,1,1,1,0,0,1,1,0,1,1
191,1.78566392357548,0.4724134503617345,CA,2023-05-29,0,0,1,1,1,1,1,0,0,1,0,0,1,1
192,2.67424919740505,0.295606098895773,CA,2023-05-30,0,0,1,1,0,1,1,0,0,1,0,0,1,1
193,2.11741520915279,0.3243465860752165,CA,2023-05-31,0,1,1,1,1,0,0,0,1,1,0,0,0,0
194,2.60061139639106,0.3265629660300605,CA,2023-06-01,0,1,1,0,1,1,1,0,0,1,0,0,0,1
195,1.5434755294638,0.375402071707665,CA,2023-06-02,1,1,1,1,1,0,0,1,0,1,0,0,1,0
196,1.66433501779016,0.3153791654562275,CA,2023-06-03,0,1,1,0,1,1,1,0,0,1,0,1,0,1
197,2.1604210418489602,0.4272268353845945,CA,2023-06-04,1,0,1,1,1,0,1,1,0,1,0,0,0,1
198,1.70776807287225,0.3061129851251705,CA,2023-06-05,1,0,1,1,0,1,1,1,0,1,0,0,1,1
199,2.25082784900261,0.4146544695431245,CA,2023-06-06,1,1,1,1,0,0,0,1,0,1,0,0,1,0
200,1.90775612355962,0.395358659787213,CA,2023-06-07,0,1,1,1,1,1,0,0,1,1,0,1,0,0
201,0.963832329773797,0.357426743650387,CA,2023-06-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
202,3.89634482900237,0.473928210628395,CA,2023-06-09,0,0,1,1,1,1,0,0,0,1,0,0,0,0
203,1.28481878341251,0.60488210195506,CA,2023-06-10,1,1,1,1,1,0,0,1,0,1,1,1,0,0
204,0.804979886438309,0.345930094257268,CA,2023-06-11,1,1,1,1,1,1,1,1,0,1,0,0,1,1
205,2.05625773485469,0.3830774565153585,CA,2023-06-12,0,1,1,0,1,1,0,0,0,1,0,0,1,0
206,2.00599311851382,0.336149083802279,CA,2023-06-13,1,0,1,1,1,1,1,1,0,1,0,0,1,1
207,3.59936622438017,0.4101202495701865,CA,2023-06-14,0,1,0,1,0,1,1,0,0,0,0,0,0,1
208,1.82280044256943,0.370537202289539,CA,2023-06-15,0,1,1,1,0,1,1,0,0,1,0,1,0,1
209,2.33584036381834,0.415334060649305,CA,2023-06-16,0,1,0,1,0,1,0,0,1,0,0,1,0,0
210,1.45603627134529,0.494618440682455,CA,2023-06-17,0,0,1,1,1,1,0,0,1,1,0,1,0,0
211,0.589516867050151,0.356729943308836,CO,2023-05-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
212,1.0123061169546,0.68674021180489,CO,2023-05-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1
213,0.556954209675334,0.3509738298756695,CO,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,2.71031896940616,0.70242890890676,CO,2023-05-10,1,0,1,0,1,0,0,1,0,1,1,0,0,0
215,0.27643795412181,0.057947172699579,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,0.539805761002011,0.066305212729117,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,0.113337379945935,0.070850310755292,CO,2023-05-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
219,1.03182648305266,0.164090130229918,CO,2023-05-15,1,1,1,1,1,1,1,1,0,1,1,1,0,1
220,0.71733573511175,0.3374187059250895,CO,2023-05-16,1,1,1,1,0,1,1,1,1,1,0,0,1,1
221,0.129205435935912,0.0860301076434015,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,0.972096749221819,0.453295122464051,CO,2023-05-18,1,1,1,1,1,0,1,1,0,1,0,1,1,1
223,1.01687218825143,0.72123467970753,CO,2023-05-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
224,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.153953423735842,0.1100603153987865,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,1.6334942266073,0.4880871004017765,CO,2023-05-22,1,1,1,1,1,0,1,1,0,1,0,0,0,1
227,0.493900437432901,0.123752205291047,CO,2023-05-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1
228,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.625279564083002,0.504978368460785,CO,2023-05-26,1,1,1,0,1,1,1,1,0,1,0,1,1,1
231,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.231886080376747,0.1628355406416975,CO,2023-05-28,1,1,1,1,1,1,1,1,0,1,1,0,1,1
233,0.239324956849638,0.1714534366646675,CO,2023-05-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1
234,0.251858495254793,0.180323561697206,CO,2023-05-30,1,1,1,1,1,1,1,1,0,1,0,1,1,1
235,0.675443747949328,0.1894373681110095,CO,2023-05-31,1,0,1,1,1,1,1,1,0,1,0,1,1,1
