...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
23,0.398518324946906,0.246151395571263,AK,2024-07-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1
24,NA,NA,AK,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.489079328862917,0.3757751046226185,AK,2024-08-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1
35,NA,NA,AK,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1.06182785165968,0.3583500740887255,AK,2024-08-05,1,1,1,1,0,1,1,1,0,1,1,0,1,1
38,NA,NA,AK,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.446385805301482,0.346509199371991,AK,2024-08-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
40,NA,NA,AK,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.995734127092715,0.3345267133828555,AK,2024-08-09,1,1,1,1,0,1,1,0,1,0,1,0,1,1
42,NA,NA,AK,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.426518933201515,0.345462603378721,AL,2024-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,NA,NA,AL,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.443884924218271,0.350411615162533,AL,2024-07-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1
53,NA,NA,AL,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.666791385017023,0.4553374553915015,AL,2024-07-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
60,0.476586152122946,0.3635416742506255,AL,2024-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.606948527999307,0.409168944536452,AL,2024-07-24,1,1,1,1,0,1,1,1,0,1,1,0,1,1
68,NA,NA,AL,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.527526534746983,0.3869879278577925,AL,2024-07-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1
70,NA,NA,AL,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.795969031753958,0.504723045846165,AL,2024-08-02,0,1,1,1,1,1,1,1,1,1,1,1,1,1
77,0.560430914408176,0.4144291093297615,AL,2024-08-03,1,0,1,1,1,1,1,1,1,1,1,1,1,1
78,NA,NA,AL,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.915240314109681,0.4302065542123055,AL,2024-08-08,1,1,1,1,1,0,1,1,0,1,1,1,0,1
83,NA,NA,AL,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.490993820532744,0.3883013979853775,AR,2024-07-08,1,1,1,1,1,1,1,0,1,1,1,1,0,1
94,0.515441273820529,0.372683832784661,AR,2024-07-09,1,0,1,1,1,1,1,1,0,0,1,1,1,1
95,0.514277220498821,0.374256455805145,AR,2024-07-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.487960304184921,0.30093740381621,AR,2024-07-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1
103,NA,NA,AR,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.62762452835956,0.4652515001272905,AR,2024-07-19,1,1,1,1,1,0,1,1,0,1,1,1,0,1
105,NA,NA,AR,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.00954765605313,0.4081295561073995,AR,2024-07-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
108,0.484684561309975,0.294560348398341,AR,2024-07-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
109,1.09575479796042,0.3950845231636705,AR,2024-07-24,1,0,1,1,1,1,1,0,0,0,1,0,1,1
110,NA,NA,AR,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.559933592166143,0.4180829281822725,AR,2024-07-26,1,0,1,1,1,1,1,1,0,1,1,1,0,1
112,NA,NA,AR,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2.65000966023529,0.4295144768358325,AR,2024-07-29,1,0,1,1,1,1,1,0,0,1,1,1,0,1
115,0.575927202032055,0.4335016742765935,AR,2024-07-30,1,0,1,1,1,1,1,1,0,1,1,1,1,0
116,NA,NA,AR,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.723041220375211,0.543397004897685,AR,2024-08-05,0,1,1,1,1,1,1,0,0,1,1,1,1,1
122,0.647226071574622,0.390864814879771,AR,2024-08-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1
123,0.506547001847473,0.3082399305367665,AR,2024-08-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.77760336979606,0.4300624849925655,AR,2024-08-09,0,1,1,1,1,1,1,0,1,0,1,1,1,1
126,NA,NA,AR,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.32008150098491,0.413985553729486,AZ,2024-06-30,0,1,0,1,1,0,0,0,0,0,1,0,0,0
128,7.4299681851595,0.4136103677837015,AZ,2024-07-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0
129,1.68514543952563,0.3344728388044195,AZ,2024-07-02,0,1,1,1,1,1,1,0,0,0,1,1,0,1
130,NA,NA,AZ,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.841437307489458,0.231181129049782,AZ,2024-07-04,1,1,0,1,1,1,1,0,0,0,1,1,1,1
132,0.723385527592934,0.388352142591926,AZ,2024-07-05,1,1,1,1,0,1,1,0,1,0,1,0,0,1
133,2.13849617121816,0.449405882584369,AZ,2024-07-06,1,1,1,1,0,1,1,0,1,0,1,0,1,1
134,0.873543717014315,0.3802290290508525,AZ,2024-07-07,1,1,1,1,1,1,1,0,0,0,1,0,0,1
135,9.09268543918649,0.410255063768883,AZ,2024-07-08,0,1,0,1,0,1,1,0,0,0,1,0,0,1
136,3.87397839566902,0.3722742956406375,AZ,2024-07-09,1,0,1,1,0,1,1,1,0,0,1,0,0,1
137,3.15095936229243,0.3996817742339925,AZ,2024-07-10,0,0,0,1,1,1,1,0,0,1,1,0,0,1
138,0.787953848072926,0.400494205152132,AZ,2024-07-11,1,1,1,1,1,1,1,1,0,0,1,0,0,1
139,0.74076400343861,0.408127459742822,AZ,2024-07-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1
140,NA,NA,AZ,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,1.04952043258095,0.52102921410474,AZ,2024-07-14,1,1,1,1,1,0,1,1,0,1,1,0,1,1
142,2.06023026324289,0.401872380042575,AZ,2024-07-15,0,0,0,1,1,1,1,0,0,0,1,0,0,1
143,2.6104174229554298,0.4152617910865555,AZ,2024-07-16,1,0,0,1,1,1,1,0,0,0,1,0,0,1
144,3.68841721058519,0.407560682441093,AZ,2024-07-17,0,1,0,1,0,0,1,0,0,0,1,0,0,1
145,5.29447126941291,0.492994580062259,AZ,2024-07-18,0,0,0,1,1,1,1,0,0,0,0,1,0,1
146,1.11589071469547,0.4883167912862355,AZ,2024-07-19,1,1,0,1,1,1,1,1,0,0,1,0,1,1
147,1.21103385554401,0.415646471535245,AZ,2024-07-20,1,0,1,1,1,1,1,0,0,0,1,1,1,1
148,4.3718348871669,0.52157104224801,AZ,2024-07-21,0,1,0,1,0,0,1,0,0,0,1,0,0,1
149,4.78326402129373,0.4149724564900945,AZ,2024-07-22,0,1,0,1,0,1,1,0,0,0,1,0,0,1
150,2.00918843259188,0.4174185421408315,AZ,2024-07-23,1,1,0,1,1,1,0,1,0,0,0,0,1,1
151,5.88929754960924,0.4744450586149475,AZ,2024-07-24,0,0,0,1,0,1,1,0,0,0,1,0,0,1
152,1.22011477721914,0.396174278095089,AZ,2024-07-25,1,0,1,1,1,1,1,0,0,1,0,1,1,1
153,1.49031427542055,0.4553602551578125,AZ,2024-07-26,0,1,1,1,1,1,1,0,1,0,1,0,1,1
154,2.57622731938229,0.55050758784911,AZ,2024-07-27,0,1,0,1,1,1,1,0,1,0,1,1,0,1
155,2.56335758463062,0.436599994961315,AZ,2024-07-28,1,0,0,1,1,1,0,0,0,0,1,0,1,0
156,5.09306138815007,0.4403882852560095,AZ,2024-07-29,0,1,0,1,0,1,0,0,1,0,1,0,0,0
157,2.26540066194653,0.451848027700153,AZ,2024-07-30,1,0,0,1,1,0,1,1,0,0,1,1,0,1
158,1.51695631417051,0.3515935591528405,AZ,2024-07-31,1,1,1,1,0,1,1,0,0,1,1,0,1,1
159,0.568924429187528,0.2603931056819495,AZ,2024-08-01,1,1,1,1,1,1,1,1,0,0,1,0,0,1
160,0.728985244659202,0.52943182228533,AZ,2024-08-02,1,0,1,1,1,1,1,1,1,1,1,1,1,1
161,2.42097691281399,0.4324154151696275,AZ,2024-08-03,0,1,0,1,0,1,1,0,1,0,1,0,0,1
162,2.29997032941352,0.502818865438425,AZ,2024-08-04,1,0,0,1,0,0,1,1,0,0,1,0,0,1
163,5.34622183260803,0.511047373254635,AZ,2024-08-05,0,1,0,1,1,1,1,0,1,0,1,1,0,1
164,6.75516592919315,0.4499198095478415,AZ,2024-08-06,0,0,0,1,1,1,1,0,1,0,1,0,0,1
165,8.58869088607264,0.4616714615718115,AZ,2024-08-07,0,1,0,1,1,1,0,0,0,0,1,0,0,0
166,1.40802596513776,0.4025908092246095,AZ,2024-08-08,0,1,1,1,1,1,1,0,0,0,1,0,1,1
167,2.23048182723524,0.409573673289757,AZ,2024-08-09,0,1,1,1,1,1,1,0,0,0,0,0,1,1
168,1.35043873734466,0.4737053074684635,AZ,2024-08-10,1,1,1,1,1,1,0,1,1,0,1,0,1,0
169,10.9770718270846,0.3894819569293195,CA,2024-06-30,0,0,0,0,1,0,1,0,0,0,0,0,0,0
170,10.9763573197304,0.3714516385577865,CA,2024-07-01,0,0,1,0,0,0,1,0,0,0,0,0,0,1
171,3.24365275695934,0.388778797390006,CA,2024-07-02,0,1,1,1,1,1,1,0,0,0,0,0,0,0
172,6.0730324260037,0.3883514180149895,CA,2024-07-03,0,0,1,1,1,1,1,0,0,0,0,0,0,0
173,1.61085302247277,0.381243672947605,CA,2024-07-04,1,1,1,1,1,1,1,1,1,0,1,0,0,1
174,8.00618581756084,0.404945474015218,CA,2024-07-05,0,0,0,1,0,0,1,0,0,0,0,1,0,1
175,6.19560013504061,0.401774857396586,CA,2024-07-06,0,1,0,1,0,1,1,0,0,0,1,0,0,1
176,8.21711498717783,0.3943517201370075,CA,2024-07-07,0,1,1,1,0,1,1,0,0,0,0,0,0,1
177,12.3120642222889,0.4159798011200255,CA,2024-07-08,0,1,0,1,1,1,1,0,0,0,0,0,0,0
178,19.3136387592017,0.424670268292888,CA,2024-07-09,0,1,0,0,0,1,0,0,1,0,0,0,0,0
179,11.6708627740546,0.417719573106452,CA,2024-07-10,0,1,0,0,0,0,1,0,1,0,0,0,0,1
180,13.1471312128165,0.4237770352115985,CA,2024-07-11,0,0,0,1,1,0,1,0,0,0,0,0,0,0
181,16.8697583742435,0.4099944981987935,CA,2024-07-12,0,0,0,1,0,0,1,0,0,0,0,0,0,0
182,5.56961701842767,0.415891158557329,CA,2024-07-13,1,0,0,1,1,1,0,0,0,0,1,1,0,0
183,14.5079814167808,0.413279555053712,CA,2024-07-14,0,1,0,1,1,0,1,0,0,0,0,0,0,0
184,14.3388177004772,0.4152477074100325,CA,2024-07-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185,22.0906130294878,0.4354763342161485,CA,2024-07-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0
186,9.11063085436841,0.4178874633807975,CA,2024-07-17,0,0,0,1,0,1,1,0,0,0,0,0,0,1
187,9.54342197526373,0.4005584528965435,CA,2024-07-18,0,0,1,1,0,0,1,0,0,0,1,0,0,1
188,4.94188977801382,0.4247218630351935,CA,2024-07-19,0,1,0,1,1,1,1,0,0,0,1,0,0,1
189,5.75598178390116,0.406551608834006,CA,2024-07-20,0,0,0,1,0,1,1,0,0,0,0,0,0,0
190,16.1061648148417,0.448063347871997,CA,2024-07-21,0,0,0,1,0,0,1,0,0,0,0,0,0,1
191,23.2861767047416,0.430288974233585,CA,2024-07-22,0,0,0,0,1,1,1,0,0,0,0,0,0,1
192,16.214840619548202,0.43032764774716,CA,2024-07-23,0,1,0,1,0,0,1,0,0,0,1,0,1,1
193,21.6400162916147,0.4547618604369395,CA,2024-07-24,0,1,0,0,1,0,1,0,0,0,0,0,0,1
194,14.6781047451779,0.440617614478178,CA,2024-07-25,0,1,0,1,1,1,0,0,0,0,0,0,0,0
195,15.3206308774166,0.4568121531027665,CA,2024-07-26,0,0,0,1,0,1,0,0,0,0,1,0,0,0
196,10.646558070826,0.439913195612918,CA,2024-07-27,0,0,0,1,1,1,1,0,0,0,0,0,0,1
197,3.63919669488746,0.385297713437945,CA,2024-07-28,1,1,0,0,1,1,1,1,0,0,0,0,0,1
198,14.4284566022564,0.4612143143036455,CA,2024-07-29,0,0,0,1,0,1,0,0,0,0,0,0,0,0
199,16.9077255246639,0.455110448010684,CA,2024-07-30,0,1,0,1,1,0,0,0,0,0,1,0,0,0
200,8.94298662924453,0.418889677085337,CA,2024-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,14.4011451154012,0.4442017868227975,CA,2024-08-01,0,1,0,1,1,1,1,0,0,0,1,0,1,1
202,10.7234979178018,0.44373852553381,CA,2024-08-02,0,0,0,1,0,1,1,0,0,0,0,0,0,1
203,4.31550423289241,0.4039708836176805,CA,2024-08-03,0,1,1,1,1,0,1,0,0,0,1,0,0,1
204,20.3793300737027,0.4447615177816775,CA,2024-08-04,0,1,0,1,0,1,1,0,0,0,0,0,0,1
205,38.3372236743462,0.457971230025392,CA,2024-08-05,0,0,0,1,0,0,0,0,0,0,1,0,0,0
206,20.3649749503376,0.4475283536394975,CA,2024-08-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,22.2106051487871,0.4486436051875855,CA,2024-08-07,0,0,0,1,0,1,0,0,0,0,1,0,0,0
208,11.691672488948,0.440123567100309,CA,2024-08-08,0,0,0,1,0,0,1,0,0,0,1,0,0,1
209,19.6188362220187,0.4404359054196605,CA,2024-08-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,20.4619429072714,0.482815438414804,CA,2024-08-10,0,0,0,1,0,0,1,0,0,0,0,0,0,1
211,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.517089398299289,0.3486946556953545,CO,2024-07-01,1,0,1,1,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.415961984584237,0.318089433636471,CO,2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.409846062465385,0.314040722399266,CO,2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.413757904453797,0.3124862599290395,CO,2024-07-10,1,1,1,1,1,1,1,1,1,0,1,1,0,1
222,0.74006498199892,0.3910316866092555,CO,2024-07-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1
223,0.55965246060955,0.395530366954626,CO,2024-07-12,1,1,1,1,0,1,1,1,0,1,1,0,1,1
224,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.689903779708914,0.3879824324534615,CO,2024-07-15,1,1,1,1,1,1,1,0,0,1,1,0,0,1
227,1.44325427039566,0.480264424619292,CO,2024-07-16,1,1,1,1,1,0,1,1,0,1,1,1,0,0
228,1.01125175186073,0.496433049184329,CO,2024-07-17,0,1,1,1,1,1,1,0,1,1,1,1,0,1
229,1.53245145135781,0.447637500892318,CO,2024-07-18,0,1,0,1,1,1,1,1,1,1,1,1,1,1
230,0.761645969626055,0.52181702913999,CO,2024-07-19,0,1,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.793513077573705,0.3202743780292505,CO,2024-07-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1
235,0.681113679754632,0.3700298663796475,CO,2024-07-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
