"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23G_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23G_95_CI","X24A_95_CI","other_95_CI"
"70",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.745914385098684,1.14130975088839,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"72",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.768756211012147,1.15530942678094,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"76",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.37222528038492,0.412483985628292,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"80",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",1.05885794712635,0.947201172635417,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
"84",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2.45273055207647,0.935271245745748,"AR",2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0
"87",0.832016062548788,1.14351970190387,"AR",2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"88",0.299035641453586,0.402903801839869,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"89",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.484038802927313,0.708806904590745,"AR",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"96",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.470462069926334,0.708679939168973,"AR",2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"101",0.598155721526779,0.736157421639067,"AR",2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"102",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.373035921862576,0.499862740554598,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"108",1.29310048601165,1.02644990390042,"AR",2023-11-28,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
"109",0.950957348957234,0.526006698682422,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
"110",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.522423514826833,0.752492779944639,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"112",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",0.572748884234026,0.816771840323402,"AR",2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"116",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",1.61263318669713,1.16579016475986,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
"118",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",0.633723027141771,0.928020203202593,"AR",2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"121",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.74901946864015,0.789591393001753,"AR",2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"123",0.855519895982952,1.24957735509071,"AR",2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"124",2.97111935715001,0.963194365736348,"AR",2023-12-14,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
"125",0.187177189383105,0.257594233456484,"AR",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.201434873518,0.751170632347044,"AZ",2023-11-05,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0
"128",3.62463879792545,0.705687166317641,"AZ",2023-11-06,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"129",1.71532149668021,0.633789071168179,"AZ",2023-11-07,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
"130",2.58380968255103,0.764482994441006,"AZ",2023-11-08,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1
"131",1.53572916156059,0.726008426068802,"AZ",2023-11-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1
"132",1.38656392031601,0.749976550329521,"AZ",2023-11-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"133",1.22260200618121,0.702365334729443,"AZ",2023-11-11,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
"134",3.5844060076054,0.652434231558608,"AZ",2023-11-12,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"135",3.29561351473523,0.627908148280914,"AZ",2023-11-13,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
"136",2.86420692822525,0.761061241797885,"AZ",2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1
"137",1.94201304356957,0.625735331758923,"AZ",2023-11-15,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"138",1.46375840674582,0.315301764245074,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"139",0.690988324371365,0.954994470224263,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"140",1.19792937911288,0.820425135268122,"AZ",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"141",2.10408467305246,0.788362825722375,"AZ",2023-11-19,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1
"142",4.17134056877429,0.621485578962432,"AZ",2023-11-20,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
"143",2.4216109851249,0.768717937989372,"AZ",2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1
"144",1.58118456641244,0.774539914919511,"AZ",2023-11-22,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
"145",0.928123939306569,0.854167168032728,"AZ",2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1
"146",2.23937954691784,0.651148792739136,"AZ",2023-11-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1
"147",1.89094182543258,0.768060075623725,"AZ",2023-11-25,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
"148",3.83811975480516,0.923425124378919,"AZ",2023-11-26,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
"149",2.58008831011465,0.657786119680839,"AZ",2023-11-27,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
"150",4.21452780678015,0.707356920356807,"AZ",2023-11-28,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1
"151",3.2630813631533,0.691876486955836,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
"152",0.77160493125666,0.686105395723228,"AZ",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"153",1.14905758698213,0.674396271390434,"AZ",2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
"154",1.42120459313447,0.661607300461221,"AZ",2023-12-02,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
"155",3.09597656398011,0.671398720122913,"AZ",2023-12-03,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"156",2.19584022039367,0.72625506503234,"AZ",2023-12-04,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
"157",5.46735231689918,0.630269348696366,"AZ",2023-12-05,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
"158",3.26743316086786,0.816109631181334,"AZ",2023-12-06,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"159",2.13643410404398,0.628796895324678,"AZ",2023-12-07,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1
"160",0.896415592516192,0.637976418945789,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"161",1.3335161876518,0.453381290181946,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"162",1.11992601665963,0.933885016971015,"AZ",2023-12-10,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0
"163",2.16934538616621,0.808213261668542,"AZ",2023-12-11,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1
"164",3.8762919241704,0.962592252137967,"AZ",2023-12-12,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"165",3.99037307074883,0.887484241950501,"AZ",2023-12-13,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
"166",2.70262947830439,0.841468914661668,"AZ",2023-12-14,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1
"167",1.47086859912482,0.781798996505217,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"168",1.44553380073569,0.749420856223673,"AZ",2023-12-16,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1
"169",1.25424916309676,0.870263444481656,"CA",2023-11-05,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
"170",2.20097481575095,0.622619146223381,"CA",2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0
"171",2.39813243922554,0.7526510998349,"CA",2023-11-07,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0
"172",3.73484549521328,0.874611919777071,"CA",2023-11-08,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0
"173",3.19127644386913,0.745247441996862,"CA",2023-11-09,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
"174",1.76403294738709,0.619317674994911,"CA",2023-11-10,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
"175",1.17760585963861,0.446279025257748,"CA",2023-11-11,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"176",1.25857172232042,0.465015378471278,"CA",2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"177",3.80454407486896,0.747287688325628,"CA",2023-11-13,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"178",2.35335756404163,0.604483012482112,"CA",2023-11-14,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1
"179",2.10204237225515,0.619971057731165,"CA",2023-11-15,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
"180",1.92890879113863,0.70309355086909,"CA",2023-11-16,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1
