...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
35,NA,NA,AK,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.280922917402769,0.218930694375805,AK,2023-09-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
38,NA,NA,AK,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.982824580704104,0.348155960472144,AL,2023-08-20,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
44,NA,NA,AL,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.398860635425494,0.286105159199299,AL,2023-08-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
46,0.802711211504594,0.421352659354951,AL,2023-08-23,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
47,1.56123835850902,0.4620236079157735,AL,2023-08-24,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
48,0.797805760717611,0.4184148782644565,AL,2023-08-25,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1
49,0.67705899984618,0.4846440563313175,AL,2023-08-26,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
50,NA,NA,AL,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.787968538817428,0.353319779696111,AL,2023-08-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
52,0.708538615902856,0.5071628418794,AL,2023-08-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
53,1.05845877013744,0.4539562057116295,AL,2023-08-30,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
54,NA,NA,AL,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.462088372838126,0.3099275423357885,AL,2023-09-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
56,0.413001116387852,0.300721851819836,AL,2023-09-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
57,NA,NA,AL,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.421389948392975,0.304715779166869,AL,2023-09-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
59,0.420825663034446,0.3068648452874495,AL,2023-09-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
60,1.09650489287453,0.378679317503132,AL,2023-09-06,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
61,NA,NA,AL,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.43043234501299,0.31911152670324,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
65,0.407060047588219,0.273079343206465,AL,2023-09-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
66,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.445371814236364,0.3276380992003165,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
68,0.462422421470191,0.3306721794505545,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
69,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.478138619165169,0.3508237740608535,AL,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
75,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.304015172308925,0.2034665203523455,AL,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.5098846588784,0.378293509239802,AL,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
82,NA,NA,AL,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.07366735758543,0.3986145147908475,AR,2023-08-21,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
87,0.537627116798371,0.3800375380990835,AR,2023-08-22,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
88,2.05650502298314,0.3756929401148365,AR,2023-08-23,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
89,2.10127161078726,0.495999738940672,AR,2023-08-24,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
90,0.394150073868639,0.2608027355035305,AR,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
91,NA,NA,AR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.395676010294542,0.2632333187768245,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,2.03960846833658,0.357975904008062,AR,2023-08-28,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
94,2.54311675665877,0.3430125356786715,AR,2023-08-29,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
95,1.76615774900116,0.454856466601616,AR,2023-08-30,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1
96,1.01281817152065,0.517774511246005,AR,2023-08-31,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1
97,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,1.93894699618928,0.3475392512144895,AR,2023-09-05,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1
102,0.744486097383187,0.4070642386749665,AR,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
103,0.750965064375723,0.397465970572109,AR,2023-09-07,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
104,1.95264344667357,0.4495601460102855,AR,2023-09-08,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1
105,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2.69112612483263,0.45385054714941,AR,2023-09-11,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
108,0.763790001424516,0.291480131598034,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
109,1.08803751850014,0.539685772910565,AR,2023-09-13,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
110,0.713059347456353,0.5220597678694,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
111,0.873124457772567,0.2605200541155915,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
112,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.473086213908719,0.320269697883825,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
115,1.22145341659284,0.4164077913868245,AR,2023-09-19,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
116,2.09651577993891,0.490995258917188,AR,2023-09-20,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1
117,1.6054099616378,0.465109505602561,AR,2023-09-21,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
118,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.5261265339173,0.353315264616814,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,0.282421149392085,0.2030507438005505,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,0.760164149315835,0.3994288901190415,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
125,2.0995121208993,0.332478942334893,AR,2023-09-29,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
126,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.21596724949007,0.408996408891429,AZ,2023-08-20,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
128,2.44675264994697,0.3700874739242415,AZ,2023-08-21,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
129,2.84369544470099,0.3489070042752135,AZ,2023-08-22,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1
130,2.66912822684546,0.3358007456609075,AZ,2023-08-23,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1
131,2.60087897149676,0.414721650452927,AZ,2023-08-24,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
132,0.91498358011796,0.4304472390713925,AZ,2023-08-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
133,1.63554150885302,0.4306834996683545,AZ,2023-08-26,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1
134,3.56378438934201,0.4289019493663085,AZ,2023-08-27,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
135,3.4679388090419,0.3651587684454965,AZ,2023-08-28,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
136,1.5804204453498,0.4239810442564875,AZ,2023-08-29,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1
137,1.9768208214031,0.3818985584844405,AZ,2023-08-30,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
138,1.28575155589577,0.509064441832335,AZ,2023-08-31,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0
139,0.355652946137994,0.259883302416438,AZ,2023-09-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
140,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,2.7034961504286,0.390542589015696,AZ,2023-09-03,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
142,6.33661541664114,0.412964022476706,AZ,2023-09-04,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
143,2.76939809881618,0.383689845531759,AZ,2023-09-05,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0
144,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2.26406199634513,0.545704895885395,AZ,2023-09-09,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1
148,2.5165626897468,0.393231375678178,AZ,2023-09-10,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
149,6.33931236640644,0.386351085302732,AZ,2023-09-11,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
150,3.58272492019557,0.398411500999526,AZ,2023-09-12,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
151,1.86732216485896,0.405053015033914,AZ,2023-09-13,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
152,1.54577997386268,0.459760759123205,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
153,0.977167514649112,0.358544934997888,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1
154,1.39207238634635,0.386781608423268,AZ,2023-09-16,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1
155,4.53821775171574,0.3485282660231205,AZ,2023-09-17,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
156,6.57847670419768,0.4139963334462015,AZ,2023-09-18,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1
157,5.4282124774299,0.4199033745317585,AZ,2023-09-19,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
158,2.14247490123737,0.394688216510021,AZ,2023-09-20,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0
159,3.01184280791077,0.4994539178792505,AZ,2023-09-21,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1
160,1.07927565209422,0.302010231852825,AZ,2023-09-22,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
161,2.17057794113702,0.506416167938085,AZ,2023-09-23,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1
162,3.16221002331675,0.3806155573809615,AZ,2023-09-24,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1
163,6.65455068785562,0.452206470763703,AZ,2023-09-25,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0
164,6.31702737238868,0.4203803209805275,AZ,2023-09-26,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0
165,3.82660129993855,0.3748906833693865,AZ,2023-09-27,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0
166,1.54009992087389,0.3982667474159305,AZ,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
167,0.808269978018903,0.400392433941401,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1
168,1.74155751883714,0.3803369667721895,AZ,2023-09-30,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1
169,2.25092960623695,0.429623271277162,CA,2023-08-20,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
170,5.79334125904609,0.4011833260946335,CA,2023-08-21,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
171,4.92187271426597,0.4288513785092315,CA,2023-08-22,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172,3.90397168675829,0.4051490950747405,CA,2023-08-23,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
173,4.54259682740755,0.40608069294037,CA,2023-08-24,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
174,2.94946087172101,0.4044528833446285,CA,2023-08-25,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0
175,2.95097520074193,0.404307001619372,CA,2023-08-26,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1
176,2.35543196013296,0.3847865784932955,CA,2023-08-27,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
177,6.99938294438543,0.4163712623268755,CA,2023-08-28,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
178,3.75613123695243,0.3926216134430505,CA,2023-08-29,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1
179,15.5781125289921,0.4050489426790595,CA,2023-08-30,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
180,5.14974217694854,0.39596679784065,CA,2023-08-31,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
181,3.80735437649972,0.389845989284757,CA,2023-09-01,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1
182,1.37824526317699,0.4056364284040275,CA,2023-09-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
183,1.55273987351619,0.4327779667520335,CA,2023-09-03,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
184,1.63933274276168,0.386498384560289,CA,2023-09-04,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
185,5.74646723859539,0.4302561021633715,CA,2023-09-05,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
186,4.34046170674938,0.3766284039955125,CA,2023-09-06,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1
187,4.19854762071317,0.3984933261317035,CA,2023-09-07,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
188,5.18689586197425,0.353990310862269,CA,2023-09-08,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
189,3.1002255653834,0.385408653097727,CA,2023-09-09,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
190,2.30324534227885,0.3751016148452025,CA,2023-09-10,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1
191,5.95681825127628,0.436093461062491,CA,2023-09-11,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
192,10.0213700308884,0.4231227275426125,CA,2023-09-12,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1
193,8.57969928209356,0.4197740333347165,CA,2023-09-13,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
194,4.80723052187621,0.4051119807814085,CA,2023-09-14,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
195,1.97110924001315,0.376258458002879,CA,2023-09-15,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
196,2.24317866756391,0.4129018436116985,CA,2023-09-16,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
197,3.35632034691019,0.398147903686725,CA,2023-09-17,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
198,4.74200833587211,0.416399001908067,CA,2023-09-18,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
199,2.79899303821658,0.383442121649374,CA,2023-09-19,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
200,3.41885742894935,0.3737861020736905,CA,2023-09-20,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
201,2.16217030695814,0.3795849561955525,CA,2023-09-21,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
