...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
37,NA,NA,AK,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.42051368745917,0.3253949398058805,AL,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
47,NA,NA,AL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.868827914443461,0.60506581099994,AL,2023-06-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
52,0.679586340825021,0.446839175659468,AL,2023-06-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0.372320909653112,0.2734087493823585,AL,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
54,NA,NA,AL,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.539449571327819,0.4088623370298545,AL,2023-07-02,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
58,NA,NA,AL,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,1.23803350044884,0.50508392544307,AL,2023-07-05,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1
61,0.720367281921461,0.48264828835365,AL,2023-07-06,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
62,0.32407672517474,0.248639933350103,AL,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,NA,NA,AL,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.663281094841597,0.4274639214525165,AL,2023-07-09,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
65,NA,NA,AL,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.637836111873482,0.474335787787337,AL,2023-07-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,0.299385376596865,0.2398150719777445,AL,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
69,0.672979785567189,0.4237376478642935,AL,2023-07-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
70,NA,NA,AL,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.670258980107164,0.4967670091134475,AL,2023-07-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
72,0.656510943368952,0.4225833064931045,AL,2023-07-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
73,NA,NA,AL,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.29964617172048,0.236520293616803,AL,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
75,NA,NA,AL,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.283339780200581,0.236788113047753,AL,2023-07-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
78,0.652031577441945,0.4377043801582085,AL,2023-07-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
79,0.285106769330339,0.2376366141495485,AL,2023-07-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
80,1.00373368752544,0.458011044346167,AL,2023-07-25,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
81,0.993898920167126,0.47133534166264,AL,2023-07-26,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
82,NA,NA,AL,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.136213005552756,0.081988356843563,AR,2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,NA,NA,AR,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,0.154799858834005,0.093448804249623,AR,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,0.16312247736302601,0.0975317042795135,AR,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,1.6267554206344499,0.1105742530996875,AR,2023-06-26,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
94,0.600530246914608,0.4738351597211925,AR,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
95,NA,NA,AR,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2.01004023706017,0.60857459230833,AR,2023-07-10,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1
108,NA,NA,AR,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,0.351591183254887,0.205246842930301,AR,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
111,NA,NA,AR,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.385078841171457,0.2315634240326215,AR,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
115,NA,NA,AR,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.943387925785433,0.431063617364867,AR,2023-07-19,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
117,NA,NA,AR,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.356963073489516,0.303996715131919,AR,2023-07-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.651303870090297,0.3830629183810255,AR,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
124,NA,NA,AR,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,1.06436225313201,0.4060890491455055,AR,2023-07-28,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1
126,NA,NA,AR,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,6.22968582867895,0.427182524352217,AZ,2023-06-18,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1
128,4.00242770345456,0.4091860206482165,AZ,2023-06-19,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
129,3.16352066480784,0.4493479181857445,AZ,2023-06-20,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1
130,1.84119436185519,0.3663542527244415,AZ,2023-06-21,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0
131,1.80759984132235,0.410125244474497,AZ,2023-06-22,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0
132,0.295535618488592,0.21279749666224201,AZ,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,1.14316251536921,0.395956818736991,AZ,2023-06-24,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
134,1.25363319368392,0.360353052633744,AZ,2023-06-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
135,1.68617031079537,0.3636562569873715,AZ,2023-06-26,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
136,4.50605333747251,0.3584625413258515,AZ,2023-06-27,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
137,1.98137897961213,0.3499909568933635,AZ,2023-06-28,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
138,1.99762462999748,0.369478805432064,AZ,2023-06-29,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
139,0.988062176367202,0.3573137618275515,AZ,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
140,1.30029609394242,0.312150618167345,AZ,2023-07-01,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
141,1.90307131721561,0.3546252962308665,AZ,2023-07-02,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
142,4.26957196127472,0.3374403124942545,AZ,2023-07-03,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
143,3.28796421631839,0.3572561488862105,AZ,2023-07-04,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0
144,1.22857056175989,0.3851925990471905,AZ,2023-07-05,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1
145,1.21248962924795,0.434536996455458,AZ,2023-07-06,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
146,0.461695232873499,0.318209390150342,AZ,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
147,1.7644993569851,0.3772842557638475,AZ,2023-07-08,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0
148,3.04125323404058,0.374962262818527,AZ,2023-07-09,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
149,2.26132296481371,0.3856691916356955,AZ,2023-07-10,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1
150,3.1744224861905,0.3978720032897125,AZ,2023-07-11,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
151,3.60708168810782,0.397856447061481,AZ,2023-07-12,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0
152,3.83445103171525,0.4007010836887865,AZ,2023-07-13,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
153,1.28322518241963,0.402121134692638,AZ,2023-07-14,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
154,1.89956418375153,0.434448944393865,AZ,2023-07-15,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
155,2.80744789711717,0.3725435728792565,AZ,2023-07-16,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
156,6.15662312097316,0.4129798702473485,AZ,2023-07-17,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1
157,2.57250819339055,0.406760943599687,AZ,2023-07-18,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
158,3.46841760479974,0.3968600765836415,AZ,2023-07-19,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
159,1.00025570949716,0.383363125263894,AZ,2023-07-20,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
160,1.42778849229986,0.3198719721323415,AZ,2023-07-21,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
161,1.71547729442707,0.401293478397084,AZ,2023-07-22,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
162,0.5567599116518,0.351848994264043,AZ,2023-07-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
163,4.30081975386162,0.41230572484342,AZ,2023-07-24,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
164,5.48248095697427,0.44648056709484,AZ,2023-07-25,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
165,2.08348960372493,0.422113432689719,AZ,2023-07-26,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1
166,2.08303124305565,0.4729547412371475,AZ,2023-07-27,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
167,1.29336818458041,0.409507828698678,AZ,2023-07-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
168,0.790623156724948,0.39119591011813,AZ,2023-07-29,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
169,0.576744461848195,0.4011048286815435,CA,2023-06-18,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
170,2.24491975896247,0.363988486390708,CA,2023-06-19,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
171,2.61035545834765,0.3905364853677935,CA,2023-06-20,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1
172,3.07408098663899,0.4423184587692555,CA,2023-06-21,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
173,2.42191906698623,0.422484846234834,CA,2023-06-22,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
174,3.45688259073077,0.4064303048356355,CA,2023-06-23,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
175,1.54574195328569,0.4144170638692645,CA,2023-06-24,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
176,1.25172679593821,0.348510481151564,CA,2023-06-25,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
177,1.72542574450506,0.399731076002094,CA,2023-06-26,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
178,1.59871299317613,0.368961516852783,CA,2023-06-27,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
179,3.15663223225349,0.4390193840098685,CA,2023-06-28,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
180,2.86763843177144,0.401642338637346,CA,2023-06-29,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1
181,1.76958716270241,0.3827480546177975,CA,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
182,1.34640692862184,0.4244833443171465,CA,2023-07-01,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1
183,1.68380265611299,0.386914119580636,CA,2023-07-02,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1
184,2.77212752468311,0.4031040415518625,CA,2023-07-03,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1
185,1.68959081040918,0.365832754872229,CA,2023-07-04,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
186,5.91319088433145,0.427573564264923,CA,2023-07-05,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1
