...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,other_95_CI
30,NA,NA,AK,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0634844526519736,0.01780387168432125,AL,2024-03-18,1,1,1,1,1,0,0,1,1,1
45,NA,NA,AL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.0483546627770954,0.0473054047039876,AL,2024-03-26,1,1,1,1,1,1,1,1,1,1
53,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0764146255901806,0.1107327881002665,AL,2024-04-01,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,0.0198989742973312,0.0216805372177652,AR,2024-03-21,1,1,1,1,1,1,1,1,1,1
90,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.0136387462765095,0.0444480581397554,AR,2024-03-27,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,0.00145683796273615,0.00110031169624295,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1
129,0.0297667215069137,0.00117179699431122,AZ,2024-03-19,1,1,1,1,1,1,1,1,1,1
130,1.25279425576873,0.0953658799616575,AZ,2024-03-20,0,1,0,1,1,0,0,0,1,1
131,0.080248334312197,0.001339487102439195,AZ,2024-03-21,1,1,1,1,1,1,1,1,1,1
132,0.0238947156281906,0.00143728880685606,AZ,2024-03-22,1,1,1,1,1,1,1,1,1,1
133,0.0162173899930697,0.00154562022891291,AZ,2024-03-23,1,1,1,1,1,1,1,1,1,1
134,0.00736954971138438,0.001665537995224035,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1
135,0.00843939178523954,0.00179822516268085,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1
136,0.00877005034894987,0.001945007403997275,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1
137,0.0219039017516392,0.00210737191158153,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1
138,0.0262102699392052,0.00228698955753427,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1
139,1.07483063585108,0.3031053298419005,AZ,2024-03-29,0,0,1,1,1,0,0,1,1,1
140,2.2608055536894,0.314285483835469,AZ,2024-03-30,0,1,0,1,1,0,1,0,1,1
141,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,0.605441215566638,0.101897975257826,AZ,2024-04-01,1,1,1,1,1,0,0,1,1,1
143,0.744996225674407,0.106645431219823,AZ,2024-04-02,1,1,1,0,1,1,0,1,0,1
144,0.0886861197195573,0.0038514232395335,AZ,2024-04-03,1,1,1,1,1,0,0,1,1,1
145,0.841878845677843,0.188257447989761,AZ,2024-04-04,1,1,1,0,1,1,0,1,0,1
146,0.941905704295878,0.293240915431025,AZ,2024-04-05,1,0,1,1,1,0,0,1,1,1
147,0.126300137979412,0.00509032946469275,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1
148,0.797018313174815,0.231972487873011,AZ,2024-04-07,1,1,1,0,1,1,1,1,1,1
149,0.955474004398833,0.1886104272216895,AZ,2024-04-08,1,1,1,1,0,1,1,1,0,0
150,0.0212531832114923,0.0068142187636426,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1
151,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,0.101313337778529,0.009256222734736,AZ,2024-04-12,1,1,1,1,1,1,1,1,1,1
154,0.221997963625849,0.01028927428194505,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1
155,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,1.36925001790124,0.2361211524634965,AZ,2024-04-15,1,0,1,1,1,0,0,1,0,1
157,0.734457276698194,0.142667844365064,AZ,2024-04-16,1,1,1,1,1,1,0,1,0,1
158,0.869853622288311,0.1590106117081885,AZ,2024-04-17,1,1,1,1,1,0,0,1,0,1
159,0.0845714841491403,0.0180447864366743,AZ,2024-04-18,1,1,1,1,1,1,1,1,1,1
160,0.0963738882823659,0.0203331516890683,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1
161,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,0.451785030889969,0.2748255509996065,AZ,2024-04-21,1,1,1,1,1,1,1,1,1,1
163,1.56227787013162,0.2146407060961695,AZ,2024-04-22,1,1,0,1,1,0,1,0,0,1
164,0.957652810582649,0.03349072275872895,AZ,2024-04-23,1,1,1,1,1,0,1,1,0,1
165,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,0.496829632612846,0.0433497549396257,AZ,2024-04-25,1,1,1,1,1,0,1,1,0,1
167,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,0.373698972286336,0.3515484123760875,AZ,2024-04-27,1,1,1,1,1,1,1,1,1,1
169,4.45279292120697,0.207275443714559,CA,2024-03-17,0,0,1,1,1,0,0,1,1,1
170,1.63785036151539,0.1172186867043655,CA,2024-03-18,0,1,0,0,1,0,0,0,0,1
171,0.881063381415077,0.0748129937129845,CA,2024-03-19,1,1,1,1,0,0,1,1,1,0
172,5.60228267471603,0.2640912176759785,CA,2024-03-20,0,1,0,0,0,0,0,0,0,0
173,0.658984181051253,0.0892215312552135,CA,2024-03-21,1,1,1,1,1,0,0,1,1,1
174,3.70887266552675,0.2250826668860665,CA,2024-03-22,0,0,1,1,1,1,1,0,1,0
175,3.6655645550207,0.26149984647704,CA,2024-03-23,0,0,1,1,1,0,0,0,1,1
176,0.445587554028496,0.00589542368251015,CA,2024-03-24,1,1,1,1,1,0,0,1,1,1
177,1.92057392835546,0.1803387637450485,CA,2024-03-25,0,1,0,1,1,1,1,0,1,0
178,1.59253502072961,0.1557342082498375,CA,2024-03-26,1,0,1,1,1,0,0,1,1,1
179,3.1792237197341,0.255454527194608,CA,2024-03-27,0,0,1,1,1,0,0,0,1,1
180,2.79935293353044,0.217837395520892,CA,2024-03-28,0,0,1,1,0,0,0,1,1,0
181,0.933331245599554,0.1081763488279805,CA,2024-03-29,1,1,1,1,0,0,1,1,1,0
182,1.04554794610314,0.197437720126765,CA,2024-03-30,1,1,1,1,0,0,1,1,1,0
183,0.61236869048813,0.2108818404643765,CA,2024-03-31,1,1,1,1,1,1,1,1,1,1
184,1.1871627861947,0.1866698541461385,CA,2024-04-01,1,1,0,1,1,0,0,0,0,1
185,0.951024586952481,0.1388765818798755,CA,2024-04-02,1,1,1,1,0,0,1,1,1,0
186,2.23488147948495,0.283073156285547,CA,2024-04-03,0,1,1,1,0,0,0,1,1,0
187,1.74846108899942,0.3228254920695295,CA,2024-04-04,0,0,1,1,0,1,0,1,0,0
188,4.16361298076999,0.216058925300195,CA,2024-04-05,1,1,0,1,1,0,0,0,0,1
189,1.49563976166535,0.1151982323069365,CA,2024-04-06,1,1,1,1,0,0,0,1,0,0
190,2.22509940720042,0.1803684422411165,CA,2024-04-07,1,1,1,1,0,0,0,0,0,0
191,1.65913886365145,0.1984415007608755,CA,2024-04-08,1,1,0,1,0,0,0,0,1,0
192,0.695978919743313,0.2057353361329225,CA,2024-04-09,1,1,1,1,1,1,0,1,0,1
193,1.73417976512269,0.3251285594491695,CA,2024-04-10,1,0,1,1,1,0,1,1,0,1
194,1.65398915313876,0.250055509828545,CA,2024-04-11,1,0,1,1,1,0,0,0,0,1
195,1.16752918165039,0.2632056616310575,CA,2024-04-12,1,1,1,1,1,0,0,1,1,1
196,2.90997942983554,0.1994466844131515,CA,2024-04-13,0,1,1,0,0,0,0,1,0,0
197,1.33377848445966,0.209973859544526,CA,2024-04-14,1,1,1,1,1,1,0,1,0,1
198,3.45585282300228,0.2769780809713005,CA,2024-04-15,1,1,1,0,0,0,0,1,0,0
199,3.93007515437475,0.253154744667926,CA,2024-04-16,0,1,0,0,1,0,0,0,0,1
200,7.59432458811993,0.3239444988725655,CA,2024-04-17,0,0,0,0,0,0,0,0,0,0
201,6.47729375473108,0.3190778294538795,CA,2024-04-18,0,1,0,0,1,0,0,0,0,1
202,5.46781504502926,0.310007627601898,CA,2024-04-19,0,1,0,0,1,1,1,0,0,1
203,0.384347282664476,0.2419208071493895,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1
204,3.89784120005868,0.393931641843695,CA,2024-04-21,1,0,1,0,0,1,1,1,0,0
205,7.48927776501675,0.4665577853107615,CA,2024-04-22,1,0,0,0,0,0,0,0,0,0
206,3.6518776501869,0.415056312025597,CA,2024-04-23,0,1,1,0,0,0,0,1,0,0
207,8.82039355072403,0.4894419047224895,CA,2024-04-24,1,0,0,0,1,0,0,0,0,1
208,11.2977244052942,0.466363562011825,CA,2024-04-25,0,1,1,0,0,0,1,1,0,0
209,4.41326280569447,0.4489792095785785,CA,2024-04-26,0,0,1,0,1,0,0,1,0,1
210,8.41814599406232,0.5298414265643,CA,2024-04-27,1,0,1,0,0,0,0,1,0,0
211,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.00176416071253636,0.001463074544780625,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.33867593295043,0.927947814554075,CO,2024-03-25,0,1,1,1,0,1,0,1,1,0
220,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,0.00427957993966994,0.00606933833285935,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.0348227706122245,0.0141398990648622,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
228,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1.0318680389298,0.4205182704812075,CO,2024-04-04,0,0,1,1,1,0,0,1,1,1
230,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.0209618552178049,0.0264493029511617,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
232,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.836636324461956,0.403826573923317,CO,2024-04-15,1,0,1,1,1,1,0,1,0,1
241,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.515127659933027,0.2883776490547435,CO,2024-04-17,1,1,1,1,1,1,1,1,1,1
243,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.240655661125027,0.1560761853753555,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1
248,0.249120761671282,0.1707313425421525,CO,2024-04-23,1,1,1,1,1,0,1,1,0,1
249,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,1.8165573219826e-4,1.77101914714985e-4,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1
258,2.4597416532632e-4,1.9509721728615e-4,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1
259,2.2751867823808e-4,2.15625625145695e-4,CT,2024-03-23,1,1,1,1,1,1,1,1,1,1
260,2.6891270943572e-4,2.3908556129227e-4,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1
261,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.0015133964290634,2.967890820996e-4,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1
263,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.00585635734840878,0.002322188368868625,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
278,0.00658640267155305,0.002739224697115485,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
279,0.00937149828602855,0.003241195331378985,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
