"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X24A_95_CI","other_95_CI"
"16",NA,NA,"AK",2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",NA,NA,"AK",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",NA,NA,"AK",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.772895953554095,1.07762341728169,"AK",2023-11-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"20",NA,NA,"AK",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.297315547711411,0.375945153337835,"AK",2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"26",NA,NA,"AK",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.277643016743366,0.386097852670972,"AK",2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",NA,NA,"AK",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.176696806223326,0.294186638511124,"AL",2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",NA,NA,"AL",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.908841460712019,1.26400579022916,"AL",2023-11-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"53",NA,NA,"AL",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.180576587990348,0.292461387989372,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.18622410842961,0.309637629785278,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"63",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.745615392070063,0.977109780725424,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"65",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.766676765537449,1.00057314207281,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.253132051127074,0.419332008851326,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"73",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.900408945840273,0.894897811195059,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
"77",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.928050780092684,1.3042151019344,"AL",2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"80",NA,NA,"AL",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",0.508666724017154,0.681007037596874,"AR",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.51226353583355,0.675400838202411,"AR",2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"94",0.614949035556822,0.740696480006951,"AR",2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.354368939246858,0.511274966504869,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"101",1.26542849038568,0.997044143144031,"AR",2023-11-28,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
"102",0.901907455010281,0.529284521356594,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"103",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.558051613250992,0.8553812823933,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"105",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",0.55241362460885,0.724542479510568,"AR",2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"109",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1.6378635946395,1.09848997732988,"AR",2023-12-07,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"111",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",0.613367897855635,0.785456493798742,"AR",2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",0.788421320036549,0.82160609411877,"AR",2023-12-12,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"116",0.843305517283859,1.12550523428613,"AR",2023-12-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
"117",2.83084759467071,0.850242659146188,"AR",2023-12-14,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1
"118",0.241122591981815,0.435448394851013,"AR",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2.27500714232167,1.11142383458497,"AR",2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
"122",1.72711168113646,0.959202193858942,"AR",2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
"123",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2.85703695527856,1.09946618737896,"AR",2023-12-21,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
"125",1.69787222567324,1.0581476058249,"AR",2023-12-22,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"126",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",3.33452120530579,0.651895936640898,"AZ",2023-11-12,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"128",3.02884968130921,0.627445691021165,"AZ",2023-11-13,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
"129",2.77814247895808,0.755635376847665,"AZ",2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
"130",1.82115939807784,0.625565655979056,"AZ",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
"131",1.38894438788267,0.31258880466411,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"132",0.68408059822689,0.970642572992488,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"133",1.23272479106336,0.822353585724423,"AZ",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"134",2.13496654890895,0.786429014328509,"AZ",2023-11-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0
"135",4.18695464976846,0.624480083235053,"AZ",2023-11-20,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0
"136",2.39664183171125,0.767055229194186,"AZ",2023-11-21,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
"137",1.5959208206699,0.768937126937263,"AZ",2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
"138",1.01326434349901,0.877442782722215,"AZ",2023-11-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1
"139",2.2033870181644,0.651993561258334,"AZ",2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"140",1.92919960033211,0.771712705560114,"AZ",2023-11-25,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"141",4.40212919870167,0.945122168284283,"AZ",2023-11-26,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"142",2.26118497268324,0.652448516216247,"AZ",2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1
"143",4.67982820276352,0.711243496415061,"AZ",2023-11-28,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"144",2.87039865558794,0.682790648508166,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0
"145",0.734344544075888,0.68174063137094,"AZ",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"146",1.01516560620304,0.647532527900585,"AZ",2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
"147",1.52105207057912,0.67486884031523,"AZ",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0
"148",2.70626261670533,0.667302652818665,"AZ",2023-12-03,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
"149",2.84540164101903,0.74022689279369,"AZ",2023-12-04,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0
"150",4.51342079847097,0.615289455567796,"AZ",2023-12-05,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"151",2.97137463367785,0.814568425360305,"AZ",2023-12-06,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
"152",1.80540637292574,0.610713839509563,"AZ",2023-12-07,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0
"153",0.715947734838039,0.577902742920733,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"154",1.07770980643829,0.353756475348741,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",1.01340923698728,0.883530097586236,"AZ",2023-12-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0
"156",1.87088026183453,0.79635911454745,"AZ",2023-12-11,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"157",3.2690292697073,0.920251581619688,"AZ",2023-12-12,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"158",2.74374918083473,0.83148407881503,"AZ",2023-12-13,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"159",2.01441949624926,0.739403773809614,"AZ",2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
"160",1.08252036355839,0.731107891460716,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
"161",2.3563275875407,0.806657136572571,"AZ",2023-12-16,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0
"162",1.99512840783264,0.524835482453141,"AZ",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"163",4.68830373165709,0.813256019148359,"AZ",2023-12-18,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"164",4.89443929521413,0.788474901548654,"AZ",2023-12-19,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"165",1.20800770654567,0.704059356068335,"AZ",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
"166",1.40304449703167,0.755301501311709,"AZ",2023-12-21,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"167",0.934663757450582,0.75892307486108,"AZ",2023-12-22,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
"168",1.10627091340939,0.674073435044243,"AZ",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"169",1.27552225767949,0.470702545423319,"CA",2023-11-12,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1
"170",3.53813647089093,0.741319650413842,"CA",2023-11-13,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
"171",2.23992825713553,0.603980640555667,"CA",2023-11-14,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
"172",2.12662429930464,0.623435008637531,"CA",2023-11-15,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1
"173",1.80344103833473,0.699871621310952,"CA",2023-11-16,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"174",1.99981058339627,0.777726814276878,"CA",2023-11-17,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"175",1.29301788583023,0.710128196794122,"CA",2023-11-18,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0
"176",0.675638677920966,0.724154681531286,"CA",2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"177",2.28567314700233,0.586285468083978,"CA",2023-11-20,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1
"178",1.92417522678293,0.696569218014095,"CA",2023-11-21,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
"179",1.74795802981146,0.613211819441685,"CA",2023-11-22,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
"180",0.977895952627181,0.861156303907276,"CA",2023-11-23,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
